layout_id,capture_id,source_group,solver_version,layout_variant,anchor_count,train_allowed,validation_allowed,label_quality,recommended_use,has_real_optitrack_label,has_proxy_evaluation_label,has_bound_dop,production_score_v2,score_v2_rank,score_confidence,optitrack_score,optitrack_rank,target_opti_all8_3d_median_mm,target_opti_all8_3d_p95_mm,target_opti_all8_3d_rms_mm,target_opti_all8_vertical_median_mm,target_opti_noG_3d_rms_mm,proxy_autopos_rms_mm,proxy_autopos_p95_mm,proxy_static_p95_mm,proxy_roto_abs_deltaR_p95_mm,feature_x_span_mm,feature_y_span_mm,feature_z_span_mm,feature_xy_hull_coverage_ratio,feature_paired_xy_offset_mean_mm,feature_paired_vertical_gap_mean_mm,feature_paired_vertical_gap_std_mm,feature_anchor_delay_span_mm,feature_risk_flag_count,dop_grid_mm,dop_gdop_mean,dop_gdop_p95,dop_vdop_mean,dop_vdop_p95,dop_cond_p95,dop_bad_gdop_ratio,source_path
136815cfeded6aa0,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v1-old,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,64.746960,8,evaluation_matched,,,,,,,,64.2323233,143.919231,79.5185437,54.1502159,3175.543935357307,4779.68678111293,1783.4087950984672,0.9508905799094585,172.29576515836138,1518.691411694965,70.476031178025,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v1-old/layout.json
70c3a0630e953979,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v2,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,31.328537,2,evaluation_matched,,,,,,,,40.4289375,80.3576021,71.042493,50.7005465,3194.3916545796187,4765.224298823845,1796.2518998692299,0.9571044928303158,176.7490438915558,1521.8029967271755,98.10171489754772,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v2/layout.json
92f2b5d9018df4df,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-full,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,78.739788,9,evaluation_matched,,,,,,,,66.4152128,182.57071,84.0680539,48.3657104,3284.529163633531,5069.046667063817,1744.9581585004594,0.8749558830461146,213.25175200688955,1556.472159320063,152.16541657834435,316.35749527856797,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v3-full/layout.json
4007f54f3d3bcdd3,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-lite,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,31.666592,3,evaluation_matched,,,,,,,,40.8239542,82.0058953,70.9136691,50.7465741,3195.159989325819,4764.545897626096,1802.2660066282378,0.9566723270156186,176.815761471611,1523.171604137625,98.03317656883745,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v3-lite/layout.json
5cfb884f33a3b279,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,42.632358,6,evaluation_matched,,,,,,,,44.3361751,87.7498151,81.6471027,50.5072355,3167.2485543331886,4775.802246356816,1744.356678663388,0.9492119218988655,162.29963212831018,1506.2102788204645,100.14532825319719,34.69060123878572,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v4-io/layout.json
21d850e593ebb432,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-roto,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,15.519082,1,evaluation_matched,,,,,,,,57.9149191,134.073263,71.8738237,45.3576453,3135.3393166645737,4785.988794831872,1702.6650844708518,0.9637196775020843,131.96629467832548,1519.1774994301295,107.92394809684507,42.08507303354472,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v4-io-roto/layout.json
ce0b54400ac800cc,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-td,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,37.565837,5,evaluation_matched,,,,,,,,44.3361751,87.7498151,82.8099768,49.143585,3167.2485543331886,4775.802246356816,1744.356678663388,0.9492119218988655,162.29963212831018,1506.2102788204645,100.14532825319719,34.69060123878572,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v4-io-td/layout.json
2b2f48a609fa2cd5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-wand,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,34.128600,4,evaluation_matched,,,,,,,,44.2393043,87.6019002,77.3012852,49.7562002,3137.865781764918,4789.530588531017,1784.2237147849132,0.9585327720409912,174.98306883160438,1504.8310326934093,85.13328446018757,69.78938574289,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v4-io-wand/layout.json
fff6325ba01f2d73,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v5,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,42.632358,7,evaluation_matched,,,,,,,,44.3361751,87.7498151,81.6471027,50.5072355,3167.2485543331886,4775.802246356816,1744.356678663388,0.9492119218988655,162.29963212831018,1506.2102788204645,100.14532825319719,34.69060123878572,0,,,,,,,,outdoor_20260513/FULL-COMPARE-1000/v5/layout.json
c46f703d261789cb,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v1-old,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,63.585361,8,evaluation_matched,,,,,,,,63.2725663,143.744238,76.0941483,55.3128115,3179.627441332593,4779.829084631527,1791.1338424345508,0.9499329049684949,171.96096977511547,1516.7003436674438,65.97663311667371,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v1-old/layout.json
b8d7b47c1daf30d4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v2,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,31.241993,2,evaluation_matched,,,,,,,,40.5636654,80.4547277,71.9501513,51.1028183,3196.719868339218,4765.230673838486,1801.0800360417404,0.9571383101831666,176.46276905771072,1522.3870247422142,98.21061532640839,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v2/layout.json
8a83c9a6e6976cc7,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-full,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,76.136195,9,evaluation_matched,,,,,,,,61.8447573,178.314527,90.7729366,50.0330103,3269.4527851515486,5009.004103996811,1749.8521747952404,0.8881292458406727,196.47415027729036,1551.6381155076645,150.1469246878427,274.9956810031265,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v3-full/layout.json
a880c88dbf7036a1,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-lite,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,31.790372,3,evaluation_matched,,,,,,,,41.0286309,81.7864376,71.93879,51.1574338,3199.0578549026986,4765.936194113941,1809.7300499499447,0.9563355527666056,177.23036958869778,1523.5576322645547,97.53972503866909,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v3-lite/layout.json
43a8b149d8ea5545,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,41.170222,6,evaluation_matched,,,,,,,,44.6911993,89.1665904,80.8636619,51.3836134,3171.579563397533,4778.907804519742,1753.7913404057197,0.9481135674178072,163.91113671508413,1505.69648679433,100.4047531596907,33.805050790810405,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v4-io/layout.json
c855e34a218d0254,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-roto,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,16.736560,1,evaluation_matched,,,,,,,,56.8891195,131.801438,74.4833828,46.0374134,3137.7524203568,4783.312036552761,1707.3462800505408,0.9643587665378028,131.9837098304692,1521.5118409816741,108.19651042415505,44.769372266052436,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v4-io-roto/layout.json
891e606dde9b7a57,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-td,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,33.638235,4,evaluation_matched,,,,,,,,44.6911993,89.1665904,82.258194,49.7111625,3171.579563397533,4778.907804519742,1753.7913404057197,0.9481135674178072,163.91113671508413,1505.69648679433,100.4047531596907,33.805050790810405,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v4-io-td/layout.json
b022bebf946d2d28,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-wand,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,34.895777,5,evaluation_matched,,,,,,,,44.3480486,87.3762884,79.1153679,50.542844,3142.5222697950094,4789.826118513487,1789.681263108121,0.9576216570267984,175.67065573524582,1504.1705224420446,85.35894156553087,70.05523980170709,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v4-io-wand/layout.json
76f5afe080a70214,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v5,default,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,41.170222,7,evaluation_matched,,,,,,,,44.6911993,89.1665904,80.8636619,51.3836134,3171.579563397533,4778.907804519742,1753.7913404057197,0.9481135674178072,163.91113671508413,1505.69648679433,100.4047531596907,33.805050790810405,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500/v5/layout.json
ab7a0d8a20dde4f5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,66.217862,25,evaluation_matched,,,,,,,,64.2322985,143.909362,77.8234694,55.9866878,3178.577104999052,4778.611132122435,1789.6334583739242,0.950654822183251,173.68352449056496,1518.4640315366287,70.28937876374249,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_consensus.json
438122a22497ded6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,65.859775,24,evaluation_matched,,,,,,,,64.2322985,143.909362,77.8234694,55.9866878,3179.627441332593,4779.829084631527,1791.1338424345508,0.9499329049684949,171.96096977511547,1516.7003436674438,65.97663311667371,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_first500.json
0f1588574545642e,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,66.620475,26,evaluation_matched,,,,,,,,64.2322985,143.909362,77.8234694,55.9866878,3177.526768665511,4777.393179613346,1788.1330743132976,0.9513772943069687,175.45471488380122,1520.2277194058136,75.48858186094665,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_last500_aligned.json
53f9b6a2d65f0db4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,32.679375,5,evaluation_matched,,,,,,,,40.428759,80.4262351,72.2127969,51.4879919,3195.302133374297,4764.153276171026,1798.3952914162307,0.9571811860149472,177.26066007134648,1521.8363847613482,98.12333993040305,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_consensus.json
4fb9ef3d2e648d58,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,32.578014,4,evaluation_matched,,,,,,,,40.428759,80.4262351,72.2127969,51.4879919,3196.719868339218,4765.230673838486,1801.0800360417404,0.9571383101831666,176.46276905771072,1522.3870247422142,98.21061532640839,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_first500.json
2e0235507a0539fa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,32.785890,6,evaluation_matched,,,,,,,,40.428759,80.4262351,72.2127969,51.4879919,3193.8843984093746,4763.075878503565,1795.710546790721,0.9572241383935735,178.09571679602644,1521.2857447804822,98.08253068833788,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_last500_aligned.json
cb9290653eb45b01,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,65.681175,23,evaluation_matched,,,,,,,,64.9102187,177.981662,85.579578,49.2116639,3257.47484366912,4972.024514755485,1768.8378827524577,0.8934997186418043,172.25286157887737,1548.9389187758647,130.73667245718917,155.2670420125628,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_consensus.json
c5edcfef2e6ad424,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,72.182154,27,evaluation_matched,,,,,,,,64.9102187,177.981662,85.579578,49.2116639,3269.4527851515486,5009.004103996811,1749.8521747952404,0.8881292458406727,196.47415027729036,1551.6381155076645,150.1469246878427,274.9956810031265,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_first500.json
bc9f1f5e98797ef6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,62.468389,22,evaluation_matched,,,,,,,,64.9102187,177.981662,85.579578,49.2116639,3271.030615273031,4935.044925514158,1787.823590709675,0.9009578486608261,169.90535707923638,1546.2397220440648,126.9614847599125,49.06431504659258,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_last500_aligned.json
db876514cc1ff44d,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,32.919279,8,evaluation_matched,,,,,,,,40.8261792,81.9529075,72.0553752,51.5267396,3196.731449429489,4764.842100036785,1805.3568590782597,0.9565912151904135,177.84638013783507,1523.044947310705,97.9286519128686,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_consensus.json
e6bc6dc8163a8156,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,32.856036,7,evaluation_matched,,,,,,,,40.8261792,81.9529075,72.0553752,51.5267396,3199.0578549026986,4765.936194113941,1809.7300499499447,0.9563355527666056,177.23036958869778,1523.5576322645547,97.53972503866909,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_first500.json
bf5e9b3da4a91f48,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,32.987334,9,evaluation_matched,,,,,,,,40.8261792,81.9529075,72.0553752,51.5267396,3194.405043956279,4763.748005959629,1800.9836682065747,0.9568474789695646,178.50498787987559,1522.5322623568554,98.35063725471744,0.0,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_last500_aligned.json
1e9a31611a4bc5c2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,44.277451,18,evaluation_matched,,,,,,,,44.2396757,88.5479767,80.587412,52.0558875,3168.632181728547,4774.595529659878,1748.182724622964,0.9492408726709154,163.42121297199196,1506.0610288869398,100.11135311697133,34.841688786988236,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_consensus.json
f961f8430cca0a69,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,44.479247,20,evaluation_matched,,,,,,,,44.2396757,88.5479767,80.587412,52.0558875,3171.579563397533,4778.907804519742,1753.7913404057197,0.9481135674178072,163.91113671508413,1505.69648679433,100.4047531596907,33.805050790810405,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_first500.json
ae7bd10e25df5d89,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,44.079945,16,evaluation_matched,,,,,,,,44.2396757,88.5479767,80.587412,52.0558875,3165.684800059561,4770.283254800013,1742.574108840209,0.9503720194656535,162.94375105970062,1506.42557097955,99.89510443037834,35.87832678316606,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io/layout_last500_aligned.json
c154e86f58c62fcf,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,17.973237,2,evaluation_matched,,,,,,,,57.5332508,133.710201,75.0997429,46.0299342,3135.6663917281485,4784.299054311537,1706.0507461480142,0.9648779406579207,133.0351383232694,1520.0242496562662,108.47386305435299,43.92497657479943,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_consensus.json
fb986c7dd6f2e63b,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,17.839932,1,evaluation_matched,,,,,,,,57.5332508,133.710201,75.0997429,46.0299342,3137.7524203568,4783.312036552761,1707.3462800505408,0.9643587665378028,131.9837098304692,1521.5118409816741,108.19651042415505,44.769372266052436,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_first500.json
90ad2c644e87038c,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-roto,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,18.114099,3,evaluation_matched,,,,,,,,57.5332508,133.710201,75.0997429,46.0299342,3133.5803630994965,4785.286072070312,1704.7552122454879,0.9653976644980693,134.11779601520365,1518.5366583308582,108.76514391086394,43.56924728019166,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-roto/layout_last500_aligned.json
005cce9f0f9294fe,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,37.577679,11,evaluation_matched,,,,,,,,44.2396757,88.5479767,81.7586541,50.561728,3168.632181728547,4774.595529659878,1748.182724622964,0.9492408726709154,163.42121297199196,1506.0610288869398,100.11135311697133,34.841688786988236,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_consensus.json
60199a8d9263348f,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,37.779476,12,evaluation_matched,,,,,,,,44.2396757,88.5479767,81.7586541,50.561728,3171.579563397533,4778.907804519742,1753.7913404057197,0.9481135674178072,163.91113671508413,1505.69648679433,100.4047531596907,33.805050790810405,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_first500.json
5bf668bcf4c8a159,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-td,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,37.380173,10,evaluation_matched,,,,,,,,44.2396757,88.5479767,81.7586541,50.561728,3165.684800059561,4770.283254800013,1742.574108840209,0.9503720194656535,162.94375105970062,1506.42557097955,99.89510443037834,35.87832678316606,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-td/layout_last500_aligned.json
fbaedd952d612dd2,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,consensus,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,38.302878,14,evaluation_matched,,,,,,,,44.1959505,88.4969055,79.2575381,51.2096174,3140.3617843331,4787.755913940546,1786.096056616794,0.9582746003332593,175.7288003942625,1504.7990676773884,85.29524811027358,69.92261234472066,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_consensus.json
cb24f7f5220451ec,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,first500,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,38.427833,15,evaluation_matched,,,,,,,,44.1959505,88.4969055,79.2575381,51.2096174,3142.5222697950094,4789.826118513487,1789.681263108121,0.9576216570267984,175.67065573524582,1504.1705224420446,85.35894156553087,70.05523980170709,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_first500.json
e120b7881ec47f64,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v4-io-wand,last500_aligned,8,false,false,proxy_existing_field_evaluation,ranking_and_proxy_analysis,false,true,false,38.174582,13,evaluation_matched,,,,,,,,44.1959505,88.4969055,79.2575381,51.2096174,3138.2012988711904,4785.685709367604,1782.5108501254665,0.9590724881536428,175.8114352541074,1505.427612912732,85.32201846886211,69.78998488773424,0,,,,,,,,outdoor_20260513/FULL-COMPARE-500+500/v4-io-wand/layout_last500_aligned.json
