layout_id,capture_id,source_group,solver_version,layout_variant,source_path,anchor_count,grid_mm,n_points,n_valid,xdop_mean,xdop_median,xdop_p90,xdop_p95,xdop_max,ydop_mean,ydop_median,ydop_p90,ydop_p95,ydop_max,vdop_mean,vdop_median,vdop_p90,vdop_p95,vdop_max,hdop_mean,hdop_median,hdop_p90,hdop_p95,hdop_max,gdop_mean,gdop_median,gdop_p90,gdop_p95,gdop_max,cond_mean,cond_median,cond_p90,cond_p95,cond_max,axis_imbalance_p95,axis_dop_score,status
b5d368d15c9d301e,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v2,us_height,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v2/layout_us_height.json,8,250,2430,2430,0.638864023,0.642947489,0.695175978,0.709444,0.7638177,0.51441057,0.505334889,0.570962207,0.589083068,0.653763298,0.901882256,0.898030047,1.05197579,1.07603317,1.14352652,0.821755728,0.815473887,0.867804344,0.887184206,0.992573759,1.22329442,1.21828863,1.32676606,1.34305737,1.38461045,3.71796777,3.65249696,5.228822,5.52059257,6.1642358,1.82662383,0.997633661,ok
ee4335423ad1a73e,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v3-full,default,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json,8,250,1890,1890,0.62085054,0.627226056,0.670398783,0.679078516,0.709824895,0.506517726,0.495056005,0.563214377,0.579047981,0.650159175,0.988641028,0.981010048,1.15749766,1.19092445,1.31397347,0.802870346,0.799001352,0.839264051,0.848365763,0.934236273,1.27682772,1.26486626,1.40265309,1.43192757,1.51419613,4.48344796,4.27923166,6.39370229,6.87731035,7.852492,2.05669389,1.05556726,ok
6b676497df3bfb40,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v3-full,us_height,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v3-full/layout_us_height.json,8,250,2160,2160,0.625795487,0.631980482,0.677079299,0.690206304,0.72493619,0.506925814,0.495967078,0.56463804,0.579563203,0.667242418,0.978871878,0.968187816,1.14792413,1.18786856,1.31345945,0.80701324,0.80249227,0.847397491,0.859715748,0.944946425,1.27185717,1.25728078,1.39800427,1.42950091,1.51494319,4.40973305,4.17530267,6.33898074,6.81380633,7.8522663,2.04959278,1.05734795,ok
12888496e298b4ec,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v3-lite,default,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json,8,250,2268,2268,0.637097301,0.643331951,0.690402225,0.701497296,0.741628929,0.511446171,0.501434375,0.567438461,0.584049482,0.658078904,0.907316715,0.901167221,1.05029488,1.07694558,1.13604353,0.818543753,0.813942314,0.859193516,0.872023231,0.949648198,1.22460787,1.21973191,1.3238345,1.34057713,1.38029846,3.74284713,3.670713,5.2088771,5.50230763,6.12544397,1.84392866,0.992880272,ok
1ce4bc0b1a8b43a9,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v3-lite,us_height,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout_us_height.json,8,250,2430,2430,0.638832552,0.642853801,0.694774686,0.709468298,0.764449915,0.514580814,0.505516186,0.57107693,0.589393659,0.654459504,0.900905573,0.89729426,1.05013915,1.07460402,1.14101092,0.821834979,0.815471133,0.868117799,0.88760745,0.992209315,1.22261229,1.21748458,1.32566809,1.34155848,1.38260462,3.70806313,3.6406631,5.2126184,5.50028597,6.13318309,1.82323647,0.99671542,ok
493249c966b80ad2,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v4-io,default,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,8,250,2160,2160,0.627457274,0.635293098,0.675633391,0.685091405,0.709804837,0.503937327,0.493019357,0.560823887,0.574255867,0.645838842,0.964652315,0.957581786,1.12079739,1.1487246,1.23679514,0.806331477,0.802931532,0.840722286,0.851379473,0.939850085,1.26012183,1.25085434,1.37637374,1.39762452,1.45184481,4.25813666,4.10861055,6.05233063,6.39562612,6.94635667,2.00037069,1.03101938,ok
b7ec9554ec6c8102,Outdoor_LOS_2,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check,v4-io,us_height,Outdoor_LOS_2/solver/outputs/v1_to_v4_io_field_check/v4-io/layout_us_height.json,8,250,2016,2016,0.63051676,0.637733519,0.681644976,0.695044656,0.727054297,0.506073439,0.495419116,0.562195245,0.576689252,0.654150432,0.956768368,0.947451296,1.11670943,1.14646291,1.2385904,0.810096488,0.806205875,0.850475548,0.860870968,0.958413618,1.25659013,1.24638584,1.37455462,1.39719896,1.45538793,4.20191345,4.0285162,6.01911731,6.35112813,6.95482159,1.98800811,1.03318079,ok
2b38dcbd8cbe88a3,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v1-old,default,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json,8,250,2016,2016,0.631297564,0.63961515,0.684241809,0.695913841,0.729673505,0.504363029,0.493812458,0.560239404,0.57649905,0.646460218,0.968920428,0.959096134,1.14286984,1.17637298,1.24913695,0.809698056,0.805760769,0.848892415,0.861905218,0.938466418,1.26598147,1.25661013,1.39399042,1.41995867,1.46316947,4.35158764,4.19222398,6.30151139,6.75355796,7.33967016,2.04054625,1.05220526,ok
291c54b10f65d118,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v2,default,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v2/layout.json,8,250,2268,2268,0.637573045,0.643882628,0.691159042,0.702636862,0.74141538,0.510371259,0.500548097,0.566117043,0.582240924,0.652347825,0.913215648,0.907055096,1.06003288,1.08671191,1.14655638,0.818264124,0.813919582,0.859033248,0.872264784,0.948901841,1.22887888,1.2236216,1.33099648,1.349883,1.38909384,3.80591381,3.7226145,5.32358946,5.61544795,6.26967161,1.86642997,0.999487291,ok
6d4f1bbc4dda2c76,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v3-full,default,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v3-full/layout.json,8,250,2160,2160,0.625129534,0.632686599,0.672910894,0.682945509,0.706363287,0.502825315,0.491342303,0.559654428,0.57535498,0.650087081,0.984434345,0.978142977,1.14900514,1.18216529,1.29561191,0.803833846,0.800009932,0.84034115,0.848582716,0.939112763,1.27403717,1.26274693,1.39664414,1.42319848,1.49983355,4.45530499,4.27628291,6.3756106,6.76428862,7.70555818,2.05467117,1.05025046,ok
172b3b835dda9c0d,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v3-lite,default,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v3-lite/layout.json,8,250,2268,2268,0.637731448,0.644006856,0.690877168,0.702497026,0.741421552,0.510433256,0.500546701,0.566079425,0.582391949,0.650510202,0.911337998,0.905552323,1.0568919,1.0834472,1.14265016,0.818420294,0.813942748,0.858998088,0.872263132,0.949662966,1.22756287,1.22233553,1.32892193,1.34783689,1.38606774,3.78718185,3.70643519,5.28532943,5.58627642,6.22300513,1.86034027,0.997683327,ok
e0b44fd5cac62866,Outdoor_LOS_3,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check,v4-io,default,Outdoor_LOS_3/solver/outputs/v1_to_v4_io_field_check/v4-io/layout.json,8,250,2016,2016,0.628340639,0.636104559,0.676858264,0.686243366,0.719032487,0.5031796,0.491962801,0.559474908,0.573355835,0.649775485,0.96735337,0.961121875,1.12621109,1.15343419,1.24226605,0.806556992,0.803308802,0.841227333,0.852220028,0.95031903,1.26241102,1.25354535,1.38092528,1.40260067,1.45619427,4.29420278,4.12593079,6.14006752,6.47154396,7.01174466,2.01172487,1.03477638,ok
554f4e554b20b5b2,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v1,default,outdoor_20260513/FULL-COMPARE/v1/layout.json,8,250,1976,1976,0.647093057,0.65772221,0.701524483,0.71067798,0.734088093,0.482623345,0.470634715,0.541652578,0.553959292,0.586402576,1.03955469,1.02906154,1.24920081,1.28967545,1.3614761,0.809172693,0.808871863,0.843949554,0.855380977,0.911017357,1.32089343,1.30590408,1.4877455,1.52016431,1.57242106,5.26457375,4.99228878,8.05110602,8.63023211,9.43535061,2.32810509,1.13092393,ok
062a9b97a6d2468b,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v2,default,outdoor_20260513/FULL-COMPARE/v2/layout.json,8,250,1976,1976,0.645801965,0.656352057,0.699682907,0.70911365,0.731018442,0.48265343,0.470345832,0.541308229,0.55535559,0.584650485,1.04063902,1.02904293,1.24951382,1.28853332,1.36101748,0.808138368,0.807365755,0.844635194,0.852580395,0.903206747,1.32108901,1.30715536,1.48684162,1.51962605,1.57381086,5.26204817,4.96987065,7.9936548,8.60453261,9.4943287,2.3201951,1.12939496,ok
6b6a0714d7d56ce0,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v3-full,default,outdoor_20260513/FULL-COMPARE/v3full/layout.json,8,250,2352,2352,0.648741125,0.658912488,0.705213242,0.71515684,0.737029203,0.485409049,0.472651176,0.545607494,0.557918226,0.603744955,1.02816239,1.01861881,1.23742517,1.27219007,1.34773301,0.812211826,0.811668989,0.849623,0.861660764,0.93204447,1.31397123,1.29775885,1.48034186,1.50995448,1.55946421,5.15484208,4.83562183,7.90998977,8.47641386,9.16851315,2.28024469,1.12351546,ok
a46dcba7a6dc6a8d,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v3-lite,default,outdoor_20260513/FULL-COMPARE/v3lite/layout.json,8,250,1976,1976,0.646009997,0.656466886,0.700055895,0.709408295,0.731526461,0.482702831,0.470483987,0.54126001,0.555396172,0.584728933,1.03945832,1.02784696,1.24816794,1.28707505,1.35977834,0.808334134,0.807551547,0.845073795,0.852643005,0.903788212,1.32027006,1.30613911,1.48545891,1.51863455,1.57278379,5.24942963,4.95110731,7.97503031,8.58434931,9.4760653,2.31739993,1.12856449,ok
10ae58e5b7260ee2,outdoor_20260513,outdoor_20260513/FULL-COMPARE,v4,default,outdoor_20260513/FULL-COMPARE/v4/layout.json,8,250,1976,1976,0.646992942,0.657996394,0.7010064,0.710984799,0.734660837,0.481564617,0.469181971,0.541225731,0.553246293,0.583913855,1.04746823,1.03815209,1.25879406,1.29795359,1.37937546,0.808482467,0.808115593,0.843543234,0.853844128,0.897281137,1.32680532,1.31335256,1.49526916,1.53003113,1.58879855,5.35848372,5.08675539,8.18595991,8.80596729,9.75454737,2.3460683,1.13737008,ok
136815cfeded6aa0,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v1-old,default,outdoor_20260513/FULL-COMPARE-1000/v1-old/layout.json,8,250,1976,1976,0.647093057,0.65772221,0.701524483,0.71067798,0.734088093,0.482623345,0.470634715,0.541652578,0.553959292,0.586402576,1.03955469,1.02906154,1.24920081,1.28967545,1.3614761,0.809172693,0.808871863,0.843949554,0.855380977,0.911017357,1.32089343,1.30590408,1.4877455,1.52016431,1.57242106,5.26457375,4.99228878,8.05110602,8.63023211,9.43535061,2.32810509,1.13092393,ok
70c3a0630e953979,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v2,default,outdoor_20260513/FULL-COMPARE-1000/v2/layout.json,8,250,1976,1976,0.645801965,0.656352057,0.699682907,0.70911365,0.731018442,0.48265343,0.470345832,0.541308229,0.55535559,0.584650485,1.04063902,1.02904293,1.24951382,1.28853332,1.36101748,0.808138368,0.807365755,0.844635194,0.852580395,0.903206747,1.32108901,1.30715536,1.48684162,1.51962605,1.57381086,5.26204817,4.96987065,7.9936548,8.60453261,9.4943287,2.3201951,1.12939496,ok
92f2b5d9018df4df,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-full,default,outdoor_20260513/FULL-COMPARE-1000/v3-full/layout.json,8,250,2352,2352,0.648741125,0.658912488,0.705213242,0.71515684,0.737029203,0.485409049,0.472651176,0.545607494,0.557918226,0.603744955,1.02816239,1.01861881,1.23742517,1.27219007,1.34773301,0.812211826,0.811668989,0.849623,0.861660764,0.93204447,1.31397123,1.29775885,1.48034186,1.50995448,1.55946421,5.15484208,4.83562183,7.90998977,8.47641386,9.16851315,2.28024469,1.12351546,ok
4007f54f3d3bcdd3,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v3-lite,default,outdoor_20260513/FULL-COMPARE-1000/v3-lite/layout.json,8,250,1976,1976,0.646009997,0.656466886,0.700055895,0.709408295,0.731526461,0.482702831,0.470483987,0.54126001,0.555396172,0.584728933,1.03945832,1.02784696,1.24816794,1.28707505,1.35977834,0.808334134,0.807551547,0.845073795,0.852643005,0.903788212,1.32027006,1.30613911,1.48545891,1.51863455,1.57278379,5.24942963,4.95110731,7.97503031,8.58434931,9.4760653,2.31739993,1.12856449,ok
5cfb884f33a3b279,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io,default,outdoor_20260513/FULL-COMPARE-1000/v4-io/layout.json,8,250,1976,1976,0.646992942,0.657996394,0.7010064,0.710984799,0.734660837,0.481564617,0.469181971,0.541225731,0.553246293,0.583913855,1.04746823,1.03815209,1.25879406,1.29795359,1.37937546,0.808482467,0.808115593,0.843543234,0.853844128,0.897281137,1.32680532,1.31335256,1.49526916,1.53003113,1.58879855,5.35848372,5.08675539,8.18595991,8.80596729,9.75454737,2.3460683,1.13737008,ok
21d850e593ebb432,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-roto,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-roto/layout.json,8,250,1976,1976,0.644905436,0.656742275,0.697878163,0.70632723,0.725617363,0.481685416,0.469024433,0.540355295,0.551957896,0.586818959,1.05361486,1.04743977,1.26327744,1.29734503,1.38061577,0.806831743,0.807509913,0.841417483,0.851474037,0.900211517,1.33060547,1.31689598,1.49922628,1.52928242,1.59089203,5.41413873,5.15789176,8.21783216,8.80630769,9.81083799,2.35044202,1.13583108,ok
ce0b54400ac800cc,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-td,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-td/layout.json,8,250,1976,1976,0.646992942,0.657996394,0.7010064,0.710984799,0.734660837,0.481564617,0.469181971,0.541225731,0.553246293,0.583913855,1.04746823,1.03815209,1.25879406,1.29795359,1.37937546,0.808482467,0.808115593,0.843543234,0.853844128,0.897281137,1.32680532,1.31335256,1.49526916,1.53003113,1.58879855,5.35848372,5.08675539,8.18595991,8.80596729,9.75454737,2.3460683,1.13737008,ok
2b2f48a609fa2cd5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v4-io-wand,default,outdoor_20260513/FULL-COMPARE-1000/v4-io-wand/layout.json,8,250,2080,2080,0.647644362,0.65856318,0.702287197,0.712415859,0.735993515,0.481385679,0.468769958,0.540902445,0.553558829,0.583094108,1.04600143,1.034287,1.25593625,1.29934643,1.37732434,0.808906736,0.808889249,0.846197316,0.853114094,0.898908109,1.32583562,1.31132606,1.49489635,1.52842295,1.58756731,5.34425311,5.05584146,8.18722089,8.78992904,9.73145552,2.34725987,1.13729415,ok
fff6325ba01f2d73,outdoor_20260513,outdoor_20260513/FULL-COMPARE-1000,v5,default,outdoor_20260513/FULL-COMPARE-1000/v5/layout.json,8,250,1976,1976,0.646992942,0.657996394,0.7010064,0.710984799,0.734660837,0.481564617,0.469181971,0.541225731,0.553246293,0.583913855,1.04746823,1.03815209,1.25879406,1.29795359,1.37937546,0.808482467,0.808115593,0.843543234,0.853844128,0.897281137,1.32680532,1.31335256,1.49526916,1.53003113,1.58879855,5.35848372,5.08675539,8.18595991,8.80596729,9.75454737,2.3460683,1.13737008,ok
c46f703d261789cb,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v1-old,default,outdoor_20260513/FULL-COMPARE-500/v1-old/layout.json,8,250,1976,1976,0.647347246,0.657891856,0.701901417,0.711624266,0.734399456,0.482475843,0.470304504,0.541417408,0.553779758,0.586060846,1.04012342,1.02944138,1.24975308,1.29064722,1.36041065,0.809290148,0.808912384,0.84430983,0.855102371,0.908326535,1.32141678,1.30738454,1.4887181,1.52222206,1.5715234,5.27321605,5.00312369,8.06383495,8.64389336,9.41768915,2.33061466,1.13195273,ok
b8d7b47c1daf30d4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v2,default,outdoor_20260513/FULL-COMPARE-500/v2/layout.json,8,250,1976,1976,0.646011084,0.656481607,0.700017428,0.709441019,0.731567321,0.482603314,0.470366516,0.541226531,0.555319344,0.584691119,1.04037711,1.0286977,1.2493104,1.28830147,1.36144436,0.808275214,0.807486557,0.844978777,0.852673861,0.903621102,1.32096436,1.30708687,1.48641669,1.5199408,1.57423925,5.26046184,4.96231265,7.99024497,8.60292166,9.50298117,2.31992903,1.12945578,ok
8a83c9a6e6976cc7,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-full,default,outdoor_20260513/FULL-COMPARE-500/v3-full/layout.json,8,250,2240,2240,0.648763038,0.659448078,0.705140463,0.715011225,0.73821304,0.484986443,0.472220375,0.545527828,0.556968952,0.60518168,1.02953454,1.02033881,1.24133274,1.27464055,1.35393828,0.811984196,0.811219156,0.848914956,0.862918585,0.93687533,1.31494495,1.29753656,1.48146494,1.5137544,1.56518735,5.17115769,4.81426415,7.91432196,8.52534222,9.28140478,2.2885307,1.12591959,ok
a880c88dbf7036a1,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v3-lite,default,outdoor_20260513/FULL-COMPARE-500/v3-lite/layout.json,8,250,1976,1976,0.646243058,0.656591948,0.700414178,0.709824158,0.732102909,0.482679134,0.470491146,0.541223618,0.555400851,0.584661244,1.03904731,1.0270806,1.24778066,1.28691631,1.36004766,0.808506887,0.807622522,0.845484318,0.852773995,0.904295038,1.32005303,1.30582054,1.48527106,1.51878862,1.57306379,5.24636808,4.94475545,7.97762073,8.58394858,9.48103903,2.31709459,1.12863996,ok
43a8b149d8ea5545,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io,default,outdoor_20260513/FULL-COMPARE-500/v4-io/layout.json,8,250,1976,1976,0.647328793,0.658248674,0.701409654,0.711780396,0.735676924,0.48151911,0.469065441,0.541174004,0.553452729,0.583919105,1.04711715,1.03735224,1.2584979,1.29851873,1.38041423,0.808729684,0.808351624,0.844095701,0.853953024,0.897686231,1.32668341,1.31324387,1.49540533,1.53008827,1.58972477,5.35722478,5.08010029,8.18780984,8.81681011,9.77153654,2.34621433,1.13780345,ok
c855e34a218d0254,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-roto,default,outdoor_20260513/FULL-COMPARE-500/v4-io-roto/layout.json,8,250,1976,1976,0.645073742,0.65689444,0.697820953,0.706751089,0.726024004,0.481646904,0.469080681,0.540224445,0.551900413,0.586399772,1.05231137,1.04539331,1.26071849,1.29579404,1.37848801,0.806942084,0.807646708,0.841524629,0.851862949,0.900074908,1.32963105,1.31582586,1.49748748,1.52823039,1.58906177,5.39893578,5.1397229,8.17864581,8.78368256,9.77954955,2.34787655,1.13501789,ok
891e606dde9b7a57,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-td,default,outdoor_20260513/FULL-COMPARE-500/v4-io-td/layout.json,8,250,1976,1976,0.647328793,0.658248674,0.701409654,0.711780396,0.735676924,0.48151911,0.469065441,0.541174004,0.553452729,0.583919105,1.04711715,1.03735224,1.2584979,1.29851873,1.38041423,0.808729684,0.808351624,0.844095701,0.853953024,0.897686231,1.32668341,1.31324387,1.49540533,1.53008827,1.58972477,5.35722478,5.08010029,8.18780984,8.81681011,9.77153654,2.34621433,1.13780345,ok
b022bebf946d2d28,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v4-io-wand,default,outdoor_20260513/FULL-COMPARE-500/v4-io-wand/layout.json,8,250,2080,2080,0.647933623,0.658843786,0.70264099,0.713053419,0.736661096,0.481322054,0.468778006,0.540887885,0.553593552,0.583274074,1.04595066,1.03353376,1.25638764,1.29995854,1.37814426,0.809100858,0.80904555,0.846381726,0.853408684,0.898818318,1.32592204,1.31152234,1.49507442,1.52864894,1.5882956,5.34621576,5.05244315,8.19745106,8.79684983,9.74460317,2.34821836,1.13775805,ok
76f5afe080a70214,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500,v5,default,outdoor_20260513/FULL-COMPARE-500/v5/layout.json,8,250,1976,1976,0.647328793,0.658248674,0.701409654,0.711780396,0.735676924,0.48151911,0.469065441,0.541174004,0.553452729,0.583919105,1.04711715,1.03735224,1.2584979,1.29851873,1.38041423,0.808729684,0.808351624,0.844095701,0.853953024,0.897686231,1.32668341,1.31324387,1.49540533,1.53008827,1.58972477,5.35722478,5.08010029,8.18780984,8.81681011,9.77153654,2.34621433,1.13780345,ok
ab7a0d8a20dde4f5,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,consensus,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_consensus.json,8,250,1976,1976,0.647215133,0.657744144,0.701866594,0.711266727,0.734873623,0.48263358,0.470636751,0.541513282,0.554117159,0.587314988,1.03916851,1.02879177,1.24840114,1.28953431,1.36179095,0.809276182,0.809017475,0.843915784,0.855278314,0.911536667,1.32065418,1.30529217,1.48808999,1.5202633,1.57263307,5.26079,4.98647181,8.04777862,8.62171727,9.43723552,2.32718711,1.13088896,ok
438122a22497ded6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,first500,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_first500.json,8,250,1976,1976,0.647347246,0.657891856,0.701901417,0.711624266,0.734399456,0.482475843,0.470304504,0.541417408,0.553779758,0.586060846,1.04012342,1.02944138,1.24975308,1.29064722,1.36041065,0.809290148,0.808912384,0.84430983,0.855102371,0.908326535,1.32141678,1.30738454,1.4887181,1.52222206,1.5715234,5.27321605,5.00312369,8.06383495,8.64389336,9.41768915,2.33061466,1.13195273,ok
0f1588574545642e,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v1-old,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v1-old/layout_last500_aligned.json,8,250,1976,1976,0.64708978,0.657709166,0.70144637,0.711085951,0.73534989,0.482795061,0.470774565,0.541710949,0.554429286,0.588446099,1.03818889,1.0267923,1.24795498,1.28699202,1.36311698,0.809269804,0.808942605,0.843999316,0.855756344,0.914442713,1.31987837,1.30493375,1.48584581,1.5174701,1.57370382,5.24817575,4.96796517,8.02595602,8.58682759,9.45607962,2.32129156,1.12914757,ok
53f9b6a2d65f0db4,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,consensus,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_consensus.json,8,250,1976,1976,0.645849613,0.65639076,0.699723575,0.70911768,0.731140131,0.482651353,0.470413158,0.541321268,0.555343452,0.584666864,1.04048419,1.02878443,1.2495094,1.28848344,1.36082596,0.808174481,0.807400212,0.844902909,0.852485748,0.903337861,1.32098613,1.30684512,1.48635099,1.51966406,1.57368555,5.26044054,4.97117045,7.99103586,8.6048669,9.49228955,2.320156,1.12937452,ok
4fb9ef3d2e648d58,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,first500,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_first500.json,8,250,1976,1976,0.646011084,0.656481607,0.700017428,0.709441019,0.731567321,0.482603314,0.470366516,0.541226531,0.555319344,0.584691119,1.04037711,1.0286977,1.2493104,1.28830147,1.36144436,0.808275214,0.807486557,0.844978777,0.852673861,0.903621102,1.32096436,1.30708687,1.48641669,1.5199408,1.57423925,5.26046184,4.96231265,7.99024497,8.60292166,9.50298117,2.31992903,1.12945578,ok
2e0235507a0539fa,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v2,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v2/layout_last500_aligned.json,8,250,1976,1976,0.645688604,0.656045231,0.699464094,0.709009131,0.730713313,0.482699784,0.470486197,0.541527091,0.555366653,0.584642656,1.04058883,1.02866003,1.24945497,1.28853516,1.36020116,0.808074358,0.807308335,0.844875872,0.852258314,0.903055188,1.32100647,1.30660539,1.48633944,1.51963217,1.57312656,5.26039453,4.97634216,7.99203703,8.60483775,9.48150818,2.32015219,1.12932,ok
cb9290653eb45b01,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,consensus,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_consensus.json,8,250,2240,2240,0.649308556,0.659912701,0.705660653,0.714281209,0.736629566,0.484178514,0.470940599,0.544637085,0.556107692,0.602843329,1.03008745,1.02070369,1.23960028,1.27394274,1.35773797,0.811938495,0.811520511,0.848849516,0.86083172,0.924234208,1.31529958,1.29912051,1.48243185,1.51262035,1.56854877,5.17892417,4.86694082,7.92115259,8.53290908,9.34670503,2.29082021,1.12497553,ok
c5edcfef2e6ad424,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,first500,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_first500.json,8,250,2240,2240,0.648763038,0.659448078,0.705140463,0.715011225,0.73821304,0.484986443,0.472220375,0.545527828,0.556968952,0.60518168,1.02953454,1.02033881,1.24133274,1.27464055,1.35393828,0.811984196,0.811219156,0.848914956,0.862918585,0.93687533,1.31494495,1.29753656,1.48146494,1.5137544,1.56518735,5.17115769,4.81426415,7.91432196,8.52534222,9.28140478,2.2885307,1.12591959,ok
bc9f1f5e98797ef6,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-full,last500_aligned,outdoor_20260513/FULL-COMPARE-500+500/v3-full/layout_last500_aligned.json,8,250,2240,2240,0.650063572,0.660283177,0.706346145,0.71460748,0.735368081,0.483431611,0.470154644,0.542768186,0.556199539,0.589901669,1.03095105,1.0213937,1.24082274,1.27773041,1.36636448,0.812077199,0.812223128,0.849086486,0.859491519,0.909279329,1.3160288,1.3025744,1.48213912,1.51265202,1.57527641,5.19250215,4.91926317,7.95929227,8.52439122,9.44832957,2.29725183,1.12581547,ok
db876514cc1ff44d,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,consensus,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_consensus.json,8,250,1976,1976,0.646070027,0.65652055,0.700198,0.709464974,0.731685121,0.482705567,0.470538078,0.541225246,0.555381888,0.584566863,1.03930658,1.02713678,1.24786303,1.28707572,1.35975181,0.808384007,0.807519087,0.845399146,0.85255304,0.903888632,1.32017996,1.30591574,1.48523525,1.51875331,1.57280115,5.24804303,4.95145851,7.97899426,8.58505697,9.47596372,2.31746074,1.12859197,ok
e6bc6dc8163a8156,outdoor_20260513,outdoor_20260513/FULL-COMPARE-500+500,v3-lite,first500,outdoor_20260513/FULL-COMPARE-500+500/v3-lite/layout_first500.json,8,250,1976,1976,0.646243058,0.656591948,0.700414178,0.709824158,0.732102909,0.482679134,0.470491146,0.541223618,0.555400851,0.584661244,1.03904731,1.0270806,1.24778066,1.28691631,1.36004766,0.808506887,0.807622522,0.845484318,0.852773995,0.904295038,1.32005303,1.30582054,1.48527106,1.51878862,1.57306379,5.24636808,4.94475545,7.97762073,8.58394858,9.48103903,2.31709459,1.12863996,ok
