version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,71.44605306737797,164.13864024329092,95.20491956656963,35.757644819313114,59.98871619432202,743.71828715619,7.275260582930261
