version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,66.26837336458084,162.65470093313593,91.35654587274935,35.09316964912033,53.7084002395884,,,,,-1.0000000000000009,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,216.75953972263085,1553.2764339113357,532.445039404505,2168.4434169166134,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,71.44605306737797,164.13864024329095,95.20491956656963,35.757644819313114,59.98871619432202,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
