row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L2:I8:T6,simulate_imu_prior,0.5276519919862039,,,,
R4:L2:I8:T6,cpu_golden,17.801150879007764,,,,
R4:L2:I8:T6,torch_gpu,2.148508334008511,0,1,2.148508334008511,2.148508334008511
R4:L2:I8:T8,simulate_imu_prior,0.5271315900026821,,,,
R4:L2:I8:T8,cpu_golden,18.346667497011367,,,,
R4:L2:I8:T8,torch_gpu,2.0622331960184965,0,1,2.0622331960184965,2.0622331960184965
