capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004764307966109204,0.0008528863068518897,0.0016192021054324242,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R01,BSDC91,1200,1200,0.00037015653049201415,0.0006536156637873938,0.0010651967501880473,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R02,BS2DCE,1201,1201,0.0004205577123117002,0.0007584376199028776,0.001254010235710501,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R02,BSDC91,1200,1200,0.00037917872681172775,0.0006582687005982224,0.0009498883330640761,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R03,BS2DCE,1200,1200,0.00041781282059054966,0.0006604513981403604,0.0011177048995476447,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R03,BSDC91,1200,1200,0.0005015549126323429,0.0008764460039368232,0.0012006323596862305,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R04,BS2DCE,1200,1200,0.0006491162534600302,0.0011366882383818642,0.0017123505511082834,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R04,BSDC91,1200,1200,0.0004466498635915597,0.0008003322948333775,0.0014570196114601622,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R05,BS2DCE,1200,1200,0.0003652037649995771,0.0006020602889825154,0.0008932371591738403,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R05,BSDC91,1201,1201,0.0004175905012769219,0.0007284300840743116,0.0010644709954441643,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R06,BS2DCE,1200,1200,0.00040820356895296677,0.0007031607326562478,0.0009693158608716378,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R06,BSDC91,1201,1201,0.0005231942787522038,0.0009682823669561408,0.0016788998201436652,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
R07,BS2DCE,1200,1200,0.0004400307857890629,0.000727197748889127,0.0011720652633424092,1.0,1.0,R4:L2:I8:T6,R4,L2,I8,T6,85.028125,1.35,True
