row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L0:I1:T6,S04,simulate_imu_prior,0.2540372030052822,,,,
R4:L0:I1:T6,S04,cpu_golden,28.62196892799693,,,,
R4:L0:I1:T6,S04,torch_gpu,3.308641915995395,0,1,3.308641915995395,3.308641915995395
R4:L0:I1:T8,S04,simulate_imu_prior,0.15759766497649252,,,,
R4:L0:I1:T8,S04,cpu_golden,27.352443119016243,,,,
R4:L0:I1:T8,S04,torch_gpu,3.1933115670108236,0,1,3.1933115670108236,3.1933115670108236
