timestamp,id,type,path,notes
2026-06-23T22:28:41+02:00,"CODEX_CIRNOPRE_OFF","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_cirnopre_verify_20260623/static_CODEX_CIRNOPRE_OFF_BSF66F_30s_20260623_222735","duration_s=30; targets=BSF66F; cir=off; rc=0"
