host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
3e-05,1782248835.648535,598,,BSF66F,,f,0,0,2110,2110,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3e-05,1782248835.648535,598,,BSF66F,,f,0,1,3698,3698,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3e-05,1782248835.648535,598,,BSF66F,,f,0,2,3604,3604,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3e-05,1782248835.648535,598,,BSF66F,,f,0,3,2453,2453,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3e-05,1782248835.648535,598,,BSF66F,,f,0,4,1992,1992,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3e-05,1782248835.648535,598,,BSF66F,,f,0,5,3002,3002,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3e-05,1782248835.648535,598,,BSF66F,,f,0,6,3575,3575,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
3e-05,1782248835.648535,598,,BSF66F,,f,0,7,2080,2080,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104549,1782248835.753054,599,,BSF66F,,f,0,0,2080,2080,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104549,1782248835.753054,599,,BSF66F,,f,0,1,3643,3643,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104549,1782248835.753054,599,,BSF66F,,f,0,2,3621,3621,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104549,1782248835.753054,599,,BSF66F,,f,0,3,2515,2515,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104549,1782248835.753054,599,,BSF66F,,f,0,4,2055,2055,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104549,1782248835.753054,599,,BSF66F,,f,0,5,3044,3044,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104549,1782248835.753054,599,,BSF66F,,f,0,6,3561,3561,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.104549,1782248835.753054,599,,BSF66F,,f,0,7,2035,2035,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.202071,1782248835.850576,600,,BSF66F,,f,0,0,2118,2118,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.202071,1782248835.850576,600,,BSF66F,,f,0,1,3697,3697,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.202071,1782248835.850576,600,,BSF66F,,f,0,2,3602,3602,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
