capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0005103336581684519,0.0009040125101517099,0.0013209780570599384,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R01,BSDC91,1200,1200,0.0005215131228057087,0.0009672952266592406,0.0017347879819226975,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R02,BS2DCE,1201,1201,0.0005535066607782327,0.0010380176996118756,0.0018117813515213983,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R02,BSDC91,1200,1200,0.00039955356111809147,0.0007155667856135297,0.0011490647778596523,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R03,BS2DCE,1200,1200,0.0003696436876825536,0.0006562534945238853,0.001020972161392138,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R03,BSDC91,1200,1200,0.0004649953150500691,0.000842708847703779,0.0013893980174126109,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R04,BS2DCE,1200,1200,0.0003928002229360283,0.0006516681038032599,0.0009592341930097682,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R04,BSDC91,1200,1200,0.0004144628819162077,0.0007214337654158512,0.0013857446931398894,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R05,BS2DCE,1200,1200,0.00044428723974949036,0.0008019095395818563,0.0010837723665279803,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R05,BSDC91,1201,1201,0.0005007996178312749,0.0009113167546037875,0.0012763098865000734,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R06,BS2DCE,1200,1200,0.00048123481006398706,0.0009800696856643429,0.0015557521058147488,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R06,BSDC91,1201,1201,0.0005599157099840396,0.0011093798589398897,0.0016189543631753129,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R07,BS2DCE,1200,1200,0.0005782479782653243,0.0010992736819667257,0.0023777949615934354,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R07,BSDC91,1201,1201,0.0004985944282048948,0.0009560606684868557,0.0016645148944808357,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R08,BS2DCE,1201,1201,0.00036965018009547967,0.0006357879163778196,0.0010077662584893844,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
R08,BSDC91,1200,1200,0.00037686418260292695,0.0006435451743444744,0.0010395562093258915,1.0,1.0,R2:L12:I1:T6,,R2,L12,I1,T6,113.82637500000001,1.0,False
