position,transition,movement_mm,frames_solved,rho_percent,delta_tag_mm,train_rms_mm
ID08,iter2_to_iter3,1.2123787455290842,1201,7.662913464883303,-157.87962503108545,94.14189930814047
ID08,iter3_to_iter4,0.09077454695992565,1201,7.662913464883303,-157.87962503108545,94.14189930814047
ID08,iter0_additive_only_frames,nan,1201,7.662913464883303,-157.87962503108545,94.14189930814047
ID08,iter1_estimated_distance_frames,nan,1201,7.662913464883303,-157.87962503108545,94.14189930814047
ID08,iter2_estimated_distance_frames,nan,1201,7.662913464883303,-157.87962503108545,94.14189930814047
ID08,iter3_estimated_distance_frames,nan,1201,7.662913464883303,-157.87962503108545,94.14189930814047
ID08,iter4_estimated_distance_frames,nan,1201,7.662913464883303,-157.87962503108545,94.14189930814047
ID05,iter0_to_iter1,131.8426427733007,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID05,iter1_to_iter2,8.666945212269173,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID05,iter2_to_iter3,0.6102772618651158,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID05,iter3_to_iter4,0.04231172197901443,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID05,iter0_additive_only_frames,nan,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID05,iter1_estimated_distance_frames,nan,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID05,iter2_estimated_distance_frames,nan,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID05,iter3_estimated_distance_frames,nan,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID05,iter4_estimated_distance_frames,nan,1200,7.317683348136761,-146.7498776931585,92.15987741336562
ID01,iter0_to_iter1,312.2205715151944,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID01,iter1_to_iter2,24.97690474415448,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID01,iter2_to_iter3,1.9654067397580905,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID01,iter3_to_iter4,0.15540808323073996,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID01,iter0_additive_only_frames,nan,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID01,iter1_estimated_distance_frames,nan,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID01,iter2_estimated_distance_frames,nan,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID01,iter3_estimated_distance_frames,nan,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID01,iter4_estimated_distance_frames,nan,1201,8.0523571606129,-171.38938535073328,95.4707734089193
ID10,iter0_to_iter1,320.10961772226284,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID10,iter1_to_iter2,27.022660500298933,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID10,iter2_to_iter3,2.139641702034451,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID10,iter3_to_iter4,0.17133146738673777,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID10,iter0_additive_only_frames,nan,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID10,iter1_estimated_distance_frames,nan,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID10,iter2_estimated_distance_frames,nan,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID10,iter3_estimated_distance_frames,nan,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID10,iter4_estimated_distance_frames,nan,1201,8.055623193294181,-173.131697185561,96.24749376353556
ID11,iter0_to_iter1,371.587795304984,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID11,iter1_to_iter2,34.43409398171865,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID11,iter2_to_iter3,3.131161885598222,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID11,iter3_to_iter4,0.28694231869806697,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID11,iter0_additive_only_frames,nan,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID11,iter1_estimated_distance_frames,nan,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID11,iter2_estimated_distance_frames,nan,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID11,iter3_estimated_distance_frames,nan,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID11,iter4_estimated_distance_frames,nan,1201,8.495870918487292,-191.03262305829023,96.05933280747045
ID09,iter0_to_iter1,342.8103657246911,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID09,iter1_to_iter2,30.98644695842901,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID09,iter2_to_iter3,2.275395545794975,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID09,iter3_to_iter4,0.10590675449170008,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID09,iter0_additive_only_frames,nan,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID09,iter1_estimated_distance_frames,nan,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID09,iter2_estimated_distance_frames,nan,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID09,iter3_estimated_distance_frames,nan,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID09,iter4_estimated_distance_frames,nan,1201,8.186076286046173,-178.00927653471214,94.67888185840253
ID15,iter0_to_iter1,120.41182892691927,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID15,iter1_to_iter2,8.868142963798121,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID15,iter2_to_iter3,0.6527491838160918,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID15,iter3_to_iter4,0.048211992416676897,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID15,iter0_additive_only_frames,nan,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID15,iter1_estimated_distance_frames,nan,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID15,iter2_estimated_distance_frames,nan,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID15,iter3_estimated_distance_frames,nan,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID15,iter4_estimated_distance_frames,nan,1201,7.645960329086066,-153.74550784741785,96.4478486858105
ID13,iter0_to_iter1,79.97500833302355,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID13,iter1_to_iter2,5.7527167683407345,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID13,iter2_to_iter3,0.4183180183197588,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID13,iter3_to_iter4,0.030611568933981693,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID13,iter0_additive_only_frames,nan,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID13,iter1_estimated_distance_frames,nan,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID13,iter2_estimated_distance_frames,nan,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID13,iter3_estimated_distance_frames,nan,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID13,iter4_estimated_distance_frames,nan,1200,7.679074682688025,-156.01518693079709,96.60136432077914
ID12,iter0_to_iter1,361.10138732540145,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID12,iter1_to_iter2,32.22202856292634,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID12,iter2_to_iter3,2.7425928532671966,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID12,iter3_to_iter4,0.239716580234481,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID12,iter0_additive_only_frames,nan,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID12,iter1_estimated_distance_frames,nan,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID12,iter2_estimated_distance_frames,nan,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID12,iter3_estimated_distance_frames,nan,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID12,iter4_estimated_distance_frames,nan,1201,8.182968052992123,-177.52223079048133,95.63605927623816
ID14,iter0_to_iter1,116.12762790387853,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID14,iter1_to_iter2,8.479662446461635,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID14,iter2_to_iter3,0.6096475038464009,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID14,iter3_to_iter4,0.04404043208876472,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID14,iter0_additive_only_frames,nan,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID14,iter1_estimated_distance_frames,nan,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID14,iter2_estimated_distance_frames,nan,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID14,iter3_estimated_distance_frames,nan,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID14,iter4_estimated_distance_frames,nan,1201,7.632945999712781,-152.96032010340636,96.40781850845688
ID16,iter0_to_iter1,79.40690371012039,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID16,iter1_to_iter2,6.125878440848936,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID16,iter2_to_iter3,0.4604944750344094,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID16,iter3_to_iter4,0.03473557779630582,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID16,iter0_additive_only_frames,nan,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID16,iter1_estimated_distance_frames,nan,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID16,iter2_estimated_distance_frames,nan,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID16,iter3_estimated_distance_frames,nan,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID16,iter4_estimated_distance_frames,nan,1201,7.687433410372968,-157.16663442290277,96.74889897464602
ID19,iter0_to_iter1,291.28096797997375,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID19,iter1_to_iter2,16.38090460587121,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID19,iter2_to_iter3,0.8996228438982117,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID19,iter3_to_iter4,0.051039872455958875,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID19,iter0_additive_only_frames,nan,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID19,iter1_estimated_distance_frames,nan,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID19,iter2_estimated_distance_frames,nan,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID19,iter3_estimated_distance_frames,nan,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID19,iter4_estimated_distance_frames,nan,1201,6.849482840148546,-127.59827833669618,89.54965678191711
ID17,iter0_to_iter1,292.14627063732405,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID17,iter1_to_iter2,19.888846818080054,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID17,iter2_to_iter3,1.3404390329182991,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID17,iter3_to_iter4,0.0923301471728985,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID17,iter0_additive_only_frames,nan,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID17,iter1_estimated_distance_frames,nan,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID17,iter2_estimated_distance_frames,nan,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID17,iter3_estimated_distance_frames,nan,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID17,iter4_estimated_distance_frames,nan,1199,7.666517010662766,-153.04508803772416,95.85831172776918
ID20,iter0_to_iter1,330.05703405419354,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID20,iter1_to_iter2,8.8370468033482,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID20,iter2_to_iter3,0.4337485547277707,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID20,iter3_to_iter4,0.024326039744577973,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID20,iter0_additive_only_frames,nan,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID20,iter1_estimated_distance_frames,nan,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID20,iter2_estimated_distance_frames,nan,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID20,iter3_estimated_distance_frames,nan,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID20,iter4_estimated_distance_frames,nan,1201,7.438644735136535,-148.11485472789704,94.24732232354938
ID23,iter0_to_iter1,326.1902063912406,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID23,iter1_to_iter2,25.94068980540926,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID23,iter2_to_iter3,1.9247795779062977,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID23,iter3_to_iter4,0.14508906583836542,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID23,iter0_additive_only_frames,nan,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID23,iter1_estimated_distance_frames,nan,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID23,iter2_estimated_distance_frames,nan,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID23,iter3_estimated_distance_frames,nan,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID23,iter4_estimated_distance_frames,nan,1201,7.646698815256769,-157.15332281815915,95.38151466910658
ID18,iter0_to_iter1,303.49643112913805,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID18,iter1_to_iter2,23.574286188892795,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID18,iter2_to_iter3,1.702376780109178,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID18,iter3_to_iter4,0.1241236014416763,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID18,iter0_additive_only_frames,nan,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID18,iter1_estimated_distance_frames,nan,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID18,iter2_estimated_distance_frames,nan,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID18,iter3_estimated_distance_frames,nan,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID18,iter4_estimated_distance_frames,nan,1199,7.835805960977638,-159.6853714099253,95.88556564358785
ID21,iter0_to_iter1,289.50762067301304,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID21,iter1_to_iter2,20.87161044130014,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID21,iter2_to_iter3,1.4876360752915878,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID21,iter3_to_iter4,0.10790530251858624,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID21,iter0_additive_only_frames,nan,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID21,iter1_estimated_distance_frames,nan,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID21,iter2_estimated_distance_frames,nan,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID21,iter3_estimated_distance_frames,nan,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID21,iter4_estimated_distance_frames,nan,1201,7.569000086278876,-153.33615091218945,95.48834927919552
ID22,iter0_to_iter1,278.81640685032437,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID22,iter1_to_iter2,21.55962413313117,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID22,iter2_to_iter3,1.6433032740839872,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID22,iter3_to_iter4,0.12584282975632136,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID22,iter0_additive_only_frames,nan,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID22,iter1_estimated_distance_frames,nan,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID22,iter2_estimated_distance_frames,nan,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID22,iter3_estimated_distance_frames,nan,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID22,iter4_estimated_distance_frames,nan,1201,7.684915548277971,-158.30208388449512,94.4572491303323
ID24,iter0_to_iter1,300.4879136199607,1201,7.336224239255529,-147.63086282632443,90.97509772552478
ID24,iter1_to_iter2,22.20495891379967,1201,7.336224239255529,-147.63086282632443,90.97509772552478
ID24,iter2_to_iter3,1.614203160299097,1201,7.336224239255529,-147.63086282632443,90.97509772552478
ID24,iter3_to_iter4,0.11847532985160363,1201,7.336224239255529,-147.63086282632443,90.97509772552478
ID24,iter0_additive_only_frames,nan,1201,7.336224239255529,-147.63086282632443,90.97509772552478
ID24,iter1_estimated_distance_frames,nan,1201,7.336224239255529,-147.63086282632443,90.97509772552478
ID24,iter2_estimated_distance_frames,nan,1201,7.336224239255529,-147.63086282632443,90.97509772552478
ID24,iter3_estimated_distance_frames,nan,1201,7.336224239255529,-147.63086282632443,90.97509772552478
ID24,iter4_estimated_distance_frames,nan,1201,7.336224239255529,-147.63086282632443,90.97509772552478
