version,ID,peer,path,tilt,facing,position_backend,status,N_frames,radius,radial_std,z_plane_std,circle_thickness_std_diagnostic,circle_thickness_rms_diagnostic,circle_thickness_p95_diagnostic,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,turn_count,estimated_turns,turn_center_rms_3d_mm,turn_center_p95_3d_mm,turn_center_x_std_mm,turn_center_y_std_mm,turn_center_z_std_mm,turn_radius_std_mm,median_anchors,pct_ge7,pct_ge8
V-A_unbounded,R06,BS2DCE,captures/current,,,cuda:0,ok,1200,528.287178778662,65.9956328545117,97.23290919699119,58.096906841927776,117.5383002388693,210.52024130218,58.220771941387696,1631.2864812014043,1029.0535661741087,-847.3945250018038,-0.062238840871106864,-0.8478022104535058,-0.5266476418224717,24,23.749652616028488,20.414998797383898,35.17932493085984,10.072802631472687,11.698531859368968,14.020545808446487,6.176820242820679,8.0,99.83333333333333,96.0
V-A_unbounded,R06,BSDC91,captures/current,,,cuda:1,ok,1201,610.2739215188739,64.81706872326615,68.78972834146104,45.395030536294264,94.53960234616434,158.46305413766115,48.660816922264644,1623.5192768794168,1050.1125439258778,-836.8449574018098,-0.016137478138816032,-0.7506391557996496,-0.6605152833808682,24,23.842626309413834,15.877451153746257,29.33445483637471,7.9417056181645,6.126268990332693,12.745673002167063,7.677868484400692,8.0,99.83347210657784,95.33721898417986
V-A_unbounded,R07,BS2DCE,captures/current,,,cuda:0,ok,1200,523.7581847339094,62.199219740123695,70.73794961101777,49.96185436797592,94.2280255912768,178.9408349324907,53.69480838420686,1739.9947517280807,1259.5862401166187,-882.1774947913073,0.797274299935908,0.1174206960712545,-0.5920862021664158,23,23.43134998267801,15.802863963450871,26.397626741702084,9.514054058830515,8.421251053946131,9.982344528839734,5.432284435289992,8.0,100.0,96.5
V-A_unbounded,R07,BSDC91,captures/current,,,cuda:1,ok,1201,605.3443734952517,47.45449477800758,52.283604748222494,32.57762949982665,70.60324288535578,120.28397875008783,49.07810823104957,1712.0674531835045,1231.147178203254,-851.788664108279,-0.7552301905756759,-0.023740855001049055,0.6550295650173721,23,23.458344168616787,11.40473188925844,18.562887610707147,5.939741381280648,5.5100311692421595,8.386841837446594,5.251807963904339,8.0,100.0,95.1706910907577
V-A_unbounded,R08,BS2DCE,captures/current,,,cuda:0,ok,1201,521.4005727311505,81.52921683128979,84.24930610592853,59.28563790704408,117.36515676222464,218.96546074353125,54.88172241405305,1500.8034994796785,1336.2500075613468,-853.4087875663049,0.07059680243260234,-0.8149140275994788,0.5752662158582654,24,23.762635016073226,17.624459556173285,26.252511146607322,12.332359331179678,7.546074830023461,10.72830501466869,10.376156670852419,8.0,99.91673605328893,95.33721898417986
V-A_unbounded,R08,BSDC91,captures/current,,,cuda:1,ok,1200,602.9338562801083,54.14478194351997,73.1598979153568,46.77327720822344,91.01125921457191,171.08455901005092,49.936036486845076,1531.8974026954593,1314.3138055592906,-849.387643659116,-0.04553329681418093,0.763970666017058,-0.6436424009857371,24,23.79261256930558,15.953302223614246,30.38360738018806,6.346315408727304,7.9652024355582585,12.722155536978258,5.020580581250241,8.0,99.91666666666667,91.5
V-A_unbounded,R09,BS2DCE,captures/current,,,cuda:0,ok,1200,545.8761946140531,83.92545519444874,106.23350608323592,68.91592962995973,135.48363998271256,252.85116332231325,52.69438753861139,1389.8050951013552,1121.71315262553,-870.4857025069394,-0.7946246153008162,-0.035430750650262355,-0.6060663187031504,24,23.83058052662359,18.92821912466071,25.843607371496223,8.26896060542461,12.350484681871524,12.367076435668512,6.668883834226339,8.0,99.91666666666667,96.25
V-A_unbounded,R09,BSDC91,captures/current,,,cuda:1,ok,1200,623.1896608109637,61.265158749270405,57.20656233923371,41.51246649232959,83.84064167626249,151.15800970760287,47.57636668618847,1437.4001847644658,1126.5894658807435,-831.775488340072,0.7364874178379754,0.049917697785886506,0.6746069276357219,24,23.7393666968149,12.651298799508261,21.34790833791219,6.652499252172759,7.9769546614197155,7.6893912695827895,6.187281286184429,8.0,99.33333333333333,92.91666666666667
V-A_unbounded,R10,BS2DCE,captures/current,,,cuda:0,ok,1200,526.3681303135783,63.07559335602441,63.28521984730403,41.84243740613732,89.39383959688254,150.56299372188485,77.682179644527,1644.4731294328765,981.3397476651771,-751.1409556860067,-0.0960437669932156,0.9722469275508312,0.21333426046868842,23,22.9708366403779,16.02141855063732,24.470246113114364,8.225592549188312,8.534738954206887,11.30713267443571,8.337402134908125,8.0,100.0,95.16666666666667
V-A_unbounded,R10,BSDC91,captures/current,,,cuda:1,ok,1200,599.285531669568,56.88097442098639,44.1935932099388,34.25023724411354,72.05208403987479,124.46407736154825,72.52219431472335,1623.5205482798178,1004.4842377664891,-748.9366308105213,-0.1156823031094261,0.9467923144711686,0.30033634146673993,23,23.004402785808217,11.470106839536065,20.5008586843397,7.425852556296914,4.999213952644985,7.57681178942028,4.949259261921073,8.0,99.75,93.25
V-A_unbounded,R11,BS2DCE,captures/current,,,cuda:0,ok,1201,494.00549220701294,56.65876901942717,49.68370676151377,38.12786238225543,75.39607349317305,135.4264205323211,74.81914665406771,1785.3709946942263,1265.2785669357247,-767.9376625678404,-0.9634957256447588,-0.05569405112397385,0.26186668236658167,23,23.119916541121718,12.73937275543615,19.08641043563706,5.58944475048342,8.856353441520698,7.745425813895506,5.724707939255317,8.0,100.0,95.67027477102414
V-A_unbounded,R11,BSDC91,captures/current,,,cuda:1,ok,1200,584.9503387614135,47.99148302578192,32.04981537746686,29.320458988240873,57.7189759416782,100.83471129846188,72.93313532608828,1763.3564540313853,1250.4364883460669,-779.5647919658423,0.9544349150724643,0.0540283971308706,-0.29348752136008627,23,23.142916734375753,11.714896583794474,17.849163490928223,5.157333724722087,6.7096636544019495,8.476983651504135,4.643866564333242,8.0,99.91666666666667,92.75
V-A_unbounded,R12,BS2DCE,captures/current,,,cuda:0,ok,1200,508.8837801171052,69.64961810626596,65.11546889959487,47.71739263024326,95.42752750714689,166.0528883783768,77.39142299814122,1513.8414703736732,1372.8703853801817,-753.350110673912,-0.07872968748945461,0.9727031430070482,-0.2182893306875593,23,23.221716005804474,20.92820274827504,37.56537119368403,11.47987668697822,7.736742467798413,16.31727731233635,10.126740479408308,8.0,100.0,94.58333333333333
V-A_unbounded,R12,BSDC91,captures/current,,,cuda:1,ok,1200,619.3578610209555,71.20369702304619,50.364695594628564,45.069797700599295,87.27580231942568,154.26137163186883,76.73270871189031,1512.4656553093546,1356.1992471950002,-787.8043995247567,-0.07752110579214343,0.9702179752304533,-0.22949413651874304,23,23.25145734854497,16.02282785454359,25.1446450354812,9.72843101753978,4.088850526959931,12.531541614533122,6.576322070094781,8.0,99.83333333333333,92.33333333333333
V-A_unbounded,R13,BS2DCE,captures/current,,,cuda:0,ok,1201,511.38479618018704,66.6663144502518,41.93323866075604,39.1264982951663,78.84568855041893,138.11127646303802,73.68145859353993,1369.554829059146,1145.5652242890135,-776.3974240740599,-0.955457390878747,-0.09029359696431183,-0.2809772954571665,23,23.0615250318075,13.634918801211237,21.70788722622797,5.943118280706613,8.394959618091605,9.410924997833082,5.7132664342070045,8.0,99.6669442131557,92.5895087427144
