position,subset,kept_n,dropped_links,frames_solved,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm
ID01,ACDEFH,6,"B,G",1,-465.31895106695595,157.7622624909824,-365.9012886396697,76.89639328238502,-24.780538093096908,17.422772290762225,78.84547098048803,24.780538093096908,82.64794832491854
ID01,ACDEGH,6,"B,F",1,-460.53464221746015,148.44246476091257,-368.252771730552,81.68070213188082,-34.100335823166745,15.071289199879914,83.059501918224,34.100335823166745,89.78704673924967
ID01,ACDFGH,6,"B,E",1,-490.049466688389,207.76931961938317,-401.28338408465606,52.16587766095199,25.226519035303852,-17.959323154224137,55.17079010033535,25.226519035303852,60.664597113422
ID01,ACEFGH,6,"B,D",1,-439.45218689274725,160.3570268673496,-382.63795986567106,102.76315745659372,-22.185773716729727,0.6861010647608623,102.76544781744367,22.185773716729727,105.13299111377776
ID01,ADEFGH,6,"B,C",1,-485.3737187374885,176.30803056184118,-389.928717896197,56.841625611852464,-6.234770022238138,-6.604656965765059,57.22404997755254,6.234770022238138,57.56269845189357
ID01,BCDEFG,6,"A,H",1,-461.39293340623203,73.54079759882501,-299.23303459342515,80.82241094310893,-109.00200298525431,84.09102633700678,116.6343123659069,109.00200298525431,159.6402188543518
ID01,BCDEFH,6,"A,G",1,-443.6073317901338,122.7093485831875,-317.72906703744707,98.60801255920717,-59.83345200089181,65.59499389298486,118.43244219679623,59.83345200089181,132.68867827753996
ID01,BCDEGH,6,"A,F",1,-441.25053265974634,78.5556600803842,-317.7954814726695,100.96481168959463,-103.98714050369512,65.52857945776242,120.36564262806719,103.98714050369512,159.06355118443324
ID01,BCDFGH,6,"A,E",1,-474.00917348348014,178.48546469031285,-360.2832060970484,68.20617086586083,-4.057335893766464,23.04085483338355,71.99279641489179,4.057335893766464,72.10703648182265
ID01,BCEFGH,6,"A,D",1,-439.7899273124475,116.78537096694333,-326.98425116518524,102.42541703689346,-65.75742961713598,56.339809765246684,116.89799065666497,65.75742961713598,134.12374796962067
ID01,BDEFGH,6,"A,C",1,-429.94841835455725,94.77604483837172,-296.00027455100667,112.26692599478372,-87.7667557457076,87.32378637942526,142.22976601245514,87.7667557457076,167.12961961927766
ID01,CDEFGH,6,"A,B",1,-450.86239462726564,103.69182881410882,-314.9896732952368,91.35294972207532,-78.8509717699705,68.33438763519513,114.08308356807827,78.8509717699705,138.68102143216936
ID01,ABCDEFG,7,H,1,-475.30378700579877,95.35348340149974,-323.9109433457927,66.9115573435422,-87.18931718257957,59.413117584639224,89.48226107594903,87.18931718257957,124.93619202628503
ID01,ABCDEFH,7,G,1,-470.550324737114,149.8283876559858,-354.44515191333653,71.66501961222696,-32.71441292809351,28.878909017095395,77.26491067773617,32.71441292809351,83.90529920850267
ID01,ABCDEGH,7,F,1,-469.311321571658,144.21270579299787,-352.5992554225818,72.90402277768294,-38.33009479108145,30.724805507850135,79.11390655671183,38.33009479108145,87.91021770737132
ID01,ABCDFGH,7,E,1,-493.2832868100944,200.0004378102241,-384.7692752909604,48.93205753924656,17.457637226144783,-1.445214360528496,48.95339517921115,17.457637226144783,51.97310840320876
ID01,ABCEFGH,7,D,1,-456.5623286506442,155.3779262243251,-362.41330692147676,85.65301569869678,-27.164874359754208,20.910754008955166,88.1685813172937,27.164874359754208,92.25849083138885
ID01,ABDEFGH,7,C,1,-483.6147167627456,166.48174169437678,-371.04103097456436,58.60062758659535,-16.061058889702537,12.283029955867562,59.87408770444507,16.061058889702537,61.99083796092833
ID01,ACDEFGH,7,B,1,-465.86731612000665,158.16659627196947,-366.5906427148002,76.34802822933432,-24.37620431210985,16.73341821563173,78.16027571398699,24.37620431210985,81.8732437146116
ID01,BCDEFGH,7,A,1,-451.01584009162696,107.60554104958783,-317.89711010170254,91.19950425771401,-74.93725953449149,65.42695082872939,112.240970557091,74.93725953449149,134.95787616192507
ID01,ABCDEFGH,8,,1,-470.6244596628211,149.98961315643328,-354.5999848907138,71.59088468651987,-32.55318742764604,28.724076039718113,77.13836473852744,32.55318742764604,83.72596566318926
ID02,ABCDEF,6,"G,H",1,-633.5419661065065,1050.517533416623,-237.97040466755698,-90.31198610650654,-55.07146658337683,21.950955332443016,92.94137547136226,55.07146658337683,108.03224382633516
ID02,ABCDEG,6,"F,H",1,-539.3132785159411,1099.5295935163049,-175.89080325895566,3.9167014840588763,-6.0594064836950565,84.03055674104434,84.12178681367331,6.0594064836950565,84.3397381052357
ID02,ABCDEH,6,"F,G",1,-592.1611083912871,1045.6205374566198,-255.762296638728,-48.93112839128719,-59.968462543380156,4.15906336127199,49.10756696974211,59.968462543380156,77.50980346707438
ID02,ABCDFG,6,"E,H",1,-527.6302883634673,1076.0395029587148,-163.74664029534597,15.599691636532611,-29.54949704128512,96.17471970465402,97.4316534265106,29.54949704128512,101.81404551836938
ID02,ABCDFH,6,"E,G",1,-548.150967950712,1066.3348781508296,-194.11602722790462,-4.92098795071206,-39.25412184917036,65.80533277209537,65.98907442643261,39.25412184917036,76.7817948852902
ID02,ABCDGH,6,"E,F",1,-519.2274231553456,1095.1918285692109,-166.30883654170998,24.00255684465435,-10.397171430789058,93.61252345829001,96.64071234893585,10.397171430789058,97.19839739970499
ID02,ABCEFG,6,"D,H",1,-518.0415888957965,1073.4887253335041,-190.52576471545058,25.188391104203447,-32.10027466649581,69.39559528454942,73.8254948599418,32.10027466649581,80.50236844329342
ID02,ABCEFH,6,"D,G",1,-577.9148702082781,1052.4433559736462,-243.36298962921842,-34.68489020827815,-53.14564402635369,16.558370370781574,38.43463591731144,53.14564402635369,65.58719933853092
ID02,ABCEGH,6,"D,F",1,-495.0014232421802,982.2579669871493,-248.5814782650998,48.228556757819774,-123.33103301285064,11.339881734900189,49.54378472325026,123.33103301285064,132.910234025528
ID02,ABCFGH,6,"D,E",1,-499.0958251475016,1060.512817160675,-179.26635860397346,44.13415485249834,-45.07618283932493,80.65500139602653,91.940485504142,45.07618283932493,102.39587459513004
ID02,ABDEFG,6,"C,H",1,-606.656940998461,1095.0225459626881,-230.02659034970202,-63.42696099846103,-10.566454037311814,29.894769650297974,70.11901763391066,10.566454037311814,70.91069443227373
ID02,ABDEFH,6,"C,G",1,-634.345715234025,1088.0928257479532,-259.8117885177744,-91.11573523402501,-17.496174252046785,0.10957148222558999,91.11580111674738,17.496174252046785,92.7804145636602
ID02,ABDEGH,6,"C,F",1,-581.8555556636453,1107.9876462374716,-233.50567598046428,-38.62557566364535,2.3986462374716666,26.415684019535718,46.794481058859354,2.3986462374716666,46.85591703659724
ID02,ABDFGH,6,"C,E",1,-528.6036665727491,1102.9026734043869,-180.16906758867162,14.626313427250807,-2.6863265956130817,79.75229241132837,81.08240986387986,2.6863265956130817,81.12689775846542
ID02,ABEFGH,6,"C,D",1,-563.5317950511626,1101.329830003017,-228.17479922817597,-20.301815051162635,-4.259169996983019,31.746560771824022,37.682991059770316,4.259169996983019,37.922926367488174
ID02,ACDEFG,6,"B,H",1,-530.2559258672472,1110.967372688848,-188.11644755507268,12.974054132752713,5.378372688848003,71.80491244492731,72.96760604448576,5.378372688848003,73.16555490559352
ID02,ACDEFH,6,"B,G",1,-595.1798254124338,1090.8553392917406,-243.56311871873822,-51.94984541243389,-14.733660708259322,16.35824128126177,54.46447003498478,14.733660708259322,56.422152157267625
ID02,ACDEGH,6,"B,F",1,-525.4912549856637,1134.6591333572928,-196.85923183146633,17.738725014336296,29.07013335729289,63.06212816853366,65.509498351604,29.07013335729289,71.66984740942037
ID02,ACDFGH,6,"B,E",1,-515.1082808897853,1095.0235736882014,-172.94722540027738,28.12169911021465,-10.565426311798547,86.97413459972262,91.40749449698374,10.565426311798547,92.01607622239801
ID02,ACEFGH,6,"B,D",1,-505.83693347359053,1099.5065120537859,-202.6309177563303,37.39304652640942,-6.082487946214087,57.2904422436697,68.41370258216897,6.082487946214087,68.68355960939498
ID02,ADEFGH,6,"B,C",1,-556.9816066342546,1173.767709725742,-234.35617491254857,-13.751626634254649,68.17870972574201,25.565185087451425,29.029053095882933,68.17870972574201,74.1014330732583
ID02,BCDEFG,6,"A,H",1,-524.8971991978382,1117.0521209372341,-167.48048604534733,18.33278080216178,11.46312093723418,92.44087395465266,94.2412119480649,11.46312093723418,94.93581606044027
ID02,BCDEFH,6,"A,G",1,-548.463226513357,1111.9536450853745,-195.34471827547054,-5.233246513357017,6.364645085374605,64.57664172452945,64.78834405576208,6.364645085374605,65.10021683950511
ID02,BCDEGH,6,"A,F",1,-522.8909722805081,1143.1165068316627,-159.35154184217527,20.33900771949186,37.52750683166278,100.56981815782473,102.60586513114872,37.52750683166278,109.25327147647332
ID02,BCDFGH,6,"A,E",1,-506.83686836325523,1111.7483206232896,-155.48902749900208,36.39311163674472,6.159320623289659,104.43233250099792,110.5919104012746,6.159320623289659,110.76329661374308
ID02,BCEFGH,6,"A,D",1,-505.04895706876107,1103.6988910894236,-178.2330082995352,38.181022931238886,-1.890108910576373,81.6883517004648,90.17082297292524,1.890108910576373,90.19063048514775
ID02,BDEFGH,6,"A,C",1,-538.070964787547,1150.8972368985824,-190.13779383599558,5.159015212452914,45.308236898582436,69.78356616400441,69.97400620607843,45.308236898582436,83.36184904011168
ID02,CDEFGH,6,"A,B",1,-509.2217369911548,1162.0143589361153,-184.1546302056613,34.00824300884517,56.425358936115344,75.76672979433869,83.04912965394035,56.425358936115344,100.4040789377924
ID02,ABCDEFG,7,H,1,-538.9400711942088,1091.8734938605485,-182.34621768700435,4.2899088057911285,-13.715506139451463,77.57514231299564,77.69366784007259,13.715506139451463,78.8950006724435
ID02,ABCDEFH,7,G,1,-601.1699753114244,1075.2521219918717,-240.44422874748443,-57.93999531142447,-30.336878008128224,19.477131252515562,61.12611306565802,30.336878008128224,68.24022175957272
ID02,ABCDEGH,7,F,1,-529.8659272755891,1106.0661039921865,-183.84773072577332,13.36405272441084,0.47710399218658495,76.07362927422668,77.2385588690863,0.47710399218658495,77.24003239507782
ID02,ABCDFGH,7,E,1,-517.0923177487612,1088.0861033554434,-170.35215380543627,26.137662251238794,-17.502896644556586,89.56920619456372,93.3049842520972,17.502896644556586,94.93245744862047
ID02,ABCEFGH,7,D,1,-512.3729979812791,1077.924760027219,-193.84677560410432,30.856982018720828,-27.664239972780933,66.07458439589567,72.9246463302634,27.664239972780933,77.9956038226874
ID02,ABDEFGH,7,C,1,-579.8599571997197,1117.1088203861034,-227.09282949661065,-36.62997719971975,11.519820386103447,32.828530503389345,49.18808437684835,11.519820386103447,50.51904498693575
ID02,ACDEFGH,7,B,1,-523.7449517955398,1129.058683476586,-195.81219980047445,19.48502820446015,23.46968347658617,64.10916019952555,67.00485613458952,23.46968347658617,70.99631531360046
ID02,BCDEFGH,7,A,1,-518.4127471955792,1125.2518431028434,-171.5051281506369,24.81723280442077,19.662843102843453,88.4162318493631,91.83313725725125,19.662843102843453,93.91460215214771
ID02,ABCDEFGH,8,,1,-529.1398500076144,1103.1433024503053,-185.74652491149322,14.090129992385528,-2.4456975496946143,74.17483508850677,75.50124451695811,2.4456975496946143,75.54084564071334
ID03,ABCDEF,6,"G,H",1,-770.9198047379281,1735.281841730675,-273.9915360823213,-216.91693473792805,109.72039173067515,-17.696436082321327,217.63758964414723,109.72039173067515,243.73076290785912
ID03,ABCDEG,6,"F,H",1,-349.1651723264845,1674.6453369945064,-403.62389847772647,204.83769767351555,49.08388699450643,-147.32879847772648,252.3177703790938,49.08388699450643,257.0476321843222
ID03,ABCDEH,6,"F,G",1,-633.9107238995322,1741.3609739593774,-333.52372159079414,-79.90785389953214,115.79952395937744,-77.22862159079415,111.12841719219729,115.79952395937744,160.49627676946739
ID03,ABCDFG,6,"E,H",1,-534.4566219990268,1732.1299623317288,-169.85519531303362,19.546248000973264,106.56851233172893,86.43990468696637,88.62230494185638,106.56851233172893,138.60288869213818
ID03,ABCDFH,6,"E,G",1,-548.0405723557768,1687.1679837818483,-190.66569069022626,5.962297644223213,61.606533781848384,65.62940930977373,65.89968406258201,61.606533781848384,90.21160326788429
ID03,ABCDGH,6,"E,F",1,-517.1919174216246,1713.047998806712,-196.7579885282396,36.81095257837546,87.48654880671211,59.5371114717604,69.99795619965079,87.48654880671211,112.042893992602
ID03,ABCEFG,6,"D,H",1,-474.6067877210845,1612.712012538617,-283.0643007906365,79.39608227891551,-12.849437461382877,-26.76920079063649,83.78739757391762,12.849437461382877,84.76695131526039
ID03,ABCEFH,6,"D,G",1,-589.2241464750053,1608.9925050883596,-265.6978666099167,-35.22127647500531,-16.5689449116403,-9.402766609916682,36.454771106802006,16.5689449116403,40.04347976805085
ID03,ABCEGH,6,"D,F",1,-449.2869146319689,1611.0752753949535,-315.50593611285285,104.71595536803113,-14.486174605046472,-59.21083611285286,120.29694269524313,14.486174605046472,121.1660170035745
ID03,ABCFGH,6,"D,E",1,-529.7684681813317,1626.9534937609847,-198.22426197880213,24.23440181866829,1.392043760984734,58.07083802119786,62.92478414736813,1.392043760984734,62.94017989984909
ID03,ABDEFG,6,"C,H",1,-754.4374499059657,1938.5441963855087,-268.78206595699226,-200.43457990596562,312.9827463855088,-12.486965956992265,200.8231688349031,312.9827463855088,371.8711398803458
ID03,ABDEFH,6,"C,G",1,-749.3747486300349,1957.0896014497573,-326.9930426512533,-195.37187863003487,331.5281514497574,-70.6979426512533,207.76999315240153,331.5281514497574,391.2534795477763
ID03,ABDEGH,6,"C,F",1,-627.0474998827106,1917.4602194629576,-334.4824520545319,-73.04462988271052,291.8987694629577,-78.18735205453191,106.9989718455345,291.8987694629577,310.89173612367125
ID03,ABDFGH,6,"C,E",1,-526.2526832741547,1989.6461145639585,-159.45935763893544,27.75018672584531,364.08466456395854,96.83574236106455,100.73347934990507,364.08466456395854,377.76299028966287
ID03,ABEFGH,6,"C,D",1,-587.2520294613907,1690.3167251417722,-277.8718396464567,-33.24915946139072,64.75527514177224,-21.5767396464567,39.636628245348575,64.75527514177224,75.92303970038732
ID03,ACDEFG,6,"B,H",1,-621.197270023954,1558.307111232141,-190.93057359637442,-67.19440002395402,-67.25433876785883,65.36452640362558,93.74224611427559,67.25433876785883,115.37224445095681
ID03,ACDEFH,6,"B,G",1,-653.8609068269113,1589.3610183485175,-237.47720370211596,-99.8580368269113,-36.200431651482404,18.817896297884033,101.61565204240286,36.200431651482404,107.8712751002617
ID03,ACDEGH,6,"B,F",1,-568.0360962334958,1578.0911028256958,-221.86523386466456,-14.033226233495725,-47.47034717430415,34.42986613533543,37.17992900232046,47.47034717430415,60.29743760282485
ID03,ACDFGH,6,"B,E",1,-563.2988639658608,1589.4923076001794,-180.8858483760116,-9.295993965860816,-36.06914239982052,75.40925162398838,75.98006800670368,36.06914239982052,84.1067997712542
ID03,ACEFGH,6,"B,D",1,-561.1085000354467,1547.6139866773644,-205.1484742892094,-7.105630035446666,-77.94746332263549,51.1466257107906,51.637847551968584,77.94746332263549,93.50013015089311
ID03,ADEFGH,6,"B,C",1,-626.305976679454,1634.6050000249888,-236.87121636397228,-72.303106679454,9.043550024988917,19.42388363602771,74.86672485828701,9.043550024988917,75.41095602139605
ID03,BCDEFG,6,"A,H",1,-537.0780040128816,2021.3675641560797,-125.59314906566578,16.924865987118437,395.80611415607973,130.7019509343342,131.79321328021038,395.80611415607973,417.17134497716717
ID03,BCDEFH,6,"A,G",1,-545.9794151455125,1985.1113742981934,-174.04542402077868,8.023454854487568,359.54992429819345,82.24967597922131,82.6400933354319,359.54992429819345,368.924833928709
ID03,BCDEGH,6,"A,F",1,-500.6410008635081,1977.6769249595013,-180.8782402444333,53.36186913649192,352.1154749595014,75.41685975556669,92.38610183967556,352.1154749595014,364.03365163001916
ID03,BCDFGH,6,"A,E",1,-494.589133285985,2032.0326666782355,-109.89092354607146,59.413736714015045,406.4712166782356,146.40417645392853,158.00055377585022,406.4712166782356,436.09978787126283
ID03,BCEFGH,6,"A,D",1,-514.6338948044055,1786.844014033977,-186.26422321336236,39.368975195594544,161.282564033977,70.03087678663763,80.338284220268,161.282564033977,180.18408745732918
ID03,BDEFGH,6,"A,C",1,-539.163434654879,2034.963686321023,-146.782056172721,14.839435345121046,409.4022363210231,109.51304382727898,110.51387066643514,409.4022363210231,424.05601836824866
ID03,CDEFGH,6,"A,B",1,-547.8041790596424,1692.9350780402779,-172.00284216921796,6.198690940357665,67.37362804027794,84.29225783078203,84.51987044231142,67.37362804027794,108.08706793550667
ID03,ABCDEFG,7,H,1,-564.0178809119268,1712.9332410416566,-202.22113080260237,-10.015010911926765,87.3717910416567,54.073969197397616,54.99358679270809,87.3717910416567,103.23819282685086
ID03,ABCDEFH,7,G,1,-656.2052943971034,1729.6465416678113,-285.6722590395482,-102.20242439710341,104.08509166781141,-29.37715903954819,106.3407401981035,104.08509166781141,148.80208107878482
ID03,ABCDEGH,7,F,1,-548.2371399385062,1682.3925680544985,-259.85940494521174,5.765730061493855,56.831118054498575,-3.5643049452117452,6.778488982396802,56.831118054498575,57.23394003743608
ID03,ABCDFGH,7,E,1,-526.6814472643483,1734.2120678445674,-174.15383584402025,27.32142273565171,108.65061784456748,82.14126415597974,86.56585595627544,108.65061784456748,138.9194161211775
ID03,ABCEFGH,7,D,1,-540.1141491512537,1597.612565957834,-227.89619993174847,13.888720848746289,-27.9488840421659,28.39890006825152,31.613194901827562,27.9488840421659,42.196376753263685
ID03,ABDEFGH,7,C,1,-640.0200254478317,1907.5946276411526,-296.24283711452244,-86.01715544783167,282.03317764115263,-39.947737114522454,94.84077568170471,282.03317764115263,297.5524928853283
ID03,ACDEFGH,7,B,1,-580.8613887537574,1576.3520883105784,-201.5934852372859,-26.85851875375738,-49.209361689421485,54.70161476271409,60.93969713818995,49.209361689421485,78.3275683598988
ID03,BCDEFGH,7,A,1,-514.2255044641187,1989.3295724037341,-149.43275201154847,39.77736553588136,363.7681224037342,106.86234798845152,114.02543675241955,363.7681224037342,381.220470467836
ID03,ABCDEFGH,8,,1,-549.3484895597848,1700.7401397435121,-201.0139478131464,4.654380440215277,75.17868974351222,55.2811521868536,55.47674327489248,75.17868974351222,93.43181704290888
ID04,ABCDEF,6,"G,H",1,-319.7050309588749,-69.0444454466874,436.3408717277114,1.4737840411251,-251.2082354466874,-43.59294827228865,43.61785389574216,251.2082354466874,254.96685026628197
ID04,ABCDEG,6,"F,H",1,-288.23262223537176,221.05611711005736,482.3151850138813,32.94619276462822,38.89232711005735,2.381365013881293,33.032143693883675,38.89232711005735,51.02681280512316
ID04,ABCDEH,6,"F,G",1,-309.4379160107384,116.64622280913969,478.4380899891555,11.74089898926161,-65.51756719086032,-1.495730010844511,11.835789679670098,65.51756719086032,66.57805590395594
ID04,ABCDFG,6,"E,H",1,-255.43030494229038,98.62302282380182,491.25353735534304,65.74851005770961,-83.54076717619819,11.319717355343016,66.71583452085116,83.54076717619819,106.91146971303569
ID04,ABCDFH,6,"E,G",1,-311.21999342657455,-99.20398054116367,467.2925073260151,9.958821573425439,-281.3677705411637,-12.641312673984942,16.092883932122803,281.3677705411637,281.8276125800269
ID04,ABCDGH,6,"E,F",1,-282.8970612731878,165.73350793609728,512.6097966805085,38.28175372681221,-16.430282063902723,32.67597668050843,50.3310254259282,16.430282063902723,52.944936387957206
ID04,ABCEFG,6,"D,H",1,-190.3222810318954,130.17899464316224,404.5550017507974,130.8565339681046,-51.984795356837765,-75.37881824920265,151.01456460484877,51.984795356837765,159.71167042857056
ID04,ABCEFH,6,"D,G",1,-331.70344340952215,-88.97257700936422,440.04328644178054,-10.524628409522165,-271.1363670093642,-39.89053355821949,41.255575025903546,271.1363670093642,274.2570910400579
ID04,ABCEGH,6,"D,F",1,-289.9343489341726,195.1038742828959,489.34748614971227,31.244466065827396,12.940084282895896,9.413666149712242,32.63179078930358,12.940084282895896,35.10383955303646
ID04,ABCFGH,6,"D,E",1,-259.2796014510907,-49.640779281812456,522.6264167683223,61.8992135489093,-231.80456928181246,42.69259676832229,75.19421824047404,231.80456928181246,243.69556581259872
ID04,ABDEFG,6,"C,H",1,-277.5880572808445,152.21789471350098,464.6932121813618,43.59075771915548,-29.945895286499024,-15.240607818638239,46.17824471774181,29.945895286499024,55.038049835741944
ID04,ABDEFH,6,"C,G",1,-408.2860866498129,-117.43608394864924,384.6073268187952,-87.1072716498129,-299.59987394864925,-95.32649318120485,129.13100741688882,299.59987394864925,326.2436229975187
ID04,ABDEGH,6,"C,F",1,-306.1927995738047,200.77646543001327,488.04913914446956,14.986015426195308,18.61267543001327,8.115319144469538,17.042272828785414,18.61267543001327,25.23629825932831
ID04,ABDFGH,6,"C,E",1,-276.0290550086419,-66.19919604705325,497.8095883429471,45.14975999135811,-248.36298604705325,17.875768342947083,48.55969440933448,248.36298604705325,253.06563725511356
ID04,ABEFGH,6,"C,D",1,-309.251764515589,-7.642919228179437,440.4543650796061,11.927050484410984,-189.80670922817944,-39.47945492039395,41.24174940602188,189.80670922817944,194.2356011705881
ID04,ACDEFG,6,"B,H",1,-121.29714267201769,96.57431571173214,363.5383362163939,199.8816723279823,-85.58947428826787,-116.39548378360615,231.30194892791243,85.58947428826787,246.62957991042492
ID04,ACDEFH,6,"B,G",1,-309.2344520096541,-90.54231817849814,443.7520636739762,11.944362990345894,-272.70610817849814,-36.181756326023844,38.10232667542641,272.70610817849814,275.3550593977595
ID04,ACDEGH,6,"B,F",1,-304.57957274145383,203.22266681440186,500.7208414100853,16.599242258546155,21.058876814401856,20.787021410085288,26.60141166670011,21.058876814401856,33.92803258878122
ID04,ACDFGH,6,"B,E",1,-226.2524894826306,-64.69600804527232,510.23360795075837,94.92632551736938,-246.85979804527233,30.299787950758343,99.6447912642226,246.85979804527233,266.21202887368395
ID04,ACEFGH,6,"B,D",1,-104.18939440162046,82.17815473788085,350.6015239743033,216.98942059837952,-99.98563526211916,-129.33229602569673,252.6088902768446,99.98563526211916,271.6769749273362
ID04,ADEFGH,6,"B,C",1,-226.0462511877131,12.472049425352992,438.04589736467256,95.13256381228689,-169.691740574647,-41.88792263532747,103.94615317654625,169.691740574647,198.99771249804687
ID04,BCDEFG,6,"A,H",1,-261.54236932916456,156.46859139881266,489.08008903730047,59.63644567083543,-25.695198601187343,9.146269037300442,60.33373757321178,25.695198601187343,65.57745893756211
ID04,BCDEFH,6,"A,G",1,-299.2547960046461,-81.93956041511791,479.34358501095153,21.92401899535389,-264.1033504151179,-0.590234989048497,21.93196266299337,264.1033504151179,265.01243496625113
ID04,BCDEGH,6,"A,F",1,-287.39868711657834,194.44134423143242,517.3989668632432,33.78012788342164,12.277554231432418,37.465146863243206,50.445359244480585,12.277554231432418,51.91794109178894
ID04,BCDFGH,6,"A,E",1,-234.82764322087075,-52.43491525427777,553.1572799368571,86.35117177912923,-234.59870525427777,73.22345993685707,113.21748960630242,234.59870525427777,260.48944788558464
ID04,BCEFGH,6,"A,D",1,-256.88092612706373,88.38363919900297,517.5542418880902,64.29788887293626,-93.78015080099703,37.62042188809022,74.495064645615,93.78015080099703,119.76740516856873
ID04,BDEFGH,6,"A,C",1,-226.84450694350528,38.224299376559486,562.5615110500078,94.3343080564947,-143.93949062344052,82.62769105000774,125.40453342982929,143.93949062344052,190.90540580530634
ID04,CDEFGH,6,"A,B",1,-221.28249123528326,-14.316440927998883,510.645151679076,99.89632376471673,-196.4802309279989,30.711331679075954,104.51058030270104,196.4802309279989,222.5464952335289
ID04,ABCDEFG,7,H,1,-267.22302058613116,159.76814869368567,471.5043642988278,53.95579441386883,-22.39564130631433,-8.42945570117223,54.610287256612224,22.39564130631433,59.02413255415785
ID04,ABCDEFH,7,G,1,-333.9808125926945,-90.2943515923119,441.5099887185895,-12.801997592694534,-272.4581415923119,-38.423831281410514,40.5003944759265,272.4581415923119,275.4518485554997
ID04,ABCDEGH,7,F,1,-294.1579010584503,197.1178453507176,494.39148284362386,27.02091394154968,14.954055350717596,14.457662843623837,30.64561640979889,14.954055350717596,34.09952457980698
ID04,ABCDFGH,7,E,1,-256.6740239425395,-56.59821356063543,515.8040373119022,64.50479105746047,-238.76200356063543,35.870217311902195,73.8074559876556,238.76200356063543,249.9096534823307
ID04,ABCEFGH,7,D,1,-264.9115274654024,101.95623984863897,461.8980830543562,56.267287534597585,-80.20755015136103,-18.035736945643805,59.08718518996773,80.20755015136103,99.62201842442582
ID04,ABDEFGH,7,C,1,-328.54917381212556,-43.58829252491688,446.7110443984759,-7.370358812125573,-225.7520825249169,-33.22277560152412,34.03050113778379,225.7520825249169,228.3026013255775
