positions,median_3d_mm,p95_3d_mm,rmse_3d_mm,median_horizontal_mm,median_vertical_mm,mode
24,100.37487314416066,211.87973865672222,135.88449446222415,44.731490720457614,90.65988167445116,vb_sweep_anchor_delta_only
24,224.22769315898785,397.2695472398984,263.74109074754637,80.63607394335077,215.97653215666946,vb_sweep_plus_loo_tag_delta
