method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T2_CUDA_REPLAY,T2,v4-io,8,1,7.323953455999799,1000,34.0,38457.0,12.775792690413885,21.857088468616546,78.08349071423085,554.5070063154219,23.0
T2_CUDA_REPLAY,T2,v4-io,7,5000,136.083416321002,1000,34.0,40811.0,20.4410439159725,34.1997764540218,101.6474839165393,557.1290708341769,23.0
T2_CUDA_REPLAY,T2,v4-io,6,5000,184.04693030499948,1000,34.0,40811.0,31.10422811994173,51.705740457875635,131.7923439105816,562.3632278105481,23.0
T2_CUDA_REPLAY,T2,v4-io,5,5000,195.07629410499794,1000,34.0,40811.0,43.99559690270935,73.91395354362452,166.67563896996393,572.1019519705848,23.0
T2_CUDA_REPLAY,T2,v4-io,4,5000,120.0653770919962,1000,34.0,40811.0,73.09978444668599,124.8972093383563,225.34990942964734,598.3201998097366,23.0
