layout,tag_method,capture_id,status,beta_s,uwb_start_s,uwb_end_s,opti_match_start_s,opti_match_end_s,score_median_3d_mm,n_overlap,second_candidate_score_median_3d_mm,second_to_best_score_ratio,reference_layout,reference_tag_method,reference_beta_s,delta_vs_reference_s,abs_delta_vs_reference_s
v2,T4,R08,ok,44.84747700000013,0.002523,119.970617,44.85000000000013,164.81809400000014,99.68626225499506,2401,147.5212608414502,1.4798554736067278,v4-io,T4,44.84747700000013,0.0,0.0
v2,T4,R09,ok,44.96743900000014,0.002561,119.954792,44.97000000000014,164.92223100000012,117.91360710701068,2400,173.38076745355374,1.4704050847685857,v4-io,T4,44.96743900000014,0.0,0.0
v2,T4,R10,ok,45.33070900000013,0.014291,119.936359,45.34500000000013,165.2670680000001,95.9889848393217,2400,123.28386553038135,1.2843543010351575,v4-io,T4,45.34070900000013,-0.010000000000005116,0.010000000000005116
v2,T4,R11,ok,45.52248100000014,0.002519,119.997834,45.52500000000014,165.52031500000015,100.01914489917823,2401,109.6146780297748,1.0959369642708814,v4-io,T4,45.512481000000136,0.010000000000005116,0.010000000000005116
v2,T4,R12,ok,46.91982500000012,0.000175,119.935075,46.920000000000115,166.8549000000001,108.4912789875693,2400,123.33369823898244,1.1368074871079152,v4-io,T4,46.934825000000124,-0.015000000000007674,0.015000000000007674
v2,T4,R13,ok,44.933564000000125,0.001436,119.996075,44.93500000000012,164.92963900000012,97.14328383824831,2401,107.71644265812984,1.1088408627145725,v4-io,T4,44.91856400000012,0.015000000000007674,0.015000000000007674
v2,T4,R14,ok,45.583682000000124,0.001318,119.996871,45.58500000000012,165.58055300000012,93.06079015556975,2401,102.77839393494588,1.1044221069166855,v4-io,T4,45.59368200000013,-0.010000000000005116,0.010000000000005116
v2,T4,R15,ok,43.66745200000015,0.002548,119.936687,43.670000000000144,163.60413900000015,98.06380068459794,2400,109.97480553567291,1.1214617908741298,v4-io,T4,43.647452000000136,0.020000000000010232,0.020000000000010232
v2,T4,R16,ok,44.51403900000014,0.000961,119.995993,44.515000000000136,164.51003200000014,109.15301302539982,2401,115.65821346107678,1.0595970762086357,v4-io,T4,44.509039000000136,0.005000000000002558,0.005000000000002558
v2,T4,R17,ok,45.54338000000013,0.00162,119.998466,45.54500000000013,165.54184600000013,99.18255030314594,2401,109.80559424654867,1.1071059769176532,v4-io,T4,45.54838000000013,-0.005000000000002558,0.005000000000002558
v3-full,T1,R01,ok,37.68795600000013,0.002044,119.964982,37.690000000000126,157.65293800000012,123.32318868276424,2401,136.3917416402435,1.1059699566404881,v4-io,T4,37.70795600000014,-0.020000000000010232,0.020000000000010232
v3-full,T1,R02,ok,46.50735800000013,0.002642,119.993719,46.51000000000013,166.50107700000012,120.672381539379,2401,142.1779636408219,1.1782146156983317,v4-io,T4,46.52235800000014,-0.015000000000007674,0.015000000000007674
v3-full,T1,R03,ok,46.37258200000012,0.002418,119.96687,46.37500000000012,166.3394520000001,117.63319708442955,2250,154.28930519154625,1.3116136347191796,v4-io,T4,46.377582000000146,-0.005000000000023874,0.005000000000023874
v3-full,T1,R04,ok,47.31321100000014,0.001789,119.957291,47.31500000000014,167.27050200000014,124.69058996574094,2400,150.58298491033145,1.2076531593258522,v4-io,T4,47.29321100000013,0.020000000000010232,0.020000000000010232
v3-full,T1,R05,ok,48.692578000000125,0.002422,119.999166,48.69500000000013,168.69174400000014,144.67643060075744,2401,172.70210460887418,1.193712783013393,v4-io,T4,48.70257800000013,-0.010000000000005116,0.010000000000005116
v3-full,T1,R06,ok,45.498791000000125,0.001209,119.981659,45.50000000000013,165.48045000000013,125.9439834765816,2401,187.68400441924447,1.4902181052113777,v4-io,T4,45.52379100000014,-0.02500000000001279,0.02500000000001279
v3-full,T1,R07,ok,45.25980400000013,0.000196,119.979094,45.26000000000013,165.23889800000012,106.25917791828793,2401,143.72287972961882,1.3525690913978277,v4-io,T4,45.229804000000115,0.030000000000015348,0.030000000000015348
v3-full,T1,R08,ok,44.84747700000013,0.002523,119.970617,44.85000000000013,164.81809400000014,115.23666772209529,2401,162.43502097857146,1.4095775605929504,v4-io,T4,44.84747700000013,0.0,0.0
v3-full,T1,R09,ok,44.93243900000012,0.002561,119.954792,44.93500000000012,164.88723100000013,153.7609888995542,2400,204.21103358797004,1.3281069213295238,v4-io,T4,44.96743900000014,-0.035000000000017906,0.035000000000017906
v3-full,T1,R10,ok,45.32070900000012,0.014291,119.936359,45.33500000000012,165.25706800000012,102.6900427669708,2400,132.99526111660475,1.2951135040269095,v4-io,T4,45.34070900000013,-0.020000000000010232,0.020000000000010232
v3-full,T1,R11,ok,45.50748100000013,0.002519,119.997834,45.51000000000013,165.50531500000014,98.19844786518928,2401,110.3943103240249,1.1241960817504832,v4-io,T4,45.512481000000136,-0.005000000000002558,0.005000000000002558
v3-full,T1,R12,ok,46.92482500000012,0.000175,119.935075,46.92500000000012,166.85990000000012,114.75472453501465,2400,131.07694516268936,1.14223571790889,v4-io,T4,46.934825000000124,-0.010000000000005116,0.010000000000005116
v3-full,T1,R13,ok,44.918564000000146,0.001436,119.996075,44.920000000000144,164.91463900000014,115.15179502491964,2401,126.340033010309,1.0971607779363592,v4-io,T4,44.91856400000012,2.842170943040401e-14,2.842170943040401e-14
v3-full,T1,R14,ok,45.59368200000013,0.001318,119.996871,45.59500000000013,165.5905530000001,103.07834655663558,2401,113.91322824490605,1.1051130722427462,v4-io,T4,45.59368200000013,0.0,0.0
v3-full,T1,R15,ok,43.67245200000015,0.002548,119.936687,43.675000000000146,163.60913900000014,102.60389921251239,2400,111.81727774982473,1.0897955984911418,v4-io,T4,43.647452000000136,0.02500000000001279,0.02500000000001279
v3-full,T1,R16,ok,44.529039000000125,0.000961,119.995993,44.53000000000012,164.52503200000012,123.53399631996784,2401,129.3885638382518,1.0473923591293843,v4-io,T4,44.509039000000136,0.019999999999988916,0.019999999999988916
v3-full,T1,R17,ok,45.54338000000013,0.00162,119.998466,45.54500000000013,165.54184600000013,118.0943717495295,2401,128.54331004504766,1.0884795620715921,v4-io,T4,45.54838000000013,-0.005000000000002558,0.005000000000002558
v3-full,T2,R01,ok,37.69795600000013,0.002044,119.964982,37.70000000000013,157.66293800000014,123.14734291184926,2401,136.26486536689478,1.1065189239562825,v4-io,T4,37.70795600000014,-0.010000000000005116,0.010000000000005116
v3-full,T2,R02,ok,46.50735800000013,0.002642,119.993719,46.51000000000013,166.50107700000012,119.9443278825826,2401,141.35995181954115,1.1785463665937002,v4-io,T4,46.52235800000014,-0.015000000000007674,0.015000000000007674
v3-full,T2,R03,ok,46.37258200000012,0.002418,119.96687,46.37500000000012,166.3394520000001,117.54736750373891,2250,154.36152387506652,1.3131857152833017,v4-io,T4,46.377582000000146,-0.005000000000023874,0.005000000000023874
v3-full,T2,R04,ok,47.29821100000013,0.001789,119.957291,47.30000000000013,167.25550200000012,125.15448773129438,2400,150.31229209062218,1.2010140012984702,v4-io,T4,47.29321100000013,0.005000000000002558,0.005000000000002558
v3-full,T2,R05,ok,48.692578000000125,0.002422,119.999166,48.69500000000013,168.69174400000014,144.60683831566664,2401,172.4916415798754,1.1928318438394883,v4-io,T4,48.70257800000013,-0.010000000000005116,0.010000000000005116
v3-full,T2,R06,ok,45.498791000000125,0.001209,119.981659,45.50000000000013,165.48045000000013,126.03890823579803,2401,187.498439016042,1.4876234778649726,v4-io,T4,45.52379100000014,-0.02500000000001279,0.02500000000001279
v3-full,T2,R07,ok,45.26480400000013,0.000196,119.979094,45.265000000000136,165.24389800000014,106.31287418722424,2401,143.4227911577458,1.3490632461424046,v4-io,T4,45.229804000000115,0.035000000000017906,0.035000000000017906
v3-full,T2,R08,ok,44.84747700000013,0.002523,119.970617,44.85000000000013,164.81809400000014,115.03473442046447,2401,162.18769589395797,1.4099019457996425,v4-io,T4,44.84747700000013,0.0,0.0
v3-full,T2,R09,ok,44.937439000000126,0.002561,119.954792,44.940000000000126,164.89223100000012,153.53318473655105,2400,204.1615881787269,1.3297554436133763,v4-io,T4,44.96743900000014,-0.030000000000015348,0.030000000000015348
v3-full,T2,R10,ok,45.325709000000124,0.014291,119.936359,45.340000000000124,165.2620680000001,102.73265818518209,2400,132.87133987943014,1.2933700171558025,v4-io,T4,45.34070900000013,-0.015000000000007674,0.015000000000007674
v3-full,T2,R11,ok,45.50748100000013,0.002519,119.997834,45.51000000000013,165.50531500000014,98.63116431391873,2401,110.24357017342474,1.1177356664121554,v4-io,T4,45.512481000000136,-0.005000000000002558,0.005000000000002558
v3-full,T2,R12,ok,46.92482500000012,0.000175,119.935075,46.92500000000012,166.85990000000012,114.95238739821576,2400,131.2383416023073,1.141675650003458,v4-io,T4,46.934825000000124,-0.010000000000005116,0.010000000000005116
v3-full,T2,R13,ok,44.918564000000146,0.001436,119.996075,44.920000000000144,164.91463900000014,114.88533576960889,2401,126.37978335766223,1.1000514775106225,v4-io,T4,44.91856400000012,2.842170943040401e-14,2.842170943040401e-14
v3-full,T2,R14,ok,45.59368200000013,0.001318,119.996871,45.59500000000013,165.5905530000001,103.11712739169411,2401,114.11781119224531,1.1066814415685253,v4-io,T4,45.59368200000013,0.0,0.0
v3-full,T2,R15,ok,43.67745200000012,0.002548,119.936687,43.68000000000012,163.61413900000014,102.61379276563413,2400,111.71734880108968,1.088716689931223,v4-io,T4,43.647452000000136,0.029999999999986926,0.029999999999986926
v3-full,T2,R16,ok,44.529039000000125,0.000961,119.995993,44.53000000000012,164.52503200000012,123.60381485164326,2401,129.3631510272566,1.0465951328648395,v4-io,T4,44.509039000000136,0.019999999999988916,0.019999999999988916
v3-full,T2,R17,ok,45.54338000000013,0.00162,119.998466,45.54500000000013,165.54184600000013,117.91452121679298,2401,128.53280917576606,1.0900507236038446,v4-io,T4,45.54838000000013,-0.005000000000002558,0.005000000000002558
v3-full,T3,R01,ok,37.682956000000125,0.002044,119.964982,37.68500000000012,157.64793800000012,125.95322794068281,2401,142.20439063743353,1.1290253768200698,v4-io,T4,37.70795600000014,-0.02500000000001279,0.02500000000001279
v3-full,T3,R02,ok,46.492358000000124,0.002642,119.993719,46.495000000000125,166.48607700000014,125.50092031623218,2401,148.49348182648268,1.183206317948225,v4-io,T4,46.52235800000014,-0.030000000000015348,0.030000000000015348
v3-full,T3,R03,ok,46.38758200000013,0.002418,119.96687,46.39000000000013,166.35445200000012,114.19662268089473,2250,148.27073813915558,1.2983811137171353,v4-io,T4,46.377582000000146,0.0099999999999838,0.0099999999999838
v3-full,T3,R04,ok,47.30321100000013,0.001789,119.957291,47.305000000000135,167.26050200000014,127.8865319211309,2400,154.98234842085674,1.2118738861136382,v4-io,T4,47.29321100000013,0.010000000000005116,0.010000000000005116
v3-full,T3,R05,ok,48.68257800000012,0.002422,119.999166,48.68500000000012,168.68174400000012,142.98761653261212,2401,172.20154277474523,1.2043108833517069,v4-io,T4,48.70257800000013,-0.020000000000010232,0.020000000000010232
v3-full,T3,R06,ok,45.50379100000013,0.001209,119.981659,45.50500000000013,165.48545000000013,127.63729766727036,2401,185.49157430689408,1.4532709301824958,v4-io,T4,45.52379100000014,-0.020000000000010232,0.020000000000010232
v3-full,T3,R07,ok,45.24480400000012,0.000196,119.979094,45.245000000000125,165.22389800000013,104.18544860132619,2401,139.98752963134888,1.3436380176949871,v4-io,T4,45.229804000000115,0.015000000000007674,0.015000000000007674
v3-full,T3,R08,ok,44.84247700000013,0.002523,119.970617,44.84500000000013,164.81309400000015,111.63870580156204,2401,158.47785086970123,1.419560086547365,v4-io,T4,44.84747700000013,-0.005000000000002558,0.005000000000002558
v3-full,T3,R09,ok,44.94243900000013,0.002561,119.954792,44.94500000000013,164.89723100000012,150.7795615477658,2400,204.24137075038135,1.3545693372087386,v4-io,T4,44.96743900000014,-0.02500000000001279,0.02500000000001279
v3-full,T3,R10,ok,45.30070900000014,0.014291,119.936359,45.31500000000014,165.23706800000014,106.21605584473014,2400,135.89145289573543,1.2793871116282616,v4-io,T4,45.34070900000013,-0.03999999999999204,0.03999999999999204
v3-full,T3,R11,ok,45.48748100000012,0.002519,119.997834,45.49000000000012,165.48531500000013,98.28847066822027,2401,109.40200103534904,1.1130705391138223,v4-io,T4,45.512481000000136,-0.02500000000001279,0.02500000000001279
v3-full,T3,R12,ok,46.90982500000014,0.000175,119.935075,46.91000000000014,166.84490000000014,111.96048318156946,2400,127.62729671556104,1.1399316355984663,v4-io,T4,46.934825000000124,-0.024999999999984368,0.024999999999984368
v3-full,T3,R13,ok,44.91356400000014,0.001436,119.996075,44.91500000000014,164.90963900000014,118.59819255837537,2401,132.04397642625096,1.1133725866965252,v4-io,T4,44.91856400000012,-0.004999999999974136,0.004999999999974136
v3-full,T3,R14,ok,45.58868200000013,0.001318,119.996871,45.590000000000124,165.58555300000012,104.08161438854651,2401,113.95878665201496,1.0948983384000563,v4-io,T4,45.59368200000013,-0.005000000000002558,0.005000000000002558
v3-full,T3,R15,ok,43.642452000000134,0.002548,119.936687,43.64500000000013,163.57913900000014,100.53969040630318,2400,111.51171114079588,1.1091312365310888,v4-io,T4,43.647452000000136,-0.005000000000002558,0.005000000000002558
v3-full,T3,R16,ok,44.53903900000013,0.000961,119.995993,44.54000000000013,164.53503200000011,124.28780763279129,2401,131.56132744287575,1.058521587504175,v4-io,T4,44.509039000000136,0.02999999999999403,0.02999999999999403
v3-full,T3,R17,ok,45.52838000000012,0.00162,119.998466,45.53000000000012,165.52684600000012,120.88183512226999,2401,131.9738469654333,1.0917591285071402,v4-io,T4,45.54838000000013,-0.020000000000010232,0.020000000000010232
v3-full,T4,R01,ok,37.69795600000013,0.002044,119.964982,37.70000000000013,157.66293800000014,124.45880274623413,2401,138.6764319419931,1.1142356256210182,v4-io,T4,37.70795600000014,-0.010000000000005116,0.010000000000005116
v3-full,T4,R02,ok,46.51735800000014,0.002642,119.993719,46.52000000000014,166.51107700000014,112.0601637021477,2401,133.4243577472586,1.1906493203231099,v4-io,T4,46.52235800000014,-0.005000000000002558,0.005000000000002558
v3-full,T4,R03,ok,46.38258200000013,0.002418,119.96687,46.385000000000126,166.34945200000013,112.55338829099281,2250,151.39781465794465,1.3451200088843562,v4-io,T4,46.377582000000146,0.004999999999981242,0.004999999999981242
v3-full,T4,R04,ok,47.31821100000014,0.001789,119.957291,47.32000000000014,167.27550200000013,121.82322006829338,2400,149.42293799422345,1.2265554785898602,v4-io,T4,47.29321100000013,0.02500000000001279,0.02500000000001279
v3-full,T4,R05,ok,48.70257800000013,0.002422,119.999166,48.70500000000013,168.70174400000013,140.88469903844444,2401,167.20836732966342,1.1868454734323974,v4-io,T4,48.70257800000013,0.0,0.0
v3-full,T4,R06,ok,45.51379100000013,0.001209,119.981659,45.515000000000136,165.49545000000012,118.10171757752313,2401,177.56106491215044,1.50345878581823,v4-io,T4,45.52379100000014,-0.010000000000005116,0.010000000000005116
v3-full,T4,R07,ok,45.269804000000136,0.000196,119.979094,45.27000000000014,165.24889800000014,102.45582046781995,2401,140.12408796610052,1.36765375872532,v4-io,T4,45.229804000000115,0.040000000000020464,0.040000000000020464
v3-full,T4,R08,ok,44.84247700000013,0.002523,119.970617,44.84500000000013,164.81309400000015,114.09231766056008,2401,161.98395472836108,1.419762154453598,v4-io,T4,44.84747700000013,-0.005000000000002558,0.005000000000002558
v3-full,T4,R09,ok,44.94743900000013,0.002561,119.954792,44.95000000000013,164.90223100000014,149.90975691901338,2400,199.12346246020456,1.3282888756051963,v4-io,T4,44.96743900000014,-0.020000000000010232,0.020000000000010232
v3-full,T4,R10,ok,45.34070900000013,0.014291,119.936359,45.35500000000013,165.27706800000013,98.843140438478,2400,126.83697453237176,1.283214737711796,v4-io,T4,45.34070900000013,0.0,0.0
v3-full,T4,R11,ok,45.512481000000136,0.002519,119.997834,45.515000000000136,165.51031500000013,98.30413941715305,2401,108.90500821314684,1.1078374609537962,v4-io,T4,45.512481000000136,0.0,0.0
v3-full,T4,R12,ok,46.934825000000124,0.000175,119.935075,46.93500000000012,166.86990000000011,112.7486955841205,2400,129.14608134066867,1.1454330417890668,v4-io,T4,46.934825000000124,0.0,0.0
v3-full,T4,R13,ok,44.90856400000014,0.001436,119.996075,44.91000000000014,164.90463900000015,115.36701168371636,2401,126.71302785990328,1.0983471445658357,v4-io,T4,44.91856400000012,-0.009999999999976694,0.009999999999976694
v3-full,T4,R14,ok,45.58868200000013,0.001318,119.996871,45.590000000000124,165.58555300000012,100.96050825126751,2401,110.25145382178992,1.0920255427736099,v4-io,T4,45.59368200000013,-0.005000000000002558,0.005000000000002558
v3-full,T4,R15,ok,43.66745200000015,0.002548,119.936687,43.670000000000144,163.60413900000015,99.2972997007566,2400,109.70341595346557,1.1047975754030468,v4-io,T4,43.647452000000136,0.020000000000010232,0.020000000000010232
v3-full,T4,R16,ok,44.53403900000013,0.000961,119.995993,44.535000000000124,164.53003200000012,121.4058831979814,2401,126.74158021281637,1.0439492459037907,v4-io,T4,44.509039000000136,0.024999999999991473,0.024999999999991473
v3-full,T4,R17,ok,45.538380000000124,0.00162,119.998466,45.54000000000013,165.5368460000001,114.37494117922272,2401,125.3792780933548,1.0962128312432402,v4-io,T4,45.54838000000013,-0.010000000000005116,0.010000000000005116
v3-lite,T1,R01,ok,37.69795600000013,0.002044,119.964982,37.70000000000013,157.66293800000014,116.65953081315459,2401,129.1648037834699,1.1071946105316002,v4-io,T4,37.70795600000014,-0.010000000000005116,0.010000000000005116
v3-lite,T1,R02,ok,46.52735800000012,0.002642,119.993719,46.53000000000012,166.5210770000001,123.51116409508279,2401,143.07305215940988,1.1583815374719304,v4-io,T4,46.52235800000014,0.004999999999981242,0.004999999999981242
v3-lite,T1,R03,ok,46.37258200000014,0.002418,119.96687,46.37500000000014,166.33945200000014,118.52603888284729,2250,154.6241531161257,1.3045585136693743,v4-io,T4,46.377582000000146,-0.005000000000002558,0.005000000000002558
v3-lite,T1,R04,ok,47.288211000000125,0.001789,119.957291,47.29000000000013,167.24550200000013,111.7162410978707,2400,138.39534053100311,1.2388112880539885,v4-io,T4,47.29321100000013,-0.005000000000002558,0.005000000000002558
v3-lite,T1,R05,ok,48.68757800000012,0.002422,119.999166,48.690000000000126,168.68674400000012,114.04791496802704,2401,143.7480550575706,1.2604180891677845,v4-io,T4,48.70257800000013,-0.015000000000007674,0.015000000000007674
v3-lite,T1,R06,ok,45.518791000000135,0.001209,119.981659,45.52000000000014,165.50045000000011,120.42965991830508,2401,177.60539035648628,1.4747645262551357,v4-io,T4,45.52379100000014,-0.005000000000002558,0.005000000000002558
v3-lite,T1,R07,ok,45.24480400000012,0.000196,119.979094,45.245000000000125,165.22389800000013,100.780733529857,2401,138.94835598755935,1.3787194349641732,v4-io,T4,45.229804000000115,0.015000000000007674,0.015000000000007674
v3-lite,T1,R08,ok,44.84747700000013,0.002523,119.970617,44.85000000000013,164.81809400000014,99.42376128736727,2401,147.25500961787913,1.4810846794687627,v4-io,T4,44.84747700000013,0.0,0.0
v3-lite,T1,R09,ok,44.957439000000136,0.002561,119.954792,44.960000000000136,164.91223100000013,119.35768434998752,2400,176.76756183044037,1.480990208490576,v4-io,T4,44.96743900000014,-0.010000000000005116,0.010000000000005116
v3-lite,T1,R10,ok,45.34070900000013,0.014291,119.936359,45.35500000000013,165.27706800000013,97.5693670490704,2400,124.81978638314888,1.2792927755734387,v4-io,T4,45.34070900000013,0.0,0.0
v3-lite,T1,R11,ok,45.50248100000013,0.002519,119.997834,45.50500000000013,165.5003150000001,99.57457441488245,2401,109.45326578990357,1.0992089741088027,v4-io,T4,45.512481000000136,-0.010000000000005116,0.010000000000005116
v3-lite,T1,R12,ok,46.919825000000145,0.000175,119.935075,46.920000000000144,166.85490000000016,105.83825170353421,2400,120.9191880807993,1.1424904147085557,v4-io,T4,46.934825000000124,-0.014999999999979252,0.014999999999979252
v3-lite,T1,R13,ok,44.93856400000013,0.001436,119.996075,44.940000000000126,164.93463900000012,96.94628887488265,2401,107.97762457282255,1.1137881173788586,v4-io,T4,44.91856400000012,0.020000000000010232,0.020000000000010232
v3-lite,T1,R14,ok,45.58868200000013,0.001318,119.996871,45.590000000000124,165.58555300000012,95.42388707493602,2401,104.77544038094656,1.0980001296600588,v4-io,T4,45.59368200000013,-0.005000000000002558,0.005000000000002558
v3-lite,T1,R15,ok,43.66745200000015,0.002548,119.936687,43.670000000000144,163.60413900000015,99.3181015134115,2400,109.86472357476661,1.1061903308726753,v4-io,T4,43.647452000000136,0.020000000000010232,0.020000000000010232
v3-lite,T1,R16,ok,44.509039000000136,0.000961,119.995993,44.51000000000013,164.50503200000014,108.81347330621209,2401,115.03234234580972,1.0571516453858347,v4-io,T4,44.509039000000136,0.0,0.0
v3-lite,T1,R17,ok,45.53338000000012,0.00162,119.998466,45.535000000000124,165.53184600000012,100.29813259807032,2401,110.81181576402116,1.1048243162022053,v4-io,T4,45.54838000000013,-0.015000000000007674,0.015000000000007674
v3-lite,T2,R01,ok,37.71795600000014,0.002044,119.964982,37.72000000000014,157.68293800000015,116.4328303391342,2401,128.89342095933026,1.107019562986677,v4-io,T4,37.70795600000014,0.010000000000005116,0.010000000000005116
v3-lite,T2,R02,ok,46.52235800000012,0.002642,119.993719,46.52500000000012,166.5160770000001,123.1402830380257,2401,143.12108630813785,1.1622604949181583,v4-io,T4,46.52235800000014,-2.1316282072803006e-14,2.1316282072803006e-14
v3-lite,T2,R03,ok,46.37258200000014,0.002418,119.96687,46.37500000000014,166.33945200000014,118.5325542036934,2250,154.4537474846119,1.3030491793772485,v4-io,T4,46.377582000000146,-0.005000000000002558,0.005000000000002558
v3-lite,T2,R04,ok,47.288211000000125,0.001789,119.957291,47.29000000000013,167.24550200000013,111.8342114402726,2400,138.39534053047595,1.2375045055366523,v4-io,T4,47.29321100000013,-0.005000000000002558,0.005000000000002558
v3-lite,T2,R05,ok,48.68757800000012,0.002422,119.999166,48.690000000000126,168.68674400000012,113.94996353485122,2401,143.50093778686585,1.259332897837888,v4-io,T4,48.70257800000013,-0.015000000000007674,0.015000000000007674
v3-lite,T2,R06,ok,45.518791000000135,0.001209,119.981659,45.52000000000014,165.50045000000011,120.33610039978315,2401,177.58666528460284,1.4757555271827876,v4-io,T4,45.52379100000014,-0.005000000000002558,0.005000000000002558
v3-lite,T2,R07,ok,45.24480400000012,0.000196,119.979094,45.245000000000125,165.22389800000013,100.73276345263919,2401,138.94137153068561,1.3793066602010844,v4-io,T4,45.229804000000115,0.015000000000007674,0.015000000000007674
v3-lite,T2,R08,ok,44.84247700000013,0.002523,119.970617,44.84500000000013,164.81309400000015,99.44871879900562,2401,147.53322315089827,1.4835105462653124,v4-io,T4,44.84747700000013,-0.005000000000002558,0.005000000000002558
v3-lite,T2,R09,ok,44.95243900000013,0.002561,119.954792,44.95500000000013,164.90723100000014,119.26175828132381,2400,176.64073282486598,1.4811179658125804,v4-io,T4,44.96743900000014,-0.015000000000007674,0.015000000000007674
v3-lite,T2,R10,ok,45.34070900000013,0.014291,119.936359,45.35500000000013,165.27706800000013,97.59864365239488,2400,125.04180069279042,1.2811837953213414,v4-io,T4,45.34070900000013,0.0,0.0
v3-lite,T2,R11,ok,45.52248100000014,0.002519,119.997834,45.52500000000014,165.52031500000015,99.32524516524033,2401,109.35204573323496,1.1009491650517826,v4-io,T4,45.512481000000136,0.010000000000005116,0.010000000000005116
v3-lite,T2,R12,ok,46.92482500000015,0.000175,119.935075,46.925000000000146,166.85990000000015,105.75163468140073,2400,120.93917379289942,1.1436151711248188,v4-io,T4,46.934825000000124,-0.009999999999976694,0.009999999999976694
v3-lite,T2,R13,ok,44.93856400000013,0.001436,119.996075,44.940000000000126,164.93463900000012,96.90824098038209,2401,108.038258518964,1.1148510944578496,v4-io,T4,44.91856400000012,0.020000000000010232,0.020000000000010232
v3-lite,T2,R14,ok,45.58868200000013,0.001318,119.996871,45.590000000000124,165.58555300000012,95.48690544793001,2401,104.69568482456962,1.0964402326522273,v4-io,T4,45.59368200000013,-0.005000000000002558,0.005000000000002558
v3-lite,T2,R15,ok,43.66745200000015,0.002548,119.936687,43.670000000000144,163.60413900000015,99.08643074173895,2400,109.84309532519336,1.1085584020226829,v4-io,T4,43.647452000000136,0.020000000000010232,0.020000000000010232
v3-lite,T2,R16,ok,44.509039000000136,0.000961,119.995993,44.51000000000013,164.50503200000014,108.95214137416869,2401,115.28989028987603,1.0581700261763736,v4-io,T4,44.509039000000136,0.0,0.0
v3-lite,T2,R17,ok,45.538380000000124,0.00162,119.998466,45.54000000000013,165.5368460000001,100.10040816395264,2401,110.54888512039646,1.1043799635594937,v4-io,T4,45.54838000000013,-0.010000000000005116,0.010000000000005116
v3-lite,T3,R01,ok,37.69795600000013,0.002044,119.964982,37.70000000000013,157.66293800000014,118.10449634160477,2401,131.63368765546034,1.114552720115954,v4-io,T4,37.70795600000014,-0.010000000000005116,0.010000000000005116
v3-lite,T3,R02,ok,46.52235800000012,0.002642,119.993719,46.52500000000012,166.5160770000001,124.30438448262711,2401,145.38251790359195,1.1695687043437373,v4-io,T4,46.52235800000014,-2.1316282072803006e-14,2.1316282072803006e-14
v3-lite,T3,R03,ok,46.36758200000014,0.002418,119.96687,46.37000000000014,166.33445200000014,115.27150207467106,2251,150.71294454042533,1.307460576359939,v4-io,T4,46.377582000000146,-0.010000000000005116,0.010000000000005116
v3-lite,T3,R04,ok,47.29321100000013,0.001789,119.957291,47.29500000000013,167.25050200000013,111.55087361888964,2400,138.40651823316838,1.2407479542117283,v4-io,T4,47.29321100000013,0.0,0.0
v3-lite,T3,R05,ok,48.692578000000125,0.002422,119.999166,48.69500000000013,168.69174400000014,109.18975480146553,2401,140.6217638830951,1.2878659187281891,v4-io,T4,48.70257800000013,-0.010000000000005116,0.010000000000005116
v3-lite,T3,R06,ok,45.52379100000012,0.001209,119.981659,45.52500000000012,165.5054500000001,122.87184891177954,2401,178.0657529527048,1.4491989379972121,v4-io,T4,45.52379100000014,-2.1316282072803006e-14,2.1316282072803006e-14
v3-lite,T3,R07,ok,45.23980400000012,0.000196,119.979094,45.24000000000012,165.21889800000014,97.88404469637597,2401,136.5002443514612,1.394509644292569,v4-io,T4,45.229804000000115,0.010000000000005116,0.010000000000005116
v3-lite,T3,R08,ok,44.83747700000013,0.002523,119.970617,44.840000000000124,164.80809400000012,99.16114784195531,2401,146.9219509801994,1.4816483489518097,v4-io,T4,44.84747700000013,-0.010000000000005116,0.010000000000005116
v3-lite,T3,R09,ok,44.95243900000013,0.002561,119.954792,44.95500000000013,164.90723100000014,118.38410864012835,2400,175.40679523930282,1.481675177979468,v4-io,T4,44.96743900000014,-0.015000000000007674,0.015000000000007674
v3-lite,T3,R10,ok,45.33070900000013,0.014291,119.936359,45.34500000000013,165.2670680000001,99.3252047099567,2400,126.23607619673732,1.270936984880767,v4-io,T4,45.34070900000013,-0.010000000000005116,0.010000000000005116
v3-lite,T3,R11,ok,45.52248100000014,0.002519,119.997834,45.52500000000014,165.52031500000015,100.56088410143431,2401,109.19294184619973,1.085839119473715,v4-io,T4,45.512481000000136,0.010000000000005116,0.010000000000005116
v3-lite,T3,R12,ok,46.919825000000145,0.000175,119.935075,46.920000000000144,166.85490000000016,106.00185523459385,2400,121.38535422830388,1.1451248089919241,v4-io,T4,46.934825000000124,-0.014999999999979252,0.014999999999979252
v3-lite,T3,R13,ok,44.918564000000146,0.001436,119.996075,44.920000000000144,164.91463900000014,98.40082669991676,2401,108.9242487241242,1.1069444472890424,v4-io,T4,44.91856400000012,2.842170943040401e-14,2.842170943040401e-14
v3-lite,T3,R14,ok,45.59368200000013,0.001318,119.996871,45.59500000000013,165.5905530000001,101.46571067592923,2401,109.44181973053786,1.0786089113403392,v4-io,T4,45.59368200000013,0.0,0.0
