sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
86,,BSDC91,,cal_roto,5,A,reject,raw_outlier,2770,3451,0,0,37,37
71,,BS2DCE,,cal_roto,5,A,timeout,rx_timeout,0,3402,0,0,57,57
71,,BS2DCE,,cal_roto,5,B,reject,raw_outlier,2124,3460,0,0,42,42
71,,BS2DCE,,cal_roto,5,C,ok,ok,2916,2916,0,0,85,85
71,,BS2DCE,,cal_roto,5,D,ok,ok,3642,3642,0,0,100,100
71,,BS2DCE,,cal_roto,5,E,ok,ok,2987,2987,0,0,100,100
86,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2828,1826,0,0,37,37
71,,BS2DCE,,cal_roto,5,F,reject,raw_outlier,1991,2716,0,0,57,57
71,,BS2DCE,,cal_roto,5,G,ok,ok,2717,2717,0,0,100,100
86,,BSDC91,,cal_roto,5,C,ok,ok,2985,2985,0,0,100,100
86,,BSDC91,,cal_roto,5,D,reject,raw_outlier,2658,3847,0,0,37,37
86,,BSDC91,,cal_roto,5,E,ok,ok,2759,2759,0,0,62,62
86,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2963,1693,0,0,37,37
86,,BSDC91,,cal_roto,5,G,ok,ok,2893,2893,0,0,100,100
24063,,BSF66F,,cal_static,4,A,ok,ok,3836,3836,0,0,100,100
24063,,BSF66F,,cal_static,4,B,ok,ok,2487,2487,0,0,100,100
24063,,BSF66F,,cal_static,4,C,ok,ok,2163,2163,0,0,100,100
24063,,BSF66F,,cal_static,4,D,ok,ok,3499,3499,0,0,100,100
87,,BSDC91,,cal_roto,5,A,reject,raw_outlier,2710,3451,0,0,33,33
87,,BSDC91,,cal_roto,5,B,reject,raw_outlier,3563,1826,0,0,33,33
72,,BS2DCE,,cal_roto,5,A,ok,ok,3355,3355,0,0,62,62
72,,BS2DCE,,cal_roto,5,B,reject,raw_outlier,2057,3460,0,0,37,37
87,,BSDC91,,cal_roto,5,C,ok,ok,2844,2844,0,0,100,100
87,,BSDC91,,cal_roto,5,D,reject,raw_outlier,2657,3847,0,0,33,33
87,,BSDC91,,cal_roto,5,E,ok,ok,2904,2904,0,0,66,66
87,,BSDC91,,cal_roto,5,F,reject,raw_outlier,3330,1693,0,0,33,33
72,,BS2DCE,,cal_roto,5,C,ok,ok,3124,3124,0,0,87,87
72,,BS2DCE,,cal_roto,5,D,timeout,rx_timeout,0,3642,0,0,87,87
72,,BS2DCE,,cal_roto,5,E,ok,ok,3095,3095,0,0,100,100
72,,BS2DCE,,cal_roto,5,F,reject,raw_outlier,2058,2716,0,0,50,50
72,,BS2DCE,,cal_roto,5,G,ok,ok,2925,2925,0,0,100,100
87,,BSDC91,,cal_roto,5,G,ok,ok,2738,2738,0,0,100,100
87,,BSDC91,,cal_roto,5,H,reject,raw_outlier,2612,3875,0,0,33,33
24064,,BSF66F,,cal_static,4,E,ok,ok,3782,3782,0,0,100,100
24064,,BSF66F,,cal_static,4,F,ok,ok,2343,2343,0,0,100,100
24064,,BSF66F,,cal_static,4,G,ok,ok,2018,2018,0,0,100,100
24064,,BSF66F,,cal_static,4,H,ok,ok,3513,3513,0,0,100,100
88,,BSDC91,,cal_roto,5,A,reject,raw_outlier,2910,3451,0,0,30,30
88,,BSDC91,,cal_roto,5,B,reject,raw_outlier,3012,1826,0,0,30,30
88,,BSDC91,,cal_roto,5,C,ok,ok,2859,2859,0,0,100,100
88,,BSDC91,,cal_roto,5,D,reject,raw_outlier,2717,3847,0,0,30,30
88,,BSDC91,,cal_roto,5,E,ok,ok,2820,2820,0,0,70,70
73,,BS2DCE,,cal_roto,5,A,timeout,rx_timeout,0,3355,0,0,55,55
73,,BS2DCE,,cal_roto,5,B,reject,raw_outlier,2246,3460,0,0,33,33
88,,BSDC91,,cal_roto,5,F,reject,raw_outlier,3312,1693,0,0,30,30
88,,BSDC91,,cal_roto,5,G,ok,ok,2562,2562,0,0,100,100
73,,BS2DCE,,cal_roto,5,C,ok,ok,3025,3025,0,0,88,88
73,,BS2DCE,,cal_roto,5,D,timeout,rx_timeout,0,3642,0,0,77,77
73,,BS2DCE,,cal_roto,5,E,ok,ok,3003,3003,0,0,100,100
73,,BS2DCE,,cal_roto,5,F,ok,ok,2463,2463,0,0,55,55
73,,BS2DCE,,cal_roto,5,G,ok,ok,3020,3020,0,0,100,100
73,,BS2DCE,,cal_roto,5,H,ok,ok,3679,3679,0,0,100,100
24065,,BSF66F,,cal_static,4,A,ok,ok,3857,3857,0,0,100,100
24065,,BSF66F,,cal_static,4,B,ok,ok,2588,2588,0,0,100,100
24065,,BSF66F,,cal_static,4,C,timeout,rx_timeout,0,2163,0,0,88,88
24065,,BSF66F,,cal_static,4,D,ok,ok,3467,3467,0,0,100,100
89,,BSDC91,,cal_roto,5,A,reject,raw_outlier,2958,3451,0,0,27,27
89,,BSDC91,,cal_roto,5,B,reject,raw_outlier,3319,1826,0,0,27,27
89,,BSDC91,,cal_roto,5,C,ok,ok,3200,3200,0,0,100,100
89,,BSDC91,,cal_roto,5,D,reject,raw_outlier,2809,3847,0,0,27,27
89,,BSDC91,,cal_roto,5,E,ok,ok,2887,2887,0,0,72,72
89,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2771,1693,0,0,27,27
89,,BSDC91,,cal_roto,5,G,ok,ok,2553,2553,0,0,100,100
24066,,BSF66F,,cal_static,4,E,ok,ok,3771,3771,0,0,100,100
24066,,BSF66F,,cal_static,4,F,ok,ok,2374,2374,0,0,100,100
24066,,BSF66F,,cal_static,4,G,ok,ok,1994,1994,0,0,100,100
24066,,BSF66F,,cal_static,4,H,ok,ok,3526,3526,0,0,100,100
90,,BSDC91,,cal_roto,5,A,ok,ok,3168,3168,0,0,33,33
90,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2939,1826,0,0,25,25
90,,BSDC91,,cal_roto,5,C,ok,ok,2784,2784,0,0,100,100
90,,BSDC91,,cal_roto,5,D,reject,raw_outlier,2946,3847,0,0,25,25
90,,BSDC91,,cal_roto,5,E,timeout,rx_timeout,0,2887,0,0,66,66
90,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2750,1693,0,0,25,25
90,,BSDC91,,cal_roto,5,G,ok,ok,2400,2400,0,0,100,100
90,,BSDC91,,cal_roto,5,H,reject,raw_outlier,2874,3875,0,0,25,25
74,,BS2DCE,,cal_roto,5,A,ok,ok,2995,2995,0,0,60,60
74,,BS2DCE,,cal_roto,5,B,reject,raw_outlier,2353,3460,0,0,30,30
74,,BS2DCE,,cal_roto,5,C,ok,ok,3040,3040,0,0,90,90
74,,BS2DCE,,cal_roto,5,D,ok,ok,3446,3446,0,0,80,80
74,,BS2DCE,,cal_roto,5,E,ok,ok,3125,3125,0,0,100,100
74,,BS2DCE,,cal_roto,5,F,ok,ok,2578,2578,0,0,60,60
24067,,BSF66F,,cal_static,4,A,ok,ok,3820,3820,0,0,100,100
24067,,BSF66F,,cal_static,4,B,ok,ok,2475,2475,0,0,100,100
24067,,BSF66F,,cal_static,4,C,ok,ok,2132,2132,0,0,90,90
74,,BS2DCE,,cal_roto,5,G,ok,ok,3227,3227,0,0,100,100
24067,,BSF66F,,cal_static,4,D,timeout,rx_timeout,0,3467,0,0,90,90
91,,BSDC91,,cal_roto,5,A,ok,ok,3191,3191,0,0,38,38
91,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2840,1826,0,0,23,23
91,,BSDC91,,cal_roto,5,C,ok,ok,2518,2518,0,0,100,100
91,,BSDC91,,cal_roto,5,D,reject,raw_outlier,3143,3847,0,0,23,23
91,,BSDC91,,cal_roto,5,E,ok,ok,3084,3084,0,0,69,69
91,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2662,1693,0,0,23,23
91,,BSDC91,,cal_roto,5,G,ok,ok,2558,2558,0,0,100,100
75,,BS2DCE,,cal_roto,5,A,reject,raw_outlier,2521,2995,0,0,54,54
75,,BS2DCE,,cal_roto,5,B,reject,raw_outlier,2547,3460,0,0,27,27
75,,BS2DCE,,cal_roto,5,C,ok,ok,3113,3113,0,0,90,90
75,,BS2DCE,,cal_roto,5,D,ok,ok,3103,3103,0,0,81,81
75,,BS2DCE,,cal_roto,5,E,ok,ok,2715,2715,0,0,100,100
75,,BS2DCE,,cal_roto,5,F,ok,ok,2519,2519,0,0,63,63
75,,BS2DCE,,cal_roto,5,G,ok,ok,3365,3365,0,0,100,100
24068,,BSF66F,,cal_static,4,E,ok,ok,3753,3753,0,0,100,100
24068,,BSF66F,,cal_static,4,F,timeout,rx_timeout,0,2374,0,0,90,90
24068,,BSF66F,,cal_static,4,G,ok,ok,1972,1972,0,0,100,100
92,,BSDC91,,cal_roto,5,A,ok,ok,3395,3395,0,0,42,42
24068,,BSF66F,,cal_static,4,H,ok,ok,3542,3542,0,0,100,100
92,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2538,1826,0,0,21,21
92,,BSDC91,,cal_roto,5,C,ok,ok,2608,2608,0,0,100,100
92,,BSDC91,,cal_roto,5,D,reject,raw_outlier,3385,3847,0,0,21,21
92,,BSDC91,,cal_roto,5,E,ok,ok,3305,3305,0,0,71,71
92,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2362,1693,0,0,21,21
92,,BSDC91,,cal_roto,5,G,ok,ok,2305,2305,0,0,100,100
24069,,BSF66F,,cal_static,4,A,ok,ok,3875,3875,0,0,100,100
24069,,BSF66F,,cal_static,4,B,ok,ok,2552,2552,0,0,100,100
24069,,BSF66F,,cal_static,4,C,ok,ok,2151,2151,0,0,90,90
24069,,BSF66F,,cal_static,4,D,ok,ok,3468,3468,0,0,90,90
93,,BSDC91,,cal_roto,5,A,ok,ok,3636,3636,0,0,46,46
93,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2400,1826,0,0,20,20
93,,BSDC91,,cal_roto,5,C,ok,ok,2688,2688,0,0,100,100
93,,BSDC91,,cal_roto,5,D,ok,ok,3472,3472,0,0,26,26
93,,BSDC91,,cal_roto,5,E,ok,ok,3264,3264,0,0,73,73
93,,BSDC91,,cal_roto,5,F,ok,ok,2070,2070,0,0,26,26
93,,BSDC91,,cal_roto,5,G,ok,ok,2365,2365,0,0,100,100
93,,BSDC91,,cal_roto,5,H,reject,raw_outlier,3393,3875,0,0,20,20
94,,BSDC91,,cal_roto,5,A,ok,ok,3793,3793,0,0,50,50
94,,BSDC91,,cal_roto,5,C,ok,ok,2720,2720,0,0,100,100
24070,,BSF66F,,cal_static,4,E,ok,ok,3822,3822,0,0,100,100
94,,BSDC91,,cal_roto,5,E,ok,ok,3297,3297,0,0,75,75
94,,BSDC91,,cal_roto,5,G,ok,ok,2426,2426,0,0,100,100
24070,,BSF66F,,cal_static,4,F,ok,ok,2343,2343,0,0,91,91
24070,,BSF66F,,cal_static,4,G,ok,ok,1985,1985,0,0,100,100
24070,,BSF66F,,cal_static,4,H,timeout,rx_timeout,0,3542,0,0,91,91
76,,BS2DCE,,cal_roto,5,A,ok,ok,2573,2573,0,0,58,58
76,,BS2DCE,,cal_roto,5,B,reject,raw_outlier,2594,3460,0,0,25,25
76,,BS2DCE,,cal_roto,5,C,ok,ok,3113,3113,0,0,91,91
76,,BS2DCE,,cal_roto,5,D,ok,ok,2965,2965,0,0,83,83
76,,BS2DCE,,cal_roto,5,E,ok,ok,2646,2646,0,0,100,100
76,,BS2DCE,,cal_roto,5,F,ok,ok,2585,2585,0,0,66,66
76,,BS2DCE,,cal_roto,5,G,ok,ok,3246,3246,0,0,100,100
76,,BS2DCE,,cal_roto,5,H,ok,ok,3180,3180,0,0,100,100
95,,BSDC91,,cal_roto,5,C,ok,ok,2776,2776,0,0,100,100
95,,BSDC91,,cal_roto,5,A,ok,ok,3518,3518,0,0,52,52
95,,BSDC91,,cal_roto,5,E,ok,ok,3235,3235,0,0,76,76
95,,BSDC91,,cal_roto,5,G,ok,ok,2540,2540,0,0,100,100
24071,,BSF66F,,cal_static,4,A,ok,ok,3844,3844,0,0,100,100
24071,,BSF66F,,cal_static,4,B,ok,ok,2490,2490,0,0,100,100
77,,BS2DCE,,cal_roto,5,C,ok,ok,2925,2925,0,0,92,92
77,,BS2DCE,,cal_roto,5,D,ok,ok,2802,2802,0,0,84,84
24071,,BSF66F,,cal_static,4,C,ok,ok,2138,2138,0,0,91,91
24071,,BSF66F,,cal_static,4,D,ok,ok,3496,3496,0,0,91,91
77,,BS2DCE,,cal_roto,5,E,ok,ok,3477,3477,0,0,100,100
77,,BS2DCE,,cal_roto,5,G,ok,ok,2968,2968,0,0,100,100
96,,BSDC91,,cal_roto,5,C,ok,ok,2772,2772,0,0,100,100
96,,BSDC91,,cal_roto,5,A,ok,ok,3496,3496,0,0,55,55
96,,BSDC91,,cal_roto,5,E,ok,ok,3093,3093,0,0,77,77
96,,BSDC91,,cal_roto,5,G,ok,ok,2618,2618,0,0,100,100
24072,,BSF66F,,cal_static,4,E,ok,ok,3776,3776,0,0,100,100
24072,,BSF66F,,cal_static,4,F,ok,ok,2386,2386,0,0,92,92
24072,,BSF66F,,cal_static,4,G,ok,ok,2001,2001,0,0,100,100
78,,BS2DCE,,cal_roto,5,C,ok,ok,2859,2859,0,0,92,92
78,,BS2DCE,,cal_roto,5,D,ok,ok,2844,2844,0,0,85,85
78,,BS2DCE,,cal_roto,5,E,ok,ok,2771,2771,0,0,100,100
78,,BS2DCE,,cal_roto,5,G,ok,ok,2849,2849,0,0,100,100
24072,,BSF66F,,cal_static,4,H,ok,ok,3487,3487,0,0,92,92
97,,BSDC91,,cal_roto,5,A,ok,ok,3577,3577,0,0,57,57
97,,BSDC91,,cal_roto,5,C,ok,ok,2899,2899,0,0,100,100
97,,BSDC91,,cal_roto,5,E,ok,ok,2981,2981,0,0,78,78
97,,BSDC91,,cal_roto,5,G,ok,ok,2716,2716,0,0,100,100
24073,,BSF66F,,cal_static,4,A,ok,ok,3821,3821,0,0,100,100
24073,,BSF66F,,cal_static,4,B,ok,ok,2501,2501,0,0,100,100
24073,,BSF66F,,cal_static,4,C,ok,ok,2181,2181,0,0,92,92
24073,,BSF66F,,cal_static,4,D,ok,ok,3539,3539,0,0,92,92
79,,BS2DCE,,cal_roto,5,C,ok,ok,2910,2910,0,0,93,93
79,,BS2DCE,,cal_roto,5,D,ok,ok,2871,2871,0,0,86,86
79,,BS2DCE,,cal_roto,5,E,ok,ok,2785,2785,0,0,100,100
79,,BS2DCE,,cal_roto,5,G,ok,ok,2765,2765,0,0,100,100
98,,BSDC91,,cal_roto,5,A,ok,ok,3593,3593,0,0,60,60
98,,BSDC91,,cal_roto,5,C,ok,ok,3150,3150,0,0,100,100
98,,BSDC91,,cal_roto,5,E,ok,ok,2963,2963,0,0,80,80
98,,BSDC91,,cal_roto,5,G,ok,ok,2942,2942,0,0,100,100
24074,,BSF66F,,cal_static,4,E,ok,ok,3804,3804,0,0,100,100
24074,,BSF66F,,cal_static,4,F,ok,ok,2344,2344,0,0,92,92
24074,,BSF66F,,cal_static,4,G,ok,ok,2016,2016,0,0,100,100
24074,,BSF66F,,cal_static,4,H,ok,ok,3522,3522,0,0,92,92
80,,BS2DCE,,cal_roto,5,D,ok,ok,2818,2818,0,0,87,87
80,,BS2DCE,,cal_roto,5,C,ok,ok,2902,2902,0,0,93,93
80,,BS2DCE,,cal_roto,5,E,ok,ok,2785,2785,0,0,100,100
80,,BS2DCE,,cal_roto,5,G,ok,ok,2656,2656,0,0,100,100
99,,BSDC91,,cal_roto,5,A,ok,ok,2932,2932,0,0,61,61
99,,BSDC91,,cal_roto,5,C,ok,ok,3094,3094,0,0,100,100
99,,BSDC91,,cal_roto,5,G,ok,ok,3065,3065,0,0,100,100
99,,BSDC91,,cal_roto,5,E,ok,ok,3188,3188,0,0,80,80
24075,,BSF66F,,cal_static,4,A,ok,ok,3830,3830,0,0,100,100
24075,,BSF66F,,cal_static,4,B,ok,ok,2494,2494,0,0,100,100
24075,,BSF66F,,cal_static,4,C,ok,ok,2123,2123,0,0,92,92
81,,BS2DCE,,cal_roto,5,C,ok,ok,2911,2911,0,0,94,94
81,,BS2DCE,,cal_roto,5,D,ok,ok,2892,2892,0,0,88,88
81,,BS2DCE,,cal_roto,5,E,ok,ok,2845,2845,0,0,100,100
81,,BS2DCE,,cal_roto,5,G,ok,ok,2483,2483,0,0,100,100
24075,,BSF66F,,cal_static,4,D,ok,ok,3541,3541,0,0,92,92
100,,BSDC91,,cal_roto,5,A,ok,ok,3234,3234,0,0,63,63
100,,BSDC91,,cal_roto,5,C,ok,ok,3154,3154,0,0,100,100
100,,BSDC91,,cal_roto,5,G,ok,ok,3188,3188,0,0,100,100
100,,BSDC91,,cal_roto,5,E,ok,ok,2951,2951,0,0,81,81
24076,,BSF66F,,cal_static,4,E,ok,ok,3800,3800,0,0,100,100
24076,,BSF66F,,cal_static,4,F,ok,ok,2369,2369,0,0,93,93
24076,,BSF66F,,cal_static,4,G,ok,ok,1990,1990,0,0,100,100
24076,,BSF66F,,cal_static,4,H,ok,ok,3474,3474,0,0,93,93
82,,BS2DCE,,cal_roto,5,C,ok,ok,2871,2871,0,0,94,94
82,,BS2DCE,,cal_roto,5,D,ok,ok,3000,3000,0,0,88,88
82,,BS2DCE,,cal_roto,5,G,ok,ok,2558,2558,0,0,100,100
82,,BS2DCE,,cal_roto,5,E,ok,ok,2956,2956,0,0,100,100
101,,BSDC91,,cal_roto,5,A,ok,ok,2704,2704,0,0,65,65
101,,BSDC91,,cal_roto,5,C,ok,ok,3038,3038,0,0,100,100
101,,BSDC91,,cal_roto,5,E,ok,ok,3006,3006,0,0,82,82
101,,BSDC91,,cal_roto,5,G,ok,ok,3233,3233,0,0,100,100
83,,BS2DCE,,cal_roto,5,C,ok,ok,2682,2682,0,0,94,94
83,,BS2DCE,,cal_roto,5,D,ok,ok,3122,3122,0,0,89,89
24077,,BSF66F,,cal_static,4,A,ok,ok,3790,3790,0,0,100,100
24077,,BSF66F,,cal_static,4,B,ok,ok,2545,2545,0,0,100,100
83,,BS2DCE,,cal_roto,5,G,ok,ok,2688,2688,0,0,100,100
83,,BS2DCE,,cal_roto,5,E,ok,ok,3054,3054,0,0,100,100
24077,,BSF66F,,cal_static,4,C,ok,ok,2173,2173,0,0,93,93
24077,,BSF66F,,cal_static,4,D,ok,ok,3530,3530,0,0,93,93
102,,BSDC91,,cal_roto,5,A,ok,ok,2385,2385,0,0,66,66
102,,BSDC91,,cal_roto,5,C,ok,ok,3014,3014,0,0,100,100
102,,BSDC91,,cal_roto,5,E,ok,ok,2561,2561,0,0,83,83
102,,BSDC91,,cal_roto,5,G,ok,ok,3257,3257,0,0,100,100
24078,,BSF66F,,cal_static,4,E,ok,ok,3767,3767,0,0,100,100
24078,,BSF66F,,cal_static,4,F,ok,ok,2349,2349,0,0,93,93
24078,,BSF66F,,cal_static,4,G,ok,ok,2012,2012,0,0,100,100
24078,,BSF66F,,cal_static,4,H,ok,ok,3499,3499,0,0,93,93
84,,BS2DCE,,cal_roto,5,C,ok,ok,2702,2702,0,0,95,95
84,,BS2DCE,,cal_roto,5,D,ok,ok,3255,3255,0,0,90,90
84,,BS2DCE,,cal_roto,5,E,ok,ok,3142,3142,0,0,100,100
84,,BS2DCE,,cal_roto,5,G,ok,ok,2487,2487,0,0,100,100
103,,BSDC91,,cal_roto,5,C,ok,ok,3131,3131,0,0,100,100
103,,BSDC91,,cal_roto,5,A,ok,ok,2476,2476,0,0,68,68
103,,BSDC91,,cal_roto,5,E,ok,ok,2564,2564,0,0,84,84
103,,BSDC91,,cal_roto,5,G,ok,ok,3343,3343,0,0,100,100
24079,,BSF66F,,cal_static,4,A,ok,ok,3866,3866,0,0,100,100
