pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,4335.866557534097,4336.078414045367,-0.21185651126961602,0.21185651126961602
A-C,9204.586118418916,9204.328076632828,0.25804178608814254,0.25804178608814254
A-D,9608.088644481795,9607.718708078599,0.36993640319633414,0.36993640319633414
A-E,1651.736059234952,1653.7335302973156,-1.997471062363502,1.997471062363502
A-F,4582.201052781584,4585.021263197372,-2.8202104157880967,2.8202104157880967
A-G,9575.987052209715,9572.587407046918,3.399645162797242,3.399645162797242
A-H,10138.750479087488,10139.783544122629,-1.0330650351406803,1.0330650351406803
B-C,5210.894729149366,5211.441733427413,-0.5470042780470976,0.5470042780470976
B-D,6498.216738811083,6497.958486603683,0.25825220739989163,0.25825220739989163
B-E,4559.038771961781,4559.689960893574,-0.6511889317926034,0.6511889317926034
B-F,1544.1521796668028,1544.3912359246208,-0.23905625781799245,0.23905625781799245
B-G,5590.250413734138,5590.307666791036,-0.057253056897934584,0.057253056897934584
B-H,7159.871994343221,7160.720212178388,-0.8482178351669063,0.8482178351669063
C-D,8126.872589674989,8125.768110190258,1.1044794847312005,1.1044794847312005
C-E,8982.018219472757,8981.026096290643,0.9921231821135734,0.9921231821135734
C-F,5321.318642782776,5322.92367260553,-1.6050298227537496,1.6050298227537496
C-G,1473.2636418408567,1475.4907070073025,-2.2270651664457546,2.2270651664457546
C-H,8741.50312445244,8741.561933791589,-0.05880933914886555,0.05880933914886555
D-E,10217.035067069492,10216.679184870904,0.35588219858800585,0.35588219858800585
D-F,6906.975682062882,6908.678248156057,-1.7025660931749371,1.7025660931749371
D-G,8107.096656253228,8107.9729288179815,-0.87627256475389,0.87627256475389
D-H,1490.7079660766353,1492.1413719906411,-1.4334059140057889,1.4334059140057889
E-F,4293.854832255884,4294.411747194915,-0.5569149390312305,0.5569149390312305
E-G,9176.678282718849,9178.205541388565,-1.527258669715593,1.527258669715593
E-H,10592.792929132494,10591.048463456309,1.7444656761854276,1.7444656761854276
F-G,5310.75409467685,5311.981007491782,-1.226912814931893,1.226912814931893
F-H,7267.446301988988,7267.132326027722,0.31397596126589633,0.31397596126589633
G-H,8475.799765858748,8475.331699383474,0.4680664752740995,0.4680664752740995
