version,eval_set,anchor_similarity_scale_diagnostic,one_minus_scale_abs,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm,median_err_3d_mm,corr_err_vs_distance,ols_err_per_distance_slope,ols_intercept_mm
v1-old,all8,0.9549735987772423,0.045026401222757695,743.71828715619,33.48695799419673,157.4023432947647,0.628998662320996,0.22372265458654703,15.709280456687186
v2,all8,0.938468678120974,0.06153132187902599,743.71828715619,45.7619693143254,81.13460329414802,0.4528050740622794,0.13717372731993632,16.77299683921892
v3-full,all8,0.9638652944615097,0.0361347055384903,743.71828715619,26.87404130997929,120.60450688340441,0.652734132270728,0.1997913952512939,2.730630322608535
v3-lite,all8,0.9385188444188902,0.06148115558110978,743.71828715619,45.72465972116619,81.82464638448312,0.4512530281596227,0.13677402453144408,17.286736617004443
v4-io,all8,0.9582672713308588,0.04173272866914124,743.71828715619,31.037393484167744,73.96289045329999,0.5235265269962448,0.16677275022693194,-1.7083784188830955
