row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L5:I3:T6,simulate_imu_prior,1.0041113439947367,,,,
R2:L5:I3:T6,cpu_golden,24.589076745003695,,,,
R2:L5:I3:T6,torch_gpu,3.1854951010027435,0,1,3.1854951010027435,3.1854951010027435
R2:L5:I3:T8,simulate_imu_prior,1.002994515991304,,,,
R2:L5:I3:T8,cpu_golden,29.48044690900133,,,,
R2:L5:I3:T8,torch_gpu,3.1587040350132156,0,1,3.1587040350132156,3.1587040350132156
