capture_id,uwb_time_s,uwb_relative_distance_mm,opti_relative_distance_mm,signed_relative_distance_error_mm,abs_relative_distance_error_mm
R01,3.57269,857.9086767281043,979.9907723943139,-122.08209566620963,122.08209566620963
R01,3.670375,878.1011650226006,979.8575750837546,-101.75641006115393,101.75641006115393
R01,3.760378,958.818344016901,979.9222894301378,-21.103945413236715,21.103945413236715
R01,3.895182,819.4501050343366,979.7382276130074,-160.28812257867082,160.28812257867082
R01,3.98521,1089.5232623579168,979.7206180851043,109.80264427281247,109.80264427281247
R01,4.067677,1031.1410971611635,979.6105338179135,51.53056334325004,51.53056334325004
R01,4.172678,942.3702996695652,979.237054028291,-36.86675435872587,36.86675435872587
R01,4.270062,947.2226075948399,980.0028266723552,-32.78021907751531,32.78021907751531
R01,4.442254,954.866794760296,980.1641429195798,-25.297348159283843,25.297348159283843
R01,4.465275,959.497809281923,979.8431616631508,-20.345352381227826,20.345352381227826
R01,4.562623,1117.3560412551146,979.7283853267475,137.62765592836718,137.62765592836718
R01,4.667647,1123.820764791957,980.2956510070288,143.52511378492807,143.52511378492807
R01,4.772807,1145.5001147176765,979.953796507469,165.54631821020757,165.54631821020757
R01,4.870202,1083.2036429153882,979.8742378023833,103.3294051130049,103.3294051130049
R01,4.975298,1028.4795480846485,980.2453059616291,48.234242123019385,48.234242123019385
R01,5.065223,1044.5960717150854,980.2910998149797,64.30497190010567,64.30497190010567
R01,5.162633,1109.229233353107,980.6460569859415,128.5831763671655,128.5831763671655
R01,5.267817,1172.4015770305912,980.2298831175044,192.17169391308676,192.17169391308676
R01,5.43016,1046.3731113330807,980.3048181389805,66.06829319410019,66.06829319410019
R01,5.496421,856.1285638790289,979.6519779083643,-123.52341402933541,123.52341402933541
R01,5.564104,896.1638636712953,979.7701276355955,-83.60626396430018,83.60626396430018
R01,5.695179,961.3430242892786,979.6079271864023,-18.26490289712376,18.26490289712376
R01,5.762606,966.1069510487423,979.4818281858215,-13.374877137079238,13.374877137079238
R01,5.867676,1077.484431885841,979.4386675507947,98.04576433504644,98.04576433504644
R01,5.973298,1026.3082870012072,979.1373546492753,47.170932351931924,47.170932351931924
R01,6.070108,951.4983361826231,979.9187666386015,-28.420430455978362,28.420430455978362
R01,6.160196,926.8596834164035,979.8763015368361,-53.016618120432554,53.016618120432554
R01,6.28016,1014.9095093304271,978.8519175733758,36.05759175705134,36.05759175705134
R01,6.451264,1127.8842599685904,980.05531313833,147.8289468302604,147.8289468302604
R01,6.481283,1085.8535324042937,979.5449472463414,106.30858515795228,106.30858515795228
R01,6.572464,1141.642622915546,979.4711473778892,162.17147553765687,162.17147553765687
R01,6.67003,1111.9067203765949,979.7785520014293,132.12816837516561,132.12816837516561
R01,6.775262,1035.3358410402832,979.573738006074,55.76210303420919,55.76210303420919
R01,6.865029,1028.7497437012305,979.7593864558339,48.99035724539658,48.99035724539658
R01,6.964034,949.5034855637633,980.2348038715174,-30.731318307754123,30.731318307754123
R01,7.135153,1135.300058343383,980.8720124919469,154.42804585143608,154.42804585143608
R01,7.172598,1166.2837788241136,980.4513627742804,185.83241604983323,185.83241604983323
R01,7.270019,1002.2253678047311,980.1764627184757,22.048905086255445,22.048905086255445
R01,7.431235,949.8575608319825,980.5990254441799,-30.741464612197433,30.741464612197433
R01,7.508245,906.1300513869626,980.1370116371007,-74.00696025013815,74.00696025013815
R01,7.562486,904.0231378551931,979.8699121086096,-75.84677425341647,75.84677425341647
R01,7.667517,901.1245507049439,980.0692820285122,-78.94473132356836,78.94473132356836
R01,7.772661,1081.0938428793268,979.665700107044,101.42814277228274,101.42814277228274
R01,7.869989,985.1968133108876,979.9614264863701,5.235386824517491,5.235386824517491
R01,7.975157,1014.5470114134431,979.6920163664984,34.85499504694474,34.85499504694474
R01,8.06493,1044.5211319015837,979.4500676278981,65.07106427368558,65.07106427368558
R01,8.16254,993.2251200383505,979.7300242067189,13.495095831631602,13.495095831631602
R01,8.267324,1069.2284864211629,979.5489202567452,89.67956616441768,89.67956616441768
R01,8.427094,1256.3269416052965,980.234515360068,276.09242624522847,276.09242624522847
R01,8.469902,1025.5848376292365,980.2881783727645,45.296659256472026,45.296659256472026
R01,8.57498,1110.1498341142599,980.0721547973657,130.0776793168942,130.0776793168942
R01,8.664812,1021.8196592231301,979.9299159575689,41.88974326556115,41.88974326556115
R01,8.762374,1150.3179693046195,980.6982171892621,169.61975211535741,169.61975211535741
R01,8.867276,1040.9763655644663,980.5792044708191,60.39716109364713,60.39716109364713
R01,8.98719,1068.993597309365,980.1179958127979,88.87560149656713,88.87560149656713
R01,9.069791,1149.4620739758566,980.3235956237043,169.13847835215233,169.13847835215233
R01,9.159884,964.3168222273366,980.2104566828067,-15.893634455470078,15.893634455470078
R01,9.294752,737.1546221241996,978.4189358714701,-241.26431374727053,241.26431374727053
R01,9.416975,918.6861609642914,980.0394899841637,-61.35332901987226,61.35332901987226
R01,9.468521,923.1071663617134,979.1647667243449,-56.05760036263143,56.05760036263143
R01,9.572189,1010.4349207848021,979.3433516243052,31.091569160496874,31.091569160496874
R01,9.669862,1032.6494533198575,979.8122659579683,52.837187361889164,52.837187361889164
R01,9.759971,979.1935033788532,979.7208190262644,-0.5273156474112284,0.5273156474112284
R01,9.8648,1002.4960598841294,979.3557369292174,23.140322954911994,23.140322954911994
R01,9.962942,958.5700056940951,979.6145861065968,-21.04458041250166,21.04458041250166
R01,10.067775,1043.9269948566946,979.2366758781117,64.69031897858292,64.69031897858292
R01,10.199289,1130.7315490116782,979.8625358336202,150.86901317805803,150.86901317805803
R01,10.28879,1127.1860113192952,979.2245126867776,147.96149863251753,147.96149863251753
R01,10.42942,1066.3200286418048,980.2623473006687,86.05768134113612,86.05768134113612
R01,10.46473,1054.6342746225605,979.6715235443332,74.96275107822726,74.96275107822726
R01,10.586043,1087.2479787379016,979.2533774838593,107.99460125404232,107.99460125404232
R01,10.733132,1070.5175556210147,980.9269051702556,89.59065045075909,89.59065045075909
R01,10.772404,1048.2339282831135,980.2386252170361,67.99530306607744,67.99530306607744
R01,10.869803,1062.4407591697297,980.4915084998781,81.94925066985161,81.94925066985161
R01,10.972254,1176.3772409199546,980.4262534717247,195.95098744822985,195.95098744822985
R01,11.094834,842.1785936710553,980.1311044634207,-137.9525107923654,137.9525107923654
R01,11.162141,891.7140501295366,980.0162679206819,-88.30221779114527,88.30221779114527
R01,11.267179,991.7124562458148,979.5394554522445,12.173000793570282,12.173000793570282
R01,11.495235,1059.2507218253209,979.804439073712,79.4462827516088,79.4462827516088
R01,11.506246,1067.636819396233,980.115431680184,87.52138771604905,87.52138771604905
R01,11.559717,1082.9206895543327,979.8717384552064,103.04895109912638,103.04895109912638
R01,11.664734,994.7733232755586,979.7655290375594,15.007794237999178,15.007794237999178
R01,11.762232,1006.3688816415691,979.9066229855383,26.462258656030826,26.462258656030826
R01,11.867121,1049.338999037858,979.3188372678351,70.02016177002292,70.02016177002292
R01,11.973261,974.9809854871885,979.7926840539952,-4.81169856680674,4.81169856680674
R01,12.069741,1161.7819541383317,979.8039990073199,181.97795513101175,181.97795513101175
R01,12.174547,1077.290219305007,979.702070507237,97.58814879777003,97.58814879777003
R01,12.279534,1070.3871235560036,979.6967391321836,90.69038442382009,90.69038442382009
R01,12.435273,1020.095540732575,980.7915940589589,39.30394667361611,39.30394667361611
R01,12.467045,1019.9602769922501,980.1576641503821,39.80261284186804,39.80261284186804
R01,12.572088,1108.2102959217825,980.2704239072106,127.93987201457196,127.93987201457196
R01,12.669601,1128.2129822961247,980.7554246001785,147.4575576959462,147.4575576959462
R01,12.759537,1185.241044050403,980.5655399337373,204.6755041166656,204.6755041166656
R01,12.906009,1201.257708887429,980.4917644710449,220.76594441638417,220.76594441638417
R01,12.962226,991.9774890844166,979.9499962048856,12.027492879530996,12.027492879530996
R01,13.067191,1011.2572560550271,979.5107929402336,31.746463114793528,31.746463114793528
R01,13.172228,922.6635358450906,979.392982892907,-56.72944704781639,56.72944704781639
R01,13.270206,1049.9641133258394,979.7541457663693,70.2099675594701,70.2099675594701
R01,13.438055,1031.9172353977212,979.9973426760864,51.919892721634824,51.919892721634824
R01,13.464594,1028.1686368750727,979.6843930023527,48.48424387271996,48.48424387271996
R01,13.562589,1040.5300770433328,979.5057463607681,61.02433068256471,61.02433068256471
R01,13.667121,963.3374973493085,980.0758699855464,-16.738372636237955,16.738372636237955
R01,13.772525,1022.3092650368172,979.3836667909037,42.925598245913534,42.925598245913534
R01,13.907002,1060.6786222085673,979.8044075900306,80.87421461853671,80.87421461853671
R01,13.974623,1069.3888703851214,979.6830558061771,89.70581457894434,89.70581457894434
R01,14.077051,1096.701184909966,979.5210331496725,117.1801517602936,117.1801517602936
R01,14.183623,1085.0014276018765,979.7616272300476,105.23980037182889,105.23980037182889
R01,14.26697,1018.6673246621395,979.7444306311925,38.92289403094708,38.92289403094708
R01,14.428805,1063.2383873103702,980.3705645871678,82.86782272320238,82.86782272320238
R01,14.469377,1026.8080576291925,979.8180586921511,46.98999893704138,46.98999893704138
R01,14.559626,1070.70897112044,980.6067918412517,90.10217927918836,90.10217927918836
R01,14.694611,1176.4621751515172,980.4094546197923,196.05272053172484,196.05272053172484
R01,14.762072,1194.7001117434156,980.3166281912205,214.38348355219512,214.38348355219512
R01,14.867026,870.3158097024617,980.0733372336969,-109.75752753123516,109.75752753123516
R01,14.972219,994.8490455466504,979.8549659276151,14.994079619035233,14.994079619035233
R01,15.069569,974.9920673569573,980.2761342287581,-5.28406687180086,5.28406687180086
R01,15.159457,884.0907161068922,980.1094494311878,-96.01873332429568,96.01873332429568
R01,15.279498,1000.7829373621241,979.1490841369582,21.63385322516592,21.63385322516592
R01,15.448101,996.1203914662328,979.5496022246161,16.570789241616694,16.570789241616694
R01,15.482028,969.0326964810018,979.4685183881555,-10.435821907153695,10.435821907153695
R01,15.585991,956.477870511608,979.0009544858257,-22.523083974217684,22.523083974217684
R01,15.689948,974.4043744231853,979.4608062425264,-5.0564318193410145,5.0564318193410145
R01,15.78949,1210.3094934407,980.2773549218415,230.03213851885846,230.03213851885846
R01,15.86451,1113.5610856994092,979.821061144671,133.74002455473817,133.74002455473817
R01,15.961885,1063.6448288295512,980.0631560710934,83.58167275845778,83.58167275845778
R01,16.067008,1144.1518011327773,979.9828068260069,164.1689943067704,164.1689943067704
R01,16.172055,1076.7905712137147,979.6587038337898,97.13186737992487,97.13186737992487
R01,16.269549,1037.6087443802003,980.4830988564806,57.12564552371964,57.12564552371964
R01,16.429232,1094.5984420301536,980.6376635650964,113.96077846505716,113.96077846505716
R01,16.500935,1106.2252040867143,980.668500995222,125.5567030914923,125.5567030914923
R01,16.561958,1076.3084726966133,980.5241114824751,95.78436121413824,95.78436121413824
R01,16.666915,1013.8381559505435,980.412151140779,33.42600480976455,33.42600480976455
R01,16.797911,900.4698202980776,979.2550976608544,-78.78527736277681,78.78527736277681
R01,16.869841,1042.600227384222,979.9205773088289,62.67965007539317,62.67965007539317
R01,16.960223,940.1268693227327,979.6693755162376,-39.54250619350489,39.54250619350489
R01,17.064469,970.5370628601821,979.4868097123073,-8.949746852125145,8.949746852125145
R01,17.161941,1095.10333367666,979.6854113474488,115.41792232921114,115.41792232921114
R01,17.266951,981.5412943316429,979.2639423706515,2.277351960991382,2.277351960991382
R01,17.42728,1022.0900316259879,980.0431513794607,42.04688024652717,42.04688024652717
R01,17.471246,1005.6355250797449,979.5650350224054,26.070490057339498,26.070490057339498
R01,17.574398,1027.153268216347,979.0739192317245,48.07934898462247,48.07934898462247
R01,17.664401,1003.3012829648627,979.7925048968817,23.508778067980984,23.508778067980984
R01,17.761983,1190.5543835932638,979.7229681776164,210.83141541564737,210.83141541564737
R01,17.867024,1119.8898243672995,979.4335793086161,140.4562450586834,140.4562450586834
R01,17.971904,1100.7584772956163,979.5612964662294,121.19718082938698,121.19718082938698
R01,18.091838,1099.181046912865,980.0683998531365,119.11264705972849,119.11264705972849
R01,18.159408,1060.8753943854272,979.9833636067781,80.89203077864909,80.89203077864909
R01,18.294317,1018.6313350819834,979.0323635012484,39.598971580735,39.598971580735
R01,18.417804,1055.4725321315254,980.8334999073046,74.63903222422084,74.63903222422084
R01,18.466941,997.7919149468565,980.1860181848342,17.605896762022326,17.605896762022326
R01,18.571897,768.0926466434598,979.9999617921052,-211.90731514864535,211.90731514864535
R01,18.66928,889.8320088047756,980.4014069634842,-90.56939815870862,90.56939815870862
R01,18.759543,995.6358418080497,980.2046004016822,15.431241406367462,15.431241406367462
R01,18.864404,977.6873218878469,979.7242647056368,-2.03694281778985,2.03694281778985
R01,18.962311,931.0139578547653,979.7533597508145,-48.73940189604923,48.73940189604923
R01,19.066884,1101.4467103321097,979.660060157456,121.78665017465369,121.78665017465369
R01,19.171945,1021.2029404439205,979.65070399997,41.552236443950505,41.552236443950505
R01,19.269372,945.6287880843643,979.4404477585974,-33.81165967423317,33.81165967423317
R01,19.429633,948.2015236969402,980.0990927201566,-31.89756902321642,31.89756902321642
R01,19.479593,1086.9860466648101,979.2713121129177,107.71473455189243,107.71473455189243
R01,19.561861,1135.18383379803,979.7127749825195,155.47105881551056,155.47105881551056
R01,19.666789,1221.979310250586,980.2295654987997,241.74974475178624,241.74974475178624
R01,19.771857,1100.720039780563,980.394686973215,120.32535280734794,120.32535280734794
R01,19.869297,1099.1820555800155,979.9783685255778,119.20368705443764,119.20368705443764
R01,19.959234,1028.0063621675497,980.1207049573853,47.88565721016437,47.88565721016437
R01,20.094355,1071.3115708141358,980.6407186722943,90.67085214184158,90.67085214184158
R01,20.161723,1026.1212103491741,980.3550673662648,45.76614298290929,45.76614298290929
R01,20.266729,1152.1613354029587,980.1425324996826,172.01880290327608,172.01880290327608
R01,20.456457,1107.3243959260947,980.6184485866481,126.70594733944654,126.70594733944654
R01,20.490255,885.2684062260614,979.7547399426306,-94.48633371656922,94.48633371656922
R01,20.55931,944.8685918474389,980.0090176598901,-35.14042581245121,35.14042581245121
R01,20.664217,1022.9915125194647,979.8404623931641,43.15105012630056,43.15105012630056
R01,20.761702,1035.5345496741274,979.4018776135769,56.13267206055059,56.13267206055059
R01,20.880198,1028.89888760976,979.2719594882907,49.626928121469405,49.626928121469405
R01,20.972236,1018.7907744870807,979.3519445127794,39.43882997430137,39.43882997430137
R01,21.069215,976.6063458754247,979.4022969513383,-2.7959510759135355,2.7959510759135355
R01,21.174242,1003.2105681230129,980.151535700887,23.059032422125824,23.059032422125824
R01,21.279146,969.5948427576034,978.7556603033651,-9.160817545761688,9.160817545761688
R01,21.41765,1072.325289016232,979.8843835049935,92.44090551123861,92.44090551123861
R01,21.466605,1119.99939087892,979.1964455618216,140.8029453170983,140.8029453170983
R01,21.5717,1154.2655567510872,979.6557399625892,174.60981678849794,174.60981678849794
R01,21.670771,1134.7060172855922,979.7299520716604,154.97606521393186,154.97606521393186
R01,21.759221,1083.4693158184803,979.9346665463747,103.53464927210553,103.53464927210553
R01,21.894123,1076.0081262767917,980.0552381283857,95.95288814840603,95.95288814840603
R01,21.96425,1067.510625717623,979.8819602728927,87.62866544473036,87.62866544473036
R01,22.08007,1084.4629301204307,980.054110584538,104.40881953589269,104.40881953589269
R01,22.171625,1044.2131811584125,980.310436703682,63.90274445473051,63.90274445473051
R01,22.268971,1157.504409051928,980.7460373270201,176.75837172490787,176.75837172490787
R01,22.42923,863.6634868636148,980.5484318143472,-116.88494495073235,116.88494495073235
R01,22.464259,960.9653359156139,979.9556359471432,-18.990300031529273,18.990300031529273
R01,22.56146,927.1697683716936,979.8335964027681,-52.663828031074445,52.663828031074445
R01,22.666544,864.3322013428642,980.0983570952474,-115.76615575238316,115.76615575238316
R01,22.786525,935.260879137462,979.5807303471588,-44.31985120969682,44.31985120969682
R01,22.869003,1102.9448853889069,980.0375399481597,122.90734544074712,122.90734544074712
R01,23.010475,1006.5021917025259,980.0333165774596,26.468875125066347,26.468875125066347
R01,23.064044,958.168601273023,979.2373982188648,-21.06879694584177,21.06879694584177
R01,23.16148,1033.262459990461,979.6693189706378,53.593141019823065,53.593141019823065
R01,23.266517,961.408260240153,979.3508298431944,-17.94256960304142,17.94256960304142
R01,23.426181,1140.3777057439809,980.4406401432738,159.93706560070711,159.93706560070711
R01,23.468947,1080.7914978566198,980.0142659687589,100.77723188786092,100.77723188786092
R01,23.609804,1096.5357138659388,980.2961555198084,116.23955834613037,116.23955834613037
R01,23.693959,1086.9301424918835,980.5873979661648,106.34274452571879,106.34274452571879
R01,23.763248,1071.6609468920244,980.4158550322663,91.24509185975808,91.24509185975808
R01,23.866377,1064.4686931347694,980.3210903892157,84.14760274555374,84.14760274555374
R01,23.971364,1116.972443842668,980.0514748174271,136.920969025241,136.920969025241
R01,24.089807,1160.7480970906772,980.2087959119749,180.53930117870232,180.53930117870232
R01,24.15896,1177.9768229836016,980.3956719284015,197.58115105520005,197.58115105520005
R01,24.278791,1068.9810994770794,979.1624184262315,89.81868105084789,89.81868105084789
R01,24.456249,966.3043571295078,979.5740447475767,-13.269687618068929,13.269687618068929
R01,24.466185,1012.5336417295994,979.3636297088541,33.170012020745276,33.170012020745276
R01,24.58277,1025.7109964081476,979.18500743133,46.525988976817644,46.525988976817644
R01,24.668782,1042.3761945009562,979.9057785971895,62.47041590376671,62.47041590376671
R01,24.774423,1016.3079560705853,979.2811981230999,37.02675794748541,37.02675794748541
R01,24.86362,965.3594473088027,979.2801767408649,-13.920729432062217,13.920729432062217
R01,24.961339,956.7108770039022,979.7792068625578,-23.068329858655602,23.068329858655602
R01,25.080473,934.6104522675632,979.3865819927505,-44.776129725187275,44.776129725187275
R01,25.201376,1058.6052486760493,979.9590188692647,78.64622980678462,78.64622980678462
R01,25.268953,1081.902747208297,979.8205821396415,102.0821650686554,102.0821650686554
R01,25.443281,1074.9200988301418,980.1754993671552,94.74459946298657,94.74459946298657
R01,25.494279,1078.99584507232,980.0813463741301,98.91449869818985,98.91449869818985
R01,25.561239,1068.6500407153742,979.7743870247364,88.87565369063782,88.87565369063782
R01,25.666363,1038.7828150761388,979.9829741726886,58.79984090345022,58.79984090345022
R01,25.77145,994.6919317910705,979.8776033233604,14.814328467710084,14.814328467710084
R01,25.868702,1080.2091286788286,980.7762875609807,99.43284111784794,99.43284111784794
R01,25.958661,1064.313784103945,980.5470017302788,83.76678237366616,83.76678237366616
R01,26.063799,1230.8515001783903,980.3428729007059,250.50862727768447,250.50862727768447
R01,26.161248,857.1416882153594,980.0892748647706,-122.94758664941116,122.94758664941116
R01,26.266282,965.7055320738458,979.9467082550096,-14.241176181163837,14.241176181163837
R01,26.425905,935.8500470663834,980.0542929836956,-44.20424591731228,44.20424591731228
R01,26.469085,918.9241628164291,979.8217486105231,-60.89758579409397,60.89758579409397
R01,26.57358,1050.6952501530961,979.566259184772,71.12899096832416,71.12899096832416
R01,26.663754,1031.844584997203,980.078069450566,51.766515546636924,51.766515546636924
R01,26.761248,1003.4660671086546,979.7809206400731,23.68514646858148,23.68514646858148
R01,26.882489,987.0144089848447,979.1232542205939,7.891154764250814,7.891154764250814
R01,26.97116,1168.0932366294999,979.9852922020667,188.10794442743315,188.10794442743315
R01,27.068828,1149.3614139524097,979.842375090814,169.51903886159573,169.51903886159573
R01,27.158687,1097.6214993043052,980.0948423319844,117.52665697232078,117.52665697232078
R01,27.293629,1117.6806661286575,979.2320232034377,138.44864292521981,138.44864292521981
R01,27.417705,1032.3828837989058,980.4279228314646,51.95496096744125,51.95496096744125
R01,27.46623,1063.911453556126,979.9000822084781,84.01137134764781,84.01137134764781
R01,27.571149,1025.0212610987232,980.259329163833,44.7619319348903,44.7619319348903
R01,27.668682,1032.2071003878611,980.9144073943335,51.29269299352768,51.29269299352768
R01,27.758698,1142.095853633069,980.5152216951309,161.58063193793816,161.58063193793816
R01,27.864155,1123.2945010430128,980.0782188242798,143.216282218733,143.216282218733
R01,27.961174,928.3224948674637,980.5854339856262,-52.262939118162535,52.262939118162535
R01,28.081185,915.5398306784518,979.3037001399548,-63.76386946150296,63.76386946150296
R01,28.171235,949.8555852041683,979.4006617316155,-29.545076527447236,29.545076527447236
R01,28.268623,894.0670313018899,979.3985687582655,-85.3315374563756,85.3315374563756
R01,28.428308,986.2340557961269,980.0068790238271,6.227176772299799,6.227176772299799
R01,28.463568,1042.2595420183025,979.4765339718159,62.78300804648654,62.78300804648654
R01,28.561227,1034.808951268776,979.4974595499099,55.31149171886602,55.31149171886602
R01,28.666121,1000.7147245159078,979.8654792235451,20.849245292362752,20.849245292362752
R01,28.771361,1010.6602813900146,979.5926590760618,31.067622313952825,31.067622313952825
R01,28.868553,989.3207141007266,979.5059072664375,9.81480683428913,9.81480683428913
R01,28.965783,1040.8671461925449,979.6949261581732,61.17222003437166,61.17222003437166
R01,29.093761,1164.8420382677648,979.9742071597235,184.8678311080413,184.8678311080413
R01,29.160929,1131.8767640871213,979.8348261836089,152.04193790351235,152.04193790351235
R01,29.266068,1124.9377493543293,979.4896053974604,145.44814395686888,145.44814395686888
R01,29.455814,1095.6852174662529,980.403599852955,115.28161761329784,115.28161761329784
R01,29.468048,1074.2615454309316,980.4247915315083,93.83675389942334,93.83675389942334
R01,29.558533,1015.4457659460159,980.6376858892617,34.80808005675419,34.80808005675419
R01,29.678636,1114.8676973012373,980.2728756236446,134.59482167759268,134.59482167759268
R01,29.76113,1128.3150268301417,980.5295675586285,147.78545927151322,147.78545927151322
R01,29.881123,808.0301502555839,979.8763580837843,-171.84620782820048,171.84620782820048
R01,29.982364,908.9337459264069,979.5723682321709,-70.63862230576399,70.63862230576399
R01,30.068551,946.3513659745263,979.9053335546141,-33.55396758008783,33.55396758008783
R01,30.173583,934.1003076797958,979.558974909514,-45.45866722971812,45.45866722971812
R01,30.278495,975.7072637446117,979.0190922664488,-3.3118285218370147,3.3118285218370147
R01,30.42024,959.3790690695574,980.2510453202344,-20.871976250676994,20.871976250676994
R01,30.466165,910.2808275139569,979.4851113714246,-69.20428385746777,69.20428385746777
R01,30.586069,931.5449075121406,979.4876315543647,-47.942724042224086,47.942724042224086
R01,30.668394,1023.4997981471693,979.4941992766867,44.00559887048257,44.00559887048257
R01,30.758571,1009.5633533358863,979.7795317045882,29.78382163129811,29.78382163129811
R01,30.893496,1217.4186501964307,979.7378279163428,237.6808222800879,237.6808222800879
R01,30.962258,1160.6526636074943,979.8612354274466,180.79142818004777,180.79142818004777
R01,31.065989,1181.668272404703,980.3862013834663,201.28207102123667,201.28207102123667
R01,31.171093,1066.5864503362689,979.6756293856689,86.91082095059994,86.91082095059994
R01,31.268492,1058.7386724602359,980.6944683093,78.04420415093591,78.04420415093591
R01,31.43023,1026.1939285072865,980.90752595715,45.28640255013647,45.28640255013647
R01,31.46339,1051.9085562307237,980.3110031594701,71.59755307125351,71.59755307125351
R01,31.560982,1119.0215654623587,980.204934989261,138.8166304730977,138.8166304730977
R01,31.666082,1141.4133211471592,980.5296022917406,160.88371885541858,160.88371885541858
R01,31.771153,935.2356235564779,979.7805884922028,-44.54496493572492,44.54496493572492
R01,31.868384,916.7701378777011,979.7423800497705,-62.9722421720694,62.9722421720694
R01,31.973488,925.7121415617311,979.5113626543958,-53.799221092664766,53.799221092664766
R01,32.068472,1032.6716580653176,979.023197399411,53.64846066590667,53.64846066590667
R01,32.160984,935.4237413700342,979.4931247522276,-44.06938338219334,44.06938338219334
R01,32.265989,1024.8432161300168,979.2491124642117,45.59410366580505,45.59410366580505
R01,32.428254,1023.1053726724674,979.9394560736722,43.16591659879521,43.16591659879521
R01,32.469216,1010.9020658620782,979.6584823019075,31.24358356017069,31.24358356017069
R01,32.559212,916.4197211483615,979.6980473363743,-63.278326188012784,63.278326188012784
R01,32.693964,993.4990885145855,979.8663207651255,13.632767749460072,13.632767749460072
R01,32.76106,1080.4132140503652,979.564708849526,100.84850520083921,100.84850520083921
R01,32.879033,1104.2924784234206,979.745088472956,124.54738995046455,124.54738995046455
R01,32.986423,1037.9231626406188,979.2835027497225,58.63965989089627,58.63965989089627
R01,33.05354,1026.086073878151,980.3998215306423,45.686252347508685,45.686252347508685
R01,33.158403,1037.0599641496187,980.1499001495247,56.91006400009405,56.91006400009405
R01,33.328848,1037.906437296847,978.7346108408296,59.17182645601724,59.17182645601724
R01,33.431283,1073.1771760887507,980.8451510675827,92.33202502116796,92.33202502116796
R01,33.466478,1055.7823354775264,980.3365160260378,75.44581945148866,75.44581945148866
R01,33.570827,1110.2450244999095,980.1144506917462,130.13057380816326,130.13057380816326
R01,33.66848,748.8622219337869,980.0674317035334,-231.2052097697465,231.2052097697465
R01,33.773464,960.6792784730429,979.8391732115924,-19.159894738549497,19.159894738549497
R01,33.86346,967.1211716831798,979.5912992525062,-12.47012756932645,12.47012756932645
