row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L11:I4:T6,,simulate_imu_prior,0.9004969160014298,,,,
R2:L11:I4:T6,,cpu_golden,22.628551221016096,,,,
R2:L11:I4:T6,,torch_gpu,2.8296334159967955,0,1,2.8296334159967955,2.8296334159967955
R2:L11:I4:T8,,simulate_imu_prior,0.9763677820155863,,,,
R2:L11:I4:T8,,cpu_golden,27.266030068974942,,,,
R2:L11:I4:T8,,torch_gpu,3.1286303589877207,0,1,3.1286303589877207,3.1286303589877207
