experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,solver,kind,delta_vs_B0_trackmedian_err3d_p50_mm,delta_vs_B0_trackmedian_err3d_p95_mm,delta_vs_B0_sample_err3d_rmse_mm,delta_vs_B0_legacy_deltaR_error_rms_mm,delta_vs_B0_trackmedian_radius_error_abs_mm,verdict,L,I
B0_A0_U4_P0_T1,online_deployable_uwb_only,Phase 1 control: frozen UWB-only B0.,34,17,40661,102.63336074100665,208.3503804473449,256.9324074144989,141.2659848479643,40661,66.14323345844781,145.82607164755368,178.9530610667181,93.41834672726387,40661,61.57092076688957,163.1159939953268,205.89630418252534,105.96740522354024,105.83784720842489,231.80213799547772,132.8297379891087,167.47209082957747,187.38314568289843,81.85817424679978,68.97030504345278,38.73430278830949,59.73216676551942,97.22019722085115,173.57057176081128,nan,nan,nan,nan,nan,nan,nan,nan,17,80.07935390701411,26.37186507012177,172.16272100899008,T1,baseline,0.0,0.0,0.0,0.0,0.0,BASELINE_UWB_ONLY,,
X_A0_L0_I0_T11,imu_only_diagnostic_oracle,Perfect Vicon-derived IMU position-domain diagnostic.,34,17,40661,0.0,0.0,0.0,0.0,40661,0.0,0.0,0.0,0.0,40661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84247618115172,22.88417842593676,0.0,0.0,0.0,nan,nan,nan,nan,nan,17,247.34375016361417,12.891067052788173,644.6930803724192,T11,imu_only,-105.83784720842489,-231.80213799547772,-141.2659848479643,167.26439625660007,-59.73216676551942,IMU_ONLY_PERFECT_ORACLE,L0,I0
X_A0_L2_I3_T11,imu_only_diagnostic_realistic,MPU6050-like residual drift after I3 bias calibration.,34,17,40661,5229.297865201164,22051.623549634463,28111.030618376335,12690.813169197096,40661,3593.3634389937592,17374.590633028605,22532.402452236318,10024.82257099943,40661,1835.3984562935434,12181.169465864408,17656.100561478244,7782.009465134746,5748.380202081845,22721.398417842916,10936.467550071015,16995.24842218233,10042.498895356497,20591.750816000505,20032.58513209808,2513.4774650011627,16674.82075837571,469.00150386968073,874.0597192841556,25417.654558071612,19176.800210309546,212.03087289373514,nan,nan,nan,nan,nan,17,27912.45024633923,10415.833036725584,54696.05768288107,T11,imu_only,5642.54235487342,22489.59627984744,12549.547184349132,27832.370892432216,16615.08859161019,IMU_ONLY_DRIFTS_AS_EXPECTED,L2,I3
X_A0_U4_P0_L0_I0_T2,online_oracle,Position-domain relative-motion prior using perfect Vicon IMU.,34,17,40661,64.02106757243249,103.07949241515638,115.24819746668373,71.62901506679631,40661,39.80147549092922,75.4958860359046,86.97078814748754,49.275800139720424,40661,40.77896642081464,81.87457965832368,97.74691182769129,51.98664559316808,66.22635437102664,97.26308750120657,70.42921653744008,71.95808752239012,79.3049298375739,59.59888727453807,49.47380013345871,27.779649655758192,17.519629360212946,54.68061311981312,90.42899062407227,nan,nan,nan,1.0,0.9068537626157391,4.639695692103225,nan,nan,17,596.8190686663827,27.05870023932681,1537.3233473745543,T2,position_fusion,-39.611492837398245,-134.53905049427115,-69.63696978116798,516.7397147593686,-42.21253740530648,FUSION_HELPS_DEPLOYABLE,L0,I0
X_A0_U4_P0_L2_I3_T3,online_deployable_prototype,Loose-coupled position EKF prototype using realistic IMU drift.,34,17,40661,94.61202324743839,179.06494258569316,215.26372642798228,120.35860574407408,40661,61.11814440728547,129.4387373625608,155.39873116918855,83.01443960685582,40661,56.42525192375513,137.53670208393453,170.8931691160118,87.1481313248721,98.28802195825241,194.83575541441567,118.4524922888161,144.5039681788694,152.3094283186074,87.27684555722311,71.12335950067205,29.25591097510494,55.401407950045694,86.90333261532498,144.99415183547603,nan,nan,nan,1.0,0.4690455388905269,2.526434497515549,nan,nan,17,179.79155934542453,25.986264964384816,491.3778837881791,T3,position_fusion,-7.549825250172475,-36.96638258106205,-20.907379103890207,99.71220543841042,-4.330758815473729,FUSION_HELPS_DEPLOYABLE,L2,I3
X_A0_R2_L0_I0_T6,raw_range_limited_proto,"T6 limited prototype: raw range availability audited, solved-position proxy update.",34,17,40661,87.81574150496672,163.97313367970906,195.85445915690212,110.3827163222471,40661,55.284863670718465,119.32628376642364,142.51179140774644,75.86472214063863,40661,53.71878164266218,126.7689005099403,155.98700517761665,80.18034670167854,89.33940636969729,176.492578824681,107.00459860645495,131.46443599282372,138.36596866253018,83.68174514551264,70.93010062702228,28.841686729766252,53.44117495325682,83.8773502056324,142.56592422077094,nan,nan,nan,1.0,0.6444670674661728,4.027018135233346,1.0,0.9496044962531224,17,233.20135414139145,25.568500979235694,643.2196106218391,T6,range_fusion_limited_proxy,-16.498440838727603,-55.30955917079672,-30.883268525717185,153.12200023437734,-6.290991812262604,FUSION_HELPS_DIAGNOSTIC_ONLY,L0,I0
X_A0_R2_L2_I3_T6,raw_range_limited_proto,T6 limited prototype on realistic IMU drift; not a final tight EKF claim.,34,17,40661,95.6866868638198,174.51462784561286,206.31037854303887,117.33540818032193,40661,62.41823535023316,129.10727652566825,153.72399155726418,82.96893947405289,40661,55.861253400557416,132.37118059935085,163.17352791555686,82.96838612021875,97.35428966897099,185.10205220872163,114.79154767945982,140.34231030102026,144.85390005305052,86.53270794252992,75.45517249757572,28.15259847569655,53.644622002410756,85.35714454657403,143.44598886404435,nan,nan,nan,1.0,0.9757592723626932,4.9823291630013475,1.0,0.9496044962531224,17,210.23766905964004,25.922339878806667,592.2977316674411,T6,range_fusion_limited_proxy,-8.483557539453898,-46.70008578675609,-23.930576667642356,130.15831515262593,-6.087544763108667,FUSION_HELPS_DIAGNOSTIC_ONLY,L2,I3
