row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L2:I1:T6,simulate_imu_prior,0.6772022729855962,,,,
R2:L2:I1:T6,cpu_golden,22.176693924993742,,,,
R2:L2:I1:T6,torch_gpu,2.6576405210071243,0,1,2.6576405210071243,2.6576405210071243
R2:L2:I1:T8,simulate_imu_prior,0.6064953500172123,,,,
R2:L2:I1:T8,cpu_golden,23.27075387700461,,,,
R2:L2:I1:T8,torch_gpu,2.8143733379838523,0,1,2.8143733379838523,2.8143733379838523
