capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0006269815287474925,0.0011889585851912238,0.0019052517418571208,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R01,BSDC91,1200,1200,0.0004782309232237853,0.0009425087142762281,0.0014379362618821099,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R02,BS2DCE,1201,1201,0.0004433977010850883,0.0008313986800317875,0.0010833764681360953,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R02,BSDC91,1200,1200,0.0005561433732682656,0.0010613100645647745,0.001796212937805208,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R03,BS2DCE,1200,1200,0.0004346259355408016,0.0007973613519550191,0.0013462891384158615,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R03,BSDC91,1200,1200,0.0004886910568454333,0.0009874357018159648,0.0014473416959968543,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R04,BS2DCE,1200,1200,0.00037504624508438624,0.00059776224241784,0.0009660463069043206,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R04,BSDC91,1200,1200,0.0004439479300700088,0.0007751561108609003,0.001603586499965422,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R05,BS2DCE,1200,1200,0.0005469817807856102,0.0010633202383066441,0.0021843507657979184,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R05,BSDC91,1201,1201,0.0004837569881872873,0.0008490240203262743,0.001166307865484707,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R06,BS2DCE,1200,1200,0.0005753214551249119,0.0011040494248587465,0.0021429917275255688,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R06,BSDC91,1201,1201,0.0005525580389461343,0.0010793737528376835,0.0018136424362993654,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R07,BS2DCE,1200,1200,0.0005047091431112046,0.0009748766111320629,0.0019870163003715027,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R07,BSDC91,1201,1201,0.0005330877539324101,0.0010543370880612345,0.001855478379740412,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R08,BS2DCE,1201,1201,0.0003691960806108296,0.0006081437276435192,0.001047635052361552,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R08,BSDC91,1200,1200,0.0005122392435248475,0.0010039454151045222,0.002491025971294728,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R09,BS2DCE,1200,1200,0.00040458223630298695,0.0007260191843766834,0.001085757029343956,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R09,BSDC91,1200,1200,0.0005766828935276117,0.0010913757309489183,0.0018626952029196773,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
R10,BS2DCE,1200,1200,0.0004648976577972424,0.0009240403865669977,0.0016905302294684572,1.0,1.0,R2:L2:I1:T6,R2,L2,I1,T6,118.53562499999998,1.0,False
