experiment_id,seed_id,wall_time_s,status,backend,device
X_A0_L17_I0_T11,S03,0.37184116499702213,ok,,
X_A0_L17_I0_T12,S03,0.43448782099585515,ok,,
X_A0_L17_I1_T11,S03,0.36559910100186244,ok,,
X_A0_L17_I1_T12,S03,0.44108266600233037,ok,,
X_A0_L17_I2_T11,S03,0.37161728499631863,ok,,
X_A0_L17_I2_T12,S03,0.43461483199644135,ok,,
X_A0_L17_I3_T11,S03,0.39104820999637013,ok,,
X_A0_L17_I3_T12,S03,0.43415923199790996,ok,,
X_A0_L17_I4_T11,S03,0.35905332599941175,ok,,
X_A0_L17_I4_T12,S03,0.42054085199924884,ok,,
X_A0_L17_I5_T11,S03,0.36499552999885054,ok,,
X_A0_L17_I5_T12,S03,0.4209222619974753,ok,,
X_A0_L17_I6_T11,S03,0.36271103900071466,ok,,
X_A0_L17_I6_T12,S03,0.42266146300244145,ok,,
X_A0_L17_I7_T11,S03,0.3683598930001608,ok,,
X_A0_L17_I7_T12,S03,0.4304828189997352,ok,,
X_A0_L17_I8_T11,S03,0.36503620999428676,ok,,
X_A0_L17_I8_T12,S03,0.4387996849982301,ok,,
X_A1_L17_I0_T11,S03,0.36109728799783625,ok,,
X_A1_L17_I0_T12,S03,0.4224440439938917,ok,,
X_A1_L17_I1_T11,S03,0.36785478299862007,ok,,
X_A1_L17_I1_T12,S03,0.43384564200096065,ok,,
X_A1_L17_I2_T11,S03,0.36262184900260763,ok,,
X_A1_L17_I2_T12,S03,0.4397143869937281,ok,,
X_A1_L17_I3_T11,S03,0.3764532990026055,ok,,
X_A1_L17_I3_T12,S03,0.42561558700253954,ok,,
X_A1_L17_I4_T11,S03,0.35982395699829794,ok,,
X_A1_L17_I4_T12,S03,0.43706184499751544,ok,,
X_A1_L17_I5_T11,S03,0.3591335259989137,ok,,
X_A1_L17_I5_T12,S03,0.42376211599912494,ok,,
X_A1_L17_I6_T11,S03,0.36202734900143696,ok,,
X_A1_L17_I6_T12,S03,0.4282447180012241,ok,,
X_A1_L17_I7_T11,S03,0.36261910000030184,ok,,
X_A1_L17_I7_T12,S03,0.43712650499946903,ok,,
X_A1_L17_I8_T11,S03,0.3663035530043999,ok,,
X_A1_L17_I8_T12,S03,0.43171745099971304,ok,,
X_A2_L17_I0_T11,S03,0.362200388997735,ok,,
X_A2_L17_I0_T12,S03,0.5411874819983495,ok,,
X_A2_L17_I1_T11,S03,0.4589132510009222,ok,,
X_A2_L17_I1_T12,S03,0.5540596230057417,ok,,
