experiment_id,seed_id,wall_time_s,status
X_A0_L20_I0_T11,S04,1.333919666998554,ok
X_A0_L20_I0_T12,S04,1.472872368991375,ok
X_A0_L20_I1_T11,S04,1.2949664850020781,ok
X_A0_L20_I1_T12,S04,1.6221521770057734,ok
X_A0_L20_I2_T11,S04,1.22593947200221,ok
X_A0_L20_I2_T12,S04,1.407731054991018,ok
X_A0_L20_I3_T11,S04,1.28532031699433,ok
X_A0_L20_I3_T12,S04,1.4727754310006276,ok
X_A0_L20_I4_T11,S04,1.2509502669854555,ok
X_A0_L20_I4_T12,S04,1.7347388649941422,ok
X_A0_L20_I5_T11,S04,1.2402726369909942,ok
X_A0_L20_I5_T12,S04,1.396644539985573,ok
X_A0_L20_I6_T11,S04,1.2859556369949132,ok
X_A0_L20_I6_T12,S04,1.5388578759739175,ok
X_A0_L20_I7_T11,S04,1.1853556129790377,ok
X_A0_L20_I7_T12,S04,1.4695504529809114,ok
X_A0_L20_I8_T11,S04,1.1727948419866152,ok
X_A0_L20_I8_T12,S04,1.4081307440064847,ok
X_A1_L20_I0_T11,S04,1.2310535950236954,ok
X_A1_L20_I0_T12,S04,1.4988932060077786,ok
X_A1_L20_I1_T11,S04,1.46308943600161,ok
X_A1_L20_I1_T12,S04,1.5338185399887152,ok
X_A1_L20_I2_T11,S04,1.2764291719940957,ok
X_A1_L20_I2_T12,S04,1.6004994729883038,ok
X_A1_L20_I3_T11,S04,1.1555671840033028,ok
X_A1_L20_I3_T12,S04,1.5709219159907661,ok
X_A1_L20_I4_T11,S04,1.251554461021442,ok
X_A1_L20_I4_T12,S04,1.3651844789856113,ok
X_A1_L20_I5_T11,S04,1.1603433999989647,ok
X_A1_L20_I5_T12,S04,1.549119392002467,ok
X_A1_L20_I6_T11,S04,1.1404362260072958,ok
X_A1_L20_I6_T12,S04,1.3875365999992937,ok
X_A1_L20_I7_T11,S04,1.3552844929799903,ok
X_A1_L20_I7_T12,S04,1.414497700985521,ok
X_A1_L20_I8_T11,S04,1.1449871949735098,ok
X_A1_L20_I8_T12,S04,1.4928621699800715,ok
X_A2_L20_I0_T11,S04,1.1377933610056061,ok
X_A2_L20_I0_T12,S04,1.354888239002321,ok
X_A2_L20_I1_T11,S04,1.1229652460024226,ok
X_A2_L20_I1_T12,S04,1.4921005349897314,ok
X_A2_L20_I2_T11,S04,1.142614259995753,ok
X_A2_L20_I2_T12,S04,1.3554293130000588,ok
X_A2_L20_I3_T11,S04,1.1428639399819076,ok
X_A2_L20_I3_T12,S04,1.6232442779873963,ok
X_A2_L20_I4_T11,S04,1.2118092759919818,ok
X_A2_L20_I4_T12,S04,1.3782496210187674,ok
X_A2_L20_I5_T11,S04,1.4221498979895841,ok
