host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
3.49355,1777158946.86121,64591,,BSDC91,,cal_roto,5,89,"A,B,F,G","ok,ok,ok,ok","100,100,56,100"
3.672008,1777158947.039668,64592,,BSDC91,,cal_roto,5,89,"B,A,F,G","ok,ok,ok,ok","100,100,58,100"
3.876697,1777158947.244357,64593,,BSDC91,,cal_roto,5,90,"A,B,F,G","ok,ok,ok,ok","100,100,61,100"
4.133858,1777158947.501518,64594,,BSDC91,,cal_roto,5,90,"A,B,F,G","ok,ok,ok,ok","100,100,63,100"
4.25929,1777158947.62695,64595,,BSDC91,,cal_roto,5,91,"A,B,F,G","ok,ok,ok,ok","100,100,65,100"
4.493022,1777158947.860682,64596,,BSDC91,,cal_roto,5,91,"A,B,F,G","ok,ok,ok,ok","100,100,66,100"
4.673552,1777158948.041212,64597,,BSDC91,,cal_roto,5,92,"A,B,G,F","ok,ok,ok,ok","100,100,100,68"
4.881575,1777158948.249235,64598,,BSDC91,,cal_roto,5,92,"A,B,F,G","ok,ok,ok,ok","100,100,69,100"
5.084217,1777158948.451877,64599,,BSDC91,,cal_roto,5,92,"A,B,F,G","ok,ok,ok,ok","100,100,70,100"
5.294146,1777158948.661806,64600,,BSDC91,,cal_roto,5,93,"B,A,F,G","ok,ok,ok,ok","100,100,72,100"
5.474106,1777158948.841766,64601,,BSDC91,,cal_roto,5,93,"A,B,F,G","ok,ok,ok,ok","100,100,73,100"
5.676742,1777158949.044402,64602,,BSDC91,,cal_roto,5,93,"A,B,F,G","ok,ok,ok,ok","100,100,74,100"
5.935005,1777158949.302665,64603,,BSDC91,,cal_roto,5,93,"A,B,F,G","ok,ok,ok,ok","100,100,75,100"
6.089506,1777158949.457166,64604,,BSDC91,,cal_roto,5,93,"A,B,F,G","ok,ok,ok,ok","100,100,75,100"
6.321761,1777158949.689421,64605,,BSDC91,,cal_roto,5,94,"A,B,G,F","ok,ok,ok,ok","100,100,100,76"
6.473546,1777158949.841206,64606,,BSDC91,,cal_roto,5,94,"A,B,F,G","ok,ok,ok,ok","100,100,77,100"
6.681929,1777158950.049589,64607,,BSDC91,,cal_roto,5,94,"A,B,F,G","ok,ok,ok,ok","100,100,78,100"
6.882547,1777158950.250207,64608,,BSDC91,,cal_roto,5,95,"B,A,F,G","ok,ok,ok,ok","100,100,82,100"
