host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
0.020074,1777158943.387734,64576,,BSDC91,,0,ok,3416,3416,100,2,0
0.020074,1777158943.387734,64576,,BSDC91,,1,ok,1995,1995,100,2,0
0.021997,1777158943.389657,64576,,BSDC91,,2,ok,2815,2815,100,2,0
0.021997,1777158943.389657,64576,,BSDC91,,3,ok,3616,3616,100,2,0
0.021997,1777158943.389657,64576,,BSDC91,,4,ok,2982,2982,100,2,0
0.023937,1777158943.391597,64576,,BSDC91,,5,ok,1882,1882,100,2,0
0.023937,1777158943.391597,64576,,BSDC91,,6,ok,2541,2541,100,2,0
0.023937,1777158943.391597,64576,,BSDC91,,7,ok,3566,3566,100,2,0
0.97278,1777158944.34044,64577,,BSDC91,,0,ok,2662,2662,100,3,0
0.97278,1777158944.34044,64577,,BSDC91,,1,ok,2402,2402,100,3,0
0.97278,1777158944.34044,64577,,BSDC91,,2,ok,3684,3684,100,3,0
0.975133,1777158944.342793,64577,,BSDC91,,3,ok,3449,3449,100,3,0
0.975133,1777158944.342793,64577,,BSDC91,,4,ok,2749,2749,100,3,0
0.975133,1777158944.342793,64577,,BSDC91,,5,ok,2497,2497,100,3,0
1.175001,1777158944.542661,64578,,BSDC91,,0,ok,2549,2549,100,4,0
1.177268,1777158944.544928,64578,,BSDC91,,1,ok,2762,2762,100,4,0
1.177268,1777158944.544928,64578,,BSDC91,,2,reject,2931,3684,75,3,1
1.177268,1777158944.544928,64578,,BSDC91,,3,reject,2663,3449,75,3,1
1.179344,1777158944.547004,64578,,BSDC91,,4,ok,2539,2539,100,4,0
1.179344,1777158944.547004,64578,,BSDC91,,5,ok,2803,2803,100,4,0
1.179344,1777158944.547004,64578,,BSDC91,,6,ok,3089,3089,100,4,0
1.37766,1777158944.74532,64579,,BSDC91,,0,ok,2652,2652,100,5,0
1.37766,1777158944.74532,64579,,BSDC91,,1,ok,2938,2938,100,5,0
1.379963,1777158944.747623,64579,,BSDC91,,2,reject,3021,3684,60,3,2
1.379963,1777158944.747623,64579,,BSDC91,,3,reject,2624,3449,60,3,2
