host_time_iso,target,sweep,anchor_id,anchor,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,first_path_amp1,first_path_amp2,first_path_amp3,fp_amp_sum,max_growth_cir,rx_pream_count,std_noise,max_noise,raw_line
2026-06-01T23:45:17.761+02:00,BSF66F,5541,4,E,2876,3555311429,7871,47929,2318,2264,1285,5867,217,45,20,412,[RECV] BSF66F notify: CRX;1;5541;4;2876;3555311429;7871;47929;2318;2264;1285;217;45;20;412
2026-06-01T23:45:17.764+02:00,BSF66F,5541,1,B,3201,3358702654,5784,47658,3263,3166,2306,8735,406,60,20,439,[RECV] BSF66F notify: CRX;1;5541;1;3201;3358702654;5784;47658;3263;3166;2306;406;60;20;439
2026-06-01T23:45:17.765+02:00,BSF66F,5541,2,C,2717,3424239091,6476,48087,3441,3462,3226,10129,600,62,24,522,[RECV] BSF66F notify: CRX;1;5541;2;2717;3424239091;6476;48087;3441;3462;3226;600;62;24;522
2026-06-01T23:45:17.767+02:00,BSF66F,5541,6,G,2453,3673277854,11657,47970,3081,6815,5584,15480,1992,122,40,869,[RECV] BSF66F notify: CRX;1;5541;6;2453;3673277854;11657;47970;3081;6815;5584;1992;122;40;869
2026-06-01T23:45:17.768+02:00,BSF66F,5541,3,D,2740,3489774968,6468,47972,2789,2860,2249,7898,394,55,20,434,[RECV] BSF66F notify: CRX;1;5541;3;2740;3489774968;6468;47972;2789;2860;2249;394;55;20;434
2026-06-01T23:45:17.963+02:00,BSF66F,5542,0,A,2713,3187698172,5789,48088,4367,5509,4470,14346,1783,121,48,857,[RECV] BSF66F notify: CRX;1;5542;0;2713;3187698172;5789;48088;4367;5509;4470;1783;121;48;857
2026-06-01T23:45:17.963+02:00,BSF66F,5542,1,B,3203,3253234657,5940,48077,3728,3798,3376,10902,523,72,28,583,[RECV] BSF66F notify: CRX;1;5542;1;3203;3253234657;5940;48077;3728;3798;3376;523;72;28;583
2026-06-01T23:45:17.967+02:00,BSF66F,5542,5,F,2993,3508824694,-72,47730,7340,7306,4757,19403,2114,124,68,1589,[RECV] BSF66F notify: CRX;1;5542;5;2993;3508824694;-72;47730;7340;7306;4757;2114;124;68;1589
2026-06-01T23:45:17.967+02:00,BSF66F,5542,2,C,2646,3318770753,6852,47645,4077,4156,3709,11942,837,73,28,634,[RECV] BSF66F notify: CRX;1;5542;2;2646;3318770753;6852;47645;4077;4156;3709;837;73;28;634
2026-06-01T23:45:17.970+02:00,BSF66F,5542,3,D,2624,3384307146,6896,48046,4245,4309,2919,11473,805,75,28,629,[RECV] BSF66F notify: CRX;1;5542;3;2624;3384307146;6896;48046;4245;4309;2919;805;75;28;629
2026-06-01T23:45:17.971+02:00,BSF66F,5542,7,H,2201,3626791297,7496,47973,7259,7283,5789,20331,2062,118,32,769,[RECV] BSF66F notify: CRX;1;5542;7;2201;3626791297;7496;47973;7259;7283;5789;2062;118;32;769
2026-06-01T23:45:18.158+02:00,BSF66F,5543,0,A,2711,3081960350,5634,48002,3284,5228,6028,14540,1827,119,56,1101,[RECV] BSF66F notify: CRX;1;5543;0;2711;3081960350;5634;48002;3284;5228;6028;1827;119;56;1101
2026-06-01T23:45:18.159+02:00,BSF66F,5543,1,B,3283,3147496790,5358,47946,2337,2388,2064,6789,213,47,16,322,[RECV] BSF66F notify: CRX;1;5543;1;3283;3147496790;5358;47946;2337;2388;2064;213;47;16;322
2026-06-01T23:45:18.161+02:00,BSF66F,5543,5,F,3059,3403086379,-151,47639,5016,7028,6143,18187,1874,117,52,1230,[RECV] BSF66F notify: CRX;1;5543;5;3059;3403086379;-151;47639;5016;7028;6143;1874;117;52;1230
2026-06-01T23:45:18.162+02:00,BSF66F,5543,3,D,2447,3278568895,7221,48035,6978,6861,5438,19277,2052,119,44,1038,[RECV] BSF66F notify: CRX;1;5543;3;2447;3278568895;7221;48035;6978;6861;5438;2052;119;44;1038
2026-06-01T23:45:18.164+02:00,BSF66F,5543,7,H,2239,3521053299,7462,47687,6961,7669,7535,22165,2204,125,32,771,[RECV] BSF66F notify: CRX;1;5543;7;2239;3521053299;7462;47687;6961;7669;7535;2204;125;32;771
2026-06-01T23:45:18.359+02:00,BSF66F,5544,0,A,2747,2974309724,5662,47928,4974,5523,3412,13909,1714,119,52,975,[RECV] BSF66F notify: CRX;1;5544;0;2747;2974309724;5662;47928;4974;5523;3412;1714;119;52;975
2026-06-01T23:45:18.367+02:00,BSF66F,5544,4,E,2874,3236455018,7849,47702,2409,2467,2200,7076,241,48,16,336,[RECV] BSF66F notify: CRX;1;5544;4;2874;3236455018;7849;47702;2409;2467;2200;241;48;16;336
2026-06-01T23:45:18.368+02:00,BSF66F,5544,1,B,3185,3039846127,5706,47835,3248,3006,2615,8869,394,61,24,501,[RECV] BSF66F notify: CRX;1;5544;1;3185;3039846127;5706;47835;3248;3006;2615;394;61;24;501
2026-06-01T23:45:18.371+02:00,BSF66F,5544,2,C,2675,3105382092,6598,47800,3476,3451,2068,8995,615,63,28,599,[RECV] BSF66F notify: CRX;1;5544;2;2675;3105382092;6598;47800;3476;3451;2068;615;63;28;599
2026-06-01T23:45:18.371+02:00,BSF66F,5544,6,G,2450,3354421354,11650,47686,1990,6496,7078,15564,2263,124,40,947,[RECV] BSF66F notify: CRX;1;5544;6;2450;3354421354;11650;47686;1990;6496;7078;2263;124;40;947
2026-06-01T23:45:18.374+02:00,BSF66F,5544,3,D,2743,3170918289,6467,47997,2995,3024,1599,7618,420,57,32,675,[RECV] BSF66F notify: CRX;1;5544;3;2743;3170918289;6467;47997;2995;3024;1599;420;57;32;675
2026-06-01T23:45:18.562+02:00,BSF66F,5545,0,A,2698,2869158638,5726,47818,3686,6057,5831,15574,1873,121,52,1023,[RECV] BSF66F notify: CRX;1;5545;0;2698;2869158638;5726;47818;3686;6057;5831;1873;121;52;1023
2026-06-01T23:45:18.570+02:00,BSF66F,5545,4,E,2778,3131303779,7982,47959,2072,2100,1886,6058,190,42,20,395,[RECV] BSF66F notify: CRX;1;5545;4;2778;3131303779;7982;47959;2072;2100;1886;190;42;20;395
2026-06-01T23:45:18.571+02:00,BSF66F,5545,1,B,3143,2934695019,5972,47711,3946,4188,3499,11633,597,74,28,637,[RECV] BSF66F notify: CRX;1;5545;1;3143;2934695019;5972;47711;3946;4188;3499;597;74;28;637
2026-06-01T23:45:18.574+02:00,BSF66F,5545,6,G,2452,3249270295,11597,48091,2091,6903,6091,15085,1860,123,40,908,[RECV] BSF66F notify: CRX;1;5545;6;2452;3249270295;11597;48091;2091;6903;6091;1860;123;40;908
2026-06-01T23:45:18.574+02:00,BSF66F,5545,3,D,2491,3065767396,7229,48072,6495,7313,7263,21071,2105,121,52,1212,[RECV] BSF66F notify: CRX;1;5545;3;2491;3065767396;7229;48072;6495;7313;7263;2105;121;52;1212
2026-06-01T23:45:18.758+02:00,BSF66F,5546,0,A,2733,2761112710,5714,47714,4416,5556,4154,14126,1702,119,52,975,[RECV] BSF66F notify: CRX;1;5546;0;2733;2761112710;5714;47714;4416;5556;4154;1702;119;52;975
2026-06-01T23:45:18.759+02:00,BSF66F,5546,1,B,3237,2826649060,5427,48088,2295,2434,2214,6943,237,48,20,396,[RECV] BSF66F notify: CRX;1;5546;1;3237;2826649060;5427;48088;2295;2434;2214;237;48;20;396
2026-06-01T23:45:18.761+02:00,BSF66F,5546,5,F,2933,3082238819,1,47967,6489,7584,6072,20145,2226,124,64,1504,[RECV] BSF66F notify: CRX;1;5546;5;2933;3082238819;1;47967;6489;7584;6072;2226;124;64;1504
2026-06-01T23:45:18.762+02:00,BSF66F,5546,3,D,2498,2957721554,7160,48054,7173,7166,4355,18694,2031,117,48,1122,[RECV] BSF66F notify: CRX;1;5546;3;2498;2957721554;7160;48054;7173;7166;4355;2031;117;48;1122
2026-06-01T23:45:18.764+02:00,BSF66F,5546,7,H,2247,3200205937,7446,47685,6968,7564,7469,22001,2174,124,36,861,[RECV] BSF66F notify: CRX;1;5546;7;2247;3200205937;7446;47685;6968;7564;7469;2174;124;36;861
2026-06-01T23:45:18.960+02:00,BSF66F,5547,0,A,2740,2656093751,5714,47635,3788,6052,5457,15297,1735,119,48,952,[RECV] BSF66F notify: CRX;1;5547;0;2740;2656093751;5714;47635;3788;6052;5457;1735;119;48;952
2026-06-01T23:45:18.961+02:00,BSF66F,5547,4,E,2895,2918239103,7809,47987,2335,2302,1442,6079,225,46,16,319,[RECV] BSF66F notify: CRX;1;5547;4;2895;2918239103;7809;47987;2335;2302;1442;225;46;16;319
2026-06-01T23:45:18.964+02:00,BSF66F,5547,1,B,3188,2721630574,5716,47962,3139,3120,2738,8997,391,60,24,496,[RECV] BSF66F notify: CRX;1;5547;1;3188;2721630574;5716;47962;3139;3120;2738;391;60;24;496
2026-06-01T23:45:18.964+02:00,BSF66F,5547,2,C,2712,2787166649,6557,48029,3455,3514,3078,10047,605,62,24,540,[RECV] BSF66F notify: CRX;1;5547;2;2712;2787166649;6557;48029;3455;3514;3078;605;62;24;540
2026-06-01T23:45:18.967+02:00,BSF66F,5547,6,G,2473,3036205379,11627,50447,641,6546,6697,13884,1994,123,36,782,[RECV] BSF66F notify: CRX;1;5547;6;2473;3036205379;11627;50447;641;6546;6697;1994;123;36;782
2026-06-01T23:45:18.968+02:00,BSF66F,5547,3,D,2781,2852702623,6445,48011,3076,3101,2922,9099,431,56,20,432,[RECV] BSF66F notify: CRX;1;5547;3;2781;2852702623;6445;48011;3076;3101;2922;431;56;20;432
2026-06-01T23:45:19.163+02:00,BSF66F,5548,0,A,2707,2550157789,5708,48065,3333,5671,6567,15571,1936,121,56,1212,[RECV] BSF66F notify: CRX;1;5548;0;2707;2550157789;5708;48065;3333;5671;6567;1936;121;56;1212
2026-06-01T23:45:19.163+02:00,BSF66F,5548,1,B,3162,2615694065,5925,47845,4101,3859,3012,10972,580,72,28,638,[RECV] BSF66F notify: CRX;1;5548;1;3162;2615694065;5925;47845;4101;3859;3012;580;72;28;638
2026-06-01T23:45:19.166+02:00,BSF66F,5548,5,F,2834,2871283952,289,47844,5887,7209,5499,18595,1850,125,76,1775,[RECV] BSF66F notify: CRX;1;5548;5;2834;2871283952;289;47844;5887;7209;5499;1850;125;76;1775
2026-06-01T23:45:19.167+02:00,BSF66F,5548,2,C,2651,2681230335,6775,48091,4050,4182,3850,12082,894,74,36,810,[RECV] BSF66F notify: CRX;1;5548;2;2651;2681230335;6775;48091;4050;4182;3850;894;74;36;810
2026-06-01T23:45:19.170+02:00,BSF66F,5548,3,D,2649,2746766293,6859,48057,4251,4122,2435,10808,790,76,32,714,[RECV] BSF66F notify: CRX;1;5548;3;2649;2746766293;6859;48057;4251;4122;2435;790;76;32;714
2026-06-01T23:45:19.171+02:00,BSF66F,5548,7,H,2220,2989250452,7479,47984,7335,7283,4829,19447,2059,120,40,949,[RECV] BSF66F notify: CRX;1;5548;7;2220;2989250452;7479;47984;7335;7283;4829;2059;120;40;949
2026-06-01T23:45:19.358+02:00,BSF66F,5549,0,A,2726,2442634590,5662,47938,3513,5045,5975,14533,1765,119,56,1102,[RECV] BSF66F notify: CRX;1;5549;0;2726;2442634590;5662;47938;3513;5045;5975;1765;119;56;1102
2026-06-01T23:45:19.359+02:00,BSF66F,5549,4,E,2363,2704779668,8940,48008,1388,1386,1366,4140,91,31,12,216,[RECV] BSF66F notify: CRX;1;5549;4;2363;2704779668;8940;48008;1388;1386;1366;91;31;12;216
2026-06-01T23:45:19.361+02:00,BSF66F,5549,1,B,3237,2508170870,5403,47722,2334,2361,1728,6423,220,48,16,320,[RECV] BSF66F notify: CRX;1;5549;1;3237;2508170870;5403;47722;2334;2361;1728;220;48;16;320
2026-06-01T23:45:19.362+02:00,BSF66F,5549,6,G,2520,2822746216,11590,47660,3825,6889,4870,15584,1889,120,40,907,[RECV] BSF66F notify: CRX;1;5549;6;2520;2822746216;11590;47660;3825;6889;4870;1889;120;40;907
2026-06-01T23:45:19.364+02:00,BSF66F,5549,3,D,2491,2639243230,7198,48066,6334,7194,7191,20719,2039,118,56,1299,[RECV] BSF66F notify: CRX;1;5549;3;2491;2639243230;7198;48066;6334;7194;7191;2039;118;56;1299
2026-06-01T23:45:19.561+02:00,BSF66F,5550,0,A,2708,2336965924,5660,47880,3465,4792,5240,13497,1593,119,52,925,[RECV] BSF66F notify: CRX;1;5550;0;2708;2336965924;5660;47880;3465;4792;5240;1593;119;52;925
2026-06-01T23:45:19.562+02:00,BSF66F,5550,4,E,2966,2599111356,7787,47784,2605,2554,1890,7049,284,49,16,338,[RECV] BSF66F notify: CRX;1;5550;4;2966;2599111356;7787;47784;2605;2554;1890;284;49;16;338
2026-06-01T23:45:19.567+02:00,BSF66F,5550,1,B,3217,2402502167,5821,47619,3000,3355,2944,9299,371,61,24,522,[RECV] BSF66F notify: CRX;1;5550;1;3217;2402502167;5821;47619;3000;3355;2944;371;61;24;522
2026-06-01T23:45:19.568+02:00,BSF66F,5550,2,C,2649,2468038273,6656,47725,3361,3357,2337,9055,663,64,24,520,[RECV] BSF66F notify: CRX;1;5550;2;2649;2468038273;6656;47725;3361;3357;2337;663;64;24;520
2026-06-01T23:45:19.571+02:00,BSF66F,5550,6,G,2475,2717077516,11594,48088,1048,6479,6054,13581,1838,118,40,864,[RECV] BSF66F notify: CRX;1;5550;6;2475;2717077516;11594;48088;1048;6479;6054;1838;118;40;864
2026-06-01T23:45:19.571+02:00,BSF66F,5550,3,D,2801,2533574578,6406,48022,3212,3168,2870,9250,467,58,20,435,[RECV] BSF66F notify: CRX;1;5550;3;2801;2533574578;6406;48022;3212;3168;2870;467;58;20;435
2026-06-01T23:45:19.756+02:00,BSF66F,5551,0,A,2697,2229403821,5715,47753,3538,5498,5661,14697,1738,121,52,975,[RECV] BSF66F notify: CRX;1;5551;0;2697;2229403821;5715;47753;3538;5498;5661;1738;121;52;975
2026-06-01T23:45:19.756+02:00,BSF66F,5551,4,E,2554,2491549130,8652,48038,6983,7184,5441,19608,1914,121,52,1230,[RECV] BSF66F notify: CRX;1;5551;4;2554;2491549130;8652;48038;6983;7184;5441;1914;121;52;1230
2026-06-01T23:45:19.759+02:00,BSF66F,5551,1,B,3181,2294940571,5944,48007,3476,4098,3670,11244,538,72,32,729,[RECV] BSF66F notify: CRX;1;5551;1;3181;2294940571;5944;48007;3476;4098;3670;538;72;32;729
2026-06-01T23:45:19.760+02:00,BSF66F,5551,2,C,2672,2360476392,6834,47812,3911,4394,4324,12629,898,75,24,549,[RECV] BSF66F notify: CRX;1;5551;2;2672;2360476392;6834;47812;3911;4394;4324;898;75;24;549
2026-06-01T23:45:19.762+02:00,BSF66F,5551,6,G,2439,2609515424,11671,47972,2996,6888,5469,15353,1857,119,44,994,[RECV] BSF66F notify: CRX;1;5551;6;2439;2609515424;11671;47972;2996;6888;5469;1857;119;44;994
2026-06-01T23:45:19.958+02:00,BSF66F,5552,0,A,2726,2123767362,5713,47654,4370,6105,4495,14970,1676,119,48,1002,[RECV] BSF66F notify: CRX;1;5552;0;2726;2123767362;5713;47654;4370;6105;4495;1676;119;48;1002
2026-06-01T23:45:19.959+02:00,BSF66F,5552,4,E,2638,2385913016,8397,47788,1452,1482,1032,3966,97,33,16,283,[RECV] BSF66F notify: CRX;1;5552;4;2638;2385913016;8397;47788;1452;1482;1032;97;33;16;283
2026-06-01T23:45:19.961+02:00,BSF66F,5552,1,B,3286,2189304088,5524,47876,2513,2388,2342,7243,240,49,24,495,[RECV] BSF66F notify: CRX;1;5552;1;3286;2189304088;5524;47876;2513;2388;2342;240;49;24;495
2026-06-01T23:45:19.962+02:00,BSF66F,5552,6,G,2510,2503878952,11567,47860,5135,6970,4350,16455,2035,122,44,994,[RECV] BSF66F notify: CRX;1;5552;6;2510;2503878952;11567;47860;5135;6970;4350;2035;122;44;994
2026-06-01T23:45:19.964+02:00,BSF66F,5552,3,D,2525,2320376303,7170,48075,6095,6865,6875,19835,1987,118,48,1122,[RECV] BSF66F notify: CRX;1;5552;3;2525;2320376303;7170;48075;6095;6865;6875;1987;118;48;1122
2026-06-01T23:45:20.162+02:00,BSF66F,5553,0,A,2709,2018056182,5693,48090,4317,5968,4742,15027,1678,119,52,1025,[RECV] BSF66F notify: CRX;1;5553;0;2709;2018056182;5693;48090;4317;5968;4742;1678;119;52;1025
2026-06-01T23:45:20.163+02:00,BSF66F,5553,4,E,2995,2280201719,7678,48099,2428,2435,1886,6749,255,47,16,337,[RECV] BSF66F notify: CRX;1;5553;4;2995;2280201719;7678;48099;2428;2435;1886;255;47;16;337
2026-06-01T23:45:20.164+02:00,BSF66F,5553,1,B,3180,2083592883,5828,47775,3173,3310,2707,9190,380,60,24,523,[RECV] BSF66F notify: CRX;1;5553;1;3180;2083592883;5828;47775;3173;3310;2707;380;60;24;523
2026-06-01T23:45:20.165+02:00,BSF66F,5553,2,C,2728,2149129075,6512,47959,3400,3466,3364,10230,624,62,20,434,[RECV] BSF66F notify: CRX;1;5553;2;2728;2149129075;6512;47959;3400;3466;3364;624;62;20;434
2026-06-01T23:45:20.169+02:00,BSF66F,5553,6,G,2488,2398167763,11584,47767,1237,6767,6299,14303,2000,122,40,906,[RECV] BSF66F notify: CRX;1;5553;6;2488;2398167763;11584;47767;1237;6767;6299;2000;122;40;906
2026-06-01T23:45:20.170+02:00,BSF66F,5553,3,D,2720,2214665146,6555,48038,3043,2985,2245,8273,424,56,20,432,[RECV] BSF66F notify: CRX;1;5553;3;2720;2214665146;6555;48038;3043;2985;2245;424;56;20;432
2026-06-01T23:45:20.362+02:00,BSF66F,5554,0,A,2729,1910656410,5685,47990,4487,5597,3522,13606,1709,121,52,972,[RECV] BSF66F notify: CRX;1;5554;0;2729;1910656410;5685;47990;4487;5597;3522;1709;121;52;972
2026-06-01T23:45:20.369+02:00,BSF66F,5554,1,B,3187,1976192572,5977,47648,4013,3816,3052,10881,625,72,36,778,[RECV] BSF66F notify: CRX;1;5554;1;3187;1976192572;5977;47648;4013;3816;3052;625;72;36;778
2026-06-01T23:45:20.377+02:00,BSF66F,5554,5,F,2928,2231782242,101,47950,2926,6387,6190,15503,1542,118,68,1522,[RECV] BSF66F notify: CRX;1;5554;5;2928;2231782242;101;47950;2926;6387;6190;1542;118;68;1522
2026-06-01T23:45:20.377+02:00,BSF66F,5554,2,C,2624,2041728938,6811,48022,4130,4269,4075,12474,904,74,24,545,[RECV] BSF66F notify: CRX;1;5554;2;2624;2041728938;6811;48022;4130;4269;4075;904;74;24;545
2026-06-01T23:45:20.380+02:00,BSF66F,5554,3,D,2614,2107265011,6928,48095,4311,4384,3629,12324,861,76,24,543,[RECV] BSF66F notify: CRX;1;5554;3;2614;2107265011;6928;48095;4311;4384;3629;861;76;24;543
2026-06-01T23:45:20.381+02:00,BSF66F,5554,7,H,2228,2349749163,7451,48007,6434,6940,6823,20197,1958,121,40,948,[RECV] BSF66F notify: CRX;1;5554;7;2228;2349749163;7451;48007;6434;6940;6823;1958;121;40;948
2026-06-01T23:45:20.558+02:00,BSF66F,5555,0,A,2696,1804975905,5659,47877,3795,5154,5808,14757,1781,119,56,1105,[RECV] BSF66F notify: CRX;1;5555;0;2696;1804975905;5659;47877;3795;5154;5808;1781;119;56;1105
2026-06-01T23:45:20.559+02:00,BSF66F,5555,4,E,2348,2067121141,9040,48105,1234,1244,891,3369,66,29,16,266,[RECV] BSF66F notify: CRX;1;5555;4;2348;2067121141;9040;48105;1234;1244;891;66;29;16;266
2026-06-01T23:45:20.565+02:00,BSF66F,5555,1,B,3244,1870512062,5449,48042,2400,2275,1682,6357,219,48,20,397,[RECV] BSF66F notify: CRX;1;5555;1;3244;1870512062;5449;48042;2400;2275;1682;219;48;20;397
2026-06-01T23:45:20.566+02:00,BSF66F,5555,6,G,2522,2185087463,11559,48043,3597,6815,4874,15286,1811,118,40,908,[RECV] BSF66F notify: CRX;1;5555;6;2522;2185087463;11559;48043;3597;6815;4874;1811;118;40;908
2026-06-01T23:45:20.570+02:00,BSF66F,5555,3,D,2513,2001584653,7183,48097,7149,7096,5575,19820,2066,123,40,947,[RECV] BSF66F notify: CRX;1;5555;3;2513;2001584653;7183;48097;7149;7096;5575;2066;123;40;947
2026-06-01T23:45:20.760+02:00,BSF66F,5556,0,A,2738,1697125600,5689,47804,5371,6141,3668,15180,1808,119,52,1076,[RECV] BSF66F notify: CRX;1;5556;0;2738;1697125600;5689;47804;5371;6141;3668;1808;119;52;1076
2026-06-01T23:45:20.761+02:00,BSF66F,5556,4,E,2924,1959271203,7797,47887,2627,2564,2421,7612,280,49,20,417,[RECV] BSF66F notify: CRX;1;5556;4;2924;1959271203;7797;47887;2627;2564;2421;280;49;20;417
2026-06-01T23:45:20.764+02:00,BSF66F,5556,1,B,3207,1762662217,5789,47925,3136,2716,1691,7543,361,60,20,423,[RECV] BSF66F notify: CRX;1;5556;1;3207;1762662217;5789;47925;3136;2716;1691;361;60;20;423
2026-06-01T23:45:20.765+02:00,BSF66F,5556,2,C,2757,1828197954,6489,47654,3562,3584,2829,9975,664,63,28,627,[RECV] BSF66F notify: CRX;1;5556;2;2757;1828197954;6489;47654;3562;3584;2829;664;63;28;627
2026-06-01T23:45:20.768+02:00,BSF66F,5556,6,G,2505,2077237118,11568,47954,480,6161,6184,12825,1889,117,36,819,[RECV] BSF66F notify: CRX;1;5556;6;2505;2077237118;11568;47954;480;6161;6184;1889;117;36;819
2026-06-01T23:45:20.768+02:00,BSF66F,5556,3,D,2713,1893734349,6498,48057,3165,3075,1782,8022,434,57,24,510,[RECV] BSF66F notify: CRX;1;5556;3;2713;1893734349;6498;48057;3165;3075;1782;434;57;24;510
2026-06-01T23:45:20.962+02:00,BSF66F,5557,0,A,2735,1592122996,5673,47696,4564,6230,5677,16471,1952,121,48,1003,[RECV] BSF66F notify: CRX;1;5557;0;2735;1592122996;5673;47696;4564;6230;5677;1952;121;48;1003
2026-06-01T23:45:20.970+02:00,BSF66F,5557,1,B,3149,1657659628,6014,47824,3781,3848,3621,11250,541,71,32,688,[RECV] BSF66F notify: CRX;1;5557;1;3149;1657659628;6014;47824;3781;3848;3621;541;71;32;688
2026-06-01T23:45:20.970+02:00,BSF66F,5557,5,F,3018,1913249429,-5,47753,2608,7255,7148,17011,2019,125,64,1507,[RECV] BSF66F notify: CRX;1;5557;5;3018;1913249429;-5;47753;2608;7255;7148;2019;125;64;1507
2026-06-01T23:45:20.973+02:00,BSF66F,5557,2,C,2660,1723195550,6842,47738,4194,4118,2381,10693,848,73,32,721,[RECV] BSF66F notify: CRX;1;5557;2;2660;1723195550;6842;47738;4194;4118;2381;848;73;32;721
2026-06-01T23:45:20.974+02:00,BSF66F,5557,3,D,2621,1788731929,6909,48125,4406,4290,2366,11062,799,75,28,629,[RECV] BSF66F notify: CRX;1;5557;3;2621;1788731929;6909;48125;4406;4290;2366;799;75;28;629
2026-06-01T23:45:20.976+02:00,BSF66F,5557,7,H,2224,2031216052,7473,48008,6728,7155,7146,21029,1994,121,44,1000,[RECV] BSF66F notify: CRX;1;5557;7;2224;2031216052;7473;48008;6728;7155;7146;1994;121;44;1000
2026-06-01T23:45:21.158+02:00,BSF66F,5558,0,A,2730,1486071296,5717,48092,4886,6428,5041,16355,1807,119,48,1001,[RECV] BSF66F notify: CRX;1;5558;0;2730;1486071296;5717;48092;4886;6428;5041;1807;119;48;1001
2026-06-01T23:45:21.158+02:00,BSF66F,5558,4,E,2462,1748217119,8744,47891,1443,1427,1223,4093,95,32,12,218,[RECV] BSF66F notify: CRX;1;5558;4;2462;1748217119;8744;47891;1443;1427;1223;95;32;12;218
2026-06-01T23:45:21.161+02:00,BSF66F,5558,1,B,3237,1551607904,5391,47700,2391,2656,2416,7463,263,50,20,417,[RECV] BSF66F notify: CRX;1;5558;1;3237;1551607904;5391;47700;2391;2656;2416;263;50;20;417
2026-06-01T23:45:21.162+02:00,BSF66F,5558,6,G,2488,1866182818,11618,47718,3022,6944,5365,15331,1903,120,44,995,[RECV] BSF66F notify: CRX;1;5558;6;2488;1866182818;11618;47718;3022;6944;5365;1903;120;44;995
2026-06-01T23:45:21.164+02:00,BSF66F,5558,3,D,2470,1682680351,7210,48131,6206,7289,7225,20720,2063,119,48,1116,[RECV] BSF66F notify: CRX;1;5558;3;2470;1682680351;7210;48131;6206;7289;7225;2063;119;48;1116
2026-06-01T23:45:21.361+02:00,BSF66F,5559,0,A,2756,1378500551,5689,48035,4893,6351,4732,15976,1795,119,52,1077,[RECV] BSF66F notify: CRX;1;5559;0;2756;1378500551;5689;48035;4893;6351;4732;1795;119;52;1077
2026-06-01T23:45:21.362+02:00,BSF66F,5559,4,E,3052,1640645712,7646,47676,2453,2432,1392,6277,261,47,20,412,[RECV] BSF66F notify: CRX;1;5559;4;3052;1640645712;7646;47676;2453;2432;1392;261;47;20;412
2026-06-01T23:45:21.364+02:00,BSF66F,5559,1,B,3188,1444036600,5679,48100,3128,3127,2473,8728,375,59,24,500,[RECV] BSF66F notify: CRX;1;5559;1;3188;1444036600;5679;48100;3128;3127;2473;375;59;24;500
