capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004080486042550533,0.0006944639025371022,0.0009304614504372897,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R01,BSDC91,1200,1200,0.00036788666757385665,0.0006195628944451043,0.0010419667161256352,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R02,BS2DCE,1201,1201,0.0004012622827375651,0.0006728351109178061,0.0012730702897597907,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R02,BSDC91,1200,1200,0.00037494087557614917,0.0006604489936384926,0.0009290527101238774,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R03,BS2DCE,1200,1200,0.00039559361639575417,0.0006763088518360522,0.0009564803441655349,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R03,BSDC91,1200,1200,0.00040310085508662926,0.0006405962716680768,0.0008896465247549191,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R04,BS2DCE,1200,1200,0.00040194394491876344,0.0006775576701557202,0.0010218976336039119,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R04,BSDC91,1200,1200,0.0004198744714978925,0.0007398237984165793,0.000954203440808957,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R05,BS2DCE,1200,1200,0.0003291733289707405,0.0005217050890322174,0.00083849894841946,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R05,BSDC91,1201,1201,0.0003772916369830025,0.0006338974487828604,0.0010892664622447667,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R06,BS2DCE,1200,1200,0.0004017351728074512,0.0007350556368571563,0.001131956326911693,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
R06,BSDC91,1201,1201,0.000504135612205502,0.0009384392439246837,0.0013871556177086255,1.0,1.0,R4:L13:I3:T6,,R4,L13,I3,T6,82.62800000000001,1.35,True
