version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,51.341202392950336,118.01009371615655,72.43040512669533,25.38411149514047,41.18930319466904,,,,,-0.9999999999999992,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,213.96692593315566,1471.67347728486,505.50154025818324,2085.94916898705,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,60.73939712875319,145.7753139498642,79.52545074231658,35.49122773860583,47.806848232924125,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
