row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L17:I3:T6,simulate_imu_prior,0.6461007860052632,,,,
R2:L17:I3:T6,cpu_golden,19.954457056999672,,,,
R2:L17:I3:T6,torch_gpu,2.433762763001141,0,1,2.433762763001141,2.433762763001141
R2:L17:I3:T8,simulate_imu_prior,0.5991031640005531,,,,
R2:L17:I3:T8,cpu_golden,20.59946497398778,,,,
R2:L17:I3:T8,torch_gpu,2.4543876279931283,0,1,2.4543876279931283,2.4543876279931283
R2:L17:I4:T6,simulate_imu_prior,0.6411544370057527,,,,
R2:L17:I4:T6,cpu_golden,20.01710323500447,,,,
R2:L17:I4:T6,torch_gpu,2.275670065006125,0,1,2.275670065006125,2.275670065006125
R2:L17:I4:T8,simulate_imu_prior,0.6217145019909367,,,,
R2:L17:I4:T8,cpu_golden,20.517537779000122,,,,
R2:L17:I4:T8,torch_gpu,2.37874715498765,0,1,2.37874715498765,2.37874715498765
