experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,verdict,screening_score,rank,U,P,R
X_A0_L11_I0_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,15475.685010791154,55615.984267094376,68042.98829826777,31700.728923653387,40661,10648.914711354864,43924.348062500016,54595.561602101065,24428.998715812093,40661,6109.294339794826,34796.256985675805,45429.298023791016,20202.97592024021,17157.333040991914,61724.23716300776,30185.203314377573,47127.066164685835,34580.68884416002,100413.4687626659,100126.9834735641,9340.719127732586,99222.04166027805,540.0047244131604,983.4470444137994,68422.34428398016,52425.53738141428,570.512298695799,nan,nan,nan,nan,nan,17,64220.263424969846,42159.037981742935,131436.5615825637,A0,L11,I0,T11,imu_only,S01,X_A0_L11_I0_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,133326.02127566253,1368,,,
X_A0_L11_I0_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,15475.66712598386,55619.44127149947,68045.89784756977,31700.708104034256,40661,10650.053161501033,43925.52570010703,54593.223215311664,24428.982937944074,40661,6109.265342769458,34796.58189223973,45429.972500033,20202.962330183673,17156.35318164717,61721.83725437061,30185.185337381994,47126.73644025421,34578.79210677507,100496.81858087578,100210.33654545275,9340.470960275401,99306.35751600107,538.1930862807963,979.9733850837481,68422.34428398016,52425.53738141428,570.512298695799,nan,nan,nan,nan,nan,17,64294.01667912452,42262.508665044625,131443.59531409884,A0,L11,I0,T12,imu_only,S01,X_A0_L11_I0_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,133417.98665406456,1369,,,
X_A0_L11_I1_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,7098.809307282467,28993.30191914848,37227.67133327114,16811.648853238155,40661,4881.457347878183,22588.322822286456,29422.61723872155,13511.662015244548,40661,2758.348498298028,15912.112383132913,23172.560224320318,10003.32578447695,8145.480515369798,31689.16307059042,15508.238668114442,23466.577675372744,13097.745067951968,28522.09691731781,28258.275971793693,3834.2313312731653,24339.79986034811,502.56719271069824,877.7554277068843,35046.0693111023,26048.702732415197,292.2056180120893,nan,nan,nan,nan,nan,17,84466.67360201814,21223.513123955086,189194.39544969675,A0,L11,I1,T11,imu_only,S01,X_A0_L11_I1_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,90533.2590416632,1360,,,
X_A0_L11_I1_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,7099.347509591657,28996.42399769004,37229.1059128006,16811.63676124568,40661,4882.776098078825,22589.687293174906,29421.996076803138,13511.652340662262,40661,2758.0593703998084,15913.708520185362,23180.47975701342,10003.318530225017,8144.98955414759,31691.118952623438,15508.225286832254,23468.04528011989,13095.623288669105,28559.211253988644,28295.830290567497,3833.507747665165,24378.562678911527,502.1187379828041,874.8534986173817,35046.0693111023,26048.702732415197,292.2056180120893,nan,nan,nan,nan,nan,17,84694.18319590243,21242.223166473188,189853.37101980153,A0,L11,I1,T12,imu_only,S01,X_A0_L11_I1_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,90712.09076415324,1361,,,
X_A0_L11_I2_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,7042.848297809102,28537.162513000403,35520.81633959457,16921.713464220673,40661,5342.645618881688,22701.016786769364,29008.427747732923,13594.7153111325,40661,3145.9177380467713,17188.605325816883,23243.9256685938,10076.11543078218,7800.575349458881,29570.851761926653,14170.605941493273,23318.533014405213,16376.136088458465,26846.989678769816,26122.292786896076,4469.9240903148775,22710.511684895668,564.5101256601066,1040.20572466167,33073.35789828227,26214.67403695244,275.7651526477913,nan,nan,nan,nan,nan,17,154371.02330192964,23940.657394422484,281829.91183475155,A0,L11,I2,T11,imu_only,S01,X_A0_L11_I2_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,137565.3456199318,1370,,,
X_A0_L11_I2_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,7043.4719555769125,28540.12053643171,35522.3510129138,16921.70217029708,40661,5343.020760994328,22697.601826828086,29009.427580555253,13594.706117849833,40661,3146.7121848445495,17191.610043990317,23239.418498456507,10076.108867491126,7800.940404737121,29569.105242832447,14170.596656032756,23318.5532736615,16375.483304005948,26917.071867452418,26195.027522587727,4466.687221197761,22786.311336274623,562.8992543728965,1034.9589509806497,33073.35789828227,26214.67403695244,275.7651526477913,nan,nan,nan,nan,nan,17,154505.49661960473,24030.086873003675,281913.0250717662,A0,L11,I2,T12,imu_only,S01,X_A0_L11_I2_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,137697.13054158908,1371,,,
X_A0_L11_I3_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,4710.991201293988,19080.45711484886,24653.170595339176,11350.555004284295,40661,3649.9253937432627,15313.751213359881,20323.106212334158,9379.820522883707,40661,1571.9407693194019,11019.672799766766,15636.482313116056,6391.718537590095,5052.150714114645,19223.758216705588,9524.033545572696,14486.927738341737,7909.291625449631,15634.870839194158,14618.054713265483,2360.2631823333395,10080.328276904158,543.9878973482791,1051.1047758971415,21697.33104535861,16600.099192362995,180.9145386176623,nan,nan,nan,nan,nan,17,28019.30545202992,8664.978078919,59414.998733188186,A0,L11,I3,T11,imu_only,S01,X_A0_L11_I3_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,36434.14404483462,1312,,,
X_A0_L11_I3_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,4710.798526779068,19085.611896965587,24652.815289828777,11350.546940425855,40661,3649.6909007937866,15313.782668635697,20322.509195911436,9379.813615242881,40661,1572.0146883406526,11017.287473683926,15635.587243646365,6391.714354546435,5052.142548580205,19222.999060335496,9524.029683898269,14485.223982235173,7909.708019598789,15641.614676742527,14622.031185591308,2359.1741019402853,10112.70586472055,542.8704268921867,1048.6914092829802,21697.33104535861,16600.099192362995,180.9145386176623,nan,nan,nan,nan,nan,17,28067.117277513724,8662.88395572175,59447.704467779506,A0,L11,I3,T12,imu_only,S01,X_A0_L11_I3_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,36483.52724631751,1313,,,
X_A0_L11_I4_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,5663.547888413839,22689.15916387101,27836.20344598044,12926.167625652819,40661,4167.678216442658,19660.793167571584,24697.82990788271,11279.888736944687,40661,1868.1248132195299,10818.604921427572,14366.19677320564,6312.679270216684,6299.055251477117,23731.616484306374,11869.802389350505,21014.229043124316,8264.808613961359,24048.334104934533,23665.22086340516,2681.174914986328,20079.21887849881,515.8217221821212,912.0928815621487,26195.397229014794,23568.042490297797,218.3862894621692,nan,nan,nan,nan,nan,17,39409.50763561371,13888.986025636179,79533.79342179006,A0,L11,I4,T11,imu_only,S01,X_A0_L11_I4_T11__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,52231.38580516335,1334,,,
X_A0_L11_I4_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,5663.759681771235,22686.276923501875,27838.233162708817,12926.15879423498,40661,4167.812336496231,19661.32162628181,24699.99407532882,11279.880527493824,40661,1867.8751405683581,10820.566783351325,14367.31710348457,6312.675855708411,6299.549149344385,23729.59892046782,11869.79462190385,21014.287457535298,8265.177905014782,24063.62115473758,23680.757188086085,2680.708967553272,20130.502298958443,514.2406199729803,909.6508775604609,26195.397229014794,23568.042490297797,218.3862894621692,nan,nan,nan,nan,nan,17,39492.503633825654,14069.432625980706,79757.86624886947,A0,L11,I4,T12,imu_only,S01,X_A0_L11_I4_T12__S01,IMU_ONLY_DRIFTS_AS_EXPECTED,52314.9124646653,1335,,,
