experiment_id,seed_id,wall_time_s,status
X_A0_L7_I0_T11,S00,0.41673666600036086,ok
X_A0_L7_I0_T12,S00,0.49092550199929974,ok
X_A0_L7_I1_T11,S00,0.4351270420011133,ok
X_A0_L7_I1_T12,S00,0.4923293380015821,ok
X_A0_L7_I2_T11,S00,0.41317552399777924,ok
X_A0_L7_I2_T12,S00,0.5045546010005637,ok
X_A0_L7_I3_T11,S00,0.41403870599970105,ok
X_A0_L7_I3_T12,S00,0.49635560200113105,ok
X_A0_L7_I4_T11,S00,0.4146804290030559,ok
X_A0_L7_I4_T12,S00,0.4742043520018342,ok
X_A0_L7_I5_T11,S00,0.4132472730016161,ok
X_A0_L7_I5_T12,S00,0.48025608399984776,ok
X_A0_L7_I6_T11,S00,0.4051084649981931,ok
X_A0_L7_I6_T12,S00,0.4758233080028731,ok
X_A0_L7_I7_T11,S00,0.433209494996845,ok
X_A0_L7_I7_T12,S00,0.49111988399818074,ok
X_A0_L7_I8_T11,S00,0.41509235000194167,ok
X_A0_L7_I8_T12,S00,0.488696334999986,ok
X_A1_L7_I0_T11,S00,0.41903092400025344,ok
X_A1_L7_I0_T12,S00,0.486404567000136,ok
X_A1_L7_I1_T11,S00,0.41675154699987615,ok
X_A1_L7_I1_T12,S00,0.5190527640006621,ok
X_A1_L7_I2_T11,S00,0.4081197550003708,ok
X_A1_L7_I2_T12,S00,0.48432365900225705,ok
X_A1_L7_I3_T11,S00,0.4159461440031009,ok
X_A1_L7_I3_T12,S00,0.4738967119992594,ok
X_A1_L7_I4_T11,S00,0.41932423599791946,ok
X_A1_L7_I4_T12,S00,0.48863593400164973,ok
X_A1_L7_I5_T11,S00,0.40726452200033236,ok
X_A1_L7_I5_T12,S00,0.4732016689995362,ok
X_A1_L7_I6_T11,S00,0.4221183049994579,ok
X_A1_L7_I6_T12,S00,0.5294405599997845,ok
X_A1_L7_I7_T11,S00,0.4188516139984131,ok
X_A1_L7_I7_T12,S00,0.4730537989998993,ok
X_A1_L7_I8_T11,S00,0.4056150969990995,ok
X_A1_L7_I8_T12,S00,0.48351827599981334,ok
X_A2_L7_I0_T11,S00,0.40501270499953534,ok
X_A2_L7_I0_T12,S00,0.49903625099977944,ok
