chunk_id,stage,rows,row_count,max_tracks,max_frames,estimated_cost,status,attempts,gpu_device,message,started_utc,child_run_id,wall_time_s,log_path,finished_utc
agreement_0000,agreement,"['R2:L0:I0:T6', 'R2:L2:I3:T6']",2,2,200,2,done,1,cuda:0,ok,2026-06-06T22:17:35.705511+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0,6.237985699999854,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/agreement_0000_cuda0.log,2026-06-06T22:17:41.944374+00:00
agreement_0001,agreement,"['R4:L8:I1+I2+I3+I8:T8', 'R4:L14:I1+I2+I3+I8:T8']",2,2,200,2,done,1,cuda:0,ok,2026-06-06T22:17:35.706213+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0,6.384719219999852,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/agreement_0001_cuda0.log,2026-06-06T22:17:42.094436+00:00
partial_raw_0000,partial_raw,"['R2:L0:I0:T6', 'R2:L0:I0:T8', 'R2:L0:I1:T6', 'R2:L0:I1:T8', 'R2:L0:I3:T6', 'R2:L0:I3:T8', 'R2:L0:I4:T6', 'R2:L0:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T22:17:35.709558+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_partial_raw_0000_cuda0,113.51320114000009,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/partial_raw_0000_cuda0.log,2026-06-06T22:19:29.223512+00:00
partial_raw_0001,partial_raw,"['R2:L0:I7:T6', 'R2:L0:I7:T8', 'R2:L0:I8:T6', 'R2:L0:I8:T8', 'R2:L0:I1+I3+I7:T6', 'R2:L0:I1+I3+I7:T8', 'R2:L0:I1+I2+I3+I8:T6', 'R2:L0:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T22:17:35.710196+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_partial_raw_0001_cuda0,115.77217015099995,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/partial_raw_0001_cuda0.log,2026-06-06T22:19:31.483048+00:00
partial_raw_0002,partial_raw,"['R2:L1:I0:T6', 'R2:L1:I0:T8', 'R2:L1:I1:T6', 'R2:L1:I1:T8', 'R2:L1:I3:T6', 'R2:L1:I3:T8', 'R2:L1:I4:T6', 'R2:L1:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T22:17:35.710752+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_partial_raw_0002_cuda0,125.08123466899997,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/partial_raw_0002_cuda0.log,2026-06-06T22:19:40.792701+00:00
partial_raw_0003,partial_raw,"['R2:L1:I7:T6', 'R2:L1:I7:T8', 'R2:L1:I8:T6', 'R2:L1:I8:T8', 'R2:L1:I1+I3+I7:T6', 'R2:L1:I1+I3+I7:T8', 'R2:L1:I1+I2+I3+I8:T6', 'R2:L1:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T22:17:35.711330+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_partial_raw_0003_cuda0,117.5433564949999,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/partial_raw_0003_cuda0.log,2026-06-06T22:19:33.255387+00:00
partial_raw_0004,partial_raw,"['R2:L2:I0:T6', 'R2:L2:I0:T8', 'R2:L2:I1:T6', 'R2:L2:I1:T8', 'R2:L2:I3:T6', 'R2:L2:I3:T8', 'R2:L2:I4:T6', 'R2:L2:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T22:17:35.711907+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_partial_raw_0004_cuda0,112.90150574699987,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/partial_raw_0004_cuda0.log,2026-06-06T22:19:28.614080+00:00
partial_raw_0005,partial_raw,"['R2:L2:I7:T6', 'R2:L2:I7:T8', 'R2:L2:I8:T6', 'R2:L2:I8:T8', 'R2:L2:I1+I3+I7:T6', 'R2:L2:I1+I3+I7:T8', 'R2:L2:I1+I2+I3+I8:T6', 'R2:L2:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T22:17:35.712448+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_partial_raw_0005_cuda0,118.08646187699992,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/partial_raw_0005_cuda0.log,2026-06-06T22:19:33.799900+00:00
partial_raw_0006,partial_raw,"['R2:L3:I0:T6', 'R2:L3:I0:T8', 'R2:L3:I1:T6', 'R2:L3:I1:T8', 'R2:L3:I3:T6', 'R2:L3:I3:T8', 'R2:L3:I4:T6', 'R2:L3:I4:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T22:17:35.713294+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_partial_raw_0006_cuda0,112.955442188,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/partial_raw_0006_cuda0.log,2026-06-06T22:19:28.669434+00:00
partial_raw_0007,partial_raw,"['R2:L3:I7:T6', 'R2:L3:I7:T8', 'R2:L3:I8:T6', 'R2:L3:I8:T8', 'R2:L3:I1+I3+I7:T6', 'R2:L3:I1+I3+I7:T8', 'R2:L3:I1+I2+I3+I8:T6', 'R2:L3:I1+I2+I3+I8:T8']",8,0,0,64,done,1,cuda:0,ok,2026-06-06T22:17:35.713872+00:00,phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z_partial_raw_0007_cuda0,114.80453871600002,runs/phase4_algorithm_factory/phase4_GPU_RAW_ALLL_S01_5090D_DUALLANE_20260606T221157Z/logs/partial_raw_0007_cuda0.log,2026-06-06T22:19:30.519520+00:00
