pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2386.305638745963,2385.0,1.305638745962824,1.305638745962824
A-C,3341.6282597182494,3343.450124688279,-1.8218649700297647,1.8218649700297647
A-D,3550.592770684717,3552.0,-1.4072293152830753,1.4072293152830753
A-E,1233.9812836701008,1233.0,0.9812836701007654,0.9812836701007654
A-F,2601.1049875690856,2600.5,0.6049875690855515,0.6049875690855515
A-G,3461.7255968174313,3461.0,0.7255968174313239,0.7255968174313239
A-H,3728.846686645502,3727.9999999999995,0.8466866455023592,0.8466866455023592
B-C,1235.580014019765,1234.4235294117645,1.1564846080004827,1.1564846080004827
B-D,1590.7131951251117,1588.05401459854,2.6591805265716175,2.6591805265716175
B-E,2849.330384126096,2850.0000000000005,-0.6696158739046041,0.6696158739046041
B-F,1212.7960749215258,1214.4630136986302,-1.6669387771044057,1.6669387771044057
B-G,1704.7518571323028,1706.0,-1.2481428676971973,1.2481428676971973
B-H,2098.7231308219148,2101.882352941176,-3.159222119261358,3.159222119261358
C-D,2200.500046079743,2202.0,-1.4999539202572123,1.4999539202572123
C-E,3700.8288666805797,3700.8150943396226,0.013772340957075357,0.013772340957075357
C-F,1782.5253160917498,1781.0000000000002,1.5253160917495734,1.5253160917495734
C-G,1193.7035386584553,1192.552486187845,1.1510524706102387,1.1510524706102387
C-H,2643.476398601288,2643.0,0.4763986012881105,0.4763986012881105
D-E,3929.5615713505113,3930.461595273264,-0.9000239227525526,0.9000239227525526
D-F,1953.230702861081,1951.9999999999998,1.2307028610812267,1.2307028610812267
D-G,2533.3318514062266,2534.0,-0.6681485937733669,0.6681485937733669
D-H,1320.5379090224478,1320.0,0.5379090224478205,0.5379090224478205
E-F,2496.066848146004,2496.0,0.06684814600384925,0.06684814600384925
E-G,3400.3661526730416,3400.0,0.36615267304159715,0.36615267304159715
E-H,3675.156992586094,3674.2620087336245,0.8949838524695224,0.8949838524695224
F-G,1293.4974085013448,1294.0950226244345,-0.5976141230896701,0.5976141230896701
F-H,1577.7275712918586,1578.3243243243244,-0.5967530324658128,0.5967530324658128
G-H,2327.4270876056457,2326.0,1.4270876056457382,1.4270876056457382
