version,ID,path,location,height,facing,status,N_frames,mean_x,mean_y,mean_z,X_std,Y_std,Z_std,D3_std,radial_p50,radial_p75,radial_p95,radial_max,median_anchors,pct_ge7,pct_ge8
v4-io,ID01,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID01_20260513_152958,edge,low,ABEF,ok,601,1475.9708187710853,1099.1798597838147,62.25320650722936,27.613066319225847,22.000081013315178,34.335292486486885,49.248322877789434,41.099857468360774,55.59908470590498,80.13048698876428,185.053255320381,7.0,99.66722129783693,24.958402662229616
v4-io,ID02,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID02_20260513_153316,edge,mid,ABEF,ok,601,1677.8126769294604,1054.0560452515845,-812.4824247606942,18.942420430933318,16.258500416885887,37.86954842595105,45.3569931275605,37.85018382840461,52.729138268606334,77.67456387538779,112.61010216437596,7.0,99.83361064891847,26.955074875207984
v4-io,ID03,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID03_20260513_154008,edge,high,ABEF,ok,600,1635.3512750644938,1064.3640816952473,-1449.9446951695015,23.786399615649245,18.871921093098074,24.242941246605653,38.85437443462257,33.31702988111627,46.08207840060651,63.08963388003568,141.37100935360203,7.0,100.0,30.5
v4-io,ID04,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID04_20260513_163638,edge,low,BCGF,ok,601,2306.3846375242415,2465.0998669151827,-12.63359546698156,25.62491689808432,14.088022350741129,44.68008161305756,53.39867444738861,38.11002914536148,54.44965537701132,86.40284627042091,317.45841109008103,8.0,99.83361064891847,58.069883527454245
v4-io,ID05,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID05_20260513_163117,edge,mid,BCGF,ok,601,2228.610689845801,2431.3485957925286,-1020.9198387004985,29.840318985869676,17.036805974784365,41.75476883881653,54.07548534949923,45.059841250019545,62.2347647353504,90.83874261095289,204.2281619005584,7.0,100.0,26.622296173044923
v4-io,ID06,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID06_20260513_154321,edge,high,BCGF,ok,600,2058.4157554916824,2454.383829331783,-1461.1873221400463,21.478136888332557,14.267750957973396,20.073607391525517,32.67764978240954,27.476980268364684,39.09381131573149,55.13717424319117,80.13641833823787,7.0,99.83333333333333,35.66666666666667
v4-io,ID07,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID07_20260513_164048,edge,low,CDHG,ok,600,694.222928934383,2575.00556766549,138.82815026139264,27.474490931963892,18.82247760889198,68.15393261558775,75.85573047751818,55.4959826636951,85.88506839511271,142.8605853369496,229.76984411841224,7.0,100.0,14.833333333333334
v4-io,ID08,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID08_20260513_162857,edge,mid,CDHG,ok,601,1746.349447562859,3647.859113986986,-899.299493691994,42.49276674739816,30.347928375851996,71.07421186870806,88.19396564001775,57.74281673188479,84.71319517676147,159.32127019375912,645.2620293146242,7.0,99.83361064891847,19.467554076539102
v4-io,ID09,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Static_Test/ID09_20260513_154629,edge,high,CDHG,ok,601,1622.2569008660926,3397.957289580221,-1480.397522881895,46.00663615674844,21.14385304448852,64.86962198723435,82.2905884581769,69.10078466494387,94.93789436664632,142.7027034509029,192.3390709209369,7.0,100.0,35.44093178036606
v4-io,ID10,,edge,low,ADHE,missing,,,,,,,,,,,,,,,
