version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,72.02923142029933,195.74347624717458,109.6152271529426,40.57302794854432,67.1330408194485,,,,,-0.9999999999999991,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,230.6729233931095,1573.594298332669,546.4794273880932,2191.937372590778,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,86.1235390385263,179.73068129111599,112.47983097171992,34.61780873690944,79.48448480268905,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
