version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,86.1235390385263,179.7306812911156,112.47983097171986,34.61780873690958,79.48448480268905,743.71828715619,7.275260582930261
