pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2143.3300222546104,2143.4225,-0.09247774538971498,0.09247774538971498
A-C,3391.8183247872153,3392.881,-1.0626752127845975,1.0626752127845975
A-D,4482.845758498377,4483.627,-0.781241501623299,0.781241501623299
A-E,1417.494273733217,1417.9965,-0.5022262667830546,0.5022262667830546
A-F,2202.568385397539,2203.5065,-0.9381146024611553,0.9381146024611553
A-G,3932.325247928069,3930.5435,1.781747928068853,1.781747928068853
A-H,4792.926968263856,4791.742,1.184968263855808,1.184968263855808
B-C,1599.557130306413,1599.0735,0.4836303064130334,0.4836303064130334
B-D,2411.322528286206,2411.124,0.19852828620605578,0.19852828620605578
B-E,2469.2337317493407,2468.9425,0.29123174934056806,0.29123174934056806
B-F,1332.8661269342442,1332.6785,0.1876269342442356,0.1876269342442356
B-G,2307.746296042193,2308.353,-0.6067039578069853,0.6067039578069853
B-H,2925.9342451569146,2925.879,0.05524515691467968,0.05524515691467968
C-D,2418.1236956813264,2417.8085,0.31519568132625864,0.31519568132625864
C-E,3509.110675603553,3508.608,0.5026756035526887,0.5026756035526887
C-F,2197.0602942339283,2196.876,0.1842942339280853,0.1842942339280853
C-G,1488.750959214945,1488.6845,0.06645921494487084,0.06645921494487084
C-H,2929.7733602080384,2930.4785,-0.7051397919617557,0.7051397919617557
D-E,4591.437613517659,4590.7345,0.7031135176594034,0.7031135176594034
D-F,3013.340621297342,3013.4415,-0.10087870265806487,0.10087870265806487
D-G,2654.2316201357703,2654.6395,-0.40787986422992617,0.40787986422992617
D-H,1504.370651527527,1504.317,0.05365152752688118,0.05365152752688118
E-F,1677.6402612028276,1678.692,-1.0517387971724474,1.0517387971724474
E-G,3480.255054441015,3480.583,-0.3279455589849931,0.3279455589849931
E-H,4443.564891290537,4443.5775,-0.012608709463165724,0.012608709463165724
F-G,2010.828962538866,2011.7265,-0.8975374611338793,0.8975374611338793
F-H,2827.9388555925507,2829.17,-1.231144407449392,1.231144407449392
G-H,2316.247647516571,2315.481,0.7666475165706288,0.7666475165706288
