version,tag_method,eval_set,ID,capture,location,height,facing,tag_truth_source,tag_truth_corrected,tag_truth_permutation,tag_truth_shift_from_motive_mm,tag_ball_fingerprint_as_is_max_abs_dev_mm,tag_ball_fingerprint_corrected_max_abs_dev_mm,point_estimator,tag_delay_by_tag_mm,effective_tag_delay_mm,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_fit_vertical_shift_mm,anchor_fit_method,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v4-io-commonmode,T4,all8,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,reconstructed_from_relabelled_balls,True,"0,1,4,2,3",54.12208743140742,29.051378695780997,1.5155498742221383,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,1293.3484587974183,742.3825892580635,206.7738378276753,1293.348458797418,742.3825892580625,206.77383782767487,1294.6353155524328,744.4245630148864,209.16001901351865,21.101767587561095,28.887635819529603,41.58750619633933,54.857094073526866,44.73469549394723,94.99718826632883,8.0,8.0,99.75020815986679,91.75686927560366,86.15382714619545,165.1893601836626,0,{},233.66531511389724,3247.0594689782597,-323.32242982819525,-542.215344349341,182.54280058407934,-383.3240609304319,775.8806594632382,3064.51666839418,60.00163110223667,778.1972715603919,3064.51666839418,3161.7801005651554,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,889.8367413746068,8.704632226430935,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6572220380767959,0.6572220380767959,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,1417.6118352501453,683.2015021027131,-802.6373178272379,1417.6118352501448,683.2015021027125,-802.6373178272374,1417.750047423675,684.0861592934081,-803.2906514454795,26.115505578309072,34.446391627159024,51.174214382252515,66.9878626721516,53.67210685285317,119.22004807932626,8.0,8.0,99.91673605328893,95.67027477102414,64.18641989817937,121.8247738282514,0,{},295.56758388478613,2237.6483133233464,-200.39197418217577,-543.22998,1105.589,-259.92136,838.7975638847861,1132.0593133233465,59.52938581782422,840.9073081825958,1132.0593133233465,1410.206860654502,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,461.6346339824702,4.515839282600261,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,motive_iantenna,False,"0,1,2,3,4",0.0,0.6213212809211015,0.6213212809211015,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,1396.0195749728982,627.1592738879475,-1469.1688609178846,1396.0195749728978,627.1592738879473,-1469.1688609178857,1402.1789407804931,626.8512360254118,-1464.4842241601698,38.96105267225895,51.215517653920784,45.629399756203156,78.88621550056132,43.33850125696709,198.49106087298944,8.0,8.0,100.0,92.2564529558701,153.1327691952225,190.99742002635048,0,{},351.1209009106865,1571.1167702326998,-223.21271068598026,-554.00287,1625.5614500000001,-256.2951,905.1237709106865,-54.444679767300386,33.082389314019736,905.7281519033762,54.444679767300386,907.3630520939616,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,813.3092827400905,7.956019192530105,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.6855830977794,1.6855830977794,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,2126.0582387247846,1010.025437034639,227.26161665575157,2126.0582387247873,1010.025437034639,227.2616166557513,2129.321607647332,1015.3571100155611,218.26213633650516,24.374814206481588,29.99356045803094,57.223114903042585,69.05237226740924,33.52920514024249,166.9060583967332,8.0,8.0,100.0,93.83846794338052,83.42654567404489,118.81454324646226,0,{},-15.581471694271272,3267.5472478063357,515.0774215663773,-321.178815,182.16379,479.93381999999997,305.5973433057287,3085.3834578063356,35.143601566377356,307.61145779469217,3085.3834578063356,3100.6799078059566,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,1047.8906733259494,10.25076005596117,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,reconstructed_from_relabelled_balls,True,"3,4,2,0,1",2.0942332073721013,5.490229164285438,0.8401003929094628,mean,"{""BSF66F"": 45.0}",45.0,1200,1200,1.0,ok,2118.2546395836616,1081.860888436215,-830.9158454918536,2118.2546395836616,1081.860888436215,-830.915845491853,2119.7410880652787,1082.9889725399994,-834.4442613847212,20.85807368591271,28.043952410037505,43.8106641705634,56.04370437193904,40.024189745529,95.20925144249172,8.0,8.0,99.75,91.5,150.29905027446637,209.88253690168852,0,{},-87.57130257208382,2209.3697856587305,508.85709297317,-184.9818897969324,1103.5866165595767,473.70402893394925,97.41058722484857,1105.7831690991538,35.15306403922074,103.55945352711835,1105.7831690991538,1110.6218877177791,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,705.9514108073571,6.905814420873793,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,motive_iantenna,False,"0,1,2,3,4",0.0,1.4652634113752043,1.4652634113752043,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,2095.1460306032654,1069.497186997406,-1567.3910065252408,2095.1460306032636,1069.4971869974056,-1567.3910065252396,2096.366305042127,1073.1744441687574,-1570.4821717750199,24.32993531981129,36.6874995630349,37.618557187257366,57.90573565463822,38.83981827098047,110.44409280221791,8.0,8.0,99.83347210657784,92.83930058284763,75.89834928737703,147.5371773242416,0,{},-75.71930823155583,1472.8946246253436,485.4819105689844,-193.231255,1684.95255,476.52297999999996,117.51194676844418,-212.0579253746564,8.958930568984442,117.85295953114432,212.0579253746564,242.60643805235856,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,1013.9317064581626,9.918563930954015,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,3.010748996927397,3.010748996927397,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,1623.776234363587,1544.5848397442148,162.68756172866955,1623.7762343635857,1544.5848397442164,162.6875617286698,1621.9642406274684,1540.3776457902877,169.57153985745543,23.085209859666794,38.91460452763296,67.10755155791645,80.9363752332988,66.98164201809539,143.0375244497405,8.0,8.0,100.0,90.84096586178185,104.04937514740698,185.14881553744033,0,{},-561.068524556249,3202.973192879254,24.684882787213382,352.14755,211.565355,53.795866000000004,-913.216074556249,2991.4078378792537,-29.11098321278662,913.6799484346473,2991.4078378792537,3127.831821037853,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,906.6934696461826,8.86952946355589,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,0.8379427491692439,0.8379427491692439,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,1457.5907299493679,1650.0193142430273,-951.4262301790775,1457.5907299493688,1650.0193142430278,-951.4262301790758,1457.264799265867,1646.9515118980169,-951.8469615059158,26.232236586974082,39.91178645014303,65.09650804315824,80.73807214325697,63.47435376372959,143.4921126482576,8.0,8.0,100.0,90.25811823480433,111.462432736912,151.25699029928035,0,{},-670.1358419544454,2088.859400971507,-139.1393235005337,391.90054,1132.2804,-71.53192899999999,-1062.0363819544455,956.579000971507,-67.6073945005337,1064.1860910508271,956.579000971507,1430.921179340667,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,557.6228692802323,5.45482308432596,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,motive_iantenna,False,"0,1,2,3,4",0.0,1.1233421057233244,1.1233421057233244,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,1521.7247019109814,1651.2999381541106,-1289.457345131231,1521.7247019109814,1651.2999381541104,-1289.45734513123,1525.9882932420512,1651.0952134455135,-1293.292733683093,33.38319423144469,28.36845433539916,45.73640125533859,63.33265554406611,40.25888973996247,100.90267484178422,8.0,8.0,99.91673605328893,93.42214820982515,130.24024147455145,202.7438398754513,0,{},-670.0043157735633,1750.8282860193533,-74.99270193681923,408.80994,1568.1853500000002,-62.425788499999996,-1078.8142557735632,182.6429360193531,-12.566913436819235,1078.8874481490623,182.6429360193531,1094.2378936279647,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,828.1828777899989,8.101516865051824,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
v4-io-commonmode,T4,all8,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,motive_iantenna,False,"0,1,2,3,4",0.0,1.700334281718746,1.700334281718746,mean,"{""BSF66F"": 45.0}",45.0,1201,1201,1.0,ok,633.6166569141321,1231.525418329152,66.40179724669564,633.6166569141324,1231.525418329153,66.40179724669557,635.8886458723882,1231.958641892812,65.15848629132645,22.280714686007457,15.73857789342033,32.30058490968716,42.27837350862066,30.268467166662443,78.07568572502676,8.0,8.0,99.91673605328893,90.75770191507078,62.409687675769476,124.08298556136066,0,{},-269.8822564824927,3106.6874283972797,-972.1264069948073,65.499245,238.64973,-938.19342,-335.3815014824927,2868.0376983972797,-33.93298699480738,337.0937542332118,2868.0376983972797,2887.7798459319933,0.9999999999999999,1.0,3040.2856311505843,height_preserving_2d_horizontal_FGH_vertical_shift,1.0097822800764376,1028.888366883956,10.064874172247297,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v4-io-commonmode/layout.json
