mode,gamma_abs,gamma_signed,resolution_cm,z_floor_mm,n_positions,horizontal_median_mm,vertical_abs_median_mm,vertical_signed_median_mm,pos_3d_median_mm,horizontal_p95_mm,vertical_abs_p95_mm,pos_3d_p95_mm,vertical_dominance,low_worst,measured_order_low_high_mid,sign_match_low,sign_match_all_tiers,range_bias_mean_mm,range_bias_median_mm,range_bias_p95_mm,excess_path_median_mm,excess_path_p95_mm,tau_median_ns,tau_res_ns,low_pred_vertical_signed_median_mm,low_pred_vertical_abs_median_mm,low_pred_horizontal_median_mm,low_pred_3d_median_mm,low_measured_abs_vertical_target_mm,low_measured_signed_vertical_median_mm,low_pred_signed_sign,low_measured_signed_sign,mid_pred_vertical_signed_median_mm,mid_pred_vertical_abs_median_mm,mid_pred_horizontal_median_mm,mid_pred_3d_median_mm,mid_measured_abs_vertical_target_mm,mid_measured_signed_vertical_median_mm,mid_pred_signed_sign,mid_measured_signed_sign,high_pred_vertical_signed_median_mm,high_pred_vertical_abs_median_mm,high_pred_horizontal_median_mm,high_pred_3d_median_mm,high_measured_abs_vertical_target_mm,high_measured_signed_vertical_median_mm,high_pred_signed_sign,high_measured_signed_sign
ground_reflection_real_static,0.7,-0.7,60.0,0.0,24,41.72898294536624,513.5045139001102,475.0125510800967,526.7829844109053,150.81940271644598,559.0470532522191,562.4542978048272,True,True,False,True,False,234.38454702789159,326.33722618513593,416.7075574926565,301.3907658186918,1986.97628444517,1.0053313810139008,2.0013845711889124,-548.8755014889723,548.8755014889723,104.53713153670301,554.1808739503476,112.647,-135.04444805938667,negative,negative,533.5426209913961,533.5426209913961,46.014546265831186,537.5720435115431,33.251,-32.54319098940789,positive,negative,494.4365689041996,494.4365689041996,25.657149294034877,494.58927589684833,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.7,-0.7,60.0,-100.0,24,39.56919153825454,390.73296171460663,351.7863959033588,408.070886198511,154.03879629748434,426.9611722309053,439.7943393902663,True,False,False,True,False,191.12458184995737,240.94476231042893,405.9485479157112,447.2665254756949,2166.174220450997,1.491920538827214,2.0013845711889124,-413.8407343943654,413.8407343943654,105.08622480331505,419.1272183694851,112.647,-135.04444805938667,negative,negative,419.1642915564777,419.1642915564777,44.39136130636297,423.1793111757997,33.251,-32.54319098940789,positive,negative,351.7863959033588,351.7863959033588,26.469859452074886,352.05571288612884,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.7,-0.7,60.0,-200.0,24,35.046305122163744,262.46371408552034,216.41255522469527,275.38929577596764,152.97806368986267,296.46484049982314,314.1910763187171,True,False,False,True,False,144.42270777066014,150.89506434715793,381.4636508589481,607.0597446800673,2347.3415425463536,2.0249333446542783,2.0013845711889124,-274.63871275629504,274.63871275629504,102.41295774103,279.1425734425633,112.647,-135.04444805938667,negative,negative,290.9551991583479,290.9551991583479,38.94871491183739,294.8429596250751,33.251,-32.54319098940789,positive,negative,216.41255522469527,216.41255522469527,22.230744895224674,216.7516076549273,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.7,-0.7,60.0,-300.0,24,30.481998896820826,155.86133230512388,113.82184813813475,165.71865404511803,145.9668917306065,179.58500659390975,211.99686582428112,True,False,False,True,False,101.89696658352788,82.03696668785331,338.9053666574852,766.771799080649,2530.222754238384,2.557675413837959,2.0013845711889124,-158.17736142198726,158.17736142198726,95.42684208873597,171.18268750766958,112.647,-135.04444805938667,negative,negative,177.1293703890573,177.1293703890573,29.820452639198457,179.94193747786971,33.251,-32.54319098940789,positive,negative,113.82184813813475,113.82184813813475,15.454177157069942,114.11673554182549,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,15.0,0.0,24,2.2424570191454753,9.319317805017839,2.0683210459070724,9.95378761649311,39.86972494493793,18.334218436003024,43.57412777538732,True,True,False,True,False,21.646450410811415,2.3824453951363123,119.02749923365307,301.3907658186918,1986.97628444517,1.0053313810139008,0.5003461427972281,-12.456762667173157,12.456762667173157,27.43534663133532,29.455391926493782,112.647,-135.04444805938667,negative,negative,9.57727234753137,9.57727234753137,3.0498989063851463,9.95378761649311,33.251,-32.54319098940789,positive,negative,2.022914630200485,2.022914630200485,0.6806690232081003,2.134459257309208,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,15.0,-100.0,24,0.15227938472338498,0.24248968171993585,0.027723757339547704,0.3210090033307005,36.88023180812427,4.4295226083758745,37.31116829093827,True,True,False,True,False,11.985092469566819,0.01858190810843608,78.32155340700831,447.2665254756949,2166.174220450997,1.491920538827214,0.5003461427972281,-2.432696992354283,3.305130438386906,23.74253065422893,23.963322245917155,112.647,-135.04444805938667,negative,negative,0.27903288074754207,0.27903288074754207,0.15227938472338498,0.3210090033307005,33.251,-32.54319098940789,positive,negative,0.015800753384254917,0.015800753384254917,0.008945063902324277,0.018207021625384963,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,15.0,-200.0,24,0.0014053324996656238,0.0019058740676783058,0.0006106264441308478,0.0023864184120211272,21.928360898404186,2.2354997529184204,21.994535203520364,True,True,False,False,False,4.243248236065487,1.0406949120064748e-05,28.946544678979812,607.0597446800673,2347.3415425463536,2.0249333446542783,0.5003461427972281,0.16102996119722496,1.297013572602975,13.236765429058144,13.323646245619965,112.647,-135.04444805938667,positive,negative,0.0019058740676783058,0.0019058740676783058,0.0014053324996656238,0.0023864184120211272,33.251,-32.54319098940789,positive,negative,2.122476199282878e-05,2.122476199282878e-05,1.5104131531234065e-05,2.6113590142455525e-05,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,15.0,-300.0,24,2.2263363362723773e-06,2.618745683658492e-06,3.1930728828811977e-07,3.4463157916809143e-06,6.069836401958988,0.8512707352741389,6.102319064589375,True,True,False,False,False,0.7470829425509296,6.226764871363793e-10,4.361167502674185,766.771799080649,2530.222754238384,2.557675413837959,0.5003461427972281,0.2537817097575412,0.36113753772870527,3.024159650026192,3.047094595563972,112.647,-135.04444805938667,positive,negative,2.618745683658492e-06,2.618745683658492e-06,2.2263363362723773e-06,3.4463157916809143e-06,33.251,-32.54319098940789,positive,negative,4.076214199813915e-09,4.076214199813915e-09,2.8049551872504348e-09,4.9496354290493614e-09,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,30.0,0.0,24,24.392207777796152,173.11024267877173,126.34957212393752,186.24745536319057,98.62244003567623,206.18838083932815,225.37432243259832,True,True,False,True,False,96.19153822663222,98.40873997533483,261.63275734535125,301.3907658186918,1986.97628444517,1.0053313810139008,1.0006922855944562,-189.4261817368821,189.4261817368821,67.15586595207066,192.2015843580748,112.647,-135.04444805938667,negative,negative,188.28282541593484,188.28282541593484,27.084909316701495,190.6771865933244,33.251,-32.54319098940789,positive,negative,126.34957212393752,126.34957212393752,14.687176125349108,126.89283210435046,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,30.0,-100.0,24,14.162587460871077,64.6473875653065,33.22662652769888,72.21762732910827,89.49014666507695,77.83985896978793,115.41248247149562,True,False,False,True,False,56.4982909142143,29.244205698881157,235.6408530883953,447.2665254756949,2166.174220450997,1.491920538827214,1.0006922855944562,-66.48534567224814,66.48534567224814,60.179540283733985,84.03778899524829,112.647,-135.04444805938667,negative,negative,73.02855111321378,73.02855111321378,15.462679125334613,74.04578816542497,33.251,-32.54319098940789,positive,negative,33.22662652769888,33.22662652769888,6.5880363897242065,33.58797219575435,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,30.0,-200.0,24,3.7092066816816334,17.466883357772886,5.218494649030662,18.883934362790313,79.35955030471861,20.566614814672864,79.92317040337863,True,True,False,True,False,32.865733753852,4.498581884069318,183.7296712600489,607.0597446800673,2347.3415425463536,2.0249333446542783,1.0006922855944562,-18.219899454261302,18.219899454261302,51.69462904665184,54.002669091233734,112.647,-135.04444805938667,negative,negative,17.89778155644584,17.89778155644584,5.496032400066067,18.883934362790313,33.251,-32.54319098940789,positive,negative,5.116433703174854,5.116433703174854,1.5772724906277462,5.557377509532426,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,30.0,-300.0,24,1.0406067723960821,2.4451280866218164,0.5828143030924036,2.982538030625681,63.63267415317663,7.1218766845166535,64.25815855417385,True,True,False,True,False,17.816171291026496,0.3935489597135524,114.46705572042708,766.771799080649,2530.222754238384,2.557675413837959,1.0006922855944562,-3.7923537368374003,5.393484651792273,39.99364455409491,40.35553363977772,112.647,-135.04444805938667,negative,negative,2.7123830447885418,2.7123830447885418,1.1416779385580904,2.982538030625681,33.251,-32.54319098940789,positive,negative,0.47923026433155347,0.47923026433155347,0.19825777206194176,0.5212902372187989,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,60.0,0.0,24,53.65154950118517,660.2200893001418,610.7304228172673,677.2924085283069,193.9106606354306,718.7747827528534,723.1555257490634,True,True,False,True,False,301.35156046443205,419.57643366660335,535.7668596334155,301.3907658186918,1986.97628444517,1.0053313810139008,2.0013845711889124,-705.6970733429646,705.6970733429646,134.40488340433242,712.5182665075899,112.647,-135.04444805938667,negative,negative,685.9833698460807,685.9833698460807,59.1615594846401,691.1640559434127,33.251,-32.54319098940789,positive,negative,635.7041600196852,635.7041600196852,32.987763378044825,635.9004975816621,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,60.0,-100.0,24,50.8746748348987,502.3709507759229,452.29679473288996,524.6625679695142,198.0498809539084,548.9500785825926,565.4498649303424,True,False,False,True,False,245.7316052356595,309.7861229705515,521.9338473202001,447.2665254756949,2166.174220450997,1.491920538827214,2.0013845711889124,-532.080944221327,532.080944221327,135.11086046140508,538.877852189338,112.647,-135.04444805938667,negative,negative,538.9255177154714,538.9255177154714,57.074607393895235,544.0876857974567,33.251,-32.54319098940789,positive,negative,452.29679473288996,452.29679473288996,34.032676438382,452.64305942502284,62.638,85.4046280151224,positive,positive
ground_reflection_real_static,0.9,-0.9,60.0,-200.0,24,45.059535157067685,337.4533466813833,278.2447138603226,354.07195171195843,196.68608188696632,381.1690806426299,403.95995526692195,True,False,False,True,False,185.68633856227734,194.00793987491738,490.4532653900762,607.0597446800673,2347.3415425463536,2.0249333446542783,2.0013845711889124,-353.1069164009507,353.1069164009507,131.67380280989576,358.89759442615286,112.647,-135.04444805938667,negative,negative,374.085256060733,374.085256060733,50.076919172362345,379.08380523223946,33.251,-32.54319098940789,positive,negative,278.2447138603226,278.2447138603226,28.58238629386029,278.68063841347805,62.638,85.4046280151224,positive,positive
