sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
23938,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
11772,,BS2DCE,,cal_roto,5,success,100,4,4,381,519,0
9354,,BSDC91,,cal_roto,5,success,100,4,4,1,1,0
23939,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11773,,BS2DCE,,cal_roto,5,success,100,4,4,174,249,0
9355,,BSDC91,,cal_roto,5,success,100,4,4,73,86,0
23940,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
11774,,BS2DCE,,cal_roto,5,success,100,4,4,128,161,0
9356,,BSDC91,,cal_roto,5,success,100,4,4,72,87,0
23941,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11775,,BS2DCE,,cal_roto,5,success,100,4,4,130,179,0
9357,,BSDC91,,cal_roto,5,success,100,4,4,50,73,0
11776,,BS2DCE,,cal_roto,5,success,100,4,4,140,198,0
23942,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
9358,,BSDC91,,cal_roto,5,success,100,4,4,11,15,0
11777,,BS2DCE,,cal_roto,5,pending,98,4,2,0,0,0
23943,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
9359,,BSDC91,,cal_roto,5,success,100,4,4,113,146,0
11778,,BS2DCE,,cal_roto,5,success,100,4,4,78,96,0
23944,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
11779,,BS2DCE,,cal_roto,5,pending,98,4,3,0,0,0
9360,,BSDC91,,cal_roto,5,success,100,4,4,131,175,0
11780,,BS2DCE,,cal_roto,5,success,98,4,4,26,31,0
23945,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11781,,BS2DCE,,cal_roto,5,success,98,4,4,42,61,0
9361,,BSDC91,,cal_roto,5,success,100,4,4,95,138,0
23946,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
11782,,BS2DCE,,cal_roto,5,success,98,4,4,84,120,0
9362,,BSDC91,,cal_roto,5,success,100,4,4,90,136,0
23947,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11783,,BS2DCE,,cal_roto,5,success,98,4,4,49,63,0
9363,,BSDC91,,cal_roto,5,success,100,4,4,99,154,0
23948,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
11784,,BS2DCE,,cal_roto,5,success,98,4,4,52,68,0
9364,,BSDC91,,cal_roto,5,success,100,4,4,154,238,0
23949,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11785,,BS2DCE,,cal_roto,5,success,98,4,4,26,31,0
9365,,BSDC91,,cal_roto,5,success,100,4,4,116,178,0
11786,,BS2DCE,,cal_roto,5,success,99,4,4,87,105,0
23950,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
9366,,BSDC91,,cal_roto,5,success,100,4,4,71,108,0
11787,,BS2DCE,,cal_roto,5,success,99,4,4,128,163,0
23951,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
9367,,BSDC91,,cal_roto,5,success,100,4,4,29,46,0
23952,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11788,,BS2DCE,,cal_roto,5,success,99,4,4,199,284,0
9368,,BSDC91,,cal_roto,5,success,100,4,4,52,77,0
23953,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11789,,BS2DCE,,cal_roto,5,success,99,4,4,134,198,0
9369,,BSDC91,,cal_roto,5,success,100,4,4,11,14,0
23954,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11790,,BS2DCE,,cal_roto,5,success,99,4,4,296,480,0
9370,,BSDC91,,cal_roto,5,success,100,4,4,68,104,0
23955,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11791,,BS2DCE,,cal_roto,5,success,99,4,4,310,464,0
9371,,BSDC91,,cal_roto,5,success,100,4,4,150,203,0
23956,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11792,,BS2DCE,,cal_roto,5,success,99,4,4,419,638,0
9372,,BSDC91,,cal_roto,5,success,100,4,4,31,50,0
23957,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11793,,BS2DCE,,cal_roto,5,success,99,4,4,369,537,0
9373,,BSDC91,,cal_roto,5,success,100,4,4,71,86,0
23958,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11794,,BS2DCE,,cal_roto,5,success,100,4,4,109,156,0
9374,,BSDC91,,cal_roto,5,success,100,4,4,80,91,0
23959,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11795,,BS2DCE,,cal_roto,5,success,100,4,4,29,43,0
9375,,BSDC91,,cal_roto,5,success,100,4,4,55,78,0
11796,,BS2DCE,,cal_roto,5,success,100,4,4,86,124,0
23960,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
9376,,BSDC91,,cal_roto,5,success,100,4,4,36,52,0
23961,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11797,,BS2DCE,,cal_roto,5,success,100,4,4,72,94,0
9377,,BSDC91,,cal_roto,5,success,100,4,4,59,69,0
23962,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11798,,BS2DCE,,cal_roto,5,success,100,4,4,116,165,0
9378,,BSDC91,,cal_roto,5,success,100,4,4,157,209,0
23963,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
11799,,BS2DCE,,cal_roto,5,success,100,4,4,74,87,0
9379,,BSDC91,,cal_roto,5,success,100,4,4,148,217,0
23964,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
11800,,BS2DCE,,cal_roto,5,success,100,4,4,19,29,0
