row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L16:I7:T6,simulate_imu_prior,0.6479449249891331,,,,
R2:L16:I7:T6,cpu_golden,21.0948812780116,,,,
R2:L16:I7:T6,torch_gpu,2.1072147550003137,0,1,2.1072147550003137,2.1072147550003137
R2:L16:I7:T8,simulate_imu_prior,0.5492336140014231,,,,
R2:L16:I7:T8,cpu_golden,20.54695137598901,,,,
R2:L16:I7:T8,torch_gpu,2.167554329003906,0,1,2.167554329003906,2.167554329003906
R2:L16:I8:T6,simulate_imu_prior,0.5688206729973899,,,,
R2:L16:I8:T6,cpu_golden,20.264442399988184,,,,
R2:L16:I8:T6,torch_gpu,2.0210047669970663,0,1,2.0210047669970663,2.0210047669970663
R2:L16:I8:T8,simulate_imu_prior,0.5808543460007058,,,,
R2:L16:I8:T8,cpu_golden,20.22836845400161,,,,
R2:L16:I8:T8,torch_gpu,2.0995909989869688,0,1,2.0995909989869688,2.0995909989869688
