host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
3.508983,1777158946.876643,61182,,BS2DCE,,cal_roto,5,94,"A,C,E,G","ok,ok,ok,ok","86,100,93,100"
3.6368,1777158947.00446,61183,,BS2DCE,,cal_roto,5,95,"C,A,E,G","ok,ok,ok,ok","100,87,93,100"
3.816979,1777158947.184639,61184,,BS2DCE,,cal_roto,5,95,"C,A,E,G","ok,ok,ok,ok","100,88,94,100"
4.019434,1777158947.387094,61185,,BS2DCE,,cal_roto,5,95,"A,C,E,G","ok,ok,ok,ok","88,100,94,100"
4.229184,1777158947.596844,61186,,BS2DCE,,cal_roto,5,95,"A,C,E,G","ok,ok,ok,ok","89,100,94,100"
4.433708,1777158947.801368,61187,,BS2DCE,,cal_roto,5,96,"A,C,G,E","ok,ok,ok,ok","90,100,100,95"
4.641778,1777158948.009438,61188,,BS2DCE,,cal_roto,5,96,"A,C,G,E","ok,ok,ok,ok","90,100,100,95"
4.844316,1777158948.211976,61189,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","90,100,95,100"
5.025831,1777158948.393491,61190,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","91,100,95,100"
5.23409,1777158948.60175,61191,,BS2DCE,,cal_roto,5,96,"C,A,E,G","ok,ok,ok,ok","100,91,95,100"
5.43467,1777158948.80233,61192,,BS2DCE,,cal_roto,5,97,"C,A,E,G","ok,ok,ok,ok","100,92,96,100"
5.618415,1777158948.986075,61193,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","92,100,96,100"
5.819255,1777158949.186915,61194,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","92,100,96,100"
6.05178,1777158949.41944,61195,,BS2DCE,,cal_roto,5,97,"A,C,G,E","ok,ok,ok,ok","92,100,100,96"
6.312173,1777158949.679833,61196,,BS2DCE,,cal_roto,5,97,"A,C,G,E","ok,ok,ok,ok","93,100,100,96"
6.491785,1777158949.859445,61197,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","93,100,96,100"
6.674264,1777158950.041924,61198,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","93,100,96,100"
6.826188,1777158950.193848,61199,,BS2DCE,,cal_roto,5,97,"C,A,E,G","ok,ok,ok,ok","100,93,96,100"
7.032712,1777158950.400372,61200,,BS2DCE,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","100,94,100,100"
7.236924,1777158950.604584,61201,,BS2DCE,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","94,100,100,100"
7.418472,1777158950.786132,61202,,BS2DCE,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","94,100,100,100"
7.619523,1777158950.987183,61203,,BS2DCE,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","95,100,100,100"
7.829316,1777158951.196976,61204,,BS2DCE,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","95,100,100,100"
8.033879,1777158951.401539,61205,,BS2DCE,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","95,100,100,100"
8.241727,1777158951.609387,61206,,BS2DCE,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","95,100,100,100"
8.44441,1777158951.81207,61207,,BS2DCE,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","100,95,100,100"
8.624521,1777158951.992181,61208,,BS2DCE,,cal_roto,5,99,"C,A,E,G","ok,ok,ok,ok","100,96,100,100"
8.834374,1777158952.202034,61209,,BS2DCE,,cal_roto,5,99,"A,C,E,G","ok,ok,ok,ok","96,100,100,100"
9.037112,1777158952.404772,61210,,BS2DCE,,cal_roto,5,99,"A,C,E,G","ok,ok,ok,ok","96,100,100,100"
9.218578,1777158952.586238,61211,,BS2DCE,,cal_roto,5,99,"A,C,G,E","ok,ok,ok,ok","96,100,100,100"
9.419332,1777158952.786992,61212,,BS2DCE,,cal_roto,5,99,"A,C,G,E","ok,ok,ok,ok","96,100,100,100"
9.629323,1777158952.996983,61213,,BS2DCE,,cal_roto,5,99,"A,C,E,G","ok,ok,ok,ok","96,100,100,100"
9.833936,1777158953.201596,61214,,BS2DCE,,cal_roto,5,99,"A,C,E,G","ok,ok,ok,ok","96,100,100,100"
10.041902,1777158953.409562,61215,,BS2DCE,,cal_roto,5,99,"C,A,E,G","ok,ok,ok,ok","100,96,100,100"
10.294902,1777158953.662562,61216,,BS2DCE,,cal_roto,5,100,"C,A,E,G","ok,ok,ok,ok","100,100,100,100"
10.426262,1777158953.793922,61217,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
10.634911,1777158954.002571,61218,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
10.837083,1777158954.204743,61219,,BS2DCE,,cal_roto,5,100,"A,C,G,E","ok,ok,ok,ok","100,100,100,100"
11.018857,1777158954.386517,61220,,BS2DCE,,cal_roto,5,100,"A,C,G,E","ok,ok,ok,ok","100,100,100,100"
11.219723,1777158954.587383,61221,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
11.45047,1777158954.81813,61222,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
11.63405,1777158955.00171,61223,,BS2DCE,,cal_roto,5,100,"C,A,E,G","ok,ok,ok,ok","100,100,100,100"
11.840024,1777158955.207684,61224,,BS2DCE,,cal_roto,5,100,"C,A,E,G","ok,ok,ok,ok","100,100,100,100"
12.044801,1777158955.412461,61225,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
12.255868,1777158955.623528,61226,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
12.478828,1777158955.846488,61227,,BS2DCE,,cal_roto,5,100,"A,C,G,E","ok,ok,ok,ok","100,100,100,100"
12.637034,1777158956.004694,61228,,BS2DCE,,cal_roto,5,100,"A,C,G,E","ok,ok,ok,ok","100,100,100,100"
12.818979,1777158956.186639,61229,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
13.019995,1777158956.387655,61230,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
13.229673,1777158956.597333,61231,,BS2DCE,,cal_roto,5,100,"C,A,E,G","ok,ok,ok,ok","100,100,100,100"
13.432071,1777158956.799731,61232,,BS2DCE,,cal_roto,5,100,"C,A,E,G","ok,ok,ok,ok","100,100,100,100"
13.642746,1777158957.010406,61233,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
13.874444,1777158957.242104,61234,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
14.026877,1777158957.394537,61235,,BS2DCE,,cal_roto,5,100,"A,C,G,E","ok,ok,ok,ok","100,100,100,100"
14.279925,1777158957.647585,61236,,BS2DCE,,cal_roto,5,100,"A,C,G,E","ok,ok,ok,ok","100,100,100,100"
14.436985,1777158957.804645,61237,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
14.618788,1777158957.986448,61238,,BS2DCE,,cal_roto,5,100,"A,C,E,G","ok,ok,ok,ok","100,100,100,100"
