host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
0.80793,1777158944.17559,61169,,BS2DCE,,0,ok,2996,2996,66,2,1
0.80793,1777158944.17559,61169,,BS2DCE,,1,ok,3226,3226,100,3,0
0.80793,1777158944.17559,61169,,BS2DCE,,2,ok,2880,2880,100,3,0
0.810072,1777158944.177732,61169,,BS2DCE,,3,ok,2913,2913,100,3,0
0.810072,1777158944.177732,61169,,BS2DCE,,4,ok,2839,2839,100,3,0
0.810072,1777158944.177732,61169,,BS2DCE,,5,ok,3146,3146,100,3,0
1.039841,1777158944.407501,61170,,BS2DCE,,0,ok,3527,3527,75,3,1
1.042234,1777158944.409894,61170,,BS2DCE,,1,reject,2316,3226,75,3,1
1.042234,1777158944.409894,61170,,BS2DCE,,2,ok,2867,2867,100,4,0
1.042234,1777158944.409894,61170,,BS2DCE,,3,reject,3524,2913,75,3,1
1.044367,1777158944.412027,61170,,BS2DCE,,4,ok,3076,3076,100,4,0
1.044367,1777158944.412027,61170,,BS2DCE,,5,reject,2024,3146,75,3,1
1.044367,1777158944.412027,61170,,BS2DCE,,6,ok,2576,2576,100,4,0
1.24258,1777158944.61024,61171,,BS2DCE,,0,ok,3336,3336,80,4,1
1.24258,1777158944.61024,61171,,BS2DCE,,1,reject,2171,3226,60,3,2
1.245073,1777158944.612733,61171,,BS2DCE,,2,ok,2882,2882,100,5,0
1.245073,1777158944.612733,61171,,BS2DCE,,3,reject,3524,2913,60,3,2
1.245073,1777158944.612733,61171,,BS2DCE,,4,ok,3054,3054,100,5,0
1.247268,1777158944.614928,61171,,BS2DCE,,5,reject,2032,3146,60,3,2
1.247268,1777158944.614928,61171,,BS2DCE,,6,ok,2656,2656,100,5,0
1.247268,1777158944.614928,61171,,BS2DCE,,7,reject,3632,2864,60,3,2
1.400482,1777158944.768142,61172,,BS2DCE,,0,timeout,0,3336,66,4,2
1.400482,1777158944.768142,61172,,BS2DCE,,1,reject,2041,3226,50,3,3
1.400482,1777158944.768142,61172,,BS2DCE,,2,ok,3024,3024,100,6,0
1.402363,1777158944.770023,61172,,BS2DCE,,3,reject,3893,2913,50,3,3
1.402363,1777158944.770023,61172,,BS2DCE,,4,ok,2981,2981,100,6,0
1.402363,1777158944.770023,61172,,BS2DCE,,5,reject,2157,3146,50,3,3
1.60278,1777158944.97044,61173,,BS2DCE,,0,ok,3019,3019,71,5,2
1.605078,1777158944.972738,61173,,BS2DCE,,1,reject,2056,3226,42,3,4
1.605078,1777158944.972738,61173,,BS2DCE,,2,ok,3010,3010,100,7,0
1.605078,1777158944.972738,61173,,BS2DCE,,3,reject,3594,2913,42,3,4
1.606877,1777158944.974537,61173,,BS2DCE,,4,timeout,0,2981,85,6,1
1.606877,1777158944.974537,61173,,BS2DCE,,5,reject,2528,3146,42,3,4
1.606877,1777158944.974537,61173,,BS2DCE,,6,ok,3018,3018,100,7,0
1.835162,1777158945.202822,61174,,BS2DCE,,0,ok,2934,2934,75,6,2
1.835162,1777158945.202822,61174,,BS2DCE,,1,reject,2333,3226,37,3,5
1.837587,1777158945.205247,61174,,BS2DCE,,2,ok,3044,3044,100,8,0
1.837587,1777158945.205247,61174,,BS2DCE,,3,reject,3475,2913,37,3,5
1.837587,1777158945.205247,61174,,BS2DCE,,4,ok,3005,3005,87,7,1
1.83934,1777158945.207,61174,,BS2DCE,,5,reject,2366,3146,37,3,5
1.83934,1777158945.207,61174,,BS2DCE,,6,ok,3228,3228,100,8,0
1.83934,1777158945.207,61174,,BS2DCE,,7,reject,3723,2864,37,3,5
1.993146,1777158945.360806,61175,,BS2DCE,,0,ok,2720,2720,77,7,2
1.993146,1777158945.360806,61175,,BS2DCE,,1,ok,2990,2990,44,4,5
1.993146,1777158945.360806,61175,,BS2DCE,,2,ok,3091,3091,100,9,0
2.037819,1777158945.405479,61175,,BS2DCE,,3,reject,3382,2913,33,3,6
2.037819,1777158945.405479,61175,,BS2DCE,,4,ok,2857,2857,88,8,1
2.037819,1777158945.405479,61175,,BS2DCE,,5,reject,2677,3146,33,3,6
2.269917,1777158945.637577,61176,,BS2DCE,,0,ok,2714,2714,80,8,2
2.272399,1777158945.640059,61176,,BS2DCE,,1,reject,2510,2990,40,4,6
2.272399,1777158945.640059,61176,,BS2DCE,,2,ok,3158,3158,100,10,0
