version,label,sim3_scale_autopos_to_vicon,rigid_anchor_rmse_mm,rigid_anchor_median_mm,rigid_anchor_p95_mm,pair_residual_rms_mm,pair_residual_p95_abs_mm,e_reg_scale_mm,common_mode_mm,mean_e_mm,max_abs_e_mm
v4-io,V4-io,0.9582672713308588,105.41990950811795,92.77084899701543,156.8864917039047,48.168758821052705,108.78846050661649,,,,
v5-commonmode-e20,V5 common-mode e20,1.0097822800764376,62.991902346555186,59.4524078278919,93.31651795465051,38.29106455940091,87.14352418875797,20.0,111.98479117186592,-1.8719785943588363e-07,15.352958619571629
v5-commonmode-e50,V5 common-mode e50,1.0077333610824988,71.24289953061124,66.36513582668229,99.17770941342035,35.456653238231254,81.90018656220975,50.0,109.40622190720943,-3.345353842831855e-07,53.79049238449866
