host_elapsed_s,host_epoch_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
11.261,1777235218.434435,81920543,33339,D,3,0xa103,0xb103,0xe1,18030,7,1948,119,3236,20
11.328,1777235218.501789,81920611,33340,H,7,0xa107,0xb102,0xe1,17132,7,1820,118,5684,20
11.664,1777235218.837229,81920946,33341,A,0,0xa100,0xb101,0xe1,18768,7,2062,120,2121,20
11.928,1777235219.101902,81921211,33342,H,7,0xa107,0xb102,0xe1,16566,7,1820,120,5963,20
12.063,1777235219.236719,81921346,33343,A,0,0xa100,0xb101,0xe1,19497,7,2214,122,3192,20
12.460,1777235219.633617,81921743,33344,D,3,0xa103,0xb103,0xe1,17030,7,1871,120,2183,20
12.527,1777235219.700867,81921810,33345,H,7,0xa107,0xb102,0xe1,16890,7,1918,122,143,20
12.861,1777235220.034239,81922143,33346,D,3,0xa103,0xb103,0xe1,17743,7,1982,121,3004,20
13.072,1777235220.246092,81922355,33347,H,7,0xa107,0xb101,0xe1,17665,7,1845,117,5347,20
13.927,1777235221.101145,81923211,33348,H,7,0xa107,0xb102,0xe1,17358,7,1844,118,78,20
14.261,1777235221.434488,81923544,33349,H,7,0xa107,0xb103,0xe1,17194,7,1889,120,5894,20
14.464,1777235221.637653,81923747,33350,A,0,0xa100,0xb101,0xe1,15487,7,814,83,2273,20
14.861,1777235222.034778,81924144,33351,D,3,0xa103,0xb103,0xe1,17197,7,1858,119,2768,20
15.127,1777235222.300797,81924410,33352,H,7,0xa107,0xb102,0xe1,17230,7,1893,120,5335,20
15.660,1777235222.833731,81924943,33353,D,3,0xa103,0xb103,0xe1,17826,7,1926,119,4851,20
16.472,1777235223.645330,81925755,33354,H,7,0xa107,0xb101,0xe1,16349,7,1918,124,4705,20
16.660,1777235223.833852,81925944,33355,H,7,0xa107,0xb103,0xe1,16388,7,1861,122,73,20
16.727,1777235223.901128,81926010,33356,H,7,0xa107,0xb102,0xe1,16774,7,1782,118,5206,20
17.128,1777235224.301182,81926410,33357,H,7,0xa107,0xb102,0xe1,17215,7,1798,117,6288,20
17.473,1777235224.646172,81926755,33358,H,7,0xa107,0xb101,0xe1,15732,7,1400,108,5534,20
17.860,1777235225.033868,81927144,33359,H,7,0xa107,0xb103,0xe1,12861,6,157,40,1205,20
18.072,1777235225.245728,81927355,33360,H,7,0xa107,0xb101,0xe1,15965,7,1813,122,6034,20
18.328,1777235225.501197,81927611,33361,H,7,0xa107,0xb102,0xe1,17179,7,1983,123,5246,20
18.660,1777235225.833719,81927943,33362,H,7,0xa107,0xb103,0xe1,16978,7,2024,125,4518,20
18.727,1777235225.901047,81928010,33363,H,7,0xa107,0xb102,0xe1,17125,7,1913,121,4414,20
18.862,1777235226.035808,81928145,33364,C,2,0xa102,0xb101,0xe1,17223,7,1988,123,6955,20
19.327,1777235226.500290,81928610,33365,H,7,0xa107,0xb102,0xe1,17539,7,1927,120,5739,20
19.460,1777235226.633837,81928744,33366,H,7,0xa107,0xb103,0xe1,14885,7,319,53,1557,20
19.863,1777235227.036828,81929146,33367,A,0,0xa100,0xb101,0xe1,18106,7,1891,117,3480,20
20.127,1777235227.301109,81929411,33368,H,7,0xa107,0xb102,0xe1,14155,7,270,50,2122,20
20.660,1777235227.834097,81929944,33369,H,7,0xa107,0xb103,0xe1,17139,7,1883,120,5895,20
20.860,1777235228.033327,81930143,33370,D,3,0xa103,0xb103,0xe1,17558,7,1929,120,2450,20
20.927,1777235228.100699,81930210,33371,F,5,0xa105,0xb102,0xe1,18608,7,2183,124,7188,20
21.074,1777235228.248109,81930358,33372,H,7,0xa107,0xb101,0xe1,17280,7,1867,119,6387,20
21.126,1777235228.299879,81930409,33373,F,5,0xa105,0xb102,0xe1,16866,7,1853,120,7098,20
21.145,1777235228.318338,81930428,33374,A,0,0xa100,0xb101,0xe1,17559,7,1994,122,2580,20
21.263,1777235228.436322,81930546,33375,A,0,0xa100,0xb101,0xe1,17873,7,2063,123,4687,20
21.330,1777235228.503660,81930613,33376,F,5,0xa105,0xb102,0xe1,18600,7,1976,118,6840,20
21.460,1777235228.633548,81930743,33377,H,7,0xa107,0xb103,0xe1,16507,7,1724,117,5889,20
21.527,1777235228.700922,81930811,33378,H,7,0xa107,0xb102,0xe1,17919,7,1936,119,6556,20
21.662,1777235228.835813,81930945,33379,C,2,0xa102,0xb101,0xe1,17457,7,1950,121,6948,20
22.010,1777235229.183651,81931294,33380,H,7,0xa107,0xb102,0xe1,16866,7,1137,94,4843,20
22.074,1777235229.247801,81931358,33381,H,7,0xa107,0xb101,0xe1,17031,7,1934,122,110,20
22.263,1777235229.436668,81931546,33382,A,0,0xa100,0xb101,0xe1,18863,7,2038,119,5952,20
22.460,1777235229.633569,81931743,33383,D,3,0xa103,0xb103,0xe1,16921,7,1985,124,4425,20
22.527,1777235229.700851,81931811,33384,F,5,0xa105,0xb102,0xe1,20286,7,2266,121,6899,20
22.861,1777235230.034150,81932144,33385,D,3,0xa103,0xb103,0xe1,17110,7,1975,123,2228,20
23.063,1777235230.236372,81932346,33386,C,2,0xa102,0xb101,0xe1,17769,7,2051,123,7348,20
23.660,1777235230.833921,81932944,33387,D,3,0xa103,0xb103,0xe1,17641,7,1906,119,3643,20
23.859,1777235231.033146,81933143,33388,H,7,0xa107,0xb103,0xe1,17129,7,1789,117,4170,20
23.927,1777235231.100471,81933210,33389,F,5,0xa105,0xb102,0xe1,18370,7,2155,124,6953,20
24.260,1777235231.433774,81933544,33390,H,7,0xa107,0xb103,0xe1,16460,7,1931,124,5588,20
24.927,1777235232.100992,81934211,33391,H,7,0xa107,0xb102,0xe1,17589,7,1837,117,4968,20
25.261,1777235232.434470,81934544,33392,D,3,0xa103,0xb103,0xe1,17960,7,1908,118,3529,20
25.660,1777235232.833286,81934943,33393,D,3,0xa103,0xb103,0xe1,18537,7,2105,122,3034,20
25.727,1777235232.900615,81935010,33394,F,5,0xa105,0xb102,0xe1,18227,7,2036,121,7373,20
26.459,1777235233.632994,81935743,33395,D,3,0xa103,0xb103,0xe1,17632,7,1905,119,4486,20
26.527,1777235233.700348,81935810,33396,H,7,0xa107,0xb102,0xe1,17448,7,2014,123,5842,20
26.860,1777235234.033509,81936144,33397,D,3,0xa103,0xb103,0xe1,14903,7,1092,98,2210,20
26.927,1777235234.100842,81936211,33398,H,7,0xa107,0xb102,0xe1,17611,7,2066,124,5880,20
27.663,1777235234.836170,81936946,33399,A,0,0xa100,0xb101,0xe1,18918,7,2044,119,5441,20
27.927,1777235235.100830,81937211,33400,H,7,0xa107,0xb102,0xe1,17125,7,1913,121,4823,20
28.062,1777235235.235651,81937346,33401,C,2,0xa102,0xb101,0xe1,17928,7,1937,119,6802,20
28.471,1777235235.644953,81937755,33402,H,7,0xa107,0xb101,0xe1,16668,7,1924,123,5838,20
28.660,1777235235.833844,81937944,33403,H,7,0xa107,0xb103,0xe1,17031,7,1998,124,5162,20
28.859,1777235236.033118,81938143,33404,D,3,0xa103,0xb103,0xe1,16468,7,1720,117,3294,20
28.940,1777235236.113856,81938210,33405,F,5,0xa105,0xb102,0xe1,17543,7,2058,124,6911,20
29.059,1777235236.233065,81938343,33406,H,7,0xa107,0xb103,0xe1,17968,7,2142,125,6868,20
29.127,1777235236.300395,81938410,33407,H,7,0xa107,0xb102,0xe1,17838,7,1863,117,4983,20
29.459,1777235236.632496,81938743,33408,H,7,0xa107,0xb103,0xe1,17330,7,2033,124,84,20
29.660,1777235236.833635,81938944,33409,D,3,0xa103,0xb103,0xe1,18470,7,2132,123,5091,20
29.859,1777235237.032894,81939143,33410,H,7,0xa107,0xb103,0xe1,18604,7,2044,120,6785,20
29.927,1777235237.100191,81939210,33411,H,7,0xa107,0xb102,0xe1,17048,7,2000,124,5707,20
30.260,1777235237.433503,81939544,33412,H,7,0xa107,0xb103,0xe1,17348,7,1906,120,4496,20
30.327,1777235237.500823,81939611,33413,F,5,0xa105,0xb102,0xe1,21000,7,2424,123,7384,20
30.660,1777235237.833206,81939943,33414,H,7,0xa107,0xb103,0xe1,16881,7,1917,122,6073,20
30.727,1777235237.900443,81940011,33415,H,7,0xa107,0xb102,0xe1,16696,7,1865,121,147,20
31.060,1777235238.233826,81940344,33416,H,7,0xa107,0xb103,0xe1,18557,7,2005,119,6593,20
31.259,1777235238.433090,81940543,33417,D,3,0xa103,0xb103,0xe1,16671,7,1771,118,3568,20
31.326,1777235238.500142,81940611,33418,H,7,0xa107,0xb102,0xe1,13189,6,161,40,1568,20
31.659,1777235238.832542,81940943,33419,D,3,0xa103,0xb103,0xe1,19051,7,2199,123,5149,20
31.726,1777235238.899875,81941010,33420,H,7,0xa107,0xb102,0xe1,17549,7,1928,120,6412,20
32.259,1777235239.432542,81941543,33421,H,7,0xa107,0xb103,0xe1,17594,7,1998,122,5902,20
32.326,1777235239.499843,81941610,33422,H,7,0xa107,0xb102,0xe1,17410,7,1881,119,6406,20
32.460,1777235239.633708,81941744,33423,D,3,0xa103,0xb103,0xe1,17009,7,1900,121,2149,20
32.659,1777235239.832954,81941943,33424,H,7,0xa107,0xb103,0xe1,16019,7,1849,123,5708,20
32.925,1777235240.098671,81942209,33425,H,7,0xa107,0xb102,0xe1,17582,7,2096,125,130,20
33.127,1777235240.300411,81942410,33426,H,7,0xa107,0xb102,0xe1,17550,7,1993,122,5512,20
33.459,1777235240.632618,81942743,33427,H,7,0xa107,0xb103,0xe1,17831,7,1959,120,5528,20
33.526,1777235240.699892,81942810,33428,F,5,0xa105,0xb102,0xe1,18337,7,1948,118,7283,20
33.860,1777235241.033272,81943144,33429,H,7,0xa107,0xb103,0xe1,17327,7,2000,123,5562,20
33.927,1777235241.100293,81943211,33430,H,7,0xa107,0xb102,0xe1,13811,6,253,49,2235,20
34.061,1777235241.235068,81943345,33431,A,0,0xa100,0xb101,0xe1,18946,7,2047,119,3138,20
34.259,1777235241.433100,81943543,33432,H,7,0xa107,0xb103,0xe1,17301,7,1997,123,5906,20
34.327,1777235241.500481,81943611,33433,H,7,0xa107,0xb102,0xe1,18159,7,1962,119,5883,20
34.659,1777235241.832866,81943943,33434,H,7,0xa107,0xb103,0xe1,17443,7,1853,118,5136,20
34.926,1777235242.099567,81944210,33435,H,7,0xa107,0xb102,0xe1,17048,7,1936,122,5642,20
35.259,1777235242.432909,81944543,33436,D,3,0xa103,0xb103,0xe1,18370,7,2155,124,4062,20
35.327,1777235242.500199,81944611,33437,F,5,0xa105,0xb102,0xe1,17941,7,1906,118,7215,20
35.527,1777235242.700414,81944811,33438,H,7,0xa107,0xb102,0xe1,16071,7,746,78,3635,20
35.927,1777235243.100340,81945211,33439,H,7,0xa107,0xb102,0xe1,16419,7,1774,119,4536,20
36.725,1777235243.898731,81946009,33440,F,5,0xa105,0xb102,0xe1,17363,7,1876,119,6398,20
36.860,1777235244.033578,81946144,33441,D,3,0xa103,0xb103,0xe1,16955,7,1894,121,2975,20
37.059,1777235244.232762,81946343,33442,H,7,0xa107,0xb103,0xe1,16912,7,1984,124,129,20
37.126,1777235244.300084,81946411,33443,H,7,0xa107,0xb102,0xe1,17824,7,2091,124,6718,20
37.459,1777235244.632447,81946743,33444,H,7,0xa107,0xb103,0xe1,16813,7,1756,117,5646,20
37.526,1777235244.699774,81946810,33445,H,7,0xa107,0xb102,0xe1,17867,7,1963,120,6015,20
37.674,1777235244.847951,81946945,33446,C,2,0xa102,0xb101,0xe1,18132,7,2093,123,7387,20
37.870,1777235245.043816,81947155,33447,H,7,0xa107,0xb101,0xe1,14862,7,343,55,2360,20
38.059,1777235245.232666,81947343,33448,D,3,0xa103,0xb103,0xe1,16460,7,1900,123,3922,20
38.126,1777235245.300063,81947411,33449,H,7,0xa107,0xb102,0xe1,16819,7,2005,125,5604,20
38.261,1777235245.434822,81947545,33450,A,0,0xa100,0xb101,0xe1,17752,7,1854,117,4866,20
38.662,1777235245.835462,81947946,33451,A,0,0xa100,0xb101,0xe1,18337,7,1948,118,2369,20
39.126,1777235246.299864,81948411,33452,H,7,0xa107,0xb102,0xe1,17364,7,2037,124,5971,20
39.659,1777235246.832862,81948944,33453,D,3,0xa103,0xb103,0xe1,17063,7,1906,121,2180,20
39.727,1777235246.900227,81949011,33454,H,7,0xa107,0xb102,0xe1,18281,7,2076,122,6756,20
39.861,1777235247.034995,81949146,33455,A,0,0xa100,0xb101,0xe1,19118,7,2171,122,4916,20
40.059,1777235247.233100,81949344,33456,D,3,0xa103,0xb103,0xe1,15455,7,1300,105,2828,20
40.325,1777235247.498961,81949610,33457,H,7,0xa107,0xb102,0xe1,17449,7,2047,124,5792,20
40.459,1777235247.632804,81949744,33458,D,3,0xa103,0xb103,0xe1,16852,7,1977,124,3126,20
40.540,1777235247.713484,81949811,33459,H,7,0xa107,0xb102,0xe1,17299,7,1869,119,4884,20
40.659,1777235247.832718,81949943,33460,H,7,0xa107,0xb103,0xe1,17134,7,2010,124,5991,20
40.726,1777235247.900098,81950011,33461,H,7,0xa107,0xb102,0xe1,16401,7,1772,119,5973,20
41.060,1777235248.233485,81950344,33462,H,7,0xa107,0xb103,0xe1,16341,7,1917,124,6079,20
41.259,1777235248.432706,81950543,33463,D,3,0xa103,0xb103,0xe1,15975,7,1726,119,3568,20
41.859,1777235249.032657,81951144,33464,H,7,0xa107,0xb103,0xe1,15470,7,629,73,61,20
42.259,1777235249.432189,81951543,33465,H,7,0xa107,0xb103,0xe1,17535,7,2024,123,109,20
42.326,1777235249.499565,81951610,33466,H,7,0xa107,0xb102,0xe1,17587,7,2030,123,5789,20
42.658,1777235249.831971,81951943,33467,H,7,0xa107,0xb103,0xe1,17428,7,1883,119,4387,20
42.726,1777235249.899347,81952010,33468,H,7,0xa107,0xb102,0xe1,17928,7,1937,119,4768,20
43.858,1777235251.031932,81953143,33469,H,7,0xa107,0xb103,0xe1,17776,7,1953,120,98,20
43.926,1777235251.099153,81953210,33470,H,7,0xa107,0xb102,0xe1,16443,7,1898,123,4228,20
44.126,1777235251.299795,81953411,33471,H,7,0xa107,0xb102,0xe1,16820,7,1848,120,5804,20
45.124,1777235252.298119,81954409,33472,H,7,0xa107,0xb102,0xe1,17500,7,2053,124,4964,20
45.259,1777235252.432461,81954543,33473,D,3,0xa103,0xb103,0xe1,16318,7,1763,119,3914,20
46.258,1777235253.431936,81955543,33474,H,7,0xa107,0xb103,0xe1,18352,7,2084,122,6438,20
46.325,1777235253.499044,81955610,33475,F,5,0xa105,0xb102,0xe1,21676,7,1929,108,6992,20
46.525,1777235253.699012,81955810,33476,F,5,0xa105,0xb102,0xe1,20454,7,2361,123,7414,20
46.858,1777235254.031785,81956143,33477,D,3,0xa103,0xb103,0xe1,17806,7,1989,121,3924,20
46.925,1777235254.098935,81956210,33478,H,7,0xa107,0xb102,0xe1,17196,7,1796,117,4587,20
47.526,1777235254.699921,81956811,33479,H,7,0xa107,0xb102,0xe1,17890,7,2065,123,5362,20
47.858,1777235255.031908,81957143,33480,H,7,0xa107,0xb103,0xe1,17283,7,1995,123,6110,20
47.925,1777235255.099096,81957210,33481,F,5,0xa105,0xb102,0xe1,17628,7,2068,124,6866,20
48.258,1777235255.431261,81957543,33482,H,7,0xa107,0xb103,0xe1,17594,7,2064,124,127,20
48.325,1777235255.498388,81957610,33483,H,7,0xa107,0xb102,0xe1,16916,7,1921,122,4379,20
48.458,1777235255.631917,81957743,33484,D,3,0xa103,0xb103,0xe1,17240,7,1990,123,3625,20
49.270,1777235256.443673,81958555,33485,H,7,0xa107,0xb101,0xe1,16790,7,1938,123,6444,20
51.861,1777235259.034164,81961146,33486,C,2,0xa102,0xb101,0xe1,17355,7,2036,124,7119,20
52.059,1777235259.232587,81961344,33487,D,3,0xa103,0xb103,0xe1,18468,7,2029,120,3279,20
53.124,1777235260.297870,81962409,33488,H,7,0xa107,0xb102,0xe1,17822,7,1958,120,5524,20
53.259,1777235260.432168,81962544,33489,D,3,0xa103,0xb103,0xe1,17551,7,2059,124,2567,20
53.326,1777235260.499375,81962611,33490,H,7,0xa107,0xb102,0xe1,18280,7,1942,118,6528,20
54.324,1777235261.497894,81963609,33491,F,5,0xa105,0xb102,0xe1,18058,7,1984,120,6565,20
54.524,1777235261.698075,81963810,33492,F,5,0xa105,0xb102,0xe1,18209,7,2034,121,6596,20
54.725,1777235261.898570,81964010,33493,H,7,0xa107,0xb102,0xe1,17081,7,1784,117,115,20
54.926,1777235262.099253,81964211,33494,H,7,0xa107,0xb102,0xe1,17076,7,1971,123,6191,20
55.258,1777235262.431323,81964543,33495,D,3,0xa103,0xb103,0xe1,17424,7,1851,118,2852,20
55.325,1777235262.498493,81964610,33496,H,7,0xa107,0xb102,0xe1,17234,7,1800,117,4603,20
55.469,1777235262.642488,81964754,33497,H,7,0xa107,0xb101,0xe1,17649,7,1939,120,4284,20
55.724,1777235262.897961,81965010,33498,H,7,0xa107,0xb102,0xe1,18286,7,2009,120,6665,20
55.859,1777235263.032293,81965144,33499,H,7,0xa107,0xb103,0xe1,15776,7,1676,118,5480,20
56.069,1777235263.243031,81965355,33500,F,5,0xa105,0xb101,0xe1,15795,7,255,46,2332,20
56.324,1777235263.497640,81965609,33501,H,7,0xa107,0xb102,0xe1,17725,7,1980,121,5525,20
56.658,1777235263.831927,81965944,33502,H,7,0xa107,0xb103,0xe1,16068,7,1707,118,5961,20
57.657,1777235264.831066,81966943,33503,D,3,0xa103,0xb103,0xe1,18396,7,2089,122,5103,20
57.725,1777235264.898348,81967010,33504,F,5,0xa105,0xb102,0xe1,17595,7,1901,119,6802,20
57.858,1777235265.031840,81967144,33505,H,7,0xa107,0xb103,0xe1,15511,7,500,65,53,20
58.069,1777235265.242687,81967355,33506,H,7,0xa107,0xb101,0xe1,16597,7,1947,124,112,20
58.257,1777235265.430861,81967543,33507,H,7,0xa107,0xb103,0xe1,17424,7,1851,118,4423,20
58.658,1777235265.831249,81967943,33508,H,7,0xa107,0xb103,0xe1,17492,7,1954,121,91,20
59.658,1777235266.831580,81968943,33509,D,3,0xa103,0xb103,0xe1,18656,7,2084,121,5538,20
59.725,1777235266.898404,81969011,33510,H,7,0xa107,0xb102,0xe1,11800,6,130,38,1477,20
60.260,1777235267.433367,81969545,33511,A,0,0xa100,0xb101,0xe1,17339,7,1842,118,3631,20
60.725,1777235267.898502,81970010,33512,F,5,0xa105,0xb102,0xe1,18021,7,2013,121,7185,20
60.860,1777235268.033310,81970145,33513,A,0,0xa100,0xb101,0xe1,18317,7,1979,119,4502,20
61.257,1777235268.431081,81970543,33514,D,3,0xa103,0xb103,0xe1,17961,7,2107,124,2626,20
61.325,1777235268.498379,81970610,33515,H,7,0xa107,0xb102,0xe1,16602,7,1824,120,5491,20
61.660,1777235268.833660,81970946,33516,C,2,0xa102,0xb101,0xe1,17621,7,2001,122,7088,20
61.859,1777235269.032864,81971145,33517,A,0,0xa100,0xb101,0xe1,18534,7,1969,118,2719,20
62.071,1777235269.244162,81971343,33518,D,3,0xa103,0xb103,0xe1,17718,7,2012,122,2178,20
67.949,1777235275.122955,81977235,33519,D,3,0xa103,0xb101,0xe1,16794,7,1876,121,2179,20
71.740,1777235278.913910,81981027,33520,D,3,0xa103,0xb102,0xe1,18642,7,2187,124,4731,20
71.802,1777235278.975403,81981089,33521,E,4,0xa104,0xb101,0xe1,12684,6,93,31,1226,20
72.668,1777235279.841576,81981954,33522,D,3,0xa103,0xb102,0xe1,16866,7,1853,120,3498,20
72.920,1777235280.093431,81982206,33523,C,2,0xa102,0xb103,0xe1,18149,7,1994,120,7173,20
73.319,1777235280.493135,81982606,33524,D,3,0xa103,0xb103,0xe1,17480,7,1857,118,3951,20
74.320,1777235281.493409,81983606,33525,H,7,0xa107,0xb103,0xe1,17358,7,1844,118,4414,20
74.788,1777235281.961328,81984074,33526,D,3,0xa103,0xb102,0xe1,17943,7,2139,125,2817,20
74.819,1777235281.992354,81984105,33527,D,3,0xa103,0xb101,0xe1,18123,7,2058,122,2945,20
74.919,1777235282.092932,81984206,33528,D,3,0xa103,0xb103,0xe1,17530,7,1894,119,4187,20
75.012,1777235282.186010,81984286,33529,A,0,0xa100,0xb101,0xe1,18762,7,2201,124,4383,20
75.386,1777235282.560126,81984673,33530,D,3,0xa103,0xb102,0xe1,17361,7,2004,123,4793,20
75.418,1777235282.591187,81984704,33531,G,6,0xa106,0xb101,0xe1,18307,7,2045,121,3462,20
75.520,1777235282.693845,81984807,33532,H,7,0xa107,0xb103,0xe1,17179,7,1919,121,6136,20
75.588,1777235282.761190,81984874,33533,D,3,0xa103,0xb102,0xe1,17842,7,2127,125,4026,20
75.618,1777235282.791595,81984905,33534,H,7,0xa107,0xb102,0xe1,14680,7,280,50,2001,20
75.636,1777235282.810024,81984923,33535,G,6,0xa106,0xb101,0xe1,18058,7,1886,117,3125,20
75.719,1777235282.892944,81985006,33536,D,3,0xa103,0xb103,0xe1,19111,7,2206,123,4937,20
75.787,1777235282.960314,81985073,33537,D,3,0xa103,0xb102,0xe1,17224,7,1924,121,3799,20
75.818,1777235282.991304,81985104,33538,E,4,0xa104,0xb101,0xe1,17184,7,1888,120,5799,20
75.991,1777235283.164580,81985277,33539,E,4,0xa104,0xb102,0xe1,18395,7,2158,124,7180,20
76.123,1777235283.296574,81985406,33540,D,3,0xa103,0xb103,0xe1,17838,7,2059,123,4465,20
76.187,1777235283.360670,81985474,33541,D,3,0xa103,0xb102,0xe1,18039,7,1949,119,3835,20
76.206,1777235283.379176,81985492,33542,C,2,0xa102,0xb101,0xe1,18608,7,2183,124,7428,20
76.319,1777235283.493104,81985606,33543,H,7,0xa107,0xb103,0xe1,17441,7,2046,124,6264,20
76.519,1777235283.692761,81985806,33544,D,3,0xa103,0xb103,0xe1,17426,7,1820,117,2278,20
76.720,1777235283.893498,81986006,33545,A,0,0xa100,0xb101,0xe1,18276,7,2144,124,2105,20
77.192,1777235284.365664,81986479,33546,G,6,0xa106,0xb102,0xe1,17752,7,1854,117,3100,20
77.593,1777235284.766660,81986880,33547,G,6,0xa106,0xb102,0xe1,17315,7,1243,97,2666,20
77.722,1777235284.895909,81987009,33548,A,0,0xa100,0xb101,0xe1,14833,7,250,47,1184,20
77.793,1777235284.967046,81987080,33549,E,4,0xa104,0xb102,0xe1,18105,7,2124,124,5195,20
77.923,1777235285.096566,81987210,33550,A,0,0xa100,0xb101,0xe1,18313,7,2012,120,5657,20
78.122,1777235285.295787,81987409,33551,A,0,0xa100,0xb101,0xe1,18582,7,1974,118,4143,20
78.519,1777235285.692498,81987806,33552,D,3,0xa103,0xb103,0xe1,17492,7,1954,121,2229,20
78.591,1777235285.765037,81987878,33553,G,6,0xa106,0xb102,0xe1,17603,7,1999,122,4230,20
78.793,1777235285.966422,81988079,33554,G,6,0xa106,0xb102,0xe1,18184,7,2065,122,5798,20
79.319,1777235286.492972,81988606,33555,D,3,0xa103,0xb103,0xe1,17974,7,1942,119,2361,20
79.392,1777235286.565521,81988679,33556,E,4,0xa104,0xb102,0xe1,17780,7,1857,117,6733,20
79.592,1777235286.765911,81988879,33557,E,4,0xa104,0xb102,0xe1,17656,7,2005,122,6059,20
