row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L8:I7:T6,S02,simulate_imu_prior,L8:I7,0.7824459140001636,,,,
R2:L8:I7:T6,S02,build_track_tensors,L8:I7,13.63505278699995,,,,
R2:L8:I7:T6,S02,torch_gpu,,12.81852383999967,0,1,12.81852383999967,12.81852383999967
R2:L8:I7:T8,S02,torch_gpu,,9.62175501799993,0,1,9.62175501799993,9.62175501799993
R2:L8:I8:T6,S02,simulate_imu_prior,L8:I8,0.6089293740001267,,,,
R2:L8:I8:T6,S02,build_track_tensors,L8:I8,17.047851357000127,,,,
R2:L8:I8:T6,S02,torch_gpu,,9.255045263000284,0,1,9.255045263000284,9.255045263000284
R2:L8:I8:T8,S02,torch_gpu,,8.83288592200006,0,1,8.83288592200006,8.83288592200006
R2:L8:I1+I3+I7:T6,S02,simulate_imu_prior,L8:I1+I3+I7,0.6609770140003093,,,,
R2:L8:I1+I3+I7:T6,S02,build_track_tensors,L8:I1+I3+I7,17.579852163000396,,,,
R2:L8:I1+I3+I7:T6,S02,torch_gpu,,7.829640634000043,0,1,7.829640634000043,7.829640634000043
R2:L8:I1+I3+I7:T8,S02,torch_gpu,,9.5210676290003,0,1,9.5210676290003,9.5210676290003
R2:L8:I1+I2+I3+I8:T6,S02,load_imu_prior_cache,L8:I1+I2+I3+I8,0.0031471099996451812,,,,
R2:L8:I1+I2+I3+I8:T6,S02,build_track_tensors,L8:I1+I2+I3+I8,14.737848220999695,,,,
R2:L8:I1+I2+I3+I8:T6,S02,torch_gpu,,2.3205437850001545,0,1,2.3205437850001545,2.3205437850001545
R2:L8:I1+I2+I3+I8:T8,S02,torch_gpu,,4.1611506439999175,0,1,4.1611506439999175,4.1611506439999175
