experiment,layout_solver,layout_variant,delay_mode,scale_mode,scale_factor,scale_source,alignment_frame,tag_method,ID,capture,location,height,facing,frames_input,frames_solved,solve_fraction,point_estimator,solved_x_mm,solved_y_vertical_mm,solved_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_3d_mm,err_horizontal_xz_mm,err_vertical_y_mm,tag_truth_source,tag_truth_corrected,d3_std_mm,d3_p95_mm,residual_rms_median_mm,residual_rms_p95_mm,anchors_input_median,anchors_used_median,pct_frames_ge8_anchors_input
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,1201,1201,1.0,median,-585.7937582510967,-178.72473194316393,-304.86855854804287,-542.215344349341,182.54280058407934,-383.3240609304319,-43.578413901755766,-361.26753252724325,78.45550238238906,372.2480007610364,89.74599719355619,361.26753252724325,reconstructed_from_relabelled_balls,True,81.61256505561603,185.49717165028832,119.61168560013661,177.1368955897207,8.0,8.0,91.75686927560366
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,1201,1201,1.0,median,-686.1514881287872,1397.7125200474993,-227.9625371312393,-543.22998,1105.589,-259.92136,-142.9215081287872,292.12352004749937,31.958822868760706,326.7783267138529,146.45109711082333,292.12352004749937,motive_iantenna,False,75.52140576760021,152.09338386835992,146.80031594964055,225.4695099113783,8.0,8.0,95.67027477102414
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,1201,1201,1.0,median,-633.9501426072222,2214.547412710557,-256.83932084044994,-554.00287,1625.5614500000001,-256.2951,-79.9472726072222,588.985962710557,-0.5442208404499524,594.3873542091372,79.949124908636,588.985962710557,motive_iantenna,False,56.62732808214894,106.98543934654163,152.3047451242654,208.96237629063273,8.0,8.0,92.2564529558701
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,1201,1201,1.0,median,-1114.269444207553,1443.6532526422136,540.8097148806994,-321.178815,182.16379,479.93381999999997,-793.0906292075531,1261.4894626422135,60.875894880699434,1491.3263509613512,795.4235480009116,1261.4894626422135,motive_iantenna,False,1099.0022305205302,1962.693743527751,746.1871858963686,800.7374129528137,8.0,8.0,93.83846794338052
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,1200,1200,1.0,median,-142.01997448383585,1304.32915163946,636.4303784100531,-184.9818897969324,1103.5866165595767,473.70402893394925,42.96191531309654,200.74253507988328,162.72634947610385,261.9602190629083,168.30208252184156,200.74253507988328,reconstructed_from_relabelled_balls,True,96.21809275194322,159.87629552166808,210.59783018132651,303.40828525460785,8.0,8.0,91.5
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,1201,1201,1.0,median,-115.9107019272637,2105.873813521085,550.2628817919366,-193.231255,1684.95255,476.52297999999996,77.3205530727363,420.92126352108517,73.73990179193663,434.27036639396096,106.84587518364147,420.92126352108517,motive_iantenna,False,56.60058618096969,93.31464846204214,127.04995768272791,190.06838403194539,8.0,8.0,92.83930058284763
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,1201,1201,1.0,median,364.35512347630123,-207.0679079196187,129.18487970998757,352.14755,211.565355,53.795866000000004,12.207573476301206,-418.6332629196187,75.38901370998757,425.542403364307,76.37099081682773,418.6332629196187,motive_iantenna,False,74.48482182388183,169.64093923534176,90.76992754436691,178.05831696196537,8.0,8.0,90.84096586178185
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,1201,1201,1.0,median,561.167494536816,1373.4111113708889,-30.497129468198995,391.90054,1132.2804,-71.53192899999999,169.266954536816,241.13071137088878,41.034799531801,297.45449506943834,174.16990747768006,241.13071137088878,motive_iantenna,False,87.81009176323494,141.06157367662686,161.8417070543848,210.9432756144619,8.0,8.0,90.25811823480433
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,1201,1201,1.0,median,319.64393368491534,1976.9621527441673,-26.82003069733316,408.80994,1568.1853500000002,-62.425788499999996,-89.16600631508464,408.77680274416707,35.60575780266684,419.9009658629372,96.01222146624816,408.77680274416707,motive_iantenna,False,218.2429710899548,473.36465094544894,162.66027835018767,252.17839448630698,8.0,8.0,93.42214820982515
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,1201,1201,1.0,median,85.5225362209234,899.3910524153825,-1050.614588658817,65.499245,238.64973,-938.19342,20.023291220923397,660.7413224153826,-112.42116865881701,670.5360143207527,114.19041708450008,660.7413224153826,motive_iantenna,False,597.7683047331799,964.7446717581159,360.75913201921867,403.53240472754953,8.0,8.0,90.75770191507078
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,median,-245.51174094231433,1281.7433009636757,-1125.0521307121053,-63.9057945,1133.4998500000002,-956.9902950000001,-181.60594644231435,148.2434509636755,-168.06183571210522,288.4469122035302,247.43787181054438,148.2434509636755,motive_iantenna,False,61.925244436745544,121.56645709675406,195.61625562596674,265.420287834237,8.0,8.0,91.84013322231473
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,median,16.18385917989895,1950.2660508808606,-1066.7409266472284,-43.6886845,1590.1300500000002,-956.35754,59.87254367989895,360.13600088086037,-110.38338664722846,381.4015635322855,125.57552920220142,360.13600088086037,motive_iantenna,False,58.938244265945926,106.54858852894375,102.16007439504351,180.490202659187,8.0,8.0,91.3405495420483
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,median,-156.67821288881564,1404.885001125165,-97.65495152069562,-189.628155,1139.0976,-197.96616,32.949942111184356,265.78740112516493,100.31120847930438,285.9912233418679,105.58426602344151,265.78740112516493,motive_iantenna,False,46.59033916879646,78.5055427750486,153.0248618065052,246.87377807495758,8.0,8.0,91.66666666666666
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,median,-174.10957938006132,1369.2506454781817,-90.73803992046896,-198.69532,1132.6278,-194.690585,24.58574061993869,236.62284547818172,103.95254507953103,259.61695105006976,106.8203644926511,236.62284547818172,motive_iantenna,False,39.71855095114688,67.04770334617847,140.35737010045142,263.0890063881962,8.0,8.0,91.9233971690258
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,median,-209.33583461119233,1369.7717747007398,-116.6936479563534,-200.165335,1132.2551,-184.312585,-9.170499611192326,237.5166747007397,67.61893704364661,247.12464359292161,68.23795652004478,237.5166747007397,motive_iantenna,False,48.98387769274179,83.03084127236347,141.48852152904925,267.60721468784794,8.0,8.0,95.58701082431307
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,median,-180.98473758202465,1427.3511657008312,-89.74775489997309,-184.85465499999998,1122.0572,-185.78015499999998,3.86991741797533,305.2939657008312,96.03240010002689,320.0649990597752,96.11034351095408,305.2939657008312,motive_iantenna,False,44.61656170469366,76.15555244586594,155.78201515237478,288.11690186249706,8.0,8.0,89.75853455453789
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,median,-204.84019275925652,-74.62506104671998,-306.77983920858424,-180.39839999999998,209.45865500000002,-328.203235,-24.441792759256543,-284.08371604672,21.42339579141577,285.9369175944854,32.50174026913169,284.08371604672,motive_iantenna,False,61.462134193492545,117.85298962477589,94.61816883869962,127.21892360672102,8.0,8.0,92.49374478732277
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,median,-351.2032316971819,30.874566783378114,-278.37655219166953,-295.4243,206.90585,-224.00141000000002,-55.77893169718186,-176.0312832166219,-54.37514219166951,192.49664407602984,77.89701733470388,176.0312832166219,motive_iantenna,False,61.55963253769531,105.7133128528652,90.41008647049718,141.9052905094446,8.0,8.0,92.91075896580485
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,median,-218.34947440219713,-333.6358741643669,-11.901096061727314,-188.530555,205.96057000000002,-114.135095,-29.81891940219714,-539.5964441643669,102.23399893827269,550.0048009318228,106.49393641529771,539.5964441643669,motive_iantenna,False,40.77196551758486,72.54714134562336,179.40775839616165,212.66069098527805,8.0,8.0,89.84179850124896
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,median,-7.6688872629272105,-290.76792516469357,-195.8799305586102,-80.19599149999999,202.56013000000002,-220.692665,72.52710423707278,-493.3280551646936,24.812734441389807,499.24785693285963,76.65411038864225,493.3280551646936,motive_iantenna,False,89.05717341128629,152.35294601531322,154.77477228153717,206.2701075350453,8.0,8.0,91.42381348875936
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,median,-285.6567389377168,1943.8972414564078,-231.39063109612877,-212.053465,1598.6443,-226.93474500000002,-73.6032739377168,345.2529414564078,-4.455886096128751,353.03950266160587,73.73802855550355,345.2529414564078,motive_iantenna,False,108.06427253276216,197.91660599919413,118.34272002278941,208.7884379214911,8.0,8.0,91.3405495420483
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,median,-225.2623417616441,1816.2955594641273,-212.3833944482125,-232.83767,1599.3211999999999,-235.17408,7.575328238355894,216.97435946412747,22.790685551787504,218.29950437577196,24.016680574952233,216.97435946412747,motive_iantenna,False,56.64824429617134,105.91986310784418,153.75195731818644,230.15435343544803,8.0,8.0,92.67277268942547
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,median,-225.35146698569778,1997.589013341015,-316.7885605928063,-230.87733,1599.6642499999998,-223.24148,5.525863014302217,397.92476334101525,-93.54708059280628,408.8101132916025,93.71014592609397,397.92476334101525,motive_iantenna,False,109.9866093211164,193.6216156588144,114.34096404987739,173.50276995122283,8.0,8.0,93.75520399666945
align_to_vicon,v1-old,vicon_truth,solver_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T3,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,1201,1201,1.0,median,-280.77235842707347,2170.773824465331,-319.73814013093,-218.202475,1599.5815,-226.071175,-62.56988342707348,571.192324465331,-93.66696513092998,582.1934061778993,112.64320072208716,571.192324465331,motive_iantenna,False,83.11708965975052,160.4912302309377,161.24476528428985,212.95298796069292,8.0,8.0,92.5895087427144
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,1201,1201,1.0,median,-447.03636845650334,90.47087478293814,-319.1455173234024,-542.215344349341,182.54280058407934,-383.3240609304319,95.17897589283763,-92.0719258011412,64.17854360702955,147.1569313089248,114.79513452898934,92.0719258011412,reconstructed_from_relabelled_balls,True,43.19742692807146,74.19748539435736,95.52510209417675,183.23565227785193,8.0,8.0,91.75686927560366
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,1201,1201,1.0,median,-530.3601984838803,1071.6897666123464,-204.8832259242331,-543.22998,1105.589,-259.92136,12.869781516119701,-33.89923338765357,55.03813407576689,65.9089182363461,56.5228049446836,33.89923338765357,motive_iantenna,False,73.57744831459972,140.09722535474808,80.69703886750946,120.07635798101616,8.0,8.0,95.67027477102414
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,1201,1201,1.0,median,-515.7891184456029,1674.6605652696383,-278.594518526131,-554.00287,1625.5614500000001,-256.2951,38.21375155439716,49.099115269638105,-22.299418526131035,66.0929496597478,44.24426374644229,49.099115269638105,motive_iantenna,False,68.57647269820377,170.56167681635475,156.54866747788955,189.40247493353996,8.0,8.0,92.2564529558701
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,1201,1201,1.0,median,-248.21610255571204,101.56664009526729,503.3708413870385,-321.178815,182.16379,479.93381999999997,72.96271244428794,-80.59714990473272,23.437021387038556,111.21489087118825,76.63453124228236,80.59714990473272,motive_iantenna,False,71.67397747551689,197.16081920571736,87.08906014038195,126.53976512430125,8.0,8.0,93.83846794338052
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,1200,1200,1.0,median,-174.23625419901248,1110.2021380357191,490.4249329757346,-184.9818897969324,1103.5866165595767,473.70402893394925,10.745635597919915,6.615521476142476,16.72090404178533,20.948089191598815,19.87604881202189,6.615521476142476,reconstructed_from_relabelled_balls,True,62.953735256115,121.91390558965142,143.5866846679928,194.84879744952113,8.0,8.0,91.5
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,1201,1201,1.0,median,-200.4281480479896,1679.1075677130323,476.6146186469116,-193.231255,1684.95255,476.52297999999996,-7.19689304798959,-5.844982286967706,0.09163864691163326,9.271865244964193,7.197476445658484,5.844982286967706,motive_iantenna,False,59.552432078493275,123.74108025149611,72.74524339511647,128.64872744419569,8.0,8.0,92.83930058284763
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,1201,1201,1.0,median,272.36887128677165,132.96753248996902,34.38094128021876,352.14755,211.565355,53.795866000000004,-79.77867871322837,-78.597822510031,-19.414924719781247,113.6626349440379,82.10710614254586,78.597822510031,motive_iantenna,False,80.03928256800765,147.70958257324662,122.02610628517682,195.16033571635398,8.0,8.0,90.84096586178185
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,1201,1201,1.0,median,404.9227345260098,1248.0733752261983,-126.43637226590334,391.90054,1132.2804,-71.53192899999999,13.022194526009798,115.79297522619822,-54.90444326590335,128.8102812369688,56.42761239510351,115.79297522619822,motive_iantenna,False,58.66168372051123,118.36680923484386,119.8669726216584,148.291877390715,8.0,8.0,90.25811823480433
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,1201,1201,1.0,median,453.2462801523121,1450.4755732807137,-68.62771623748456,408.80994,1568.1853500000002,-62.425788499999996,44.43634015231214,-117.70977671928654,-6.201927737484567,125.97080522524757,44.86705064736224,117.70977671928654,motive_iantenna,False,75.55991201006307,155.32086903629437,119.61645354376662,174.26493789360902,8.0,8.0,93.42214820982515
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,1201,1201,1.0,median,73.10138211667504,236.2877724680721,-940.6531573942996,65.499245,238.64973,-938.19342,7.602137116675038,-2.3619575319279136,-2.459737394299623,8.331964964657207,7.990168758520947,2.3619575319279136,motive_iantenna,False,45.75231498404783,86.19867961018605,63.755764274753744,127.32537235012084,8.0,8.0,90.75770191507078
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID11,static_ID11_BSF66F_120s_20260528_114551,edge,mid,ADHE,1201,1201,1.0,median,-74.91077486792683,1120.7473446236788,-954.7084558386226,-63.9057945,1133.4998500000002,-956.9902950000001,-11.004980367926834,-12.752505376321324,2.281839161377434,16.998316864617948,11.239056137276418,12.752505376321324,motive_iantenna,False,33.16761171549804,58.140237173577745,40.919665190922785,142.18086615216117,8.0,8.0,91.84013322231473
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,1201,1201,1.0,median,16.748694851831324,1585.7091569956665,-940.410912369843,-43.6886845,1590.1300500000002,-956.35754,60.437379351831325,-4.4208930043337205,15.946627630156968,62.66191866395267,62.50577377884425,4.4208930043337205,motive_iantenna,False,44.319169083600904,81.16459223808968,70.64251278032621,138.1473717027101,8.0,8.0,91.3405495420483
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,1200,1200,1.0,median,-195.472387682736,1074.0514308901752,-188.18827828542948,-189.628155,1139.0976,-197.96616,-5.8442326827360205,-65.04616910982486,9.777881714570526,66.03609726761589,11.391313641283542,65.04616910982486,motive_iantenna,False,60.01421394024623,103.90068095825917,74.53240617050409,113.84393250766352,8.0,8.0,91.66666666666666
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,1201,1201,1.0,median,-150.29152695810112,1038.3866155023636,-154.70083628150658,-198.69532,1132.6278,-194.690585,48.40379304189889,-94.24118449763637,39.989748718493416,113.24092916842727,62.78620217381543,94.24118449763637,motive_iantenna,False,48.54345403062039,101.02091823356257,72.66923582971411,127.90723146669897,8.0,8.0,91.9233971690258
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,1201,1201,1.0,median,-191.17537141214137,1082.1319265553752,-192.05016245051124,-200.165335,1132.2551,-184.312585,8.989963587858625,-50.123173444624854,-7.737577450511225,51.507495243640314,11.861262585141757,50.123173444624854,motive_iantenna,False,61.547732753863436,118.72799280643528,79.11242421934148,139.02909909611012,8.0,8.0,95.58701082431307
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,1201,1201,1.0,median,-150.39371077602388,1079.5555683493822,-173.31133835463484,-184.85465499999998,1122.0572,-185.78015499999998,34.4609442239761,-42.50163165061781,12.468816645365138,56.119664631112364,36.64734731660296,42.50163165061781,motive_iantenna,False,51.7841080447412,105.23543707243888,57.33441651102964,142.20127284433119,8.0,8.0,89.75853455453789
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,1199,1199,1.0,median,-145.72817454042695,255.86791765423916,-297.59439964873314,-180.39839999999998,209.45865500000002,-328.203235,34.67022545957303,46.40926265423914,30.608835351266862,65.51904299582485,46.24851711113114,46.40926265423914,motive_iantenna,False,75.24059419942493,143.786286605454,100.91053899222106,132.1312920388039,8.0,8.0,92.49374478732277
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,1199,1199,1.0,median,-286.35417699265656,283.5711345426538,-247.3899154821485,-295.4243,206.90585,-224.00141000000002,9.070123007343454,76.66528454265381,-23.388505482148474,80.66508026440502,25.08563971791093,76.66528454265381,motive_iantenna,False,50.089438308813016,95.05922290921596,71.50290956198091,137.4205770809167,8.0,8.0,92.91075896580485
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,1201,1201,1.0,median,-187.21653327165572,214.79239967292816,-107.95733946136347,-188.530555,205.96057000000002,-114.135095,1.3140217283442723,8.831829672928137,6.177755538636532,10.857832747345538,6.315957298598148,8.831829672928137,motive_iantenna,False,113.71963954358192,181.0277280852357,202.11033653450505,235.90404670775067,8.0,8.0,89.84179850124896
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,1201,1201,1.0,median,-36.15435354609362,233.54715321200985,-220.15359385669248,-80.19599149999999,202.56013000000002,-220.692665,44.041637953906374,30.98702321200983,0.5390711433075239,53.85306006999184,44.04493695489316,30.98702321200983,motive_iantenna,False,75.89855279242319,148.3193811572938,125.30074371379372,202.3154131677651,8.0,8.0,91.42381348875936
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,1201,1201,1.0,median,-191.15771385981745,1571.8569138103405,-211.79217251304294,-212.053465,1598.6443,-226.93474500000002,20.89575114018254,-26.7873861896594,15.142572486957079,37.195348850483235,25.80561793941756,26.7873861896594,motive_iantenna,False,70.1129035364259,134.1421170288816,105.47751553438393,159.60585778219632,8.0,8.0,91.3405495420483
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,1201,1201,1.0,median,-204.35750390070675,1503.2528699517313,-236.15443434219824,-232.83767,1599.3211999999999,-235.17408,28.480166099293257,-96.06833004826854,-0.9803543421982397,100.2058131743995,28.497034155848567,96.06833004826854,motive_iantenna,False,43.55463506790866,78.04067797950883,118.69924042939658,157.3995574891755,8.0,8.0,92.67277268942547
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,1201,1201,1.0,median,-184.07039309136002,1593.6527156053437,-246.130421575957,-230.87733,1599.6642499999998,-223.24148,46.80693690863998,-6.01153439465611,-22.888941575957006,52.44932349435129,52.10367539086832,6.01153439465611,motive_iantenna,False,55.73826204051145,111.53326947664421,82.01501546219983,114.68779046265678,8.0,8.0,93.75520399666945
align_to_vicon,v1-old,vicon_truth,vicon_inter_anchor_delaycal,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,1201,1201,1.0,median,-212.47452364407678,1576.7821519451604,-244.27104568058655,-218.202475,1599.5815,-226.071175,5.72795135592321,-22.799348054839584,-18.199870680586542,29.729698808625923,19.079955962367844,22.799348054839584,motive_iantenna,False,59.52184923092008,116.94946898663589,147.3123737432398,175.11980780434888,8.0,8.0,92.5895087427144
align_to_vicon,v1-old,vicon_truth,zero_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,1201,1201,1.0,median,-474.7709293923873,-154.59429314347716,-368.13950626867756,-542.215344349341,182.54280058407934,-383.3240609304319,67.44441495695366,-337.1370937275565,15.184554661754362,344.15220437507696,69.13262478136905,337.1370937275565,reconstructed_from_relabelled_balls,True,65.25712422011111,138.20779758372882,103.60885696749499,164.41287627481705,8.0,8.0,91.75686927560366
align_to_vicon,v1-old,vicon_truth,zero_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,1201,1201,1.0,median,-590.2898549903898,1340.9642706528673,-197.46559842891494,-543.22998,1105.589,-259.92136,-47.05987499038986,235.37527065286736,62.45576157108505,248.0259503004593,78.20072881716222,235.37527065286736,motive_iantenna,False,73.0188684591587,125.44447358582724,132.63083078366657,217.09190038845475,8.0,8.0,95.67027477102414
align_to_vicon,v1-old,vicon_truth,zero_delay,none_truth_anchor,1.0,OptiTrack truth anchors,OptiTrack,T4,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,1201,1201,1.0,median,-621.3726759994429,2125.198647910321,-273.5751664585534,-554.00287,1625.5614500000001,-256.2951,-67.36980599944286,499.637197910321,-17.280066458553392,504.4547759640024,69.55063951693464,499.637197910321,motive_iantenna,False,68.78625829660479,132.1625215572396,136.31183044653753,202.64334013938014,8.0,8.0,92.2564529558701
