layout_id,family,phase1_score,coord_rms_mm,vdop_p90,gdop_p90,bad_ratio_sum
55,irregular,0.06231155778894472,0.5676278110882674,1.2207145690917969,1.5476999282836914,0.0
45,irregular,0.07160804020100503,0.5763762202743037,1.2775604724884033,1.6311242580413818,0.0
97,irregular,0.08844221105527639,0.5020705914828268,1.2855124473571777,1.5162816047668457,0.0
69,irregular,0.08919597989949749,0.4720747309744847,1.357539176940918,1.5677413940429688,0.0
29,irregular,0.09999999999999999,0.5059207154868042,1.3605725765228271,1.7154695987701416,0.0
65,irregular,0.11030150753768846,0.4861562557146792,1.374610424041748,1.6351721286773682,0.0
40,irregular,0.12160804020100502,0.7203640438675416,1.2354846000671387,1.4840795993804932,0.0
77,irregular,0.12688442211055276,0.573140453630559,1.377453088760376,1.6030327081680298,0.0
84,irregular,0.13492462311557787,0.614634159972101,1.333207368850708,1.6519160270690918,0.0
86,irregular,0.14422110552763817,0.6933765227047515,1.2157942056655884,1.5398249626159668,0.0
76,irregular,0.15226130653266332,0.6817375684973729,1.3389465808868408,1.5741682052612305,0.0
74,irregular,0.1615577889447236,0.7256248731721027,1.2765775918960571,1.5968103408813477,0.0
23,irregular,0.16231155778894474,0.6909384035050168,1.322166919708252,1.754026174545288,0.0
81,irregular,0.16507537688442211,0.5116686642236982,1.3928452730178833,1.7210451364517212,0.0
18,irregular,0.1758793969849246,0.8036317722275065,1.310620903968811,1.5401039123535156,0.0
64,irregular,0.17914572864321607,0.6819828931512513,1.3693671226501465,1.662752389907837,0.0
95,irregular,0.17964824120603015,0.6443965993429379,1.368985891342163,1.6594212055206299,0.0
26,irregular,0.19572864321608038,0.7568290538026191,1.3138521909713745,1.7395365238189697,0.0
22,irregular,0.20050251256281407,0.8088181695169709,1.314885139465332,1.637920618057251,0.0
30,irregular,0.21356783919597988,0.7931068257138972,1.3345544338226318,1.6957165002822876,0.0
50,irregular,0.21834170854271356,0.6708386710382134,1.433501124382019,1.6669421195983887,0.0
4,irregular,0.22336683417085426,0.782666679694559,1.3825236558914185,1.735437273979187,0.0
48,irregular,0.22487437185929648,0.6880087861710709,1.3663841485977173,1.7994500398635864,0.0
59,irregular,0.24522613065326632,0.6712194433402544,1.4326120615005493,1.7411227226257324,0.0
58,irregular,0.24748743718592964,0.6830631862036771,1.4237616062164307,1.7576794624328613,0.0
49,irregular,0.25,0.9067036317203085,1.3011577129364014,1.5074832439422607,0.0
1,irregular,0.2517587939698493,0.6337688777065685,1.3901021480560303,1.9499294757843018,0.0
33,irregular,0.2517587939698493,0.8362602270320209,1.3494336605072021,1.7074147462844849,0.0
62,irregular,0.25301507537688445,0.8361781857887309,1.3377866744995117,1.6454250812530518,0.0
156,concave,0.2665829145728643,0.6360053363162516,1.3769428730010986,1.785635232925415,0.0
162,concave,0.2680904522613065,0.6756090640758002,1.3445417881011963,1.7624762058258057,0.0
8,irregular,0.27864321608040205,0.5789372643210299,1.4874204397201538,1.8262712955474854,0.0
82,irregular,0.28316582914572863,0.7644625572982996,1.411183476448059,1.710207223892212,0.0
78,irregular,0.2844221105527638,0.7379107472833519,1.4330044984817505,1.695915937423706,0.0
6,irregular,0.28668341708542716,0.6587731826709383,1.4556427001953125,1.8534135818481445,0.0
41,irregular,0.2894472361809045,0.6465562886799779,1.4693009853363037,1.7966210842132568,0.0
16,irregular,0.29120603015075375,0.748844760557295,1.4201633930206299,1.8228410482406616,0.0
107,concave,0.2924623115577889,0.6321662787362252,1.4301426410675049,1.8144443035125732,0.0
93,irregular,0.30025125628140703,0.879984824287588,1.3611540794372559,1.6080244779586792,0.0
51,irregular,0.30251256281407035,1.04014398088058,1.2999300956726074,1.5094249248504639,0.0
174,concave,0.30527638190954776,0.6030938437125652,1.3936328887939453,1.8219467401504517,0.0
19,irregular,0.30979899497487434,0.9275635365326848,1.390019178390503,1.6950016021728516,0.0
46,irregular,0.3130653266331658,1.083412933337143,1.289036750793457,1.5592873096466064,0.0
116,concave,0.31633165829145726,0.7979667271548238,1.388569712638855,1.7139155864715576,0.0
2,irregular,0.31683417085427135,0.5804360754552375,1.5493292808532715,1.8056716918945312,0.0
79,irregular,0.31758793969849247,0.6962019347497249,1.4529353380203247,1.7736880779266357,0.0
60,irregular,0.3180904522613065,0.8957681783645682,1.4079501628875732,1.6322002410888672,0.0
94,irregular,0.3185929648241206,0.6909832438582634,1.479461669921875,1.6652305126190186,0.0
38,irregular,0.31909547738693467,0.6403721559365295,1.4395333528518677,1.9241406917572021,0.0
37,irregular,0.32437185929648243,0.731948012365154,1.4810676574707031,1.7470545768737793,0.0
192,concave,0.3266331658291457,0.4341716488085836,1.4535062313079834,1.7821252346038818,0.0
90,irregular,0.32763819095477387,0.8918623158486007,1.3493363857269287,1.7304635047912598,0.0
128,concave,0.34120603015075374,0.6173944968873566,1.4477334022521973,1.8327624797821045,0.0
132,concave,0.3437185929648241,0.7493407539113488,1.4153060913085938,1.7637391090393066,0.0
61,irregular,0.35477386934673366,0.6327159153910692,1.5371720790863037,1.79008150100708,0.0
193,concave,0.3555276381909548,0.594104084910094,1.4238677024841309,1.8391432762145996,0.0
85,irregular,0.35678391959798994,1.0978281989293828,1.302209496498108,1.6117165088653564,0.0
124,concave,0.3575376884422111,0.5990106311584329,1.461116075515747,1.872295618057251,0.0
5,irregular,0.35904522613065326,1.16489588411393,1.3977298736572266,1.6474846601486206,0.0
