pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,2854.9097800338186,2852.532224532225,2.3775555015936334,2.3775555015936334
A-C,4047.833630672804,4050.525624178712,-2.691993505908158,2.691993505908158
A-D,4803.13142818673,4806.0,-2.8685718132701368,2.8685718132701368
A-E,1405.330715238108,1403.9999999999998,1.3307152381082687,1.3307152381082687
A-F,2863.924264631193,2862.5,1.4242646311931821,1.4242646311931821
A-G,4037.417613772762,4036.240328253224,1.1772855195376906,1.1772855195376906
A-H,4878.6708783746135,4877.882758620689,0.7881197539245477,0.7881197539245477
B-C,1566.110532194812,1564.4475138121543,1.6630183826578104,1.6630183826578104
B-D,2138.8662539794486,2137.0,1.8662539794486293,1.8662539794486293
B-E,3203.359199118509,3204.5,-1.1408008814910318,1.1408008814910318
B-F,1544.847649415525,1548.0,-3.152350584475016,3.152350584475016
B-G,1941.043099734284,1942.5764705882355,-1.53337085395151,1.53337085395151
B-H,2441.3095894093017,2443.4999999999995,-2.1904105906978657,2.1904105906978657
C-D,2425.651707875724,2427.0,-1.3482921242762131,1.3482921242762131
C-E,4332.302502576136,4332.585644371941,-0.2831417958050224,0.2831417958050224
C-F,2388.5788490798923,2386.7848648648646,1.793984215027649,1.793984215027649
C-G,1400.3686253776887,1399.2300319488818,1.138593428806871,1.138593428806871
C-H,2487.87938548971,2488.0000000000005,-0.12061451029057935,0.12061451029057935
D-E,4949.059305600329,4949.576470588235,-0.5171649879057441,0.5171649879057441
D-F,2782.6757512828335,2780.0,2.6757512828335166,2.6757512828335166
D-G,2718.4839852878185,2718.5369863013702,-0.05300101355169318,0.05300101355169318
D-H,1561.6718559004973,1561.43027027027,0.2415856302272914,0.2415856302272914
E-F,2471.611071102619,2471.895658796649,-0.28458769403005135,0.28458769403005135
E-G,3845.312755841366,3845.0,0.3127558413661973,0.3127558413661973
E-H,4608.744792933296,4607.0,1.7447929332956846,1.7447929332956846
F-G,1646.3608824193782,1646.590163934426,-0.2292815150478873,0.2292815150478873
F-H,2175.825369961096,2177.151877133106,-1.3265071720102242,1.3265071720102242
G-H,1922.3591269945118,1921.5322245322247,0.8269024622870802,0.8269024622870802
