version,solver,solver_family,eval_set,ID,center_distance_mm,radial_signed_error_mm,tangential_error_mm,radially_outward
v1-old,T1+F1,external_position_filter,noG,ID06,983.0246745750289,163.67303420834978,113.66809201711439,True
v1-old,T1+F1,external_position_filter,noG,ID07,954.6549679640887,155.28604153051637,70.16325149256156,True
v1-old,T1+F1,external_position_filter,noG,ID08,580.6086421076762,119.35039194715651,18.016084216760525,True
v1-old,T1+F1,external_position_filter,noG,ID09,825.5734294328124,106.13553431760437,14.35512607757365,True
v1-old,T1+F1,external_position_filter,noG,ID10,1063.4564290726642,199.04105015943216,82.29362817603959,True
v1-old,T1+F1,external_position_filter,noG,ID11,770.8923252279794,46.568048883753576,147.62558223942025,True
v1-old,T1+F1,external_position_filter,noG,ID12,972.8722083943702,156.4965611303742,132.18247363126054,True
v1-old,T1+F1,external_position_filter,noG,ID13,164.33330797041327,-8.633607353169587,83.50778972839043,False
v1-old,T1+F1,external_position_filter,noG,ID14,160.68776077464324,23.224805770840625,59.0401751672627,True
v1-old,T1+F1,external_position_filter,noG,ID15,161.88022524167178,-67.88637431039905,45.15677820034748,False
v1-old,T1+F1,external_position_filter,noG,ID16,147.9126953292345,99.96627097164541,50.49544739961171,True
v1-old,T1+F1,external_position_filter,noG,ID17,780.0403542483501,70.17020091441952,37.287633015513244,True
v1-old,T1+F1,external_position_filter,noG,ID18,785.9969931308584,109.7022759684452,56.421380925076825,True
v1-old,T1+F1,external_position_filter,noG,ID19,779.8893538325998,158.6732172264364,63.05847124091957,True
v1-old,T1+F1,external_position_filter,noG,ID20,780.296291419316,318.35183353594925,22.885588265116727,True
v1-old,T1+F1,external_position_filter,noG,ID21,622.457440757399,135.74573750871286,96.7871226855853,True
v1-old,T1+F1,external_position_filter,noG,ID22,625.807129330668,116.71998580237887,106.28450245616402,True
v1-old,T1+F1,external_position_filter,noG,ID23,625.4677339212478,240.65482052264093,145.63242251519176,True
v1-old,T1+F1,external_position_filter,noG,ID24,623.9880940820714,149.16654490672406,56.147751013658905,True
v1-old,T1+F2,external_position_filter,all8,ID01,904.8581057484208,134.23960190357224,144.58356186877708,True
v1-old,T1+F2,external_position_filter,all8,ID02,414.80151183802343,-22.812212755405202,27.74969126435483,False
v1-old,T1+F2,external_position_filter,all8,ID03,762.7501078007356,365.0171160390092,199.64512149112142,True
v1-old,T1+F2,external_position_filter,all8,ID04,1065.811558067375,231.24113679609755,215.2983167476575,True
v1-old,T1+F2,external_position_filter,all8,ID05,692.4979819346567,88.85036388016354,103.18792688849021,True
v1-old,T1+F2,external_position_filter,all8,ID06,983.0246745750289,177.50072923388612,187.00723110873878,True
v1-old,T1+F2,external_position_filter,all8,ID07,954.6549679640887,197.3931518656588,131.75631792032803,True
v1-old,T1+F2,external_position_filter,all8,ID08,580.6086421076762,73.64769164751311,54.564320015492775,True
v1-old,T1+F2,external_position_filter,all8,ID09,825.5734294328124,86.91423864632559,40.31870305930572,True
v1-old,T1+F2,external_position_filter,all8,ID10,1063.4564290726642,158.43788345243658,66.01724225461005,True
v1-old,T1+F2,external_position_filter,all8,ID11,770.8923252279794,82.49869073223925,145.26719227430507,True
v1-old,T1+F2,external_position_filter,all8,ID12,972.8722083943702,168.85608265496427,117.75767408321067,True
v1-old,T1+F2,external_position_filter,all8,ID13,164.33330797041327,-38.20238696269777,25.137485522662253,False
v1-old,T1+F2,external_position_filter,all8,ID14,160.68776077464324,24.492556638794376,22.067313215367236,True
v1-old,T1+F2,external_position_filter,all8,ID15,161.88022524167178,-70.05857845172842,46.245219425498654,False
v1-old,T1+F2,external_position_filter,all8,ID16,147.9126953292345,98.28104656407805,8.35367458806737,True
v1-old,T1+F2,external_position_filter,all8,ID17,780.0403542483501,105.43646564168256,26.478248027875864,True
v1-old,T1+F2,external_position_filter,all8,ID18,785.9969931308584,64.98690783980476,42.61149774665543,True
v1-old,T1+F2,external_position_filter,all8,ID19,779.8893538325998,214.20564432450345,47.9927336129311,True
v1-old,T1+F2,external_position_filter,all8,ID20,780.296291419316,220.5441395216606,9.703889311446877,True
v1-old,T1+F2,external_position_filter,all8,ID21,622.457440757399,168.9967350197607,34.98280331425423,True
v1-old,T1+F2,external_position_filter,all8,ID22,625.807129330668,121.56134716862726,36.787247800143625,True
v1-old,T1+F2,external_position_filter,all8,ID23,625.4677339212478,270.6191791086801,91.73833658137575,True
v1-old,T1+F2,external_position_filter,all8,ID24,623.9880940820714,219.0021829806108,49.9453205085097,True
v1-old,T1+F2,external_position_filter,noG,ID01,904.8581057484208,160.14032773418668,142.35366206051003,True
v1-old,T1+F2,external_position_filter,noG,ID02,414.80151183802343,-48.26179608292858,32.612380645416714,False
v1-old,T1+F2,external_position_filter,noG,ID03,762.7501078007356,366.83245772127987,210.49244161045922,True
v1-old,T1+F2,external_position_filter,noG,ID04,1065.811558067375,286.03360510069496,261.7090571352078,True
v1-old,T1+F2,external_position_filter,noG,ID05,692.4979819346567,133.4509612353644,121.26465335192027,True
v1-old,T1+F2,external_position_filter,noG,ID06,983.0246745750289,163.67303420834978,113.66809201711439,True
v1-old,T1+F2,external_position_filter,noG,ID07,954.6549679640887,155.34419082149367,70.07405542476695,True
v1-old,T1+F2,external_position_filter,noG,ID08,580.6086421076762,119.35039194715651,18.016084216760525,True
v1-old,T1+F2,external_position_filter,noG,ID09,825.5734294328124,106.13553431760437,14.35512607757365,True
v1-old,T1+F2,external_position_filter,noG,ID10,1063.4564290726642,199.04105015943216,82.29362817603959,True
v1-old,T1+F2,external_position_filter,noG,ID11,770.8923252279794,46.568048883753576,147.62558223942025,True
v1-old,T1+F2,external_position_filter,noG,ID12,972.8722083943702,156.4965611303742,132.18247363126054,True
v1-old,T1+F2,external_position_filter,noG,ID13,164.33330797041327,-8.633607353169587,83.50778972839043,False
v1-old,T1+F2,external_position_filter,noG,ID14,160.68776077464324,23.224805770840625,59.0401751672627,True
v1-old,T1+F2,external_position_filter,noG,ID15,161.88022524167178,-67.86714172196527,45.164596328600375,False
v1-old,T1+F2,external_position_filter,noG,ID16,147.9126953292345,99.96627097164541,50.49544739961171,True
v1-old,T1+F2,external_position_filter,noG,ID17,780.0403542483501,70.17020091441952,37.287633015513244,True
v1-old,T1+F2,external_position_filter,noG,ID18,785.9969931308584,109.7022759684452,56.421380925076825,True
v1-old,T1+F2,external_position_filter,noG,ID19,779.8893538325998,158.6732172264364,63.05847124091957,True
v1-old,T1+F2,external_position_filter,noG,ID20,780.296291419316,318.6436005750641,22.82386875871706,True
v1-old,T1+F2,external_position_filter,noG,ID21,622.457440757399,135.74573750871286,96.7871226855853,True
v1-old,T1+F2,external_position_filter,noG,ID22,625.807129330668,116.71998580237887,106.28450245616402,True
v1-old,T1+F2,external_position_filter,noG,ID23,625.4677339212478,240.65482052264093,145.63242251519176,True
v1-old,T1+F2,external_position_filter,noG,ID24,623.9880940820714,149.16654490672406,56.147751013658905,True
v1-old,T1+F3,external_position_filter,all8,ID01,904.8581057484208,134.0612481230004,144.55558273438578,True
v1-old,T1+F3,external_position_filter,all8,ID02,414.80151183802343,-24.420269300350263,29.678132234954493,False
v1-old,T1+F3,external_position_filter,all8,ID03,762.7501078007356,365.5535697626664,199.92216265637924,True
v1-old,T1+F3,external_position_filter,all8,ID04,1065.811558067375,231.23369833984495,215.84732368414737,True
v1-old,T1+F3,external_position_filter,all8,ID05,692.4979819346567,88.56025262728949,103.80864077794736,True
v1-old,T1+F3,external_position_filter,all8,ID06,983.0246745750289,177.73171483144728,187.26614334989668,True
v1-old,T1+F3,external_position_filter,all8,ID07,954.6549679640887,199.95648765379948,134.28033284702892,True
v1-old,T1+F3,external_position_filter,all8,ID08,580.6086421076762,73.07995055007768,54.585463383658926,True
v1-old,T1+F3,external_position_filter,all8,ID09,825.5734294328124,85.85558481809738,41.075310807072164,True
v1-old,T1+F3,external_position_filter,all8,ID10,1063.4564290726642,158.70847982919815,65.8987028155282,True
v1-old,T1+F3,external_position_filter,all8,ID11,770.8923252279794,82.78141293665162,145.22363855733892,True
v1-old,T1+F3,external_position_filter,all8,ID12,972.8722083943702,169.90802879447227,117.31168703103187,True
v1-old,T1+F3,external_position_filter,all8,ID13,164.33330797041327,-40.254665127520106,25.874266051727915,False
v1-old,T1+F3,external_position_filter,all8,ID14,160.68776077464324,25.270671438705904,22.1131176220246,True
v1-old,T1+F3,external_position_filter,all8,ID15,161.88022524167178,-72.00701904804299,47.06551586093497,False
v1-old,T1+F3,external_position_filter,all8,ID16,147.9126953292345,98.20538998411254,8.009688798869036,True
v1-old,T1+F3,external_position_filter,all8,ID17,780.0403542483501,104.03031321517922,26.39457935843739,True
v1-old,T1+F3,external_position_filter,all8,ID18,785.9969931308584,65.49730082652754,42.48396790523411,True
v1-old,T1+F3,external_position_filter,all8,ID19,779.8893538325998,214.9221629195913,48.05393302217705,True
v1-old,T1+F3,external_position_filter,all8,ID20,780.296291419316,220.11267295635793,10.50228084314441,True
v1-old,T1+F3,external_position_filter,all8,ID21,622.457440757399,167.59763956089225,35.88935807947431,True
v1-old,T1+F3,external_position_filter,all8,ID22,625.807129330668,121.08969328596423,35.71503658788496,True
v1-old,T1+F3,external_position_filter,all8,ID23,625.4677339212478,273.40448176455044,93.79110620743384,True
v1-old,T1+F3,external_position_filter,all8,ID24,623.9880940820714,218.42357962695394,50.178585231006785,True
v1-old,T1+F3,external_position_filter,noG,ID01,904.8581057484208,159.09685381289395,141.96493373935883,True
v1-old,T1+F3,external_position_filter,noG,ID02,414.80151183802343,-50.148160319314655,32.33071417678988,False
v1-old,T1+F3,external_position_filter,noG,ID03,762.7501078007356,367.50095091878984,210.3891398650403,True
v1-old,T1+F3,external_position_filter,noG,ID04,1065.811558067375,286.1874296701268,262.5296621156519,True
v1-old,T1+F3,external_position_filter,noG,ID05,692.4979819346567,132.81118898465704,121.43065726044777,True
v1-old,T1+F3,external_position_filter,noG,ID06,983.0246745750289,163.1555514462631,114.35714292030906,True
v1-old,T1+F3,external_position_filter,noG,ID07,954.6549679640887,155.29782639968278,70.6036002788934,True
v1-old,T1+F3,external_position_filter,noG,ID08,580.6086421076762,119.2183902991595,18.125411612062322,True
v1-old,T1+F3,external_position_filter,noG,ID09,825.5734294328124,105.40712666447028,12.969541687326076,True
v1-old,T1+F3,external_position_filter,noG,ID10,1063.4564290726642,199.3607187693177,81.7187997748065,True
v1-old,T1+F3,external_position_filter,noG,ID11,770.8923252279794,46.61300050185079,148.22465477911902,True
v1-old,T1+F3,external_position_filter,noG,ID12,972.8722083943702,158.76146811156477,131.52392654929974,True
v1-old,T1+F3,external_position_filter,noG,ID13,164.33330797041327,-14.00095865895332,82.57472568904647,False
v1-old,T1+F3,external_position_filter,noG,ID14,160.68776077464324,23.62571221620501,59.04980027992829,True
v1-old,T1+F3,external_position_filter,noG,ID15,161.88022524167178,-70.14757673434092,45.914556612552516,False
v1-old,T1+F3,external_position_filter,noG,ID16,147.9126953292345,99.99495625475711,50.60686493003212,True
v1-old,T1+F3,external_position_filter,noG,ID17,780.0403542483501,68.49638797175545,36.517844989826465,True
v1-old,T1+F3,external_position_filter,noG,ID18,785.9969931308584,109.96716477897863,56.42607140943671,True
v1-old,T1+F3,external_position_filter,noG,ID19,779.8893538325998,159.9886977190077,62.940381363574105,True
v1-old,T1+F3,external_position_filter,noG,ID20,780.296291419316,319.079789431144,22.26299932737889,True
v1-old,T1+F3,external_position_filter,noG,ID21,622.457440757399,135.25029201736155,96.94743749989374,True
v1-old,T1+F3,external_position_filter,noG,ID22,625.807129330668,115.83554466498397,105.39231954892279,True
v1-old,T1+F3,external_position_filter,noG,ID23,625.4677339212478,241.65710724790748,147.79829455364802,True
v1-old,T1+F3,external_position_filter,noG,ID24,623.9880940820714,147.51523558592493,55.83959803925174,True
v1-old,T1+F4,external_position_filter,all8,ID01,904.8581057484208,134.09305742715506,144.52152877690074,True
v1-old,T1+F4,external_position_filter,all8,ID02,414.80151183802343,-22.045573204355545,27.47940350028146,False
v1-old,T1+F4,external_position_filter,all8,ID03,762.7501078007356,364.21074092572354,199.9939670155028,True
v1-old,T1+F4,external_position_filter,all8,ID04,1065.811558067375,231.05366990339934,215.15963575636445,True
v1-old,T1+F4,external_position_filter,all8,ID05,692.4979819346567,88.58990549580037,102.25080296456674,True
v1-old,T1+F4,external_position_filter,all8,ID06,983.0246745750289,177.39458690218115,187.16453743008915,True
v1-old,T1+F4,external_position_filter,all8,ID07,954.6549679640887,194.02371505147556,129.55541509524878,True
v1-old,T1+F4,external_position_filter,all8,ID08,580.6086421076762,73.9275465897804,53.84930358183766,True
v1-old,T1+F4,external_position_filter,all8,ID09,825.5734294328124,87.1558358061354,39.26824162192991,True
v1-old,T1+F4,external_position_filter,all8,ID10,1063.4564290726642,157.9355659343501,67.03624792178394,True
v1-old,T1+F4,external_position_filter,all8,ID11,770.8923252279794,82.45784663015206,145.39516098340917,True
v1-old,T1+F4,external_position_filter,all8,ID12,972.8722083943702,168.72067785422885,117.3936666117684,True
v1-old,T1+F4,external_position_filter,all8,ID13,164.33330797041327,-38.80396331741409,25.523233951495047,False
v1-old,T1+F4,external_position_filter,all8,ID14,160.68776077464324,24.29819857411406,21.944061041580152,True
v1-old,T1+F4,external_position_filter,all8,ID15,161.88022524167178,-69.58394000630364,45.83533955269885,False
v1-old,T1+F4,external_position_filter,all8,ID16,147.9126953292345,97.77759477365213,8.397474542460238,True
v1-old,T1+F4,external_position_filter,all8,ID17,780.0403542483501,103.87581141805597,25.99871410292188,True
v1-old,T1+F4,external_position_filter,all8,ID18,785.9969931308584,65.18671244085633,42.116461832243516,True
v1-old,T1+F4,external_position_filter,all8,ID19,779.8893538325998,211.93379170140213,48.07759193335705,True
v1-old,T1+F4,external_position_filter,all8,ID20,780.296291419316,222.10936827488337,9.09860892571253,True
v1-old,T1+F4,external_position_filter,all8,ID21,622.457440757399,169.10663463612684,35.11808338172679,True
v1-old,T1+F4,external_position_filter,all8,ID22,625.807129330668,121.91221555106253,36.83035107995877,True
v1-old,T1+F4,external_position_filter,all8,ID23,625.4677339212478,269.45930301863706,91.3204765420519,True
v1-old,T1+F4,external_position_filter,all8,ID24,623.9880940820714,219.22248978352533,50.784831722917716,True
v1-old,T1+F4,external_position_filter,noG,ID01,904.8581057484208,160.02406376836575,142.35396329283594,True
v1-old,T1+F4,external_position_filter,noG,ID02,414.80151183802343,-47.85994952189115,32.920591312510666,False
v1-old,T1+F4,external_position_filter,noG,ID03,762.7501078007356,366.7902099978056,209.66498633519427,True
v1-old,T1+F4,external_position_filter,noG,ID04,1065.811558067375,286.67744609423556,261.9053638450394,True
v1-old,T1+F4,external_position_filter,noG,ID05,692.4979819346567,133.2110783910173,121.04026055310341,True
v1-old,T1+F4,external_position_filter,noG,ID06,983.0246745750289,163.2722977874744,112.61378344014166,True
v1-old,T1+F4,external_position_filter,noG,ID07,954.6549679640887,154.92514170194391,69.85420307784645,True
v1-old,T1+F4,external_position_filter,noG,ID08,580.6086421076762,119.1271722905736,17.386174242208238,True
v1-old,T1+F4,external_position_filter,noG,ID09,825.5734294328124,105.35233922541964,12.945304675130748,True
v1-old,T1+F4,external_position_filter,noG,ID10,1063.4564290726642,199.40623395432345,83.10108396296879,True
v1-old,T1+F4,external_position_filter,noG,ID11,770.8923252279794,46.623555045619696,147.6657159296537,True
v1-old,T1+F4,external_position_filter,noG,ID12,972.8722083943702,156.04308371579663,132.5425755261588,True
v1-old,T1+F4,external_position_filter,noG,ID13,164.33330797041327,-6.64773948724745,82.87611968428224,False
v1-old,T1+F4,external_position_filter,noG,ID14,160.68776077464324,23.240444932417574,59.21639706489023,True
v1-old,T1+F4,external_position_filter,noG,ID15,161.88022524167178,-67.5907416886718,44.76971669418431,False
v1-old,T1+F4,external_position_filter,noG,ID16,147.9126953292345,99.64261973642797,50.44676294083552,True
v1-old,T1+F4,external_position_filter,noG,ID17,780.0403542483501,68.95479673182858,36.417923106088395,True
v1-old,T1+F4,external_position_filter,noG,ID18,785.9969931308584,109.18447815809735,56.16902388738009,True
v1-old,T1+F4,external_position_filter,noG,ID19,779.8893538325998,158.26476335926634,62.69761450603071,True
v1-old,T1+F4,external_position_filter,noG,ID20,780.296291419316,321.2589137383322,23.05359270114143,True
v1-old,T1+F4,external_position_filter,noG,ID21,622.457440757399,136.21943163960543,95.99935331578111,True
v1-old,T1+F4,external_position_filter,noG,ID22,625.807129330668,116.72851024477168,107.03058099907791,True
v1-old,T1+F4,external_position_filter,noG,ID23,625.4677339212478,239.75928776958324,145.53747409854606,True
v1-old,T1+F4,external_position_filter,noG,ID24,623.9880940820714,149.86670320186852,56.10410046780313,True
v1-old,T1+F5,external_position_filter,all8,ID01,904.8581057484208,134.48722639634767,144.5692935004318,True
v1-old,T1+F5,external_position_filter,all8,ID02,414.80151183802343,-21.03405761857492,27.453164265919575,False
v1-old,T1+F5,external_position_filter,all8,ID03,762.7501078007356,362.37308058932797,198.91271798870906,True
v1-old,T1+F5,external_position_filter,all8,ID04,1065.811558067375,230.95155091010977,214.72715390141784,True
v1-old,T1+F5,external_position_filter,all8,ID05,692.4979819346567,88.32248282031097,101.33488458182113,True
v1-old,T1+F5,external_position_filter,all8,ID06,983.0246745750289,177.18805303916116,186.42761891600364,True
v1-old,T1+F5,external_position_filter,all8,ID07,954.6549679640887,192.58105236591229,128.70646302038338,True
v1-old,T1+F5,external_position_filter,all8,ID08,580.6086421076762,74.15902648407638,53.53352331183031,True
v1-old,T1+F5,external_position_filter,all8,ID09,825.5734294328124,87.41149729173026,38.75751553768372,True
v1-old,T1+F5,external_position_filter,all8,ID10,1063.4564290726642,157.4549847779209,67.02929915070524,True
v1-old,T1+F5,external_position_filter,all8,ID11,770.8923252279794,82.40538643846108,145.54741622769734,True
v1-old,T1+F5,external_position_filter,all8,ID12,972.8722083943702,168.54394991206766,117.45815042456991,True
v1-old,T1+F5,external_position_filter,all8,ID13,164.33330797041327,-35.74779224362055,23.942738344044205,False
v1-old,T1+F5,external_position_filter,all8,ID14,160.68776077464324,23.717243705111716,21.77590959010565,True
v1-old,T1+F5,external_position_filter,all8,ID15,161.88022524167178,-68.3802748537362,44.768829786843405,False
v1-old,T1+F5,external_position_filter,all8,ID16,147.9126953292345,97.0173211758532,8.569248532049382,True
v1-old,T1+F5,external_position_filter,all8,ID17,780.0403542483501,104.63576853103265,26.436337734140977,True
v1-old,T1+F5,external_position_filter,all8,ID18,785.9969931308584,65.59714825947451,41.926319198588686,True
v1-old,T1+F5,external_position_filter,all8,ID19,779.8893538325998,212.80289292502633,47.98685723898118,True
v1-old,T1+F5,external_position_filter,all8,ID20,780.296291419316,221.71956214966536,8.704119313686196,True
v1-old,T1+F5,external_position_filter,all8,ID21,622.457440757399,170.19100949332227,34.20978954365896,True
v1-old,T1+F5,external_position_filter,all8,ID22,625.807129330668,121.67435902061484,37.1159089130038,True
v1-old,T1+F5,external_position_filter,all8,ID23,625.4677339212478,268.38286777125313,90.22872072619563,True
v1-old,T1+F5,external_position_filter,all8,ID24,623.9880940820714,220.04590478421335,51.1994267725913,True
v1-old,T1+F5,external_position_filter,noG,ID01,904.8581057484208,160.53538894535953,142.4240089808791,True
v1-old,T1+F5,external_position_filter,noG,ID02,414.80151183802343,-46.72795083358591,33.05126321481045,False
v1-old,T1+F5,external_position_filter,noG,ID03,762.7501078007356,365.85591523716283,208.9834904884818,True
v1-old,T1+F5,external_position_filter,noG,ID04,1065.811558067375,286.73053863620805,261.59745472378717,True
v1-old,T1+F5,external_position_filter,noG,ID05,692.4979819346567,132.96823935296504,121.24918951683378,True
v1-old,T1+F5,external_position_filter,noG,ID06,983.0246745750289,164.14037635740235,112.62232634306935,True
v1-old,T1+F5,external_position_filter,noG,ID07,954.6549679640887,155.3603371119622,70.20841262137544,True
v1-old,T1+F5,external_position_filter,noG,ID08,580.6086421076762,119.6104847164511,18.144816755557375,True
