version,solver,solver_family,eval_set,n_positions,component,role,signed_mean_bias_mm,signed_std_mm,p95_abs_error_mm,axis_convention,horizontal_2d_rmse_mm,horizontal_2d_p50_mm,horizontal_2d_p95_mm
v1-old,T1+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,17.75918530381924,38.80815723379581,77.07608714286822,OptiTrack frame; Y is vertical,,,
v1-old,T1+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.53545674827306,186.0540926844867,301.5032223025837,OptiTrack frame; Y is vertical,,,
v1-old,T1+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-9.010422473996343,39.49078442314108,69.98921385482383,OptiTrack frame; Y is vertical,,,
v1-old,T1+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.73855531778786,54.068931213774206,89.54833279471993
v1-old,T1+F2,external_position_filter,noG,24,X,OptiTrack horizontal X,41.28255116627238,43.50064898925137,109.71622694292712,OptiTrack frame; Y is vertical,,,
v1-old,T1+F2,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,12.21421748945589,187.6140305438006,374.66548881754017,OptiTrack frame; Y is vertical,,,
v1-old,T1+F2,external_position_filter,noG,24,Z,OptiTrack horizontal Z,21.36574975226749,46.53547456332575,90.0493245976955,OptiTrack frame; Y is vertical,,,
v1-old,T1+F2,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,77.77868460973573,72.48466436607536,132.49090454446954
v1-old,T1+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,17.055651423900855,37.72593956091192,75.97855681651846,OptiTrack frame; Y is vertical,,,
v1-old,T1+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.189727995601178,186.5434266465898,302.2768470528111,OptiTrack frame; Y is vertical,,,
v1-old,T1+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-9.294059735062035,39.63751929176542,69.64102290570398,OptiTrack frame; Y is vertical,,,
v1-old,T1+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.98147446967207,54.12391318729571,89.24969986509785
v1-old,T1+F3,external_position_filter,noG,24,X,OptiTrack horizontal X,41.53477250829842,43.83636315677666,109.94629354208446,OptiTrack frame; Y is vertical,,,
v1-old,T1+F3,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,11.788483946113553,187.76637484350067,375.2782856098477,OptiTrack frame; Y is vertical,,,
v1-old,T1+F3,external_position_filter,noG,24,Z,OptiTrack horizontal Z,20.890650586579607,46.6703288436928,90.55285595654912,OptiTrack frame; Y is vertical,,,
v1-old,T1+F3,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,78.04152852630189,71.98871739410978,133.82198520300804
v1-old,T1+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,16.752915387323736,37.63970681089484,76.31458845146706,OptiTrack frame; Y is vertical,,,
v1-old,T1+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.739873396486512,185.58596622580905,300.9920895958618,OptiTrack frame; Y is vertical,,,
v1-old,T1+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.95498983889955,39.346231949460645,69.86384829034404,OptiTrack frame; Y is vertical,,,
v1-old,T1+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.58788844526907,54.47352271820616,89.43808027764379
v1-old,T1+F4,external_position_filter,noG,24,X,OptiTrack horizontal X,41.143082012177004,43.53289950646613,109.38465765611062,OptiTrack frame; Y is vertical,,,
v1-old,T1+F4,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,12.156035840909928,187.6948928380209,375.54606859231285,OptiTrack frame; Y is vertical,,,
v1-old,T1+F4,external_position_filter,noG,24,Z,OptiTrack horizontal Z,21.311286708859768,46.406548905803014,90.03701488407022,OptiTrack frame; Y is vertical,,,
v1-old,T1+F4,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,77.63317726806795,72.03433708000289,131.90084228839504
v1-old,T1+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,16.506358645499503,37.4154340343012,76.13723434685696,OptiTrack frame; Y is vertical,,,
v1-old,T1+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.799171795101667,185.22952385573066,300.5265430971451,OptiTrack frame; Y is vertical,,,
v1-old,T1+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.695509992057305,39.22271188707239,69.6884268740393,OptiTrack frame; Y is vertical,,,
v1-old,T1+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.24923947797827,54.379877840394045,89.3922854335246
v1-old,T1+F5,external_position_filter,noG,24,X,OptiTrack horizontal X,40.97998011869233,43.39058337391995,109.48845137239954,OptiTrack frame; Y is vertical,,,
v1-old,T1+F5,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,12.38867978353044,187.3818566849543,374.90474421167085,OptiTrack frame; Y is vertical,,,
v1-old,T1+F5,external_position_filter,noG,24,Z,OptiTrack horizontal Z,21.52329346962574,46.28037331313304,89.92276778381125,OptiTrack frame; Y is vertical,,,
v1-old,T1+F5,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,77.45666073269365,72.0097754769331,131.5952834150036
v1-old,T2+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,18.32856280280411,38.53280881870882,76.33116644582337,OptiTrack frame; Y is vertical,,,
v1-old,T2+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,20.662830709217797,187.81506679763805,306.2145364008112,OptiTrack frame; Y is vertical,,,
v1-old,T2+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-10.467092843007089,40.150359648711635,69.33595202245118,OptiTrack frame; Y is vertical,,,
v1-old,T2+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,58.42337247831286,53.06639973143113,87.35598091329913
v1-old,T2+F0,external_position_filter,noG,24,X,OptiTrack horizontal X,42.29267171138054,44.82743782216137,108.44769533197281,OptiTrack frame; Y is vertical,,,
v1-old,T2+F0,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,10.313657435623275,189.27133529256955,379.1894600984974,OptiTrack frame; Y is vertical,,,
v1-old,T2+F0,external_position_filter,noG,24,Z,OptiTrack horizontal Z,19.524443614749092,46.8567035798185,92.64689499244982,OptiTrack frame; Y is vertical,,,
v1-old,T2+F0,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,78.73825893754614,72.8087881715897,137.38226880457552
v1-old,T2+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,17.263132381491477,37.527294048686635,75.4993814920254,OptiTrack frame; Y is vertical,,,
v1-old,T2+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.956594759144924,185.828702534956,301.70808192941877,OptiTrack frame; Y is vertical,,,
v1-old,T2+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.718788596297955,39.573271715545985,70.66888173894276,OptiTrack frame; Y is vertical,,,
v1-old,T2+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.784185701007296,53.57070840505277,89.56354460117208
v1-old,T2+F1,external_position_filter,noG,24,X,OptiTrack horizontal X,41.21916534279103,43.59701723208695,109.75660456274127,OptiTrack frame; Y is vertical,,,
v1-old,T2+F1,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,12.188333666113735,187.78008907752556,374.6974192617234,OptiTrack frame; Y is vertical,,,
v1-old,T2+F1,external_position_filter,noG,24,Z,OptiTrack horizontal Z,21.360808560770863,46.50329818449433,89.90532598004224,OptiTrack frame; Y is vertical,,,
v1-old,T2+F1,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,77.77697620074768,72.60584606986725,132.3944247222043
v1-old,T2+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,17.265307514244682,37.52802144474602,75.4993814920254,OptiTrack frame; Y is vertical,,,
v1-old,T2+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.948384006567426,185.83982107164118,301.70808192941877,OptiTrack frame; Y is vertical,,,
v1-old,T2+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.719209247399235,39.57319405066319,70.66888173894276,OptiTrack frame; Y is vertical,,,
v1-old,T2+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.78532041251004,53.57070840505277,89.56354460117208
v1-old,T2+F2,external_position_filter,noG,24,X,OptiTrack horizontal X,41.224197506518465,43.59354562954032,109.75660456274127,OptiTrack frame; Y is vertical,,,
v1-old,T2+F2,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,12.18673505675613,187.78364443459074,374.70466260391765,OptiTrack frame; Y is vertical,,,
v1-old,T2+F2,external_position_filter,noG,24,Z,OptiTrack horizontal Z,21.359688957823845,46.504359262469144,89.90532598004224,OptiTrack frame; Y is vertical,,,
v1-old,T2+F2,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,77.77807893579048,72.60584606986725,132.3944247222043
v1-old,T2+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,17.62003008465682,37.60587223123937,75.67204092057136,OptiTrack frame; Y is vertical,,,
v1-old,T2+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.59548451618332,186.21853423060202,302.1241393684446,OptiTrack frame; Y is vertical,,,
v1-old,T2+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.944320679034258,39.65938537114439,70.21488377450804,OptiTrack frame; Y is vertical,,,
v1-old,T2+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,57.035722319035585,53.48566085811277,89.45876229003659
v1-old,T2+F3,external_position_filter,noG,24,X,OptiTrack horizontal X,41.555489729806666,43.90819274118429,110.02963341548288,OptiTrack frame; Y is vertical,,,
v1-old,T2+F3,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,11.784607602053436,187.90043605384955,375.2273213112817,OptiTrack frame; Y is vertical,,,
v1-old,T2+F3,external_position_filter,noG,24,Z,OptiTrack horizontal Z,20.890179483421978,46.62048578399157,90.49659539499228,OptiTrack frame; Y is vertical,,,
v1-old,T2+F3,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,78.06257606269358,72.27873185003793,133.86094042987241
v1-old,T2+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,17.038311891047226,37.57183957128926,75.9413311700864,OptiTrack frame; Y is vertical,,,
v1-old,T2+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.985915904213414,185.36430133701757,300.742297992934,OptiTrack frame; Y is vertical,,,
v1-old,T2+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.6911571666284,39.3760483805861,70.4257450747704,OptiTrack frame; Y is vertical,,,
v1-old,T2+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.608613184869846,54.03492603654807,89.54569398280978
v1-old,T2+F4,external_position_filter,noG,24,X,OptiTrack horizontal X,41.13250171640212,43.60589342790142,109.48918595626577,OptiTrack frame; Y is vertical,,,
v1-old,T2+F4,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,12.138667902685219,187.88044111297455,375.76573836508453,OptiTrack frame; Y is vertical,,,
v1-old,T2+F4,external_position_filter,noG,24,Z,OptiTrack horizontal Z,21.283066931796892,46.36197842167799,89.95380177433947,OptiTrack frame; Y is vertical,,,
v1-old,T2+F4,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,77.6335676705427,72.21648287375939,131.93044215788544
v1-old,T2+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,16.75147281151051,37.437010388995155,75.83837294753273,OptiTrack frame; Y is vertical,,,
v1-old,T2+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,21.999687184547042,185.0685590775948,300.3089818985942,OptiTrack frame; Y is vertical,,,
v1-old,T2+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-8.449299727839048,39.215173032565666,70.05215837025789,OptiTrack frame; Y is vertical,,,
v1-old,T2+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.29288352714259,54.02812757082407,89.66743803845367
v1-old,T2+F5,external_position_filter,noG,24,X,OptiTrack horizontal X,40.94489168263676,43.475715109315544,109.46052065975285,OptiTrack frame; Y is vertical,,,
v1-old,T2+F5,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,12.328630468455723,187.47458039056153,375.19594122322894,OptiTrack frame; Y is vertical,,,
v1-old,T2+F5,external_position_filter,noG,24,Z,OptiTrack horizontal Z,21.515060061990624,46.25174034490653,89.93596924797112,OptiTrack frame; Y is vertical,,,
v1-old,T2+F5,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,77.46517410976571,72.3137984999789,131.62978167779505
v1-old,T3+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,21.966066751318284,45.7680708904958,86.73507325469387,OptiTrack frame; Y is vertical,,,
v1-old,T3+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,1.169745930956438,158.49379778978997,304.0936971788037,OptiTrack frame; Y is vertical,,,
v1-old,T3+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-12.79208861145321,40.669086275126446,70.58142579579209,OptiTrack frame; Y is vertical,,,
v1-old,T3+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,65.10484664942878,56.84781272516659,107.34755409401163
v1-old,T3+F0,external_position_filter,noG,24,X,OptiTrack horizontal X,47.68557668218936,51.63799657535894,132.61780815102097,OptiTrack frame; Y is vertical,,,
v1-old,T3+F0,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,-24.008906527402456,167.4962524088667,340.82389525817257,OptiTrack frame; Y is vertical,,,
v1-old,T3+F0,external_position_filter,noG,24,Z,OptiTrack horizontal Z,15.240915807662281,52.07020876539023,100.86945943437438,OptiTrack frame; Y is vertical,,,
v1-old,T3+F0,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,87.52093757433785,71.93970527780525,160.3220832702663
v1-old,T3+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,20.674179370390945,43.458288812524565,85.51591367283382,OptiTrack frame; Y is vertical,,,
v1-old,T3+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,3.2798329386786613,156.67870351939987,302.23830044038425,OptiTrack frame; Y is vertical,,,
v1-old,T3+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-10.975977219635103,39.43993218539519,69.37155716734125,OptiTrack frame; Y is vertical,,,
v1-old,T3+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.036436250364396,53.39816936694027,105.87734529330875
v1-old,T3+F1,external_position_filter,noG,24,X,OptiTrack horizontal X,45.713441460939485,48.79800716668406,125.51378633335601,OptiTrack frame; Y is vertical,,,
v1-old,T3+F1,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,-21.724925028225158,166.1962756957839,336.49160222988684,OptiTrack frame; Y is vertical,,,
v1-old,T3+F1,external_position_filter,noG,24,Z,OptiTrack horizontal Z,17.81149148476153,50.54052723566986,102.09334397280296,OptiTrack frame; Y is vertical,,,
v1-old,T3+F1,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,84.48022701171702,72.34879213565006,144.18891918816604
v1-old,T3+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,20.674179370390945,43.458288812524565,85.51591367283382,OptiTrack frame; Y is vertical,,,
v1-old,T3+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,3.2798329386786613,156.67870351939987,302.23830044038425,OptiTrack frame; Y is vertical,,,
v1-old,T3+F2,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-10.975977219635103,39.43993218539519,69.37155716734125,OptiTrack frame; Y is vertical,,,
v1-old,T3+F2,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.036436250364396,53.39816936694027,105.87734529330875
v1-old,T3+F2,external_position_filter,noG,24,X,OptiTrack horizontal X,45.71477839385167,48.79716414935483,125.51378633335601,OptiTrack frame; Y is vertical,,,
v1-old,T3+F2,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,-21.736290808882234,166.2204961273109,336.7330709564381,OptiTrack frame; Y is vertical,,,
v1-old,T3+F2,external_position_filter,noG,24,Z,OptiTrack horizontal Z,17.81208719000794,50.540094927268704,102.09334397280296,OptiTrack frame; Y is vertical,,,
v1-old,T3+F2,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,84.48036154591378,72.34879126054801,144.18891918816604
v1-old,T3+F3,external_position_filter,all8,24,X,OptiTrack horizontal X,20.908089046064518,43.80162181979441,85.42603088564555,OptiTrack frame; Y is vertical,,,
v1-old,T3+F3,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,2.9205223656071744,157.15647045527226,302.626765598012,OptiTrack frame; Y is vertical,,,
v1-old,T3+F3,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-11.285054253633481,39.614783024881355,69.8361967963279,OptiTrack frame; Y is vertical,,,
v1-old,T3+F3,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.50667190291478,53.28480457015385,105.77356245197532
v1-old,T3+F3,external_position_filter,noG,24,X,OptiTrack horizontal X,45.96288235106464,49.13013118053712,126.50338276666844,OptiTrack frame; Y is vertical,,,
v1-old,T3+F3,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,-22.283123926451893,166.41977973375353,337.8652396810429,OptiTrack frame; Y is vertical,,,
v1-old,T3+F3,external_position_filter,noG,24,Z,OptiTrack horizontal Z,17.407342421603925,50.77254623261759,101.64676213302099,OptiTrack frame; Y is vertical,,,
v1-old,T3+F3,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,84.84833025225572,72.32820372126557,146.36364069990495
v1-old,T3+F4,external_position_filter,all8,24,X,OptiTrack horizontal X,20.596083623732255,43.6470965990623,85.59471009820251,OptiTrack frame; Y is vertical,,,
v1-old,T3+F4,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,3.4190129401030496,156.33440326009205,302.4893154923304,OptiTrack frame; Y is vertical,,,
v1-old,T3+F4,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-10.981170598963686,39.22116220139937,69.20418525684201,OptiTrack frame; Y is vertical,,,
v1-old,T3+F4,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,62.00548106740906,53.23246711454487,105.68032839506986
v1-old,T3+F4,external_position_filter,noG,24,X,OptiTrack horizontal X,45.8533228158091,48.99591378288083,125.90969589037962,OptiTrack frame; Y is vertical,,,
v1-old,T3+F4,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,-21.737347015116438,166.2146721592298,337.2771459330463,OptiTrack frame; Y is vertical,,,
v1-old,T3+F4,external_position_filter,noG,24,Z,OptiTrack horizontal Z,17.590952222279853,50.77136024706967,102.0864060145884,OptiTrack frame; Y is vertical,,,
v1-old,T3+F4,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,84.75180800960138,72.30591261051995,146.3375329581331
v1-old,T3+F5,external_position_filter,all8,24,X,OptiTrack horizontal X,20.29575856992643,43.41480995614436,85.64913910348524,OptiTrack frame; Y is vertical,,,
v1-old,T3+F5,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,3.6617944268694393,156.05474666967672,301.6730762547547,OptiTrack frame; Y is vertical,,,
v1-old,T3+F5,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-10.742386416399853,39.04319175812555,68.9361790958673,OptiTrack frame; Y is vertical,,,
v1-old,T3+F5,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,61.59937125176937,53.22494801832432,105.716031848525
v1-old,T3+F5,external_position_filter,noG,24,X,OptiTrack horizontal X,45.75011815644774,48.740916030771444,125.71254218104927,OptiTrack frame; Y is vertical,,,
v1-old,T3+F5,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,-21.587349847231327,166.0576423888239,336.69212274391714,OptiTrack frame; Y is vertical,,,
v1-old,T3+F5,external_position_filter,noG,24,Z,OptiTrack horizontal Z,17.79452987745718,50.522357799214504,101.67461678864662,OptiTrack frame; Y is vertical,,,
v1-old,T3+F5,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,84.45450298308316,72.74924709203518,145.19301938296616
v1-old,T4+F0,external_position_filter,all8,24,X,OptiTrack horizontal X,16.60260675820349,37.87874636578588,77.05813004286998,OptiTrack frame; Y is vertical,,,
v1-old,T4+F0,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,7.752969307312195,153.4388327079312,251.8832591846343,OptiTrack frame; Y is vertical,,,
v1-old,T4+F0,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-12.021988754376617,37.70264289508252,65.17739134604132,OptiTrack frame; Y is vertical,,,
v1-old,T4+F0,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,56.191204318964836,50.931256378505985,85.50413020892013
v1-old,T4+F0,external_position_filter,noG,24,X,OptiTrack horizontal X,47.68557668218936,51.63799657535894,132.61780815102097,OptiTrack frame; Y is vertical,,,
v1-old,T4+F0,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,-24.008906527402456,167.4962524088667,340.82389525817257,OptiTrack frame; Y is vertical,,,
v1-old,T4+F0,external_position_filter,noG,24,Z,OptiTrack horizontal Z,15.240915807662281,52.07020876539023,100.86945943437438,OptiTrack frame; Y is vertical,,,
v1-old,T4+F0,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,87.52093757433785,71.93970527780525,160.3220832702663
v1-old,T4+F1,external_position_filter,all8,24,X,OptiTrack horizontal X,16.012007042012957,36.67861050859178,75.53695616614289,OptiTrack frame; Y is vertical,,,
v1-old,T4+F1,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,9.862810453133315,154.4192844945706,252.4939769921144,OptiTrack frame; Y is vertical,,,
v1-old,T4+F1,external_position_filter,all8,24,Z,OptiTrack horizontal Z,-10.763534106097458,37.276433233903305,64.89057508183261,OptiTrack frame; Y is vertical,,,
v1-old,T4+F1,external_position_filter,all8,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,54.709585754881964,49.112684969806864,87.27114027251802
v1-old,T4+F1,external_position_filter,noG,24,X,OptiTrack horizontal X,45.713441460939485,48.79800716668406,125.51378633335601,OptiTrack frame; Y is vertical,,,
v1-old,T4+F1,external_position_filter,noG,24,Y_vertical,OptiTrack vertical Y,-21.724925028225158,166.1962756957839,336.49160222988684,OptiTrack frame; Y is vertical,,,
v1-old,T4+F1,external_position_filter,noG,24,Z,OptiTrack horizontal Z,17.81149148476153,50.54052723566986,102.09334397280296,OptiTrack frame; Y is vertical,,,
v1-old,T4+F1,external_position_filter,noG,24,horizontal_XZ_2D,secondary horizontal 2D,,,,OptiTrack frame; Y is vertical,84.48022701171702,72.34879213565006,144.18891918816604
v1-old,T4+F2,external_position_filter,all8,24,X,OptiTrack horizontal X,16.012007042012957,36.67861050859178,75.53695616614289,OptiTrack frame; Y is vertical,,,
v1-old,T4+F2,external_position_filter,all8,24,Y_vertical,OptiTrack vertical Y,9.862810453133315,154.4192844945706,252.4939769921144,OptiTrack frame; Y is vertical,,,
