version,solver,solver_family,eval_set,n_positions,height,n,median_3d_mm,p95_3d_mm,rms_3d_mm
v1-old,T2+F2,external_position_filter,all8,24,high,8,214.00130907220034,371.0028463948478,242.05094949391417
v1-old,T2+F2,external_position_filter,all8,24,low,8,208.288199040447,287.2278086451761,205.5112429300301
v1-old,T2+F2,external_position_filter,all8,24,mid,8,87.88374072936654,156.88666831158218,97.91650424636623
v1-old,T2+F2,external_position_filter,noG,24,high,8,182.9425324504398,373.9177134182805,231.79088991624556
v1-old,T2+F2,external_position_filter,noG,24,low,8,193.15156614981757,363.80738697463676,230.5011868187694
v1-old,T2+F2,external_position_filter,noG,24,mid,8,98.2203329249155,171.4661377693243,114.5263230074155
v1-old,T2+F3,external_position_filter,all8,24,high,8,214.27348920809976,372.21320682938097,242.4489931736051
v1-old,T2+F3,external_position_filter,all8,24,low,8,209.22592636290727,287.7411175352444,205.87068733027596
v1-old,T2+F3,external_position_filter,all8,24,mid,8,88.82748650284417,157.03110410036356,98.44501604805063
v1-old,T2+F3,external_position_filter,noG,24,high,8,182.80220223391115,374.9021799187967,232.06950058226738
v1-old,T2+F3,external_position_filter,noG,24,low,8,192.91719306606768,364.32551304306116,230.58316603217645
v1-old,T2+F3,external_position_filter,noG,24,mid,8,98.05389430104462,171.3730444578451,114.80191021815111
v1-old,T2+F4,external_position_filter,all8,24,high,8,214.01217384600392,369.92256187393633,241.6289978305148
v1-old,T2+F4,external_position_filter,all8,24,low,8,207.44769508785157,285.3218628708523,204.7594512588795
v1-old,T2+F4,external_position_filter,all8,24,mid,8,87.49622781948872,156.70986238532598,97.66024465656223
v1-old,T2+F4,external_position_filter,noG,24,high,8,182.49318033389838,373.4244068715023,231.53197400498235
v1-old,T2+F4,external_position_filter,noG,24,low,8,192.6406858962774,365.34872619009997,230.9660832562474
v1-old,T2+F4,external_position_filter,noG,24,mid,8,97.53252717820061,171.30015820061504,114.26007877236287
v1-old,T2+F5,external_position_filter,all8,24,high,8,214.6041763545108,368.09982375917684,241.11657111959258
v1-old,T2+F5,external_position_filter,all8,24,low,8,207.86943719337881,284.85184863844944,204.65468517876974
v1-old,T2+F5,external_position_filter,all8,24,mid,8,86.71490380484408,156.3777523247635,96.99330963656028
v1-old,T2+F5,external_position_filter,noG,24,high,8,182.3285344511183,371.80686794383365,230.97052377859052
v1-old,T2+F5,external_position_filter,noG,24,low,8,193.37569523680816,364.1241189609534,230.59480559329302
v1-old,T2+F5,external_position_filter,noG,24,mid,8,96.97901572964571,171.3118417649726,113.94741268392758
v1-old,T3+F0,external_position_filter,all8,24,high,8,145.76857299633866,311.1137550856214,192.13776594497494
v1-old,T3+F0,external_position_filter,all8,24,low,8,172.27821309209145,296.0914927204183,190.30760218758383
v1-old,T3+F0,external_position_filter,all8,24,mid,8,99.63587177236371,160.09741628231697,108.65974349737759
v1-old,T3+F0,external_position_filter,noG,24,high,8,157.33805526993115,284.1163200543558,184.5928023175014
v1-old,T3+F0,external_position_filter,noG,24,low,8,187.7464384159365,380.36601368873545,240.2634802867643
v1-old,T3+F0,external_position_filter,noG,24,mid,8,103.70756907069526,161.73359761798037,116.47357247173736
v1-old,T3+F1,external_position_filter,all8,24,high,8,140.99354488248835,301.4544141293724,187.85127923187122
v1-old,T3+F1,external_position_filter,all8,24,low,8,173.10467311532256,294.3277420862043,189.54782397031371
v1-old,T3+F1,external_position_filter,all8,24,mid,8,93.82023473244709,159.92024810092144,104.5823641529347
v1-old,T3+F1,external_position_filter,noG,24,high,8,146.80205869593732,274.97400898460427,178.84811191217602
v1-old,T3+F1,external_position_filter,noG,24,low,8,190.86981232216078,375.5147330616469,239.4572716556555
v1-old,T3+F1,external_position_filter,noG,24,mid,8,97.31097381136594,162.0182558682887,113.62731711843108
v1-old,T3+F2,external_position_filter,all8,24,high,8,140.99354488248835,301.4544141293724,187.85127923187122
v1-old,T3+F2,external_position_filter,all8,24,low,8,173.10467311532256,294.3277420862043,189.54782397031371
v1-old,T3+F2,external_position_filter,all8,24,mid,8,93.82023473244709,159.92024810092144,104.5823641529347
v1-old,T3+F2,external_position_filter,noG,24,high,8,146.80205869593732,274.97400898460427,178.84811191217602
v1-old,T3+F2,external_position_filter,noG,24,low,8,190.86972364626556,375.6146350135104,239.5133144001786
v1-old,T3+F2,external_position_filter,noG,24,mid,8,97.26768326867625,162.0182558682887,113.61787666334783
v1-old,T3+F3,external_position_filter,all8,24,high,8,141.5171895268304,303.6026747364253,188.6529010066733
v1-old,T3+F3,external_position_filter,all8,24,low,8,174.26581145895187,295.0772348927894,189.97641164333774
v1-old,T3+F3,external_position_filter,all8,24,mid,8,95.53730586634653,159.65733123280066,105.22872945550117
v1-old,T3+F3,external_position_filter,noG,24,high,8,148.11960055717208,275.87914587443254,179.40405939034318
v1-old,T3+F3,external_position_filter,noG,24,low,8,191.21275617825705,376.3566043786079,239.87623840794592
v1-old,T3+F3,external_position_filter,noG,24,mid,8,98.0479333194348,162.00365690464437,113.95433458687374
v1-old,T3+F4,external_position_filter,all8,24,high,8,142.21799675104506,300.3656747610892,187.61597221616572
v1-old,T3+F4,external_position_filter,all8,24,low,8,172.88393857451865,294.19179830629463,189.065022612805
v1-old,T3+F4,external_position_filter,all8,24,mid,8,93.34051008866251,159.8527525119032,104.35541870065889
v1-old,T3+F4,external_position_filter,noG,24,high,8,148.1905547450867,274.40301501752197,179.15704893410575
v1-old,T3+F4,external_position_filter,noG,24,low,8,191.13627545482763,376.435599072763,239.66888463324074
v1-old,T3+F4,external_position_filter,noG,24,mid,8,97.23995837148442,162.12885886775547,113.38544118277379
v1-old,T3+F5,external_position_filter,all8,24,high,8,141.62587325460623,298.64778209728837,186.96733779349574
v1-old,T3+F5,external_position_filter,all8,24,low,8,173.52410613853357,293.9803525022018,189.03371913800245
v1-old,T3+F5,external_position_filter,all8,24,mid,8,92.303123742682,159.73996739146895,103.67380497514968
v1-old,T3+F5,external_position_filter,noG,24,high,8,147.29542226983125,273.9319476606805,178.81347450797483
v1-old,T3+F5,external_position_filter,noG,24,low,8,191.6958187556761,375.91190946182076,239.55806959852868
v1-old,T3+F5,external_position_filter,noG,24,mid,8,96.07172410456639,161.9633875340879,112.74720431118533
v1-old,T4+F0,external_position_filter,all8,24,high,8,182.09234996755058,248.0736840965381,180.8700502130576
v1-old,T4+F0,external_position_filter,all8,24,low,8,178.20036009553127,273.44591710718134,187.26098360203443
v1-old,T4+F0,external_position_filter,all8,24,mid,8,80.24859378627465,156.1850739306697,97.77280096981411
v1-old,T4+F0,external_position_filter,noG,24,high,8,157.33805526993115,284.1163200543558,184.5928023175014
v1-old,T4+F0,external_position_filter,noG,24,low,8,187.7464384159365,380.36601368873545,240.2634802867643
v1-old,T4+F0,external_position_filter,noG,24,mid,8,103.70756907069526,161.73359761798037,116.47357247173736
v1-old,T4+F1,external_position_filter,all8,24,high,8,187.08935181749524,249.24576152091555,183.46729985713225
v1-old,T4+F1,external_position_filter,all8,24,low,8,179.05179948434437,274.7044668334834,188.41874443571783
v1-old,T4+F1,external_position_filter,all8,24,mid,8,79.49554961446938,153.48209584077452,93.08410112572896
v1-old,T4+F1,external_position_filter,noG,24,high,8,146.80205869593732,274.97400898460427,178.84811191217602
v1-old,T4+F1,external_position_filter,noG,24,low,8,190.86981232216078,375.5147330616469,239.4572716556555
v1-old,T4+F1,external_position_filter,noG,24,mid,8,97.31097381136594,162.0182558682887,113.62731711843108
v1-old,T4+F2,external_position_filter,all8,24,high,8,187.08935181749524,249.24576152091555,183.46729985713225
v1-old,T4+F2,external_position_filter,all8,24,low,8,179.05179948434437,274.7044668334834,188.41874443571783
v1-old,T4+F2,external_position_filter,all8,24,mid,8,79.49554961446938,153.48209584077452,93.08410112572896
v1-old,T4+F2,external_position_filter,noG,24,high,8,146.80205869593732,274.97400898460427,178.84811191217602
v1-old,T4+F2,external_position_filter,noG,24,low,8,190.86972364626556,375.6146350135104,239.5133144001786
v1-old,T4+F2,external_position_filter,noG,24,mid,8,97.26768326867625,162.0182558682887,113.61787666334783
v1-old,T4+F3,external_position_filter,all8,24,high,8,186.2714300130351,249.32849183621025,183.07556651002992
v1-old,T4+F3,external_position_filter,all8,24,low,8,178.57534111394142,274.81468459585,188.77303376477713
v1-old,T4+F3,external_position_filter,all8,24,mid,8,80.6886098073882,154.11735309080223,94.09850240506091
v1-old,T4+F3,external_position_filter,noG,24,high,8,148.11960055717208,275.87914587443254,179.40405939034318
v1-old,T4+F3,external_position_filter,noG,24,low,8,191.21275617825705,376.3566043786079,239.87623840794592
v1-old,T4+F3,external_position_filter,noG,24,mid,8,98.0479333194348,162.00365690464437,113.95433458687374
v1-old,T4+F4,external_position_filter,all8,24,high,8,187.31610754062297,249.40106562276785,183.49735875705446
v1-old,T4+F4,external_position_filter,all8,24,low,8,178.76949542369437,273.67894087575786,187.65166112861172
v1-old,T4+F4,external_position_filter,all8,24,mid,8,78.58963907124024,154.21414594411664,93.26109942907551
v1-old,T4+F4,external_position_filter,noG,24,high,8,148.1905547450867,274.40301501752197,179.15704893410575
v1-old,T4+F4,external_position_filter,noG,24,low,8,191.13627545482763,376.435599072763,239.66888463324074
v1-old,T4+F4,external_position_filter,noG,24,mid,8,97.23995837148442,162.12885886775547,113.38544118277379
v1-old,T4+F5,external_position_filter,all8,24,high,8,186.80586822666604,248.8133917042318,183.2410497249432
v1-old,T4+F5,external_position_filter,all8,24,low,8,178.7702006890584,273.2172500793614,187.74801893447568
v1-old,T4+F5,external_position_filter,all8,24,mid,8,77.99001798283123,154.3762692056143,92.80073265419236
v1-old,T4+F5,external_position_filter,noG,24,high,8,147.29542226983125,273.9319476606805,178.81347450797483
v1-old,T4+F5,external_position_filter,noG,24,low,8,191.6958187556761,375.91190946182076,239.55806959852868
v1-old,T4+F5,external_position_filter,noG,24,mid,8,96.07172410456639,161.9633875340879,112.74720431118533
v1-old,T5a,native_range_filter,all8,24,high,8,227.92117957626135,330.72052655648946,251.0004907434095
v1-old,T5a,native_range_filter,all8,24,low,8,213.74189564131098,304.4624480832552,215.79321516712642
v1-old,T5a,native_range_filter,all8,24,mid,8,48.58978741336547,231.36601876938437,122.36864486774708
v1-old,T5a,native_range_filter,noG,24,high,8,221.48814556724452,319.99930587249634,242.06246047064474
v1-old,T5a,native_range_filter,noG,24,low,8,210.52695499045637,344.4766884829565,230.05253350124778
v1-old,T5a,native_range_filter,noG,24,mid,8,81.84424518410061,298.6821453808309,156.57782918545468
v1-old,T5b,native_range_filter,all8,24,high,8,174.29325543463744,339.73063899913296,216.5905140271183
v1-old,T5b,native_range_filter,all8,24,low,8,162.95365034076957,273.9207060069867,187.38102301475934
v1-old,T5b,native_range_filter,all8,24,mid,8,65.39978592791462,142.78139055094508,86.26486334124266
v1-old,T5b,native_range_filter,noG,24,high,8,162.87908003926754,229.07290822786518,172.56458981598962
v1-old,T5b,native_range_filter,noG,24,low,8,188.80329979395083,349.27209090481693,226.49240774335212
v1-old,T5b,native_range_filter,noG,24,mid,8,94.55480358072371,187.3424819813683,117.72999285472807
v1-old,T5c,native_range_filter,all8,24,high,8,174.29325543463744,339.73063899913296,216.5905140271183
v1-old,T5c,native_range_filter,all8,24,low,8,162.95365034076957,273.9207060069867,187.38102301475934
v1-old,T5c,native_range_filter,all8,24,mid,8,65.39978592791462,142.78139055094508,86.26486334124266
v1-old,T5c,native_range_filter,noG,24,high,8,162.87908003926754,229.07290822786518,172.56458981598962
v1-old,T5c,native_range_filter,noG,24,low,8,188.80329979395083,349.27209090481693,226.49240774335212
v1-old,T5c,native_range_filter,noG,24,mid,8,94.55480358072371,187.3424819813683,117.72999285472807
v1-old,T5d,native_range_filter,all8,24,high,8,227.60317049120914,330.35648430014055,250.62515931205783
v1-old,T5d,native_range_filter,all8,24,low,8,213.36208977298355,304.0340964180026,215.42588731676256
v1-old,T5d,native_range_filter,all8,24,mid,8,48.34035841428356,231.00482359248798,122.14394475926646
v1-old,T5d,native_range_filter,noG,24,high,8,221.12509232758146,319.613519292323,241.6666512322339
v1-old,T5d,native_range_filter,noG,24,low,8,210.20348214467418,343.92584140753337,229.66695726803894
v1-old,T5d,native_range_filter,noG,24,mid,8,81.36927797693232,298.18926828782384,156.234447138538
v1-old,T5e,native_range_filter,all8,24,high,8,114.23148453601513,264.63041818411085,153.50796359394914
v1-old,T5e,native_range_filter,all8,24,low,8,177.3513358250098,336.73562175541304,204.3164377138793
v1-old,T5e,native_range_filter,all8,24,mid,8,31.915056960436722,144.4153127557254,76.57540067587212
v1-old,T5e,native_range_filter,noG,24,high,8,96.1680232597128,244.568649320702,144.83822970007895
v1-old,T5e,native_range_filter,noG,24,low,8,182.86083467521195,295.8126557631692,198.90629867700653
v1-old,T5e,native_range_filter,noG,24,mid,8,47.391205517539035,207.79254433985233,107.93549509256745
v2,T1+F0,external_position_filter,all8,24,high,8,108.25668829201118,306.0188006630171,168.66295786166995
v2,T1+F0,external_position_filter,all8,24,low,8,138.1616998210413,218.7245251419192,142.7952242755658
v2,T1+F0,external_position_filter,all8,24,mid,8,69.14071694572897,84.60753234502575,65.245824000291
v2,T1+F0,external_position_filter,noG,24,high,8,115.07999499306536,316.22940883492356,177.66577366411596
v2,T1+F0,external_position_filter,noG,24,low,8,126.70807559738444,290.50972491318777,169.32761912910408
v2,T1+F0,external_position_filter,noG,24,mid,8,85.94852132807326,106.38480194254753,83.00505531451968
v2,T1+F1,external_position_filter,all8,24,high,8,110.33259461505521,303.66257767093975,167.38757144675486
v2,T1+F1,external_position_filter,all8,24,low,8,138.62518100904353,218.61331164243748,144.06204466222616
v2,T1+F1,external_position_filter,all8,24,mid,8,60.53038540789706,77.6337761480914,60.98427077385576
v2,T1+F1,external_position_filter,noG,24,high,8,113.56284952079722,309.78521378058895,174.79060148218443
v2,T1+F1,external_position_filter,noG,24,low,8,127.14776789197698,283.7585370748868,167.71818981945682
v2,T1+F1,external_position_filter,noG,24,mid,8,75.32560156932348,108.47873180556306,79.90224496548801
v2,T1+F2,external_position_filter,all8,24,high,8,110.33259461505521,303.66257767093975,167.38757144675486
v2,T1+F2,external_position_filter,all8,24,low,8,138.62518100904353,218.61331164243748,144.06204466222616
v2,T1+F2,external_position_filter,all8,24,mid,8,60.53038540789706,77.6337761480914,60.98427077385576
v2,T1+F2,external_position_filter,noG,24,high,8,113.56284952079722,309.78521378058895,174.79060148218443
v2,T1+F2,external_position_filter,noG,24,low,8,127.14776789197698,283.9934408824143,167.8332177258975
v2,T1+F2,external_position_filter,noG,24,mid,8,75.32560156932348,108.47873180556306,79.89922441641363
v2,T1+F3,external_position_filter,all8,24,high,8,109.80213157892517,304.0899607611358,167.655176145971
v2,T1+F3,external_position_filter,all8,24,low,8,138.1029407525392,218.74655054899472,144.1134948280943
v2,T1+F3,external_position_filter,all8,24,mid,8,61.25481311725446,78.30922205702325,61.57779146132799
v2,T1+F3,external_position_filter,noG,24,high,8,114.13811325918775,310.883760336034,175.36869676250862
v2,T1+F3,external_position_filter,noG,24,low,8,127.45056527967469,284.8038213296719,168.1630863170499
v2,T1+F3,external_position_filter,noG,24,mid,8,77.52838414974943,108.41204612281496,80.44002332862998
v2,T1+F4,external_position_filter,all8,24,high,8,111.66928638414124,303.4082474204359,167.37690049883892
v2,T1+F4,external_position_filter,all8,24,low,8,138.90254444005768,217.1744897129645,143.27530417073405
v2,T1+F4,external_position_filter,all8,24,mid,8,60.32105741128393,77.41557041522714,60.812827852052926
v2,T1+F4,external_position_filter,noG,24,high,8,113.08988536260206,309.5716976655616,174.67603813778436
v2,T1+F4,external_position_filter,noG,24,low,8,127.18040323516541,285.8544775930938,168.6527088320666
v2,T1+F4,external_position_filter,noG,24,mid,8,75.03749262936904,107.9385349393271,79.55134298610108
v2,T1+F5,external_position_filter,all8,24,high,8,111.89382669907545,302.64527508166464,167.05754659832212
v2,T1+F5,external_position_filter,all8,24,low,8,138.9440773600842,216.20438475973378,143.06325750691457
v2,T1+F5,external_position_filter,all8,24,mid,8,59.81334990583369,76.25956350634074,60.16831620447961
v2,T1+F5,external_position_filter,noG,24,high,8,112.61634870455923,309.259887180292,174.48979488543992
v2,T1+F5,external_position_filter,noG,24,low,8,127.51863080638307,284.30761959406414,167.93782591590144
v2,T1+F5,external_position_filter,noG,24,mid,8,73.78190954394785,108.21441085675647,79.191255326042
v2,T2+F0,external_position_filter,all8,24,high,8,107.829074310245,305.771858356519,168.55969851262577
v2,T2+F0,external_position_filter,all8,24,low,8,136.72552434674765,217.34890256741392,142.03433967016394
v2,T2+F0,external_position_filter,all8,24,mid,8,69.14996052610698,84.36511619685398,65.19624972808639
v2,T2+F0,external_position_filter,noG,24,high,8,115.01015492115096,316.25748785373196,177.71206444706903
v2,T2+F0,external_position_filter,noG,24,low,8,127.24333007269584,290.32764858136716,169.521627954209
v2,T2+F0,external_position_filter,noG,24,mid,8,85.82897504842504,106.95470081727346,83.10868604564648
v2,T2+F1,external_position_filter,all8,24,high,8,110.42889509798088,303.3191710447827,167.33911854273208
v2,T2+F1,external_position_filter,all8,24,low,8,138.42926662363965,217.47969421130514,143.60583328845553
v2,T2+F1,external_position_filter,all8,24,mid,8,60.37515328774578,77.77738625163751,61.07061845370796
v2,T2+F1,external_position_filter,noG,24,high,8,113.54702341794703,309.84314252487746,174.82204239367258
v2,T2+F1,external_position_filter,noG,24,low,8,127.34529206222611,283.80682941555824,167.81045620044026
v2,T2+F1,external_position_filter,noG,24,mid,8,75.29910435006946,108.68264600346576,79.97204017309286
v2,T2+F2,external_position_filter,all8,24,high,8,110.42889509798088,303.3191710447827,167.33911854273208
v2,T2+F2,external_position_filter,all8,24,low,8,138.42926662363965,217.47969421130514,143.60583328845553
v2,T2+F2,external_position_filter,all8,24,mid,8,60.37515328774578,77.77738625163751,61.07061845370796
v2,T2+F2,external_position_filter,noG,24,high,8,113.54702341794703,309.84314252487746,174.82204239367258
v2,T2+F2,external_position_filter,noG,24,low,8,127.34529206222611,283.9522097366869,167.88268036883014
v2,T2+F2,external_position_filter,noG,24,mid,8,75.29910435006946,108.68264600346576,79.9687246245659
v2,T2+F3,external_position_filter,all8,24,high,8,109.20037732392798,303.6546257022959,167.41420063039027
v2,T2+F3,external_position_filter,all8,24,low,8,137.18385954724693,217.20417426214686,143.43176898774925
v2,T2+F3,external_position_filter,all8,24,mid,8,61.37664228539431,78.50684256922715,61.75093366438661
v2,T2+F3,external_position_filter,noG,24,high,8,114.04633793115207,310.92873966060586,175.40013231988823
v2,T2+F3,external_position_filter,noG,24,low,8,127.58139716550974,284.7107052302471,168.20044014426855
v2,T2+F3,external_position_filter,noG,24,mid,8,77.51872422411769,108.51133958423046,80.4526272508965
v2,T2+F4,external_position_filter,all8,24,high,8,111.88127500084147,303.47832211384315,167.52753318354834
v2,T2+F4,external_position_filter,all8,24,low,8,139.7093170578397,215.65959758755048,142.86609799310355
v2,T2+F4,external_position_filter,all8,24,mid,8,60.24120502530633,77.55447053154394,60.91713807512393
v2,T2+F4,external_position_filter,noG,24,high,8,112.96187823335524,309.46724161589594,174.63644227175766
v2,T2+F4,external_position_filter,noG,24,low,8,127.25122185214406,286.0985075670329,168.77583558675605
v2,T2+F4,external_position_filter,noG,24,mid,8,75.03368656576056,108.16146138073472,79.6436090741151
v2,T2+F5,external_position_filter,all8,24,high,8,112.09711246266934,302.516992644389,167.11232183688855
v2,T2+F5,external_position_filter,all8,24,low,8,139.8746533575843,214.843182893847,142.70647007681632
v2,T2+F5,external_position_filter,all8,24,mid,8,59.75232978714015,76.54053809595,60.29759373942936
v2,T2+F5,external_position_filter,noG,24,high,8,112.46841081262406,309.35842141789647,174.5710013143015
v2,T2+F5,external_position_filter,noG,24,low,8,127.54307742138772,284.4688903908759,168.03905882305088
v2,T2+F5,external_position_filter,noG,24,mid,8,73.76321809931848,108.5096026855103,79.29256824806949
v2,T3+F0,external_position_filter,all8,24,high,8,53.967050089029755,146.5196018328738,88.79122235449202
v2,T3+F0,external_position_filter,all8,24,low,8,103.81279827207396,223.93230052854892,134.26991456404212
v2,T3+F0,external_position_filter,all8,24,mid,8,67.44774127938693,89.93294584521142,66.11357755548748
v2,T3+F0,external_position_filter,noG,24,high,8,118.67034281212574,180.38428993033108,128.49424073006736
v2,T3+F0,external_position_filter,noG,24,low,8,120.41628012805677,299.5806715205609,172.01099298018525
v2,T3+F0,external_position_filter,noG,24,mid,8,69.86210295862065,92.35534160331126,75.0420995591909
v2,T3+F1,external_position_filter,all8,24,high,8,49.275157606351,140.78132180123515,85.65565960444542
v2,T3+F1,external_position_filter,all8,24,low,8,105.11889438457231,221.42760351793012,133.87544094024565
v2,T3+F1,external_position_filter,all8,24,mid,8,63.71945577242649,81.89513089290679,61.624794160720036
v2,T3+F1,external_position_filter,noG,24,high,8,113.13342410424491,181.49652478690533,125.05216663771229
v2,T3+F1,external_position_filter,noG,24,low,8,123.36439155800628,293.0748108220811,170.0326963029368
v2,T3+F1,external_position_filter,noG,24,mid,8,72.91512440309359,81.02610624983538,71.52786998808081
v2,T3+F2,external_position_filter,all8,24,high,8,49.275157606351,140.78132180123515,85.65565960444542
v2,T3+F2,external_position_filter,all8,24,low,8,105.11889438457231,221.42760351793012,133.87544094024565
v2,T3+F2,external_position_filter,all8,24,mid,8,63.71945577242649,81.89513089290679,61.624794160720036
v2,T3+F2,external_position_filter,noG,24,high,8,113.13342410424491,181.49652478690533,125.05216663771229
v2,T3+F2,external_position_filter,noG,24,low,8,123.35600267328095,293.2022845362215,170.10253349498308
v2,T3+F2,external_position_filter,noG,24,mid,8,72.91512440309359,81.02610624983538,71.52786998808081
v2,T3+F3,external_position_filter,all8,24,high,8,49.806461023375356,141.5589886224365,85.89392883764233
v2,T3+F3,external_position_filter,all8,24,low,8,105.46996687364401,221.94884758909166,134.00969041994946
v2,T3+F3,external_position_filter,all8,24,mid,8,64.68162194548829,83.3469204437041,62.20012787932212
v2,T3+F3,external_position_filter,noG,24,high,8,113.79402804163037,180.76141196104948,125.30665458015679
v2,T3+F3,external_position_filter,noG,24,low,8,123.4353133659881,293.9714987021898,170.59495491626677
v2,T3+F3,external_position_filter,noG,24,mid,8,72.50905242970853,83.59657249901203,72.2580738246608
v2,T3+F4,external_position_filter,all8,24,high,8,49.654543012974116,140.73590073818025,85.83036082973095
v2,T3+F4,external_position_filter,all8,24,low,8,104.51258518415904,222.1408792331126,133.73182080385016
v2,T3+F4,external_position_filter,all8,24,mid,8,63.34067493605645,82.06051141916569,61.30262928378194
v2,T3+F4,external_position_filter,noG,24,high,8,113.51289394042772,184.18004684182227,126.51345873162255
v2,T3+F4,external_position_filter,noG,24,low,8,124.1495944393869,294.49632680441647,170.72170898167366
v2,T3+F4,external_position_filter,noG,24,mid,8,72.90065576121363,81.17315670137714,71.50560536018364
