version,solver,solver_family,eval_set,n_sessions,frames_solved_total,frames_input_total,err_3d_mean_mm,err_3d_median_mm,err_3d_p75_mm,err_3d_p90_mm,err_3d_p95_mm,err_3d_p99_mm,err_3d_max_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,d3_std_median_mm,radial_p95_median_mm,residual_rms_median_mm,filter_rejections_total
v3-lite,T3+F2,external_position_filter,all8,24,28818,28818,82.11619801713749,65.5400314532131,110.42495504232836,149.08037731799936,185.20502499507026,227.49018601286753,238.2948638357049,98.70795702272378,43.21199773724987,51.25225095993676,33.007888361676024,59.5715259385547,87.44535939984192,0
v3-lite,T3+F3,external_position_filter,all8,24,28818,28818,82.32884840444412,65.70095925320484,111.26423787993853,149.68201674879336,186.61156834715717,227.89239254775788,238.38398277069825,99.02975893722846,43.86809992219793,51.87179547736696,38.15906999126645,69.1680391969995,87.44535939984192,0
v3-lite,T3+F4,external_position_filter,all8,24,28818,28818,81.75663269379918,64.7531636497329,109.07206675846155,148.3819612053399,185.15935676456962,228.41891349757267,239.49115678252537,98.41945705533745,42.80771840399444,51.39320774954922,24.59793479662895,43.73144377080145,87.44535939984192,0
v3-lite,T3+F5,external_position_filter,all8,24,28818,28818,81.57974767339255,63.77615003871164,109.6801174863499,148.4331115083715,186.7584538151345,228.43399334432888,238.94965202759363,98.30972442914279,42.297336275323005,50.70544276836438,20.780937577083787,37.95554922614076,87.44535939984192,0
v3-lite,T4+F0,external_position_filter,all8,24,28818,28818,87.65279089819933,75.19788033496235,136.45420561274778,147.91947123529272,164.6357169382673,215.2930979071308,229.73415208574187,101.9337680305296,43.47907413172652,58.65891737459151,62.69909376366209,116.07497312910638,86.71866977698079,0
v3-lite,T4+F1,external_position_filter,all8,24,28818,28818,87.53429778199808,74.48143523365977,136.27282747143198,153.8366434501874,167.3190312016308,215.80193174848813,229.8476752825161,102.2938749495951,41.1587453959914,57.93942110610635,30.574885428502906,54.928484515845845,86.71866977698079,0
v3-lite,T4+F2,external_position_filter,all8,24,28818,28818,87.53429778199808,74.48143523365977,136.27282747143198,153.8366434501874,167.3190312016308,215.80193174848813,229.8476752825161,102.2938749495951,41.1587453959914,57.93942110610635,30.574885428502906,54.928484515845845,86.71866977698079,0
v3-lite,T4+F3,external_position_filter,all8,24,28818,28818,87.7870162384869,74.03563899090446,136.7028583784806,154.84217882933783,167.05194840043458,215.60915211228567,229.73725044929034,102.54827559064032,41.1038788505008,57.92021410695088,35.75618456799165,64.75045788897964,86.71866977698079,0
v3-lite,T4+F4,external_position_filter,all8,24,28818,28818,87.30433005787977,74.16055680041559,135.7421592539249,152.89334649270592,166.93290528711657,215.05924455567308,228.94408891156257,101.9772727722531,40.66536452446269,57.98474206025605,21.76160019806505,38.89036739266065,86.71866977698079,0
v3-lite,T4+F5,external_position_filter,all8,24,28818,28818,87.05558918561326,73.51863956019366,135.71489050258376,152.86258196340484,166.30709784519576,214.7124806403103,228.69536988797245,101.81528591865373,40.7354070695534,57.71512437216495,18.67889811034799,33.88318388985187,86.71866977698079,0
v3-lite,T5a,native_range_filter,all8,24,28818,28818,127.20558226046671,129.98613513360618,162.7052728565303,233.46936658871127,253.3931527088524,260.7177412495892,261.92242628828666,145.4147552149599,38.7546570538801,110.55412178727988,43.71754280207162,93.93743302463417,90.91924784285251,0
v3-lite,T5b,native_range_filter,all8,24,28818,28818,92.32136254985373,66.77741133163764,108.6203395115,178.29778744838254,212.36818777231326,323.15614899087643,355.01118685557634,119.2378417636375,35.20128771531984,51.011526370183674,35.73725409378622,62.3171747494595,76.65103126159453,6290
v3-lite,T5c,native_range_filter,all8,24,28818,28818,92.32136254985373,66.77741133163764,108.6203395115,178.29778744838254,212.36818777231326,323.15614899087643,355.01118685557634,119.2378417636375,35.20128771531984,51.011526370183674,35.73725409378622,62.3171747494595,76.65103126159453,6290
v3-lite,T5d,native_range_filter,all8,24,28818,28818,126.99199632246189,129.6827893399804,162.43540785622167,233.05782308772126,253.08618536303285,260.3888569161638,261.581007328323,145.1687242035717,38.729783855472306,110.22680860232686,43.71252137978975,93.93916431973807,90.93000914361312,0
v3-lite,T5e,native_range_filter,all8,24,28818,28818,99.83168877187227,71.37252712102254,139.5691043757842,196.55050843830833,219.53583922241162,308.1395978258958,333.9432859010347,125.07013659658192,38.68340706257604,54.45059824417592,43.75110130097467,92.4254999952841,81.21957084729333,0
v4-io,T1+F0,external_position_filter,all8,24,28818,28818,110.2981883898429,76.4358947813046,148.21938513972486,192.89274780597313,273.83102538899556,351.5291381844895,370.94325430370714,138.1199902025878,43.66148721495897,62.30798235604311,58.642925839111115,105.71174741554805,80.60602578271512,0
v4-io,T1+F1,external_position_filter,all8,24,28818,28818,110.10269714359943,76.22422820855141,147.53115528526595,191.20889484712188,268.65219441479053,347.58273871430913,367.52775852471234,137.56955509829496,41.65360340289489,58.88482745988563,30.36895336901349,54.42794706705193,80.60602578271512,0
v4-io,T1+F2,external_position_filter,all8,24,28818,28818,110.08988572402167,76.22422820855141,147.53115528526595,191.1166526261619,268.65219441479053,347.58273871430913,367.52775852471234,137.55361914195268,41.65360340289489,58.88482745988563,30.36895336901349,54.42794706705193,80.60602578271512,2
v4-io,T1+F3,external_position_filter,all8,24,28818,28818,110.37520632908199,75.3268951675766,147.66204068900592,192.35345093486302,269.68364037001953,348.06038159528333,367.8424827989722,137.92429157885104,41.540174563371465,59.20472125793913,35.6262996524671,64.2667307253569,80.60602578271512,2
v4-io,T1+F4,external_position_filter,all8,24,28818,28818,109.95856454658559,76.88988248594488,147.4511581273232,191.94427523312348,269.2458561901979,347.32621499428024,367.00832231623775,137.41028313358393,41.494601280831304,59.47322696836511,21.409784189754276,38.64869593102034,80.60602578271512,2
v4-io,T1+F5,external_position_filter,all8,24,28818,28818,109.71432639824802,77.55230898186764,147.89274072879223,190.25738459944918,267.98293004843686,346.35566984814193,366.11686437756,137.1038811468924,41.424717562713234,59.351670244869865,18.389655440810714,34.48129949953051,80.60602578271512,0
v4-io,T2+F0,external_position_filter,all8,24,28818,28818,110.26621870924994,75.99807789524766,148.6411995701667,191.4895784024122,273.0970007549415,351.3097658573223,370.87372017393966,137.83730612205036,43.945813389032025,62.5505485088529,58.932548549420076,106.37996232697304,80.56301364137059,0
v4-io,T2+F1,external_position_filter,all8,24,28818,28818,110.1715484708076,76.10050807860941,147.92799096248348,190.9694154310214,269.1159464145557,347.7600953917448,367.58395168141897,137.5628567269808,42.40432553747479,58.675119432138445,30.852356473166672,55.65004046805492,80.56301364137059,0
v4-io,T2+F2,external_position_filter,all8,24,28818,28818,110.1707230807346,76.10050807860941,147.92799096248348,190.96347262249571,269.1159464145557,347.7600953917448,367.58395168141897,137.56183100027846,42.40432553747479,58.675119432138445,30.852356473166672,55.65004046805492,80.56301364137059,1
v4-io,T2+F3,external_position_filter,all8,24,28818,28818,110.2746506054982,75.53649600650533,147.90268719915792,191.2932875616127,269.6951981466043,348.25790223630895,368.06446689896393,137.69725286694882,42.223860122211114,59.489598672360444,35.65402857278815,64.60957873060872,80.56301364137059,2
v4-io,T2+F4,external_position_filter,all8,24,28818,28818,109.97765203546281,76.87652201781364,147.86098311271192,192.06843858864528,269.1271220990234,347.5251463102104,367.29332649395144,137.3802314700427,41.98154975805914,59.44045654928618,22.204518170655774,39.85581356143668,80.56301364137059,1
v4-io,T2+F5,external_position_filter,all8,24,28818,28818,109.73924300557246,77.79811117985469,148.1099148531286,190.6693834610672,267.9607554225419,346.50720260996945,366.31479570272506,137.07116355302392,41.879742404742885,59.570603109250214,19.567551576927514,37.401510038165085,80.56301364137059,0
v4-io,T3+F0,external_position_filter,all8,24,28818,28818,84.05937466364875,62.25534493207166,116.19243543654892,149.1864010065394,158.16659114861565,261.42172538366617,292.2168751706,101.8013497671729,44.81668558198592,48.62419214775332,58.73631247742905,102.0387972848806,82.24662816266243,0
v4-io,T3+F1,external_position_filter,all8,24,28818,28818,83.23560051579861,60.04507721414741,111.81181605462845,147.3728006456215,156.76584451864795,259.1326206384996,289.5339060528997,100.81725013898628,45.45338657479971,44.28509855128307,33.272540870639745,58.88162587681202,82.24662816266243,0
v4-io,T3+F2,external_position_filter,all8,24,28818,28818,83.23560051579861,60.04507721414741,111.81181605462845,147.3728006456215,156.76584451864795,259.1326206384996,289.5339060528997,100.81725013898628,45.45338657479971,44.28509855128307,33.272540870639745,58.88162587681202,82.24662816266243,0
v4-io,T3+F3,external_position_filter,all8,24,28818,28818,83.44329947880993,59.8165292469825,112.49356149521152,148.01907962452376,158.00615116650766,260.0017944663337,290.2967253968949,101.08669882003379,45.52889341733473,44.97578834557196,37.648147802496624,65.68220753657747,82.24662816266243,0
v4-io,T3+F4,external_position_filter,all8,24,28818,28818,83.24276365347258,59.783385267921375,112.36132772655708,146.9129053231715,155.24136319501204,259.70012726460806,290.77890181137303,100.87733854234685,45.1628017560397,44.31880598285261,24.02383422146282,42.01622515434981,82.24662816266243,0
v4-io,T3+F5,external_position_filter,all8,24,28818,28818,83.02928664426275,60.306332860808205,110.79033346745777,147.02049534836243,155.22339938396692,259.25267870801486,290.19766359010936,100.65663841967137,45.060324518483206,42.500248612623636,20.976683163787115,38.25223884827136,82.24662816266243,0
v4-io,T4+F0,external_position_filter,all8,24,28818,28818,90.24456864230474,69.14042154041556,124.02172643988783,155.71422246159494,182.3348386535258,245.9708442447469,263.8266147315445,107.0182272759472,41.346242234764006,55.042081953411866,67.43706618523899,120.56527240039956,79.59724289805993,0
v4-io,T4+F1,external_position_filter,all8,24,28818,28818,91.2015855602255,69.116803921338,130.4379804431251,159.95143098088852,183.63649652924397,244.46577560546353,261.4910947199544,108.20655088067427,41.391827983386065,51.07149756885565,30.190877217739857,54.36152758434463,79.59724289805993,0
v4-io,T4+F2,external_position_filter,all8,24,28818,28818,91.2015855602255,69.116803921338,130.4379804431251,159.95143098088852,183.63649652924397,244.46577560546353,261.4910947199544,108.20655088067427,41.391827983386065,51.07149756885565,30.190877217739857,54.36152758434463,79.59724289805993,0
v4-io,T4+F3,external_position_filter,all8,24,28818,28818,91.34933284814872,69.41892834998288,131.55116304996693,160.22368508235985,182.85375229287513,244.90192174954072,262.3242001201528,108.383946637653,41.335314541027564,51.37108529904776,35.518977185476565,64.21415569310001,79.59724289805993,0
v4-io,T4+F4,external_position_filter,all8,24,28818,28818,90.92213950438891,68.73577726885576,129.80194261469543,158.92510449430551,182.96186865066616,244.04352490647764,261.1122798558658,107.86694871892274,41.18043890899675,51.282359414140615,21.420803671972394,37.65168587437181,79.59724289805993,0
v4-io,T4+F5,external_position_filter,all8,24,28818,28818,90.80623135357818,68.34569417661119,131.50801467393734,158.38782984414294,182.49356340319898,243.8536680534477,260.9880098118939,107.79844688387516,41.15546213490177,50.89430389294421,18.671991624356203,33.665083920816706,79.59724289805993,0
v4-io,T5a,native_range_filter,all8,24,28818,28818,133.86956642487186,144.12790547853655,169.39515535102976,243.39784338391132,259.4533743949486,268.47604696999974,270.3943908665101,153.51853495722796,41.82218727434644,121.40078389345194,43.82344245334815,93.96375328360166,84.26976119619113,0
v4-io,T5b,native_range_filter,all8,24,28818,28818,96.54667945458407,67.48645062253308,120.09625339005639,178.31280724451372,238.40498557967334,317.5466022683329,338.08473294879974,122.26003277075156,34.378038417963026,49.95835839211445,32.98000180484317,57.52777389344331,77.37226254712502,5987
v4-io,T5c,native_range_filter,all8,24,28818,28818,96.54667945458407,67.48645062253308,120.09625339005639,178.31280724451372,238.40498557967334,317.5466022683329,338.08473294879974,122.26003277075156,34.378038417963026,49.95835839211445,32.98000180484317,57.52777389344331,77.37226254712502,5987
v4-io,T5d,native_range_filter,all8,24,28818,28818,133.64546676775544,143.7687498914286,169.12228419608607,243.04743515803378,259.17448454767185,268.1364424305248,270.03367464533744,153.2640628512639,41.78261913539464,120.97566447097552,43.8182467411598,93.95016301117036,84.25419597655846,0
v4-io,T5e,native_range_filter,all8,24,28818,28818,102.42507688855142,73.56891964134489,146.43016649621387,209.9125669192505,228.42908771143013,312.54143747192205,337.5816934160469,129.12393232884222,41.2186137851201,49.11979695800615,43.94371974631106,92.60844775180067,78.31372687284502,0
v1-old,T1+F0,external_position_filter,noG,24,28818,28818,177.0693813033595,159.572282272343,209.30415266161043,315.4817493576354,382.5293076989335,422.7281416682088,431.63049360313664,201.4500938969717,72.74197344934144,139.3217598187607,57.93613241797685,100.78117160038502,92.1361627936888,0
v1-old,T1+F1,external_position_filter,noG,24,28818,28818,176.45339346490402,163.0505921373092,207.20348877877765,307.8080821979048,377.41614248906484,414.8288201226801,422.933942848014,199.80823527008022,72.48466436607536,145.2984842526223,32.02206245247935,56.735918147463764,92.1361627936888,0
v1-old,T1+F2,external_position_filter,noG,24,28818,28818,176.46552748866347,163.0505921373092,207.20348877877765,308.00870306498035,377.45913267486674,414.8288201226801,422.933942848014,199.82769909688076,72.48466436607536,145.2984842526223,31.006436564698195,56.735918147463764,92.1361627936888,5
v1-old,T1+F3,external_position_filter,noG,24,28818,28818,176.6077147325603,162.06881986146942,207.93008400849635,308.88018139890846,378.0860556189997,415.38943814000476,423.4625592651212,200.0416237609766,71.98871739410978,144.4771139389161,36.92734684996374,64.61726309573727,92.1361627936888,8
v1-old,T1+F4,external_position_filter,noG,24,28818,28818,176.31647736743957,163.33610874153274,207.09685166183306,309.6017156352623,378.36938077691906,414.6237011085075,422.4860526043097,199.84034048296834,72.03433708000289,145.1896770058172,21.504057313417682,39.056558207711866,92.1361627936888,5
v1-old,T1+F5,external_position_filter,noG,24,28818,28818,176.0878933382218,162.91507701481697,206.75675856881364,307.0236505844967,377.7214827269525,413.70000102868187,421.3367418238901,199.50432464249997,72.0097754769331,145.56331203151785,18.114665209707056,32.82034364437277,92.1361627936888,0
v1-old,T2+F0,external_position_filter,noG,24,28818,28818,177.24884836178094,159.6191057559388,209.69875145572286,315.6050483471276,382.1173709770638,422.7464598870566,431.8034242626713,201.58638772291,72.8087881715897,139.49115656052595,57.97371854607856,100.70253487526928,92.15735364029034,0
v1-old,T2+F1,external_position_filter,noG,24,28818,28818,176.61403923619903,163.01892571044658,207.14073468658398,307.9398013269896,377.4713838516555,415.45885090903766,423.7403937439251,199.974878291924,72.60584606986725,145.35832157443838,32.10215150059506,56.88416019931071,92.15735364029034,0
v1-old,T2+F2,external_position_filter,noG,24,28818,28818,176.61607696006024,163.01892571044658,207.14073468658398,307.9779460116132,377.4795577126463,415.45885090903766,423.7403937439251,199.9784091967807,72.60584606986725,145.35832157443838,31.543554532141247,56.88416019931071,92.15735364029034,5
v1-old,T2+F3,external_position_filter,noG,24,28818,28818,176.73729452223526,162.13658187070405,208.04087078143127,308.90924506495213,378.0086628487892,415.9282838302813,424.1895429007424,200.1702010354036,72.27873185003793,144.5186525031404,36.93676229500508,64.9601207834957,92.15735364029034,7
v1-old,T2+F4,external_position_filter,noG,24,28818,28818,176.43300979906144,163.21143214790993,207.17819188595246,309.82493261943347,378.5682249050554,415.40857287838435,423.4513215868724,200.00646006437074,72.21648287375939,145.35761125608656,22.15087230197834,41.16018505609776,92.15735364029034,5
v1-old,T2+F5,external_position_filter,noG,24,28818,28818,176.1611630934232,162.87919384227368,206.77425572577587,307.22353204396603,377.99635424215774,413.8317056376689,421.4280306181362,199.5873744157567,72.3137984999789,145.4842756844448,18.807078738963856,33.87755733170161,92.15735364029034,0
v1-old,T3+F0,external_position_filter,noG,24,28818,28818,166.20721651927175,143.15063985150857,194.5113656887657,303.556832013034,346.0843622763885,385.9969072713118,396.7894533045831,187.40965442159552,71.93970527780525,104.42100934245926,57.481700972373005,101.10919253648326,100.48289991985558,0
v1-old,T3+F1,external_position_filter,noG,24,28818,28818,163.77352298855408,144.64193389535603,192.63245590345878,295.04007412443576,341.4669422561528,380.841756989309,391.0518861839946,184.60552472669315,72.34879213565006,105.04454439587474,34.595153011046534,61.21255752419182,100.48289991985558,0
v1-old,T3+F2,external_position_filter,noG,24,28818,28818,163.7863373004083,144.64193389535603,192.63245590345878,295.04007412443576,341.70956128210696,380.9074068433907,391.0518861839946,184.62782095068695,72.34879126054801,105.04454439587474,34.595153011046534,61.21255752419182,100.48289991985558,5
v1-old,T3+F3,external_position_filter,noG,24,28818,28818,164.14550935158607,144.27208138533464,193.030700719022,295.6835767237817,342.87431863916623,381.5645482568584,391.5464406901718,185.0333453278234,72.32820372126557,104.77272558018655,39.19263060778519,68.30658840083296,100.48289991985558,4
v1-old,T3+F4,external_position_filter,noG,24,28818,28818,163.7698777146036,144.6874598357794,193.76753268998934,294.07809594748363,342.322367629898,381.7108720087843,391.821811802825,184.74728750045873,72.30591261051995,104.72410222901563,24.579735081256047,42.91972311617042,100.48289991985558,5
v1-old,T3+F5,external_position_filter,noG,24,28818,28818,163.47003568307218,144.3422532877184,193.22210701722634,293.3220762665171,341.77170789742905,381.1945969833216,391.31974806619826,184.45799834052178,72.74924709203518,105.10496209109075,19.983076201963524,36.10490768847096,100.48289991985558,0
v1-old,T4+F0,external_position_filter,noG,24,28818,28818,166.20721651927175,143.15063985150857,194.5113656887657,303.556832013034,346.0843622763885,385.9969072713118,396.7894533045831,187.40965442159552,71.93970527780525,104.42100934245926,57.481700972373005,101.10919253648326,100.48289991985558,0
v1-old,T4+F1,external_position_filter,noG,24,28818,28818,163.77352298855408,144.64193389535603,192.63245590345878,295.04007412443576,341.4669422561528,380.841756989309,391.0518861839946,184.60552472669315,72.34879213565006,105.04454439587474,34.595153011046534,61.21255752419182,100.48289991985558,0
v1-old,T4+F2,external_position_filter,noG,24,28818,28818,163.7863373004083,144.64193389535603,192.63245590345878,295.04007412443576,341.70956128210696,380.9074068433907,391.0518861839946,184.62782095068695,72.34879126054801,105.04454439587474,34.595153011046534,61.21255752419182,100.48289991985558,5
v1-old,T4+F3,external_position_filter,noG,24,28818,28818,164.14550935158607,144.27208138533464,193.030700719022,295.6835767237817,342.87431863916623,381.5645482568584,391.5464406901718,185.0333453278234,72.32820372126557,104.77272558018655,39.19263060778519,68.30658840083296,100.48289991985558,4
v1-old,T4+F4,external_position_filter,noG,24,28818,28818,163.7698777146036,144.6874598357794,193.76753268998934,294.07809594748363,342.322367629898,381.7108720087843,391.821811802825,184.74728750045873,72.30591261051995,104.72410222901563,24.579735081256047,42.91972311617042,100.48289991985558,5
v1-old,T4+F5,external_position_filter,noG,24,28818,28818,163.47003568307218,144.3422532877184,193.22210701722634,293.3220762665171,341.77170789742905,381.1945969833216,391.31974806619826,184.45799834052178,72.74924709203518,105.10496209109075,19.983076201963524,36.10490768847096,100.48289991985558,0
v1-old,T5a,native_range_filter,noG,24,28818,28818,191.0548553847792,204.4780823488448,238.93701953285387,321.00356910855953,328.76661945755643,356.7020332262454,364.95479204152946,212.94366980641823,69.55697311135165,184.65701712763348,38.12301051012443,69.45170236745471,89.73023861919924,0
v1-old,T5b,native_range_filter,noG,24,28818,28818,160.47287922448328,147.44115555530928,203.63904960268587,242.7124766432833,298.20384182446725,356.9212353067104,371.5820954103396,177.89294499906018,71.62478047192967,131.94927651302703,34.850388889240094,63.56512055371839,89.30549212020975,4350
v1-old,T5c,native_range_filter,noG,24,28818,28818,160.47287922448328,147.44115555530928,203.63904960268587,242.7124766432833,298.20384182446725,356.9212353067104,371.5820954103396,177.89294499906018,71.62478047192967,131.94927651302703,34.850388889240094,63.56512055371839,89.30549212020975,4350
v1-old,T5d,native_range_filter,noG,24,28818,28818,190.66345236180914,204.11366219675364,238.54300960498557,320.6188484839565,328.26459712937645,356.08849775380537,364.31446778661973,212.5706816184882,69.4689977793747,184.28679251556719,38.31977368523012,70.26279352872447,89.6321678949401,0
v1-old,T5e,native_range_filter,noG,24,28818,28818,129.38169920845354,98.5989228313131,189.4045017742274,261.6509681273071,283.0809141328763,298.0467697288071,302.3288214962797,155.1256475000368,49.17570331681383,84.23816135191393,38.62706979187742,72.4956413133032,75.32319465857574,0
v2,T1+F0,external_position_filter,noG,24,28818,28818,124.72269265516324,92.71116730777683,142.05192719976975,228.12410032747556,304.2287191796049,369.5848813341472,386.03344079465074,149.58476854208374,66.72640945974247,58.0476764080248,56.222755829090374,96.83540105525422,82.60678669322141,0
v2,T1+F1,external_position_filter,noG,24,28818,28818,122.88059816894618,91.5523653715191,143.33227598857627,220.76052202430472,297.37385664629807,364.32795835326266,381.2770502578515,147.2701761087922,65.26532517540448,57.749394547793486,30.543371857578656,55.1905644746371,82.60678669322141,0
v2,T1+F2,external_position_filter,noG,24,28818,28818,122.90578021962544,91.5523653715191,143.33227598857627,221.16677483379846,297.5024658849357,364.3392026650158,381.2770502578515,147.31330489931628,65.25453874505303,57.749394547793486,30.49006719035546,55.219469844455205,82.60678669322141,6
v2,T1+F3,external_position_filter,noG,24,28818,28818,123.3351799798802,91.67355336052059,143.3637570386818,222.15858935449774,298.2957322397082,365.2871190604458,382.2749948225086,147.76512980285844,65.49013253789718,59.36316010186465,35.56019636558023,62.62458247745962,82.60678669322141,13
v2,T1+F4,external_position_filter,noG,24,28818,28818,122.92818116295257,91.27156925807842,142.90626988369033,223.53771094668693,298.8453272676072,364.4586490839141,381.1471457707933,147.5170845097824,65.33824071503537,57.65778918449678,21.88823352364513,40.74306474226471,82.60678669322141,6
v2,T1+F5,external_position_filter,noG,24,28818,28818,122.59546064992132,90.84421854129175,142.56804484345025,220.880480881947,298.0182118963191,363.9361441363263,380.55438730913494,147.10660172432426,65.11310201381787,57.579412742963314,18.472783619431496,35.974835700097806,82.60678669322141,0
v2,T2+F0,external_position_filter,noG,24,28818,28818,124.870350377973,92.64755808443793,143.03850292154308,228.49362328784457,303.8346040639632,369.47075942053476,386.0504554091888,149.6954841119334,66.43328594407461,58.169816897135874,56.1440706556613,97.2240020238157,82.60880186525824,0
v2,T2+F1,external_position_filter,noG,24,28818,28818,122.95216775362992,91.52096998452865,143.35246858203448,220.79206691499542,297.4286438056179,364.39300533283387,381.3437068509824,147.33026723017204,64.98806040466536,57.81322706725405,31.268887533011856,57.180394531087245,82.60880186525824,0
v2,T2+F2,external_position_filter,noG,24,28818,28818,122.96734756324877,91.52096998452865,143.35246858203448,221.08282755725267,297.49094965753017,364.39300533283387,381.3437068509824,147.35709211820276,64.98806040466536,57.81322706725405,31.268887533011856,57.180394531087245,82.60880186525824,5
v2,T2+F3,external_position_filter,noG,24,28818,28818,123.38673839362112,91.47194553070818,143.5003899993394,222.1405362829002,298.21382938459635,365.22310899283076,382.213817295777,147.7940230119063,65.09835030075827,59.43265000397264,35.69244973005593,63.1970878035888,82.60880186525824,10
v2,T2+F4,external_position_filter,noG,24,28818,28818,123.0084701884328,91.10576690504428,142.9743950934535,223.72630504457655,299.1105086389739,364.3084822952527,380.8681754849076,147.56498468324062,65.14536662471413,57.746730676230754,22.222623005563015,41.24697106867923,82.60880186525824,5
v2,T2+F5,external_position_filter,noG,24,28818,28818,122.69210368827699,90.59816328506417,142.69567583925394,221.11389753126275,298.13098231164776,364.0563588512083,380.68769099116383,147.1954156548242,64.96539177537349,57.6262634295324,18.68130206789604,36.80811310980397,82.60880186525824,0
v2,T3+F0,external_position_filter,noG,24,28818,28818,112.387566490168,90.40981577135521,141.13799966466695,180.86792751092455,256.2699892189087,305.2144911454095,316.0126454263695,131.31370620652078,67.36898649471146,46.25861094620234,58.43805756789202,101.66114806998115,84.13612035776026,0
v2,T3+F1,external_position_filter,noG,24,28818,28818,110.22553385559092,81.01925112777798,141.39175026507667,182.32991430794706,252.8042418023332,298.3762881313803,308.53745297420386,128.66675092121338,66.39454564284188,48.26535466680252,31.777700025126183,56.347220702856205,84.13612035776026,0
v2,T3+F2,external_position_filter,noG,24,28818,28818,110.24039138916521,81.01925112777798,141.39175026507667,182.32991430794706,253.1138208223885,298.46005657210117,308.53745297420386,128.69751676862273,66.39454564284188,48.26535466680252,31.777700025126183,56.347220702856205,84.13612035776026,4
v2,T3+F3,external_position_filter,noG,24,28818,28818,110.69413950814203,82.82668807158902,142.10161820776577,181.47777028221657,253.38930696812466,299.26080656683115,309.398646640727,129.13252308875553,66.61833033532912,48.77620319298046,37.45786464339314,65.72071111968575,84.13612035776026,3
v2,T3+F4,external_position_filter,noG,24,28818,28818,110.69809142751909,81.10520082088897,141.22854101302158,185.18615481569591,255.12053415703133,299.68396785974244,309.6269465491172,129.44060253746704,66.53072646796699,48.0067336981441,22.91176020624132,42.203034259062214,84.13612035776026,4
v2,T3+F5,external_position_filter,noG,24,28818,28818,110.4666613069184,79.9223642080466,142.29661597791184,185.2560909685848,253.7453742397589,299.18452262991616,309.4798432330523,129.17132152650106,66.34854739528805,47.13753675918031,19.781312809410636,35.777722511391204,84.13612035776026,0
v2,T4+F0,external_position_filter,noG,24,28818,28818,112.387566490168,90.40981577135521,141.13799966466695,180.86792751092455,256.2699892189087,305.2144911454095,316.0126454263695,131.31370620652078,67.36898649471146,46.25861094620234,58.43805756789202,101.66114806998115,84.13612035776026,0
v2,T4+F1,external_position_filter,noG,24,28818,28818,110.22553385559092,81.01925112777798,141.39175026507667,182.32991430794706,252.8042418023332,298.3762881313803,308.53745297420386,128.66675092121338,66.39454564284188,48.26535466680252,31.777700025126183,56.347220702856205,84.13612035776026,0
v2,T4+F2,external_position_filter,noG,24,28818,28818,110.24039138916521,81.01925112777798,141.39175026507667,182.32991430794706,253.1138208223885,298.46005657210117,308.53745297420386,128.69751676862273,66.39454564284188,48.26535466680252,31.777700025126183,56.347220702856205,84.13612035776026,4
v2,T4+F3,external_position_filter,noG,24,28818,28818,110.69413950814203,82.82668807158902,142.10161820776577,181.47777028221657,253.38930696812466,299.26080656683115,309.398646640727,129.13252308875553,66.61833033532912,48.77620319298046,37.45786464339314,65.72071111968575,84.13612035776026,3
v2,T4+F4,external_position_filter,noG,24,28818,28818,110.69809142751909,81.10520082088897,141.22854101302158,185.18615481569591,255.12053415703133,299.68396785974244,309.6269465491172,129.44060253746704,66.53072646796699,48.0067336981441,22.91176020624132,42.203034259062214,84.13612035776026,4
v2,T4+F5,external_position_filter,noG,24,28818,28818,110.4666613069184,79.9223642080466,142.29661597791184,185.2560909685848,253.7453742397589,299.18452262991616,309.4798432330523,129.17132152650106,66.34854739528805,47.13753675918031,19.781312809410636,35.777722511391204,84.13612035776026,0
v2,T5a,native_range_filter,noG,24,28818,28818,140.21552380993418,139.324157782667,185.16828544428122,252.02341578716005,260.98763358839057,279.09296842568784,284.4687624265416,158.2491984526378,68.17562383517912,109.37394943092283,37.25006770204055,69.25290780343538,81.54515032077286,0
v2,T5b,native_range_filter,noG,24,28818,28818,119.05447755857965,94.36370854186015,133.91790540634818,203.52258921132443,278.2709556259091,411.5533915378594,448.4397246599149,148.8617285574466,62.674615582542046,48.503049878597835,36.23472575764802,64.08464178849661,75.71670450867998,4408
v2,T5c,native_range_filter,noG,24,28818,28818,119.05447755857965,94.36370854186015,133.91790540634818,203.52258921132443,278.2709556259091,411.5533915378594,448.4397246599149,148.8617285574466,62.674615582542046,48.503049878597835,36.23472575764802,64.08464178849661,75.71670450867998,4408
v2,T5d,native_range_filter,noG,24,28818,28818,139.9503491002861,138.9220497435148,184.86614202515605,251.61029734326542,260.5645266539476,278.6158542152051,283.9760763242614,157.9616059479546,68.16437979417933,108.95291127274481,37.33544471773567,69.59569627392692,81.56527952237013,0
v2,T5e,native_range_filter,noG,24,28818,28818,113.2356425344879,79.63599626926118,168.49936825076549,216.89933032016305,226.5658559224504,246.3103107115991,251.76852950859836,132.7031406380388,52.74188219359693,57.99454265692964,38.59244779899658,72.59140910559951,75.46863220884596,0
v3-full,T1+F0,external_position_filter,noG,24,28818,28818,148.83369131831122,136.43050647391544,177.80797997756625,271.1635959484552,303.9568532651443,329.54638003122545,336.1332720323866,168.299192484579,75.20356190826581,93.58398081265159,65.23604371148748,119.41751570841535,83.56977063384127,0
