row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L0:I0:T6,,simulate_imu_prior,0.09279093198711053,,,,
R4:L0:I0:T6,,cpu_golden,30.534315889002755,,,,
R4:L0:I0:T6,,torch_gpu,2.7702774849894922,0,1,2.7702774849894922,2.7702774849894922
R4:L0:I0:T8,,simulate_imu_prior,0.13769907798268832,,,,
R4:L0:I0:T8,,cpu_golden,21.89683399198111,,,,
R4:L0:I0:T8,,torch_gpu,3.048112318996573,0,1,3.048112318996573,3.048112318996573
