host_elapsed_s,sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
21.216325,1514,,BSF66F,,0,ok,3220,3220,100,56,0
21.216325,1514,,BSF66F,,1,ok,2673,2673,100,56,0
21.216325,1514,,BSF66F,,2,ok,2412,2412,100,56,0
21.366549,1515,,BSF66F,,4,ok,3287,3287,100,57,0
21.366549,1515,,BSF66F,,5,ok,2425,2425,100,56,1
21.599162,1516,,BSF66F,,0,ok,3214,3214,100,57,0
21.605544,1516,,BSF66F,,1,ok,2688,2688,100,57,0
21.605544,1516,,BSF66F,,2,ok,2417,2417,100,57,0
21.605544,1516,,BSF66F,,3,ok,3152,3152,100,57,0
21.778506,1517,,BSF66F,,4,ok,3240,3240,100,58,0
21.778506,1517,,BSF66F,,5,ok,2433,2433,100,57,1
21.778506,1517,,BSF66F,,6,ok,2461,2461,100,56,2
22.011063,1518,,BSF66F,,0,ok,3219,3219,100,58,0
22.011063,1518,,BSF66F,,1,ok,2652,2652,100,58,0
22.168526,1519,,BSF66F,,4,ok,3193,3193,100,59,0
22.170679,1519,,BSF66F,,5,ok,2414,2414,100,58,1
22.170679,1519,,BSF66F,,6,ok,2428,2428,100,57,2
22.170679,1519,,BSF66F,,7,ok,3182,3182,100,59,0
22.401132,1520,,BSF66F,,0,ok,3238,3238,100,59,0
22.401132,1520,,BSF66F,,1,ok,2663,2663,100,59,0
22.401132,1520,,BSF66F,,2,ok,2403,2403,100,59,0
22.581127,1521,,BSF66F,,4,ok,3267,3267,100,60,0
22.581127,1521,,BSF66F,,5,ok,2413,2413,100,59,1
22.80598,1522,,BSF66F,,0,ok,3240,3240,100,60,0
22.808221,1522,,BSF66F,,1,ok,2647,2647,100,60,0
22.808221,1522,,BSF66F,,2,ok,2424,2424,100,60,0
22.808221,1522,,BSF66F,,3,ok,3134,3134,100,60,0
22.963592,1523,,BSF66F,,4,ok,3368,3368,100,61,0
22.963592,1523,,BSF66F,,5,ok,2409,2409,100,60,1
22.963592,1523,,BSF66F,,6,ok,2457,2457,100,59,2
23.218619,1524,,BSF66F,,0,ok,3241,3241,100,61,0
23.218619,1524,,BSF66F,,1,ok,2654,2654,100,61,0
23.376134,1525,,BSF66F,,4,ok,3294,3294,100,62,0
23.378354,1525,,BSF66F,,5,ok,2455,2455,100,61,1
23.378354,1525,,BSF66F,,6,ok,2457,2457,100,60,2
23.378354,1525,,BSF66F,,7,ok,3238,3238,100,62,0
23.608924,1526,,BSF66F,,0,ok,3237,3237,100,62,0
23.608924,1526,,BSF66F,,1,ok,2629,2629,100,62,0
23.608924,1526,,BSF66F,,2,ok,2435,2435,100,62,0
23.758644,1527,,BSF66F,,4,ok,3274,3274,100,63,0
23.758644,1527,,BSF66F,,5,ok,2443,2443,100,62,1
24.021055,1528,,BSF66F,,0,ok,3297,3297,100,63,0
24.023307,1528,,BSF66F,,1,ok,2667,2667,100,63,0
24.023307,1528,,BSF66F,,2,ok,2450,2450,100,63,0
24.023307,1528,,BSF66F,,3,ok,3123,3123,100,63,0
24.148835,1529,,BSF66F,,4,ok,3234,3234,100,64,0
24.148835,1529,,BSF66F,,5,timeout,0,2443,96,62,2
24.148835,1529,,BSF66F,,6,ok,2511,2511,100,62,2
24.403868,1530,,BSF66F,,0,ok,3241,3241,100,64,0
24.403868,1530,,BSF66F,,1,ok,2710,2710,100,64,0
24.56097,1531,,BSF66F,,4,ok,3266,3266,100,65,0
24.563406,1531,,BSF66F,,5,ok,2411,2411,100,63,2
24.563406,1531,,BSF66F,,6,ok,2472,2472,100,63,2
24.563406,1531,,BSF66F,,7,ok,3215,3215,100,65,0
24.816101,1532,,BSF66F,,0,ok,3309,3309,100,65,0
24.816101,1532,,BSF66F,,1,ok,2704,2704,100,65,0
24.816101,1532,,BSF66F,,2,ok,2421,2421,100,65,0
24.96605,1533,,BSF66F,,4,ok,3364,3364,100,66,0
24.96605,1533,,BSF66F,,5,ok,2405,2405,100,64,2
25.198656,1534,,BSF66F,,0,ok,3252,3252,100,66,0
25.20144,1534,,BSF66F,,1,ok,2680,2680,100,66,0
25.20144,1534,,BSF66F,,2,ok,2404,2404,100,66,0
25.20144,1534,,BSF66F,,3,ok,3133,3133,100,66,0
25.37868,1535,,BSF66F,,4,ok,3260,3260,100,67,0
25.37868,1535,,BSF66F,,5,ok,2418,2418,100,65,2
25.37868,1535,,BSF66F,,6,ok,2453,2453,100,65,2
25.611166,1536,,BSF66F,,0,ok,3231,3231,100,67,0
25.611166,1536,,BSF66F,,1,ok,2690,2690,100,67,0
25.7691,1537,,BSF66F,,4,ok,3280,3280,100,68,0
25.770957,1537,,BSF66F,,5,ok,2409,2409,100,66,2
25.770957,1537,,BSF66F,,6,ok,2456,2456,100,66,2
25.770957,1537,,BSF66F,,7,ok,3164,3164,100,68,0
26.001565,1538,,BSF66F,,0,ok,3159,3159,100,68,0
26.001565,1538,,BSF66F,,1,ok,2695,2695,100,68,0
26.001565,1538,,BSF66F,,2,ok,2443,2443,100,68,0
26.181201,1539,,BSF66F,,4,ok,3232,3232,100,69,0
26.181201,1539,,BSF66F,,5,ok,2429,2429,100,67,2
26.406278,1540,,BSF66F,,0,ok,3265,3265,100,69,0
26.408445,1540,,BSF66F,,1,ok,2666,2666,100,69,0
26.408445,1540,,BSF66F,,2,ok,2424,2424,100,69,0
26.408445,1540,,BSF66F,,3,ok,3176,3176,100,69,0
26.563919,1541,,BSF66F,,4,ok,3261,3261,100,70,0
26.563919,1541,,BSF66F,,5,ok,2437,2437,100,68,2
26.563919,1541,,BSF66F,,6,ok,2466,2466,100,68,2
26.818925,1542,,BSF66F,,0,ok,3202,3202,100,70,0
26.818925,1542,,BSF66F,,1,ok,2671,2671,100,70,0
26.946115,1543,,BSF66F,,4,ok,3340,3340,100,71,0
26.948476,1543,,BSF66F,,5,ok,2400,2400,100,69,2
26.948476,1543,,BSF66F,,6,ok,2463,2463,100,69,2
26.948476,1543,,BSF66F,,7,ok,3135,3135,100,71,0
27.20881,1544,,BSF66F,,0,ok,3244,3244,100,71,0
27.20881,1544,,BSF66F,,1,ok,2696,2696,100,71,0
27.20881,1544,,BSF66F,,2,ok,2405,2405,100,71,0
27.358654,1545,,BSF66F,,4,ok,3315,3315,100,72,0
27.358654,1545,,BSF66F,,5,ok,2411,2411,100,70,2
27.591055,1546,,BSF66F,,0,ok,3254,3254,100,72,0
27.593472,1546,,BSF66F,,1,ok,2683,2683,100,72,0
27.593472,1546,,BSF66F,,2,ok,2433,2433,100,72,0
27.593472,1546,,BSF66F,,3,ok,3167,3167,100,72,0
27.772621,1547,,BSF66F,,4,ok,3250,3250,100,73,0
27.772621,1547,,BSF66F,,5,ok,2433,2433,100,71,2
27.772621,1547,,BSF66F,,6,ok,2487,2487,96,70,3
28.004682,1548,,BSF66F,,0,ok,3224,3224,100,73,0
28.004682,1548,,BSF66F,,1,ok,2641,2641,100,73,0
28.161456,1549,,BSF66F,,4,ok,3287,3287,100,74,0
