host_elapsed_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
27.62314,1547,,BSF66F,,cal_static,4,success,100,4,4,6,7,0
27.80052,1548,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
28.025803,1549,,BSF66F,,cal_static,4,success,100,4,4,4,5,0
28.185447,1550,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
28.439343,1551,,BSF66F,,cal_static,4,success,100,4,4,11,13,0
28.618154,1552,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
28.832208,1553,,BSF66F,,cal_static,4,success,100,4,4,12,14,0
29.008371,1554,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
29.211029,1555,,BSF66F,,cal_static,4,success,100,4,4,1,1,0
29.393095,1556,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
29.623685,1557,,BSF66F,,cal_static,4,success,100,4,4,7,8,0
29.780756,1558,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
30.090917,1559,,BSF66F,,cal_static,4,success,100,4,4,17,20,0
30.185803,1560,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
30.448291,1561,,BSF66F,,cal_static,4,success,100,4,4,5,7,0
30.600516,1562,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
30.83077,1563,,BSF66F,,cal_static,4,success,100,4,4,1,1,0
30.988485,1564,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
31.245667,1565,,BSF66F,,cal_static,4,success,100,4,4,21,27,0
31.40074,1566,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
31.625781,1567,,BSF66F,,cal_static,4,success,100,4,4,9,10,0
31.785544,1568,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
32.038224,1569,,BSF66F,,cal_static,4,success,100,4,4,1,1,0
32.218475,1570,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
32.430735,1571,,BSF66F,,cal_static,4,success,100,4,4,9080,10139,0
32.60887,1572,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
32.84083,1573,,BSF66F,,cal_static,4,success,100,4,4,15,18,0
32.970233,1574,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
33.224359,1575,,BSF66F,,cal_static,4,success,100,4,4,14,16,0
33.381231,1576,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
33.660696,1577,,BSF66F,,cal_static,4,success,100,4,4,11,12,0
33.78583,1578,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
34.04839,1579,,BSF66F,,cal_static,4,success,100,4,4,9,11,0
34.200727,1580,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
34.430966,1581,,BSF66F,,cal_static,4,success,100,4,4,9,10,0
34.588392,1582,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
34.770611,1583,,BSF66F,,cal_static,4,pending,99,4,3,0,0,0
35.001,1584,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
35.226714,1585,,BSF66F,,cal_static,4,success,99,4,4,1,1,0
35.385585,1586,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
35.638387,1587,,BSF66F,,cal_static,4,success,99,4,4,14,16,0
35.848361,1588,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
36.030828,1589,,BSF66F,,cal_static,4,success,99,4,4,7635,8631,0
36.208352,1590,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
36.440969,1591,,BSF66F,,cal_static,4,success,99,4,4,7,8,0
36.593635,1592,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
36.845523,1593,,BSF66F,,cal_static,4,success,99,4,4,4,5,0
36.981304,1594,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
37.260439,1595,,BSF66F,,cal_static,4,success,99,4,4,6,7,0
37.36349,1596,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
37.648697,1597,,BSF66F,,cal_static,4,success,100,4,4,28,43,0
37.801011,1598,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
38.031041,1599,,BSF66F,,cal_static,4,success,100,4,4,10,12,0
38.21125,1600,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
38.42351,1601,,BSF66F,,cal_static,4,success,100,4,4,6,7,0
38.601315,1602,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
38.825979,1603,,BSF66F,,cal_static,4,success,100,4,4,7,9,0
38.985953,1604,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
39.238668,1605,,BSF66F,,cal_static,4,success,100,4,4,17,19,0
39.418676,1606,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
39.631495,1607,,BSF66F,,cal_static,4,success,100,4,4,2,2,0
39.808548,1608,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
40.041067,1609,,BSF66F,,cal_static,4,success,100,4,4,8,10,0
40.193278,1610,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
40.424742,1611,,BSF66F,,cal_static,4,success,100,4,4,1500,2066,0
40.603606,1612,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
40.860976,1613,,BSF66F,,cal_static,4,success,100,4,4,4,5,0
40.986161,1614,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
41.249294,1615,,BSF66F,,cal_static,4,success,100,4,4,5,6,0
41.431355,1616,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
41.631456,1617,,BSF66F,,cal_static,4,success,100,4,4,15,18,0
41.788719,1618,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
42.046348,1619,,BSF66F,,cal_static,4,success,100,4,4,150,242,0
42.201171,1620,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
42.427292,1621,,BSF66F,,cal_static,4,success,100,4,4,1689,2327,0
42.586108,1622,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
42.838788,1623,,BSF66F,,cal_static,4,success,100,4,4,7,8,0
42.967283,1624,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
43.231293,1625,,BSF66F,,cal_static,4,success,100,4,4,4,5,0
43.40935,1626,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
43.643638,1627,,BSF66F,,cal_static,4,success,100,4,4,581,877,0
43.793932,1628,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
44.024859,1629,,BSF66F,,cal_static,4,success,100,4,4,1832,2473,0
44.181284,1630,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
44.46103,1631,,BSF66F,,cal_static,4,success,100,4,4,1,1,0
44.586218,1632,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
44.766993,1633,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
45.002086,1634,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
45.231261,1635,,BSF66F,,cal_static,4,success,98,4,4,18,20,0
45.389235,1636,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
45.646601,1637,,BSF66F,,cal_static,4,success,98,4,4,16,18,0
45.82378,1638,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
46.031931,1639,,BSF66F,,cal_static,4,success,98,4,4,11,12,0
46.186852,1640,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
46.438873,1641,,BSF66F,,cal_static,4,success,98,4,4,174,283,0
46.619277,1642,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
46.8306,1643,,BSF66F,,cal_static,4,success,98,4,4,0,1,0
47.008955,1644,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
47.241381,1645,,BSF66F,,cal_static,4,success,99,4,4,9,10,0
47.37139,1646,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
47.623859,1647,,BSF66F,,cal_static,4,success,99,4,4,11,13,0
47.781286,1648,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
48.008731,1649,,BSF66F,,cal_static,4,success,99,4,4,0,0,0
48.186757,1650,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
48.448882,1651,,BSF66F,,cal_static,4,success,99,4,4,7,9,0
48.601226,1652,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
48.831384,1653,,BSF66F,,cal_static,4,success,99,4,4,484,750,0
48.98925,1654,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
49.246232,1655,,BSF66F,,cal_static,4,success,99,4,4,13,15,0
49.372255,1656,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
49.626537,1657,,BSF66F,,cal_static,4,success,99,4,4,1,1,0
49.808933,1658,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
50.040041,1659,,BSF66F,,cal_static,4,success,99,4,4,7,8,0
50.219048,1660,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
50.431254,1661,,BSF66F,,cal_static,4,success,100,4,4,8,10,0
50.609139,1662,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
50.841736,1663,,BSF66F,,cal_static,4,success,100,4,4,13,15,0
50.993758,1664,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
51.224586,1665,,BSF66F,,cal_static,4,success,100,4,4,11,13,0
51.381572,1666,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
51.661234,1667,,BSF66F,,cal_static,4,success,100,4,4,11,13,0
51.816495,1668,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
52.049094,1669,,BSF66F,,cal_static,4,success,100,4,4,11,14,0
52.201191,1670,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
52.431677,1671,,BSF66F,,cal_static,4,success,100,4,4,3,3,0
52.588954,1672,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
52.824532,1673,,BSF66F,,cal_static,4,success,100,4,4,14,16,0
53.001628,1674,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
53.226798,1675,,BSF66F,,cal_static,4,success,100,4,4,6,7,0
53.38639,1676,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
53.640339,1677,,BSF66F,,cal_static,4,success,100,4,4,3927,4766,0
53.819128,1678,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
54.031337,1679,,BSF66F,,cal_static,4,success,100,4,4,9,11,0
54.209689,1680,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
54.442054,1681,,BSF66F,,cal_static,4,success,100,4,4,18,24,0
54.594238,1682,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
54.771494,1683,,BSF66F,,cal_static,4,pending,99,4,3,0,0,0
54.981468,1684,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
55.261529,1685,,BSF66F,,cal_static,4,success,99,4,4,6668,7633,0
55.38668,1686,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
55.649222,1687,,BSF66F,,cal_static,4,success,99,4,4,0,1,0
55.801355,1688,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
56.035874,1689,,BSF66F,,cal_static,4,success,99,4,4,17,20,0
56.189152,1690,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
56.423885,1691,,BSF66F,,cal_static,4,success,99,4,4,37,60,0
56.601707,1692,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
56.826647,1693,,BSF66F,,cal_static,4,success,100,4,4,4,5,0
56.986403,1694,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
57.239157,1695,,BSF66F,,cal_static,4,success,100,4,4,5,6,0
57.366646,1696,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
57.631548,1697,,BSF66F,,cal_static,4,success,100,4,4,16,19,0
57.809102,1698,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
58.041754,1699,,BSF66F,,cal_static,4,success,100,4,4,17,19,0
58.196957,1700,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
58.424912,1701,,BSF66F,,cal_static,4,success,100,4,4,1,1,0
58.582045,1702,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
58.861525,1703,,BSF66F,,cal_static,4,success,100,4,4,4,6,0
58.986697,1704,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
59.249375,1705,,BSF66F,,cal_static,4,success,100,4,4,3,4,0
59.379283,1706,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
59.631672,1707,,BSF66F,,cal_static,4,success,100,4,4,51,85,0
59.789264,1708,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
60.024048,1709,,BSF66F,,cal_static,4,success,100,4,4,5,6,0
60.17174,1710,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
60.426983,1711,,BSF66F,,cal_static,4,success,100,4,4,3,3,0
60.586478,1712,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
60.839368,1713,,BSF66F,,cal_static,4,success,100,4,4,7,9,0
61.019413,1714,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
61.232323,1715,,BSF66F,,cal_static,4,success,100,4,4,18,22,0
61.431943,1716,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
61.611864,1717,,BSF66F,,cal_static,4,success,100,4,4,3,3,0
61.794196,1718,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
62.024316,1719,,BSF66F,,cal_static,4,success,100,4,4,8,9,0
62.204315,1720,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
62.461571,1721,,BSF66F,,cal_static,4,success,100,4,4,12,14,0
62.586784,1722,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
62.849934,1723,,BSF66F,,cal_static,4,success,100,4,4,5,6,0
62.978903,1724,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
63.235641,1725,,BSF66F,,cal_static,4,success,100,4,4,14,15,0
63.389637,1726,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
63.624334,1727,,BSF66F,,cal_static,4,success,100,4,4,16,19,0
63.772138,1728,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
64.055814,1729,,BSF66F,,cal_static,4,success,100,4,4,12,13,0
64.186691,1730,,BSF66F,,cal_static,4,pending,97,4,3,0,0,0
64.491966,1731,,BSF66F,,cal_static,4,success,100,4,4,19,25,0
64.619362,1732,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
64.802592,1733,,BSF66F,,cal_static,4,pending,98,4,3,0,0,0
65.009373,1734,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
65.211917,1735,,BSF66F,,cal_static,4,success,98,4,4,6,8,0
65.394228,1736,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
65.624553,1737,,BSF66F,,cal_static,4,success,98,4,4,5,5,0
65.782029,1738,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
66.061736,1739,,BSF66F,,cal_static,4,success,98,4,4,11,13,0
66.187018,1740,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
66.449661,1741,,BSF66F,,cal_static,4,success,99,4,4,12,13,0
66.602526,1742,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
66.83214,1743,,BSF66F,,cal_static,4,success,99,4,4,7,8,0
66.989645,1744,,BSF66F,,cal_static,4,pending,98,4,4,0,0,0
67.244625,1745,,BSF66F,,cal_static,4,success,99,4,4,26,39,0
67.371997,1746,,BSF66F,,cal_static,4,pending,97,4,3,0,0,0
67.627161,1747,,BSF66F,,cal_static,4,success,99,4,4,16,19,0
67.787563,1748,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
68.039873,1749,,BSF66F,,cal_static,4,success,99,4,4,16,19,0
68.219999,1750,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
68.452075,1751,,BSF66F,,cal_static,4,success,99,4,4,10,12,0
68.610007,1752,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
68.81204,1753,,BSF66F,,cal_static,4,success,99,4,4,2,2,0
68.994291,1754,,BSF66F,,cal_static,4,pending,97,4,4,0,0,0
69.2253,1755,,BSF66F,,cal_static,4,success,99,4,4,10,12,0
69.382056,1756,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
69.661914,1757,,BSF66F,,cal_static,4,success,100,4,4,10,11,0
69.817063,1758,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
70.049643,1759,,BSF66F,,cal_static,4,success,100,4,4,6,7,0
70.201823,1760,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
70.432256,1761,,BSF66F,,cal_static,4,success,100,4,4,12,14,0
70.5905,1762,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
70.824593,1763,,BSF66F,,cal_static,4,success,100,4,4,13,15,0
70.972259,1764,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
71.227733,1765,,BSF66F,,cal_static,4,success,100,4,4,8,9,0
71.386968,1766,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
71.640501,1767,,BSF66F,,cal_static,4,success,100,4,4,14,16,0
71.819643,1768,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
72.032141,1769,,BSF66F,,cal_static,4,success,100,4,4,11,14,0
72.209874,1770,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
72.412201,1771,,BSF66F,,cal_static,4,success,100,4,4,4,5,0
72.594556,1772,,BSF66F,,cal_static,4,pending,100,4,4,0,0,0
72.82484,1773,,BSF66F,,cal_static,4,success,100,4,4,6,7,0
72.982257,1774,,BSF66F,,cal_static,4,pending,99,4,3,0,0,0
73.262634,1775,,BSF66F,,cal_static,4,success,100,4,4,4,4,0
73.387194,1776,,BSF66F,,cal_static,4,pending,99,4,4,0,0,0
