host_elapsed_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
2.010209,1419,,BSF66F,,cal_static,4,A,ok,ok,3241,3241,0,0,100,100
2.010252,1419,,BSF66F,,cal_static,4,B,ok,ok,2707,2707,0,0,100,100
2.01213,1419,,BSF66F,,cal_static,4,C,ok,ok,2420,2420,0,0,100,100
2.029737,1419,,BSF66F,,cal_static,4,D,ok,ok,3128,3128,0,0,100,100
2.190065,1420,,BSF66F,,cal_static,4,E,ok,ok,3306,3306,0,0,100,100
2.190126,1420,,BSF66F,,cal_static,4,F,ok,ok,2417,2417,0,0,100,100
2.192159,1420,,BSF66F,,cal_static,4,G,ok,ok,2469,2469,0,0,100,100
2.209819,1420,,BSF66F,,cal_static,4,H,ok,ok,3241,3241,0,0,100,100
2.427303,1421,,BSF66F,,cal_static,4,A,ok,ok,3276,3276,0,0,100,100
2.42733,1421,,BSF66F,,cal_static,4,B,ok,ok,2662,2662,0,0,100,100
2.442144,1421,,BSF66F,,cal_static,4,C,ok,ok,2431,2431,0,0,100,100
2.444581,1421,,BSF66F,,cal_static,4,D,ok,ok,3152,3152,0,0,100,100
2.572685,1422,,BSF66F,,cal_static,4,E,ok,ok,3306,3306,0,0,100,100
2.572781,1422,,BSF66F,,cal_static,4,F,ok,ok,2432,2432,0,0,100,100
2.574587,1422,,BSF66F,,cal_static,4,G,ok,ok,2459,2459,0,0,100,100
2.600285,1422,,BSF66F,,cal_static,4,H,ok,ok,3195,3195,0,0,100,100
2.805306,1423,,BSF66F,,cal_static,4,A,ok,ok,3232,3232,0,0,100,100
2.80538,1423,,BSF66F,,cal_static,4,B,ok,ok,2666,2666,0,0,100,100
2.807417,1423,,BSF66F,,cal_static,4,C,ok,ok,2447,2447,0,0,100,100
2.824812,1423,,BSF66F,,cal_static,4,D,ok,ok,3156,3156,0,0,100,100
2.964126,1424,,BSF66F,,cal_static,4,E,ok,ok,3254,3254,0,0,100,100
2.966436,1424,,BSF66F,,cal_static,4,F,ok,ok,2404,2404,0,0,100,100
2.982391,1424,,BSF66F,,cal_static,4,G,ok,ok,2475,2475,0,0,100,100
2.984588,1424,,BSF66F,,cal_static,4,H,ok,ok,3145,3145,0,0,100,100
3.218167,1425,,BSF66F,,cal_static,4,A,ok,ok,3250,3250,0,0,100,100
3.218301,1425,,BSF66F,,cal_static,4,B,ok,ok,2681,2681,0,0,100,100
3.220264,1425,,BSF66F,,cal_static,4,C,ok,ok,2438,2438,0,0,100,100
3.237296,1425,,BSF66F,,cal_static,4,D,ok,ok,3156,3156,0,0,100,100
3.369362,1426,,BSF66F,,cal_static,4,E,ok,ok,3271,3271,0,0,100,100
3.369619,1426,,BSF66F,,cal_static,4,F,ok,ok,2396,2396,0,0,100,100
3.370305,1426,,BSF66F,,cal_static,4,G,ok,ok,2482,2482,0,0,100,100
3.418237,1426,,BSF66F,,cal_static,4,H,ok,ok,3238,3238,0,0,100,100
3.602863,1427,,BSF66F,,cal_static,4,A,ok,ok,3271,3271,0,0,100,100
3.603092,1427,,BSF66F,,cal_static,4,B,ok,ok,2668,2668,0,0,100,100
3.627231,1427,,BSF66F,,cal_static,4,C,ok,ok,2431,2431,0,0,100,100
3.629564,1427,,BSF66F,,cal_static,4,D,ok,ok,3143,3143,0,0,100,100
3.780203,1428,,BSF66F,,cal_static,4,E,ok,ok,3268,3268,0,0,100,100
3.780255,1428,,BSF66F,,cal_static,4,F,ok,ok,2439,2439,0,0,100,100
3.782044,1428,,BSF66F,,cal_static,4,G,ok,ok,2417,2417,0,0,100,100
3.807326,1428,,BSF66F,,cal_static,4,H,ok,ok,3226,3226,0,0,100,100
4.012722,1429,,BSF66F,,cal_static,4,A,ok,ok,3231,3231,0,0,100,100
4.01312,1429,,BSF66F,,cal_static,4,B,ok,ok,2693,2693,0,0,100,100
4.015022,1429,,BSF66F,,cal_static,4,C,ok,ok,2471,2471,0,0,100,100
4.03988,1429,,BSF66F,,cal_static,4,D,ok,ok,3161,3161,0,0,100,100
4.171499,1430,,BSF66F,,cal_static,4,E,ok,ok,3277,3277,0,0,100,100
4.17302,1430,,BSF66F,,cal_static,4,F,ok,ok,2411,2411,0,0,100,100
4.189656,1430,,BSF66F,,cal_static,4,G,ok,ok,2465,2465,0,0,100,100
4.192102,1430,,BSF66F,,cal_static,4,H,ok,ok,3220,3220,0,0,100,100
4.402791,1431,,BSF66F,,cal_static,4,A,ok,ok,3283,3283,0,0,100,100
4.402875,1431,,BSF66F,,cal_static,4,B,ok,ok,2686,2686,0,0,100,100
4.404761,1431,,BSF66F,,cal_static,4,C,ok,ok,2419,2419,0,0,100,100
4.422222,1431,,BSF66F,,cal_static,4,D,ok,ok,3143,3143,0,0,100,100
4.552836,1432,,BSF66F,,cal_static,4,E,ok,ok,3317,3317,0,0,100,100
4.552917,1432,,BSF66F,,cal_static,4,F,ok,ok,2401,2401,0,0,100,100
4.555141,1432,,BSF66F,,cal_static,4,G,ok,ok,2507,2507,0,0,100,100
4.579857,1432,,BSF66F,,cal_static,4,H,ok,ok,3235,3235,0,0,100,100
4.809832,1433,,BSF66F,,cal_static,4,A,ok,ok,3207,3207,0,0,100,100
4.809896,1433,,BSF66F,,cal_static,4,B,ok,ok,2685,2685,0,0,100,100
4.857219,1433,,BSF66F,,cal_static,4,C,ok,ok,2406,2406,0,0,100,100
4.859869,1433,,BSF66F,,cal_static,4,D,ok,ok,3158,3158,0,0,100,100
4.965261,1434,,BSF66F,,cal_static,4,E,ok,ok,3294,3294,0,0,100,100
4.965318,1434,,BSF66F,,cal_static,4,F,ok,ok,2403,2403,0,0,100,100
4.967636,1434,,BSF66F,,cal_static,4,G,ok,ok,2450,2450,0,0,100,100
4.985565,1434,,BSF66F,,cal_static,4,H,ok,ok,3217,3217,0,0,100,100
5.220329,1435,,BSF66F,,cal_static,4,A,ok,ok,3235,3235,0,0,100,100
5.220436,1435,,BSF66F,,cal_static,4,B,ok,ok,2679,2679,0,0,100,100
5.222499,1435,,BSF66F,,cal_static,4,C,ok,ok,2402,2402,0,0,100,100
5.247368,1435,,BSF66F,,cal_static,4,D,ok,ok,3125,3125,0,0,100,100
5.379965,1436,,BSF66F,,cal_static,4,E,ok,ok,3264,3264,0,0,100,100
5.380044,1436,,BSF66F,,cal_static,4,F,ok,ok,2427,2427,0,0,100,100
5.397288,1436,,BSF66F,,cal_static,4,G,ok,ok,2475,2475,0,0,100,100
5.399637,1436,,BSF66F,,cal_static,4,H,ok,ok,3194,3194,0,0,100,100
5.61061,1437,,BSF66F,,cal_static,4,A,ok,ok,3184,3184,0,0,100,100
5.610677,1437,,BSF66F,,cal_static,4,B,ok,ok,2680,2680,0,0,100,100
5.612102,1437,,BSF66F,,cal_static,4,C,ok,ok,2417,2417,0,0,100,100
5.62985,1437,,BSF66F,,cal_static,4,D,ok,ok,3123,3123,0,0,100,100
5.760132,1438,,BSF66F,,cal_static,4,E,ok,ok,3277,3277,0,0,100,100
5.760186,1438,,BSF66F,,cal_static,4,F,ok,ok,2384,2384,0,0,100,100
5.787241,1438,,BSF66F,,cal_static,4,G,ok,ok,2489,2489,0,0,100,100
5.789422,1438,,BSF66F,,cal_static,4,H,ok,ok,3253,3253,0,0,100,100
5.995117,1439,,BSF66F,,cal_static,4,A,ok,ok,3238,3238,0,0,100,100
5.995168,1439,,BSF66F,,cal_static,4,B,ok,ok,2683,2683,0,0,100,100
6.020394,1439,,BSF66F,,cal_static,4,C,ok,ok,2448,2448,0,0,100,100
6.022272,1439,,BSF66F,,cal_static,4,D,ok,ok,3127,3127,0,0,100,100
6.172894,1440,,BSF66F,,cal_static,4,E,ok,ok,3240,3240,0,0,100,100
6.172943,1440,,BSF66F,,cal_static,4,F,ok,ok,2400,2400,0,0,100,100
6.174548,1440,,BSF66F,,cal_static,4,G,ok,ok,2464,2464,0,0,100,100
6.199949,1440,,BSF66F,,cal_static,4,H,ok,ok,3186,3186,0,0,100,100
6.405728,1441,,BSF66F,,cal_static,4,A,ok,ok,3246,3246,0,0,100,100
6.405874,1441,,BSF66F,,cal_static,4,B,ok,ok,2710,2710,0,0,100,100
6.407554,1441,,BSF66F,,cal_static,4,C,ok,ok,2408,2408,0,0,100,100
6.424092,1441,,BSF66F,,cal_static,4,D,ok,ok,3162,3162,0,0,100,100
6.564156,1442,,BSF66F,,cal_static,4,E,ok,ok,3359,3359,0,0,100,100
6.565506,1442,,BSF66F,,cal_static,4,F,ok,ok,2445,2445,0,0,100,100
6.582188,1442,,BSF66F,,cal_static,4,G,ok,ok,2507,2507,0,0,100,100
6.584674,1442,,BSF66F,,cal_static,4,H,ok,ok,3232,3232,0,0,100,100
6.817863,1443,,BSF66F,,cal_static,4,A,ok,ok,3250,3250,0,0,100,100
6.817944,1443,,BSF66F,,cal_static,4,B,ok,ok,2718,2718,0,0,100,100
6.820227,1443,,BSF66F,,cal_static,4,C,ok,ok,2414,2414,0,0,100,100
6.837507,1443,,BSF66F,,cal_static,4,D,ok,ok,3191,3191,0,0,100,100
6.967642,1444,,BSF66F,,cal_static,4,E,ok,ok,3321,3321,0,0,100,100
6.967677,1444,,BSF66F,,cal_static,4,F,ok,ok,2381,2381,0,0,100,100
6.970723,1444,,BSF66F,,cal_static,4,G,ok,ok,2458,2458,0,0,100,100
7.017458,1444,,BSF66F,,cal_static,4,H,ok,ok,3273,3273,0,0,100,100
7.201635,1445,,BSF66F,,cal_static,4,A,ok,ok,3253,3253,0,0,100,100
7.203491,1445,,BSF66F,,cal_static,4,B,ok,ok,2699,2699,0,0,100,100
7.227479,1445,,BSF66F,,cal_static,4,C,ok,ok,2416,2416,0,0,100,100
7.229708,1445,,BSF66F,,cal_static,4,D,ok,ok,3133,3133,0,0,100,100
7.38036,1446,,BSF66F,,cal_static,4,E,ok,ok,3269,3269,0,0,100,100
7.380443,1446,,BSF66F,,cal_static,4,F,ok,ok,2394,2394,0,0,100,100
7.382189,1446,,BSF66F,,cal_static,4,G,timeout,rx_timeout,0,2458,0,0,95,95
7.407443,1446,,BSF66F,,cal_static,4,H,ok,ok,3226,3226,0,0,100,100
7.612864,1447,,BSF66F,,cal_static,4,A,ok,ok,3229,3229,0,0,100,100
7.612928,1447,,BSF66F,,cal_static,4,B,ok,ok,2646,2646,0,0,100,100
7.615178,1447,,BSF66F,,cal_static,4,C,ok,ok,2394,2394,0,0,100,100
7.640049,1447,,BSF66F,,cal_static,4,D,ok,ok,3166,3166,0,0,100,100
7.772531,1448,,BSF66F,,cal_static,4,E,ok,ok,3217,3217,0,0,100,100
7.77267,1448,,BSF66F,,cal_static,4,F,ok,ok,2434,2434,0,0,100,100
7.789831,1448,,BSF66F,,cal_static,4,G,ok,ok,2463,2463,0,0,95,95
7.792097,1448,,BSF66F,,cal_static,4,H,ok,ok,3137,3137,0,0,100,100
8.003236,1449,,BSF66F,,cal_static,4,A,ok,ok,3244,3244,0,0,100,100
8.003422,1449,,BSF66F,,cal_static,4,B,ok,ok,2707,2707,0,0,100,100
8.005349,1449,,BSF66F,,cal_static,4,C,ok,ok,2394,2394,0,0,100,100
8.022496,1449,,BSF66F,,cal_static,4,D,ok,ok,3149,3149,0,0,100,100
8.182969,1450,,BSF66F,,cal_static,4,E,ok,ok,3263,3263,0,0,100,100
8.183017,1450,,BSF66F,,cal_static,4,F,ok,ok,2428,2428,0,0,100,100
8.184542,1450,,BSF66F,,cal_static,4,G,ok,ok,2465,2465,0,0,95,95
8.202841,1450,,BSF66F,,cal_static,4,H,ok,ok,3285,3285,0,0,100,100
8.409575,1451,,BSF66F,,cal_static,4,A,ok,ok,3236,3236,0,0,100,100
8.411153,1451,,BSF66F,,cal_static,4,B,ok,ok,2698,2698,0,0,100,100
8.457388,1451,,BSF66F,,cal_static,4,C,ok,ok,2430,2430,0,0,100,100
8.460144,1451,,BSF66F,,cal_static,4,D,ok,ok,3142,3142,0,0,100,100
8.56565,1452,,BSF66F,,cal_static,4,E,ok,ok,3292,3292,0,0,100,100
8.565778,1452,,BSF66F,,cal_static,4,F,ok,ok,2421,2421,0,0,100,100
8.567338,1452,,BSF66F,,cal_static,4,G,ok,ok,2461,2461,0,0,96,96
8.585087,1452,,BSF66F,,cal_static,4,H,ok,ok,3204,3204,0,0,100,100
8.820591,1453,,BSF66F,,cal_static,4,A,ok,ok,3238,3238,0,0,100,100
8.820862,1453,,BSF66F,,cal_static,4,B,ok,ok,2665,2665,0,0,100,100
8.822809,1453,,BSF66F,,cal_static,4,C,ok,ok,2431,2431,0,0,100,100
8.84745,1453,,BSF66F,,cal_static,4,D,ok,ok,3145,3145,0,0,100,100
8.97909,1454,,BSF66F,,cal_static,4,E,ok,ok,3276,3276,0,0,100,100
8.980613,1454,,BSF66F,,cal_static,4,F,ok,ok,2402,2402,0,0,100,100
8.997335,1454,,BSF66F,,cal_static,4,G,ok,ok,2473,2473,0,0,96,96
8.99969,1454,,BSF66F,,cal_static,4,H,ok,ok,3206,3206,0,0,100,100
9.210516,1455,,BSF66F,,cal_static,4,A,ok,ok,3255,3255,0,0,100,100
9.210575,1455,,BSF66F,,cal_static,4,B,ok,ok,2690,2690,0,0,100,100
9.212321,1455,,BSF66F,,cal_static,4,C,ok,ok,2455,2455,0,0,100,100
9.229956,1455,,BSF66F,,cal_static,4,D,ok,ok,3160,3160,0,0,100,100
9.360254,1456,,BSF66F,,cal_static,4,E,ok,ok,3231,3231,0,0,100,100
9.36038,1456,,BSF66F,,cal_static,4,F,ok,ok,2440,2440,0,0,100,100
9.362463,1456,,BSF66F,,cal_static,4,G,ok,ok,2470,2470,0,0,96,96
9.387373,1456,,BSF66F,,cal_static,4,H,ok,ok,3236,3236,0,0,100,100
9.625315,1457,,BSF66F,,cal_static,4,A,ok,ok,3218,3218,0,0,100,100
9.625497,1457,,BSF66F,,cal_static,4,B,ok,ok,2659,2659,0,0,100,100
9.642932,1457,,BSF66F,,cal_static,4,C,ok,ok,2408,2408,0,0,100,100
9.645111,1457,,BSF66F,,cal_static,4,D,ok,ok,3160,3160,0,0,100,100
9.773486,1458,,BSF66F,,cal_static,4,E,ok,ok,3214,3214,0,0,100,100
9.773762,1458,,BSF66F,,cal_static,4,F,ok,ok,2393,2393,0,0,100,100
9.77496,1458,,BSF66F,,cal_static,4,G,ok,ok,2471,2471,0,0,96,96
9.799913,1458,,BSF66F,,cal_static,4,H,ok,ok,3190,3190,0,0,100,100
10.006249,1459,,BSF66F,,cal_static,4,A,ok,ok,3235,3235,0,0,100,100
10.006557,1459,,BSF66F,,cal_static,4,B,ok,ok,2687,2687,0,0,100,100
10.007572,1459,,BSF66F,,cal_static,4,C,ok,ok,2394,2394,0,0,100,100
10.025075,1459,,BSF66F,,cal_static,4,D,ok,ok,3147,3147,0,0,100,100
10.187522,1460,,BSF66F,,cal_static,4,E,ok,ok,3271,3271,0,0,100,100
10.187577,1460,,BSF66F,,cal_static,4,F,ok,ok,2405,2405,0,0,100,100
10.205519,1460,,BSF66F,,cal_static,4,G,ok,ok,2453,2453,0,0,96,96
10.207175,1460,,BSF66F,,cal_static,4,H,ok,ok,3180,3180,0,0,100,100
10.418062,1461,,BSF66F,,cal_static,4,A,ok,ok,3257,3257,0,0,100,100
10.418118,1461,,BSF66F,,cal_static,4,B,ok,ok,2664,2664,0,0,100,100
10.419868,1461,,BSF66F,,cal_static,4,C,ok,ok,2441,2441,0,0,100,100
10.437747,1461,,BSF66F,,cal_static,4,D,ok,ok,3141,3141,0,0,100,100
10.567914,1462,,BSF66F,,cal_static,4,E,ok,ok,3287,3287,0,0,100,100
10.567979,1462,,BSF66F,,cal_static,4,F,ok,ok,2403,2403,0,0,100,100
10.569501,1462,,BSF66F,,cal_static,4,G,ok,ok,2473,2473,0,0,96,96
10.617509,1462,,BSF66F,,cal_static,4,H,ok,ok,3250,3250,0,0,100,100
10.80263,1463,,BSF66F,,cal_static,4,A,ok,ok,3235,3235,0,0,100,100
10.802676,1463,,BSF66F,,cal_static,4,B,ok,ok,2723,2723,0,0,100,100
10.827611,1463,,BSF66F,,cal_static,4,C,ok,ok,2397,2397,0,0,100,100
10.830055,1463,,BSF66F,,cal_static,4,D,ok,ok,3152,3152,0,0,100,100
10.980594,1464,,BSF66F,,cal_static,4,E,ok,ok,3335,3335,0,0,100,100
10.980654,1464,,BSF66F,,cal_static,4,F,ok,ok,2403,2403,0,0,100,100
10.982366,1464,,BSF66F,,cal_static,4,G,ok,ok,2514,2514,0,0,96,96
11.007653,1464,,BSF66F,,cal_static,4,H,ok,ok,3222,3222,0,0,100,100
11.21295,1465,,BSF66F,,cal_static,4,A,ok,ok,3241,3241,0,0,100,100
11.213023,1465,,BSF66F,,cal_static,4,B,ok,ok,2660,2660,0,0,100,100
11.215102,1465,,BSF66F,,cal_static,4,C,ok,ok,2439,2439,0,0,100,100
11.240617,1465,,BSF66F,,cal_static,4,D,ok,ok,3164,3164,0,0,100,100
11.372873,1466,,BSF66F,,cal_static,4,E,ok,ok,3207,3207,0,0,100,100
11.373064,1466,,BSF66F,,cal_static,4,F,ok,ok,2426,2426,0,0,100,100
11.390591,1466,,BSF66F,,cal_static,4,G,ok,ok,2448,2448,0,0,96,96
11.392405,1466,,BSF66F,,cal_static,4,H,ok,ok,3196,3196,0,0,100,100
11.603038,1467,,BSF66F,,cal_static,4,A,ok,ok,3222,3222,0,0,100,100
11.603081,1467,,BSF66F,,cal_static,4,B,ok,ok,2672,2672,0,0,100,100
11.605232,1467,,BSF66F,,cal_static,4,C,ok,ok,2383,2383,0,0,100,100
11.621973,1467,,BSF66F,,cal_static,4,D,ok,ok,3161,3161,0,0,100,100
11.782792,1468,,BSF66F,,cal_static,4,E,ok,ok,3301,3301,0,0,100,100
11.782862,1468,,BSF66F,,cal_static,4,F,ok,ok,2405,2405,0,0,100,100
11.784993,1468,,BSF66F,,cal_static,4,G,ok,ok,2467,2467,0,0,100,100
11.802502,1468,,BSF66F,,cal_static,4,H,ok,ok,3237,3237,0,0,100,100
12.010304,1469,,BSF66F,,cal_static,4,A,ok,ok,3277,3277,0,0,100,100
12.010415,1469,,BSF66F,,cal_static,4,B,ok,ok,2665,2665,0,0,100,100
12.058286,1469,,BSF66F,,cal_static,4,C,ok,ok,2441,2441,0,0,100,100
12.059881,1469,,BSF66F,,cal_static,4,D,ok,ok,3161,3161,0,0,100,100
12.165467,1470,,BSF66F,,cal_static,4,E,ok,ok,3239,3239,0,0,100,100
12.165533,1470,,BSF66F,,cal_static,4,F,ok,ok,2395,2395,0,0,100,100
12.167332,1470,,BSF66F,,cal_static,4,G,ok,ok,2480,2480,0,0,100,100
12.185001,1470,,BSF66F,,cal_static,4,H,ok,ok,3132,3132,0,0,100,100
12.420479,1471,,BSF66F,,cal_static,4,A,ok,ok,3272,3272,0,0,100,100
12.420531,1471,,BSF66F,,cal_static,4,B,ok,ok,2686,2686,0,0,100,100
12.422882,1471,,BSF66F,,cal_static,4,C,ok,ok,2415,2415,0,0,100,100
12.447501,1471,,BSF66F,,cal_static,4,D,ok,ok,3179,3179,0,0,100,100
12.579397,1472,,BSF66F,,cal_static,4,E,ok,ok,3274,3274,0,0,100,100
12.580741,1472,,BSF66F,,cal_static,4,F,ok,ok,2387,2387,0,0,100,100
12.597471,1472,,BSF66F,,cal_static,4,G,ok,ok,2461,2461,0,0,100,100
12.599918,1472,,BSF66F,,cal_static,4,H,ok,ok,3176,3176,0,0,100,100
12.811059,1473,,BSF66F,,cal_static,4,A,ok,ok,3209,3209,0,0,100,100
12.811319,1473,,BSF66F,,cal_static,4,B,ok,ok,2656,2656,0,0,100,100
12.812628,1473,,BSF66F,,cal_static,4,C,ok,ok,2428,2428,0,0,100,100
12.830017,1473,,BSF66F,,cal_static,4,D,ok,ok,3114,3114,0,0,100,100
12.96037,1474,,BSF66F,,cal_static,4,E,ok,ok,3323,3323,0,0,100,100
12.960487,1474,,BSF66F,,cal_static,4,F,ok,ok,2438,2438,0,0,100,100
12.96252,1474,,BSF66F,,cal_static,4,G,ok,ok,2465,2465,0,0,100,100
12.987588,1474,,BSF66F,,cal_static,4,H,ok,ok,3241,3241,0,0,100,100
13.224728,1475,,BSF66F,,cal_static,4,A,ok,ok,3225,3225,0,0,100,100
13.226096,1475,,BSF66F,,cal_static,4,B,ok,ok,2687,2687,0,0,100,100
13.243074,1475,,BSF66F,,cal_static,4,C,ok,ok,2423,2423,0,0,100,100
13.244853,1475,,BSF66F,,cal_static,4,D,ok,ok,3135,3135,0,0,100,100
13.373436,1476,,BSF66F,,cal_static,4,E,ok,ok,3281,3281,0,0,100,100
13.373585,1476,,BSF66F,,cal_static,4,F,ok,ok,2381,2381,0,0,100,100
13.375057,1476,,BSF66F,,cal_static,4,G,ok,ok,2466,2466,0,0,100,100
13.400136,1476,,BSF66F,,cal_static,4,H,ok,ok,3185,3185,0,0,100,100
13.605496,1477,,BSF66F,,cal_static,4,A,ok,ok,3209,3209,0,0,100,100
13.605594,1477,,BSF66F,,cal_static,4,B,ok,ok,2665,2665,0,0,100,100
13.607866,1477,,BSF66F,,cal_static,4,C,ok,ok,2411,2411,0,0,100,100
13.625175,1477,,BSF66F,,cal_static,4,D,ok,ok,3165,3165,0,0,100,100
13.765132,1478,,BSF66F,,cal_static,4,E,ok,ok,3261,3261,0,0,100,100
13.765219,1478,,BSF66F,,cal_static,4,F,ok,ok,2404,2404,0,0,100,100
13.782537,1478,,BSF66F,,cal_static,4,G,ok,ok,2455,2455,0,0,100,100
13.784781,1478,,BSF66F,,cal_static,4,H,ok,ok,3171,3171,0,0,100,100
14.018121,1479,,BSF66F,,cal_static,4,A,ok,ok,3249,3249,0,0,100,100
14.018208,1479,,BSF66F,,cal_static,4,B,ok,ok,2671,2671,0,0,100,100
14.019995,1479,,BSF66F,,cal_static,4,C,ok,ok,2375,2375,0,0,100,100
14.037717,1479,,BSF66F,,cal_static,4,D,ok,ok,3136,3136,0,0,100,100
14.168122,1480,,BSF66F,,cal_static,4,E,ok,ok,3280,3280,0,0,100,100
14.168189,1480,,BSF66F,,cal_static,4,F,timeout,rx_timeout,0,2404,0,0,95,95
14.169713,1480,,BSF66F,,cal_static,4,G,ok,ok,2477,2477,0,0,100,100
14.217673,1480,,BSF66F,,cal_static,4,H,ok,ok,3245,3245,0,0,100,100
14.402246,1481,,BSF66F,,cal_static,4,A,ok,ok,3257,3257,0,0,100,100
14.426876,1481,,BSF66F,,cal_static,4,B,ok,ok,2676,2676,0,0,100,100
14.427994,1481,,BSF66F,,cal_static,4,C,ok,ok,2420,2420,0,0,100,100
14.430256,1481,,BSF66F,,cal_static,4,D,ok,ok,3153,3153,0,0,100,100
14.5807,1482,,BSF66F,,cal_static,4,E,ok,ok,3302,3302,0,0,100,100
14.580758,1482,,BSF66F,,cal_static,4,F,ok,ok,2390,2390,0,0,95,95
14.58255,1482,,BSF66F,,cal_static,4,G,ok,ok,2438,2438,0,0,100,100
14.607577,1482,,BSF66F,,cal_static,4,H,ok,ok,3224,3224,0,0,100,100
14.812946,1483,,BSF66F,,cal_static,4,A,ok,ok,3298,3298,0,0,100,100
14.813013,1483,,BSF66F,,cal_static,4,B,ok,ok,2655,2655,0,0,100,100
14.815277,1483,,BSF66F,,cal_static,4,C,ok,ok,2427,2427,0,0,100,100
14.840271,1483,,BSF66F,,cal_static,4,D,ok,ok,3152,3152,0,0,100,100
14.972614,1484,,BSF66F,,cal_static,4,E,ok,ok,3371,3371,0,0,100,100
14.973189,1484,,BSF66F,,cal_static,4,F,ok,ok,2446,2446,0,0,96,96
14.990238,1484,,BSF66F,,cal_static,4,G,ok,ok,2445,2445,0,0,100,100
14.99266,1484,,BSF66F,,cal_static,4,H,ok,ok,3220,3220,0,0,100,100
15.203221,1485,,BSF66F,,cal_static,4,A,ok,ok,3251,3251,0,0,100,100
15.203275,1485,,BSF66F,,cal_static,4,B,ok,ok,2701,2701,0,0,100,100
