row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S00,simulate_imu_prior,L0:I0,0.1436911609998787,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,0.3855889579999711,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S00,cpu_golden,,0.1384918920002746,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S00,torch_gpu,,0.5913241299999754,0.0,1.0,0.5913241299999754,0.5913241299999754,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S00,simulate_imu_prior,L2:I3,1.0346234779999577,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S00,build_track_tensors,L2:I3,0.130717155000184,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S00,cpu_golden,,0.2995396549999896,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S00,torch_gpu,,0.1415446270002576,0.0,1.0,0.1415446270002576,0.1415446270002576,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S00,simulate_imu_prior,L8:I1+I2+I3+I8,0.9557761299997763,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S00,build_track_tensors,L8:I1+I2+I3+I8,0.2879601579998052,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S00,cpu_golden,,0.137329349999618,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S00,torch_gpu,,1.06481691099998,0.0,1.0,1.06481691099998,1.06481691099998,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S00,simulate_imu_prior,L14:I1+I2+I3+I8,0.5494012399999519,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S00,build_track_tensors,L14:I1+I2+I3+I8,0.0855465419999745,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S00,cpu_golden,,0.3031251809998139,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S00,torch_gpu,,0.2506042539998816,0.0,1.0,0.2506042539998816,0.2506042539998816,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_agreement_0001_cuda0
R2:L0:I0:T6,S00,load_imu_prior_cache,L0:I0,0.0056728409999777,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,17.527023274000385,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S00,torch_gpu,,12.136608129000251,0.0,1.0,12.136608129000251,12.136608129000251,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S00,torch_gpu,,8.700459946000137,0.0,1.0,8.700459946000137,8.700459946000137,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S00,simulate_imu_prior,L0:I1,0.0944868189999397,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S00,build_track_tensors,L0:I1,15.3396187190001,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S00,torch_gpu,,8.610388782999962,0.0,1.0,8.610388782999962,8.610388782999962,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T8,S00,torch_gpu,,9.3143072150001,0.0,1.0,9.3143072150001,9.3143072150001,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S00,simulate_imu_prior,L0:I3,0.1840468739997049,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S00,build_track_tensors,L0:I3,13.649642563999803,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S00,torch_gpu,,1.8439641749996556,0.0,1.0,1.8439641749996556,1.8439641749996556,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T8,S00,torch_gpu,,2.715753822000352,0.0,1.0,2.715753822000352,2.715753822000352,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S00,simulate_imu_prior,L0:I4,0.1397107959996901,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S00,build_track_tensors,L0:I4,15.069196994000322,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S00,torch_gpu,,7.552588425000067,0.0,1.0,7.552588425000067,7.552588425000067,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T8,S00,torch_gpu,,3.59107920400038,0.0,1.0,3.59107920400038,3.59107920400038,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I7:T6,S00,simulate_imu_prior,L0:I7,0.3588103530000808,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R0_S00_5090D_20260606T221157Z_partial_raw_0001_cuda0
