pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3923.239645393818,3923.3588453964103,-0.11920000259215158,0.11920000259215158
A-C,4134.351838066562,4134.828074462371,-0.47623639580888266,0.47623639580888266
A-D,3063.7605073427476,3064.3806347104683,-0.62012736772067,0.62012736772067
A-E,1261.898845547444,1263.7600707698791,-1.8612252224352233,1.8612252224352233
A-F,3975.197981924902,3975.8245331212097,-0.6265511963079007,0.6265511963079007
A-G,4296.464813192802,4294.810066607404,1.6547465853973335,1.6547465853973335
A-H,3457.807178954333,3458.101146307956,-0.29396735362297477,0.29396735362297477
B-C,3286.415169066527,3286.2340899032374,0.1810791632897235,0.1810791632897235
B-D,5277.304167601306,5276.70809272761,0.596074873696125,0.596074873696125
B-E,4026.3197098147325,4026.152121385673,0.16758842905937854,0.16758842905937854
B-F,1118.7875292695994,1119.9252617263483,-1.1377324567488358,1.1377324567488358
B-G,3502.43415281633,3503.016578438553,-0.582425622223127,0.582425622223127
B-H,5617.536256600317,5617.898086298319,-0.3618296980021114,0.3618296980021114
C-D,3155.6032522350188,3154.9961897256258,0.6070625093930175,0.6070625093930175
C-E,4266.683455140022,4266.589569332708,0.09388580731319962,0.09388580731319962
C-F,3616.222111906833,3616.1447023719356,0.07740953489746971,0.07740953489746971
C-G,1129.0230955795992,1130.2703712805796,-1.247275700980481,1.247275700980481
C-H,3499.6090653572314,3499.870780383615,-0.26171502638362654,0.26171502638362654
D-E,3353.1593797105475,3352.9749323929555,0.18444731759200295,0.18444731759200295
D-F,5435.346128523462,5435.489329320839,-0.14320079737717606,0.14320079737717606
D-G,3356.4749006705692,3357.6236448163377,-1.1487441457684326,1.1487441457684326
D-H,1227.7698517282,1228.9923192683088,-1.222467540108937,1.222467540108937
E-F,3726.3131317082507,3726.2302478747147,0.08288383353601603,0.08288383353601603
E-G,4090.807773813078,4091.3859584578004,-0.5781846447225689,0.5781846447225689
E-H,3287.8938444237956,3287.6659776914516,0.22786673234395494,0.22786673234395494
F-G,3475.89275002814,3476.086012067755,-0.19326203961463762,0.19326203961463762
F-H,5536.359822952451,5535.650938016907,0.7088849355441198,0.7088849355441198
G-H,3289.239419046699,3289.116725675452,0.12269337124689628,0.12269337124689628
