method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T1_CUDA_REPLAY,T1,v2,8,1,5.198606327001471,1000,24.0,26564.0,21.798916816711426,24.899293899536133,43.660789489746094,58.52365684509277,85.97158393859863,86.50665855407715,169.57147331237792
T1_CUDA_REPLAY,T1,v2,7,5000,89.31688063398178,1000,24.0,28818.0,32.91061210632324,38.89118671417236,75.86476135253906,92.93556785583496,158.43357582092278,83.74872398376465,161.71946716308594
T1_CUDA_REPLAY,T1,v2,6,5000,89.4243111230171,1000,24.0,28818.0,47.26341724395752,56.076762199401855,93.96427345275879,124.21586418151855,205.30663337707517,77.5296516418457,146.6301383972168
T1_CUDA_REPLAY,T1,v2,5,5000,89.51283360399248,1000,24.0,28818.0,69.39815711975098,84.67918586730957,121.2844009399414,164.48579788208008,273.5603202819824,64.41082286834717,129.4512939453125
T1_CUDA_REPLAY,T1,v2,4,5000,89.4365956469992,1000,24.0,28818.0,100.49987411499023,126.15139389038086,162.39305877685547,228.39013671875,374.13381423950193,36.167080879211426,116.96589660644531
